UnixTime,Wind Speed,Wind Dir,GasData
1594668725,1.492,315.0,637.0
1594668726,1.492,315.0,637.0
1594668727,2.984,315.0,637.0
1594668728,2.984,315.0,636.0
1594668729,4.476,315.0,636.0
1594668730,2.984,315.0,636.0
1594668731,2.984,315.0,635.0
1594668732,2.984,315.0,635.0
1594668733,2.984,315.0,635.0
1594668734,2.984,315.0,635.0
1594668735,4.476,292.5,635.0
1594668736,2.984,292.5,635.0
1594668737,2.984,292.5,634.0
1594668738,2.984,292.5,634.0
1594668739,4.476,292.5,634.0
1594668740,2.984,315.0,633.0
1594668741,4.476,292.5,633.0
1594668742,4.476,292.5,633.0
1594668743,2.984,292.5,633.0
1594668744,4.476,292.5,633.0
1594668745,2.984,292.5,633.0
1594668746,2.984,292.5,634.0
1594668747,1.492,292.5,633.0
1594668748,2.984,292.5,633.0
1594668749,2.984,0.0,633.0
1594668750,2.984,22.5,633.0
1594668751,4.476,0.0,633.0
1594668752,4.476,0.0,632.0
1594668753,4.476,0.0,632.0
1594668754,5.968,0.0,632.0
1594668755,4.476,0.0,632.0
1594668756,2.984,0.0,631.0
1594668757,2.984,0.0,631.0
1594668758,2.984,0.0,631.0
1594668759,2.984,0.0,631.0
1594668760,2.984,0.0,631.0
1594668761,1.492,0.0,631.0
1594668762,2.984,337.5,631.0
1594668763,1.492,0.0,631.0
1594668764,1.492,0.0,631.0
1594668765,1.492,0.0,631.0
1594668766,1.492,0.0,631.0
1594668767,1.492,0.0,631.0
1594668768,1.492,0.0,631.0
1594668769,4.476,45.0,630.0
1594668770,5.968,45.0,630.0
1594668771,4.476,45.0,630.0
1594668772,7.46,45.0,632.0
1594668773,8.952,45.0,635.0
1594668774,8.952,45.0,641.0
1594668775,7.46,45.0,648.0
1594668776,10.443999999999999,45.0,654.0
1594668777,7.46,45.0,665.0
1594668778,7.46,45.0,679.0
1594668779,5.968,45.0,697.0
1594668780,4.476,45.0,708.0
1594668781,4.476,45.0,714.0
1594668782,2.984,45.0,715.0
1594668783,2.984,45.0,716.0
1594668784,2.984,45.0,717.0
1594668785,1.492,45.0,717.0
1594668786,1.492,45.0,718.0
1594668787,7.46,45.0,718.0
1594668788,8.952,45.0,718.0
1594668789,8.952,45.0,718.0
1594668790,7.46,45.0,718.0
1594668791,5.968,45.0,717.0
1594668792,5.968,45.0,717.0
1594668793,2.984,45.0,717.0
1594668794,4.476,45.0,716.0
1594668795,2.984,45.0,716.0
1594668796,2.984,45.0,715.0
1594668797,2.984,45.0,713.0
1594668798,2.984,45.0,712.0
1594668799,1.492,45.0,710.0
1594668800,2.984,45.0,709.0
1594668801,1.492,45.0,707.0
1594668802,1.492,45.0,704.0
1594668803,1.492,45.0,702.0
1594668804,1.492,45.0,700.0
1594668805,1.492,45.0,698.0
1594668806,1.492,45.0,696.0
1594668807,0.0,45.0,694.0
1594668808,1.492,45.0,692.0
1594668809,0.0,45.0,690.0
1594668810,1.492,45.0,688.0
1594668811,0.0,45.0,686.0
1594668812,1.492,45.0,684.0
1594668813,0.0,45.0,682.0
1594668814,1.492,45.0,680.0
1594668815,0.0,45.0,678.0
1594668816,0.0,45.0,677.0
1594668817,0.0,45.0,676.0
1594668818,0.0,45.0,674.0
1594668819,1.492,45.0,673.0
1594668820,0.0,45.0,671.0
1594668821,0.0,45.0,670.0
1594668822,0.0,45.0,668.0
1594668823,0.0,45.0,667.0
1594668824,0.0,45.0,665.0
1594668825,0.0,45.0,664.0
1594668826,0.0,45.0,663.0
1594668827,0.0,45.0,662.0
1594668828,0.0,45.0,661.0
1594668829,0.0,45.0,660.0
1594668830,0.0,45.0,659.0
1594668831,0.0,45.0,659.0
1594668832,0.0,45.0,658.0
1594668833,0.0,45.0,657.0
1594668834,0.0,45.0,656.0
1594668835,0.0,45.0,655.0
1594668836,0.0,45.0,655.0
1594668837,0.0,45.0,654.0
1594668838,0.0,45.0,654.0
1594668839,0.0,45.0,653.0
1594668840,0.0,45.0,652.0
1594668841,0.0,45.0,651.0
1594668842,0.0,45.0,651.0
1594668843,0.0,45.0,650.0
1594668844,0.0,45.0,649.0
1594668845,0.0,45.0,648.0
1594668846,0.0,45.0,648.0
1594668847,0.0,45.0,647.0
1594668848,0.0,45.0,647.0
1594668849,0.0,45.0,646.0
1594668850,0.0,45.0,646.0
1594668851,0.0,45.0,645.0
1594668852,0.0,45.0,645.0
1594668853,0.0,45.0,644.0
1594668854,0.0,45.0,644.0
1594668855,0.0,45.0,643.0
1594668856,0.0,45.0,643.0
1594668857,0.0,45.0,642.0
1594668858,0.0,45.0,642.0
1594668859,0.0,45.0,641.0
1594668860,0.0,45.0,641.0
1594668861,0.0,45.0,641.0
1594668862,0.0,45.0,641.0
1594668863,0.0,45.0,641.0
1594668864,0.0,45.0,641.0
1594668865,0.0,45.0,641.0
1594668866,0.0,45.0,641.0
1594668867,0.0,45.0,641.0
1594668868,0.0,45.0,641.0
1594668869,0.0,45.0,640.0
1594668870,0.0,45.0,640.0
1594668871,0.0,45.0,640.0
1594668872,0.0,45.0,640.0
1594668873,0.0,45.0,640.0
1594668874,0.0,45.0,640.0
1594668875,0.0,45.0,640.0
1594668876,0.0,45.0,640.0
1594668877,0.0,45.0,640.0
1594668878,0.0,45.0,640.0
1594668879,0.0,45.0,640.0
1594668880,0.0,45.0,640.0
1594668881,0.0,45.0,641.0
1594668882,0.0,45.0,641.0
1594668883,0.0,45.0,641.0
1594668884,0.0,45.0,641.0
1594668885,0.0,45.0,641.0
1594668886,0.0,45.0,641.0
1594668887,0.0,45.0,641.0
1594668888,0.0,45.0,641.0
1594668889,0.0,45.0,641.0
1594668890,0.0,45.0,641.0
1594668891,0.0,45.0,641.0
1594668892,0.0,45.0,641.0
1594668893,0.0,45.0,641.0
1594668894,0.0,45.0,641.0
1594668895,0.0,45.0,641.0
1594668896,0.0,45.0,641.0
1594668897,0.0,45.0,641.0
1594668898,0.0,45.0,641.0
1594668899,0.0,45.0,641.0
1594668900,0.0,45.0,642.0
1594668901,0.0,45.0,642.0
1594668902,0.0,45.0,643.0
1594668903,0.0,45.0,643.0
1594668904,0.0,45.0,643.0
1594668905,0.0,45.0,643.0
1594668906,0.0,45.0,643.0
1594668907,0.0,45.0,643.0
1594668908,0.0,45.0,643.0
1594668909,0.0,45.0,643.0
1594668910,0.0,45.0,643.0
1594668911,0.0,45.0,644.0
1594668912,0.0,45.0,644.0
1594668913,0.0,45.0,644.0
1594668914,0.0,45.0,644.0
1594668915,0.0,45.0,644.0
1594668916,0.0,45.0,644.0
1594668917,0.0,45.0,643.0
1594668918,0.0,45.0,643.0
1594668919,0.0,45.0,643.0
1594668920,0.0,45.0,643.0
1594668921,0.0,45.0,643.0
1594668922,0.0,45.0,643.0
1594668923,0.0,45.0,643.0
1594668924,0.0,45.0,643.0
1594668925,0.0,45.0,643.0
1594668926,0.0,45.0,643.0
1594668927,0.0,45.0,643.0
1594668928,0.0,45.0,644.0
1594668929,0.0,45.0,643.0
1594668930,0.0,45.0,643.0
1594668931,0.0,45.0,643.0
1594668932,0.0,45.0,642.0
1594668933,0.0,45.0,642.0
1594668934,0.0,45.0,642.0
1594668935,0.0,45.0,642.0
1594668936,0.0,45.0,642.0
1594668937,0.0,45.0,642.0
1594668938,0.0,45.0,642.0
1594668939,0.0,45.0,642.0
1594668940,0.0,45.0,642.0
1594668941,0.0,45.0,642.0
1594668942,0.0,45.0,642.0
1594668943,0.0,45.0,642.0
1594668944,0.0,45.0,642.0
1594668945,0.0,45.0,642.0
1594668946,0.0,45.0,642.0
1594668947,0.0,45.0,642.0
1594668948,0.0,45.0,641.0
1594668949,0.0,45.0,641.0
1594668950,0.0,45.0,640.0
1594668951,0.0,45.0,640.0
1594668952,0.0,45.0,640.0
1594668953,0.0,45.0,640.0
1594668954,0.0,45.0,640.0
1594668955,0.0,45.0,640.0
1594668956,0.0,45.0,640.0
1594668957,0.0,45.0,640.0
1594668958,0.0,45.0,640.0
1594668959,0.0,45.0,640.0
1594668960,0.0,45.0,640.0
1594668961,0.0,45.0,641.0
1594668962,0.0,45.0,641.0
1594668963,0.0,45.0,641.0
1594668964,0.0,45.0,641.0
1594668965,0.0,45.0,641.0
1594668966,0.0,45.0,641.0
1594668967,0.0,45.0,641.0
1594668968,0.0,45.0,642.0
1594668969,0.0,45.0,643.0
1594668970,0.0,45.0,644.0
1594668971,0.0,45.0,645.0
1594668972,0.0,45.0,646.0
1594668973,0.0,45.0,648.0
1594668974,0.0,45.0,649.0
1594668975,0.0,45.0,650.0
1594668976,0.0,45.0,650.0
1594668977,0.0,45.0,651.0
1594668978,0.0,45.0,652.0
1594668979,0.0,45.0,653.0
1594668980,0.0,45.0,654.0
1594668981,0.0,45.0,655.0
1594668982,0.0,45.0,656.0
1594668983,0.0,45.0,656.0
1594668984,0.0,45.0,656.0
1594668985,0.0,45.0,657.0
1594668986,0.0,45.0,658.0
1594668987,0.0,45.0,659.0
1594668988,0.0,45.0,661.0
1594668989,0.0,45.0,664.0
1594668990,0.0,45.0,667.0
1594668991,0.0,45.0,670.0
1594668992,0.0,45.0,673.0
1594668993,0.0,45.0,675.0
1594668994,0.0,45.0,676.0
1594668995,0.0,45.0,678.0
1594668996,0.0,45.0,679.0
1594668997,0.0,45.0,681.0
1594668998,0.0,45.0,683.0
1594668999,0.0,45.0,685.0
1594669000,0.0,45.0,687.0
1594669001,0.0,45.0,689.0
1594669002,0.0,45.0,692.0
1594669003,0.0,45.0,694.0
1594669004,0.0,45.0,696.0
1594669005,0.0,45.0,698.0
1594669006,0.0,45.0,700.0
1594669007,0.0,45.0,702.0
1594669008,0.0,337.5,703.0
1594669009,0.0,0.0,705.0
1594669010,2.984,0.0,706.0
1594669011,4.476,0.0,707.0
1594669012,4.476,0.0,708.0
1594669013,5.968,0.0,708.0
1594669014,7.46,0.0,708.0
1594669015,5.968,0.0,707.0
1594669016,7.46,0.0,707.0
1594669017,5.968,0.0,707.0
1594669018,8.952,0.0,707.0
1594669019,7.46,0.0,706.0
1594669020,7.46,0.0,706.0
1594669021,7.46,0.0,705.0
1594669022,8.952,0.0,705.0
1594669023,5.968,0.0,704.0
1594669024,5.968,0.0,704.0
1594669025,5.968,0.0,703.0
1594669026,4.476,0.0,703.0
1594669027,2.984,0.0,702.0
1594669028,4.476,0.0,702.0
1594669029,2.984,0.0,701.0
1594669030,2.984,0.0,701.0
1594669031,2.984,0.0,701.0
1594669032,2.984,0.0,700.0
1594669033,1.492,0.0,700.0
1594669034,2.984,0.0,699.0
1594669035,1.492,0.0,698.0
1594669036,1.492,0.0,697.0
1594669037,1.492,0.0,697.0
1594669038,0.0,0.0,696.0
1594669039,1.492,0.0,695.0
1594669040,1.492,0.0,694.0
1594669041,1.492,0.0,693.0
1594669042,0.0,0.0,692.0
1594669043,1.492,0.0,691.0
1594669044,0.0,0.0,691.0
1594669045,1.492,0.0,691.0
1594669046,0.0,0.0,692.0
1594669047,0.0,0.0,692.0
1594669048,1.492,0.0,692.0
