1,1,1646810273,474,21,41,307,0,3344,0,2.727839
1,1,1646810279,473,21,41,307,0,3344,0,2.723809
1,1,1646810282,475,21,41,307,0,3344,0,2.727839
1,1,1646810285,477,21,41,308,0,3344,0,2.731868
1,1,1646810288,477,21,41,307,0,3344,0,2.723809
1,1,1646810291,478,21,41,308,0,3344,0,3.271795
1,1,1646810294,481,21,41,307,0,3344,0,2.723809
1,1,1646810297,483,21,41,307,0,3344,0,2.727839
1,1,1646810300,483,21,41,307,0,3344,0,2.727839
1,1,1646810303,485,21,41,307,0,3344,0,2.723809
Loading /flash/main.mpy...
Running bytecode...
SCD Initializing
Instantiated FRAM
Memory:       5184
RF identifier 1
Firmware ver: 0x300d
Hardware ver: 0x414e
Hub Address:  b'\x00\x13\xa2\x00A\xad\xaa\x16'
Hub Connect:  1
Transmit On:  1
SCD Interval: 2
SCD Altitude: 1300
SCD Factor:   400
SCD Auto?     False
------------------------------------------------------------------------------
1,1,1646810309,490,21,41,307,0,5600,0,2.727839
1,1,1646810312,492,21,41,308,0,3344,0,2.723809
1,1,1646810315,495,21,41,308,0,3344,0,2.731868
1,1,1646810318,502,21,41,308,0,3344,0,2.727839
1,1,1646810321,503,21,41,308,0,3344,0,3.267766
1,1,1646810324,501,21,41,308,0,3344,0,2.723809
1,1,1646810327,504,21,41,308,0,3344,0,2.723809
1,1,1646810330,504,21,41,307,0,3344,0,2.727839
1,1,1646810333,508,21,41,307,0,3344,0,2.727839
1,1,1646810336,508,21,41,308,0,3344,0,3.267766
1,1,1646810339,508,21,41,307,0,3344,0,2.723809
1,1,1646810342,506,21,41,307,0,3344,0,2.723809
1,1,1646810345,506,21,41,308,0,3344,0,2.731868
1,1,1646810348,503,21,41,307,0,3344,0,2.727839
1,1,1646810351,504,21,41,308,0,3344,0,3.271795
1,1,1646810354,501,21,41,307,0,3344,0,2.723809
1,1,1646810357,500,21,41,307,0,3344,0,2.727839
1,1,1646810360,499,21,41,308,0,3344,0,2.731868
1,1,1646810363,498,21,41,308,0,3344,0,2.727839
1,1,1646810366,498,21,41,308,0,3344,0,3.271795
1,1,1646810369,496,21,41,307,0,3344,0,2.727839
1,1,1646810372,495,21,41,308,0,3344,0,2.723809
1,1,1646810375,493,21,41,307,0,3344,0,2.727839
1,1,1646810378,492,21,41,307,0,3344,0,2.727839
1,1,1646810381,492,21,41,307,0,3344,0,2.723809
1,1,1646810384,491,21,41,307,0,3344,0,2.727839
1,1,1646810387,491,21,41,308,0,3344,0,2.727839
1,1,1646810390,491,21,41,308,0,3344,0,2.764102
1,1,1646810393,490,21,41,307,0,3344,0,2.727839
1,1,1646810396,490,21,41,307,0,3344,0,2.727839
1,1,1646810399,490,21,41,308,0,3344,0,2.723809
1,1,1646810402,490,21,41,307,0,3344,0,2.723809
1,1,1646810405,491,21,41,308,0,3344,0,3.12674
1,1,1646810408,491,21,41,307,0,3344,0,2.723809
1,1,1646810411,490,21,41,308,0,3344,0,2.723809
1,1,1646810414,489,21,41,308,0,3344,0,2.723809
1,1,1646810417,489,21,41,308,0,3344,0,2.727839
1,1,1646810420,489,21,41,308,0,3344,0,3.271795
1,1,1646810423,489,21,41,307,0,3344,0,2.71978
1,1,1646810426,488,21,41,307,0,3344,0,2.723809
1,1,1646810429,487,21,41,307,0,3344,0,2.723809
1,1,1646810432,488,21,41,307,0,3344,0,2.723809
Loading /flash/main.mpy...
Running bytecode...
SCD Initializing
Instantiated FRAM
Memory:       5184
RF identifier 1
Firmware ver: 0x300d
Hardware ver: 0x414e
Hub Address:  b'\x00\x13\xa2\x00A\xad\xaa\x16'
Hub Connect:  1
Transmit On:  1
SCD Interval: 2
SCD Altitude: 1300
SCD Factor:   400
SCD Auto?     False
------------------------------------------------------------------------------
1,1,1646810446,486,21,41,308,0,5600,0,2.723809
1,1,1646810449,486,21,41,308,0,3344,0,2.723809
1,1,1646810452,486,21,41,307,0,3344,0,3.267766
1,1,1646810455,486,21,41,307,0,3344,0,2.727839
1,1,1646810458,486,21,41,307,0,3344,0,2.723809
1,1,1646810461,486,21,41,307,0,3344,0,2.727839
1,1,1646810464,487,21,41,307,0,3344,0,2.723809
1,1,1646810467,487,21,41,309,0,3344,0,3.267766
1,1,1646810470,486,21,41,307,0,3344,0,2.723809
1,1,1646810473,486,21,41,307,0,3344,0,2.723809
1,1,1646810476,486,21,41,308,0,3344,0,2.723809
1,1,1646810479,485,21,41,308,0,3344,0,2.723809
1,1,1646810482,486,21,41,307,0,3344,0,3.267766
1,1,1646810485,485,21,41,308,0,3344,0,2.723809
1,1,1646810488,484,21,41,308,0,3344,0,2.723809
1,1,1646810491,484,21,41,308,0,3344,0,2.727839
1,1,1646810494,481,21,41,307,0,3344,0,2.723809
1,1,1646810497,480,21,41,307,0,3344,0,3.271795
1,1,1646810500,477,21,41,307,0,3344,0,2.727839
1,1,1646810503,476,21,41,307,0,3344,0,2.723809
1,1,1646810506,474,21,41,308,0,3344,0,2.723809
1,1,1646810509,473,21,41,307,0,3344,0,2.71978
1,1,1646810512,472,21,41,307,0,3344,0,2.723809
1,1,1646810515,470,21,41,307,0,3344,0,2.723809
1,1,1646810518,469,21,41,307,0,3344,0,2.727839
Loading /flash/main.mpy...
Running bytecode...
SCD Initializing
Instantiated FRAM
Memory:       5184
RF identifier 1
Firmware ver: 0x300d
Hardware ver: 0x414e
Hub Address:  b'\x00\x13\xa2\x00A\xad\xaa\x16'
Hub Connect:  1
Transmit On:  1
SCD Interval: 2
SCD Altitude: 1300
SCD Factor:   400
SCD Auto?     False
------------------------------------------------------------------------------
1,1,1646810535,469,21,41,308,0,5600,0,2.727839
1,1,1646810538,469,21,41,308,0,3344,0,3.271795
1,1,1646810541,466,21,41,308,0,3344,0,2.727839
1,1,1646810544,467,21,41,307,0,3344,0,2.727839
1,1,1646810547,467,21,41,308,0,3344,0,2.723809
1,1,1646810550,467,21,41,307,0,3344,0,2.727839
1,1,1646810553,468,21,41,308,0,3344,0,3.267766
1,1,1646810556,468,21,41,307,0,3344,0,2.727839
1,1,1646810559,467,21,41,307,0,3344,0,2.727839
1,1,1646810562,468,21,41,307,0,3344,0,2.727839
1,1,1646810565,468,21,41,307,0,3344,0,2.723809
1,1,1646810568,468,21,41,308,0,3344,0,3.267766
1,1,1646810571,470,21,41,307,0,3344,0,2.723809
1,1,1646810574,471,21,41,307,0,3344,0,2.727839
1,1,1646810577,471,21,41,307,0,3344,0,2.723809
1,1,1646810580,470,21,41,308,0,3344,0,2.723809
1,1,1646810583,471,21,41,308,0,3344,0,3.267766
1,1,1646810586,470,21,41,307,0,3344,0,2.723809
1,1,1646810589,471,21,41,307,0,3344,0,2.71978
1,1,1646810592,471,21,41,308,0,3344,0,2.723809
1,1,1646810595,471,21,41,307,0,3344,0,2.71978
1,1,1646810598,470,21,41,308,0,3344,0,3.267766
1,1,1646810601,471,21,41,308,0,3344,0,2.71978
1,1,1646810604,471,21,41,308,0,3344,0,2.723809
1,1,1646810607,472,21,41,307,0,3344,0,2.727839
1,1,1646810610,472,21,41,307,0,3344,0,2.727839
1,1,1646810613,472,21,41,307,0,3344,0,3.267766
1,1,1646810616,473,21,41,307,0,3344,0,2.71978
1,1,1646810619,473,21,41,307,0,3344,0,2.723809
1,1,1646810622,473,21,41,308,0,3344,0,2.723809
1,1,1646810625,473,21,41,307,0,3344,0,2.727839
1,1,1646810628,473,21,41,307,0,3344,0,3.267766
1,1,1646810631,473,21,41,307,0,3344,0,2.727839
1,1,1646810634,473,21,41,307,0,3344,0,2.727839
1,1,1646810637,473,21,41,308,0,3344,0,2.727839
1,1,1646810640,474,21,41,308,0,3344,0,2.727839
1,1,1646810643,474,21,41,307,0,3344,0,3.271795
1,1,1646810646,475,21,41,307,0,3344,0,2.727839
1,1,1646810649,475,21,41,308,0,3344,0,2.71978
1,1,1646810652,475,21,41,308,0,3344,0,2.727839
1,1,1646810655,475,21,41,307,0,3344,0,2.727839
1,1,1646810658,475,21,41,308,0,3344,0,2.723809
1,1,1646810661,474,21,41,307,0,3344,0,2.727839
1,1,1646810664,473,21,41,308,0,3344,0,2.723809
1,1,1646810667,474,21,41,308,0,3344,0,3.271795
1,1,1646810670,474,21,41,307,0,3344,0,2.727839
1,1,1646810673,474,21,41,307,0,3344,0,2.723809
1,1,1646810676,474,21,41,308,0,3344,0,2.723809
1,1,1646810679,474,21,41,308,0,3344,0,2.723809
1,1,1646810682,474,21,41,308,0,3344,0,3.267766
1,1,1646810685,473,21,41,307,0,3344,0,2.723809
1,1,1646810688,473,21,41,308,0,3344,0,2.727839
1,1,1646810691,474,21,41,307,0,3344,0,2.723809
1,1,1646810694,474,21,41,308,0,3344,0,2.727839
1,1,1646810697,475,21,41,308,0,3344,0,3.267766
1,1,1646810700,475,21,41,308,0,3344,0,2.723809
1,1,1646810703,475,21,41,307,0,3344,0,2.723809
1,1,1646810706,476,21,41,307,0,3344,0,2.727839
1,1,1646810709,476,21,41,308,0,3344,0,2.731868
1,1,1646810712,476,21,41,308,0,3344,0,3.271795
1,1,1646810715,476,21,41,308,0,3344,0,2.727839
1,1,1646810718,476,21,41,307,0,3344,0,2.727839
1,1,1646810721,475,21,41,307,0,3344,0,2.71978
1,1,1646810724,475,21,41,307,0,3344,0,2.723809
1,1,1646810727,475,21,41,308,0,3344,0,3.271795
1,1,1646810730,474,21,41,307,0,3344,0,2.723809
1,1,1646810733,474,21,41,308,0,3344,0,2.71978
1,1,1646810736,474,21,41,308,0,3344,0,2.71978
1,1,1646810739,473,21,41,308,0,3344,0,2.727839
1,1,1646810742,473,21,41,308,0,3344,0,3.267766
