111,98,34,99,169,108,128,2,54,62,4,215
111,98,34,99,172,108,128,2,54,62,4,214
111,98,34,99,175,108,128,2,54,62,4,185
111,98,34,99,178,108,128,2,54,62,4,214
111,98,34,99,181,108,128,2,54,62,4,211
111,98,34,99,184,108,128,2,54,62,4,213
111,98,34,99,187,108,128,2,54,62,4,215
111,98,34,99,190,108,128,2,54,62,4,186
111,98,34,99,193,108,128,2,55,62,4,215
111,98,34,99,196,108,128,2,54,62,4,213
111,98,34,99,199,108,128,2,55,62,4,211
111,98,34,99,202,108,128,2,55,62,4,214
111,98,34,99,205,108,128,2,55,62,4,187
111,98,34,99,208,108,128,2,55,62,4,215
111,98,34,99,211,108,128,2,55,62,4,213
111,98,34,99,214,108,128,2,55,62,4,211
111,98,34,99,217,108,128,2,55,62,4,214
111,98,34,99,220,108,128,2,55,63,4,185
111,98,34,99,223,108,128,2,55,62,4,214
111,98,34,99,226,108,128,2,55,63,4,213
111,98,34,99,229,108,128,2,56,63,4,212
111,98,34,99,232,108,128,2,55,63,4,214
111,98,34,99,235,108,128,2,54,62,4,186
111,98,34,99,238,108,128,2,54,63,4,214
111,98,34,99,241,108,128,2,54,63,4,212
111,98,34,99,244,108,128,2,54,62,4,212
111,98,34,99,247,108,128,2,55,63,4,215
111,98,34,99,250,108,128,2,55,63,4,184
111,111,111,111,111,111,111,111
111,98,34,100,2,108,128,2,56,63,4,211
111,98,34,100,5,108,128,2,56,63,4,211
111,98,34,100,8,108,128,2,57,63,4,215
111,98,34,100,11,108,128,2,57,63,4,202
111,98,34,100,14,108,128,2,58,62,4,214
111,98,34,100,17,108,128,2,58,63,4,215
111,98,34,100,20,108,128,2,59,63,4,212
111,98,34,100,23,108,128,2,59,63,4,214
111,98,34,100,26,108,128,2,58,63,4,212
111,98,34,100,29,108,128,2,58,62,4,214
111,98,34,100,32,108,128,2,58,63,4,215
111,98,34,100,35,108,128,2,59,63,4,186
111,98,34,100,38,108,128,2,59,63,4,212
111,98,34,100,41,108,128,2,59,63,4,213
111,98,34,100,44,108,128,2,59,63,4,215
111,98,34,100,47,108,128,2,60,63,4,215
111,98,34,100,50,108,128,2,60,63,4,188
111,98,34,100,53,108,128,2,60,63,4,215
111,98,34,100,56,108,128,2,60,63,4,212
111,98,34,100,59,108,128,2,61,63,4,214
111,98,34,100,62,108,128,2,61,63,4,215
111,98,34,100,65,108,128,2,62,63,4,186
111,98,34,100,68,108,128,2,62,63,4,213
111,98,34,100,71,108,128,2,62,63,4,211
111,98,34,100,74,108,128,2,62,63,4,214
111,98,34,100,77,108,128,2,62,63,4,214
111,98,34,100,80,108,128,2,62,63,4,187
111,98,34,100,83,108,128,2,62,63,4,215
111,98,34,100,86,108,128,2,62,63,4,212
111,98,34,100,89,108,128,2,63,63,4,214
111,98,34,100,92,108,128,2,64,63,4,215
111,98,34,100,95,108,128,2,64,63,4,185
111,98,34,100,98,108,128,2,65,63,4,214
111,111,111,111,111,111,111,111
111,98,34,100,118,108,128,2,67,63,4,214
111,98,34,100,121,108,128,2,67,63,4,211
111,111,111,111,111,111,111,111
111,98,34,100,136,108,128,2,70,63,4,212
111,98,34,100,139,108,128,2,70,63,4,215
111,98,34,100,142,108,128,2,70,63,4,212
111,98,34,100,145,108,128,2,71,63,4,215
111,98,34,100,148,109,0,2,72,63,4,215
111,98,34,100,151,108,128,2,72,63,4,187
111,98,34,100,154,108,128,2,72,63,4,215
111,98,34,100,157,108,128,2,72,63,4,212
111,98,34,100,160,108,128,2,72,63,4,215
111,98,34,100,163,108,128,2,72,63,4,215
111,98,34,100,166,108,128,2,73,63,4,187
111,98,34,100,169,108,128,2,72,63,4,215
111,98,34,100,172,108,128,2,72,63,4,213
111,98,34,100,175,108,128,2,74,63,4,214
111,98,34,100,178,108,128,2,74,63,4,215
111,98,34,100,181,108,128,2,74,62,4,186
111,98,34,100,184,108,128,2,74,63,4,214
111,98,34,100,187,108,128,2,74,62,4,212
111,98,34,100,190,108,128,2,74,63,4,215
111,98,34,100,193,108,128,2,74,63,4,215
111,98,34,100,196,108,128,2,74,63,4,186
111,98,34,100,199,108,128,2,74,63,4,214
111,98,34,100,202,108,128,2,74,63,4,212
111,98,34,100,205,108,128,2,75,63,4,216
111,98,34,100,208,108,128,2,75,63,4,215
111,98,34,100,211,108,128,2,75,63,4,187
111,98,34,100,214,108,128,2,74,63,4,215
111,98,34,100,217,108,128,2,74,63,4,212
111,98,34,100,220,108,128,2,74,63,4,215
111,98,34,100,223,108,128,2,74,63,4,214
111,111,111,111,111,111,111,111
111,98,34,100,231,108,128,2,74,63,4,215
111,98,34,100,234,108,128,2,74,63,4,212
111,98,34,100,237,108,128,2,74,62,4,212
111,98,34,100,240,108,128,2,74,63,4,216
111,98,34,100,243,108,128,2,74,62,4,188
111,98,34,100,246,108,128,2,74,63,4,216
111,98,34,100,249,108,128,2,74,63,4,214
111,98,34,100,252,108,128,2,74,63,4,213
111,98,34,100,255,108,128,2,73,63,4,215
111,98,34,101,2,108,128,2,73,63,4,201
111,98,34,101,5,108,128,2,73,63,4,214
111,98,34,101,8,108,128,2,72,63,4,215
111,111,111,111,111,111,111,111
111,98,34,101,15,108,128,2,73,63,4,215
111,98,34,101,18,108,128,2,73,63,4,214
111,98,34,101,21,108,128,2,73,63,4,211
111,98,34,101,24,108,128,2,72,63,4,211
111,98,34,101,27,108,128,2,73,63,4,214
111,98,34,101,30,108,128,2,73,63,4,185
111,98,34,101,33,108,128,2,72,63,4,213
111,98,34,101,36,108,128,2,72,63,4,211
111,98,34,101,39,108,128,2,72,63,4,212
111,98,34,101,42,108,128,2,73,63,4,214
111,98,34,101,45,108,128,2,73,63,4,185
111,98,34,101,48,108,128,2,73,63,4,214
111,98,34,101,51,108,128,2,74,63,4,213
111,98,34,101,54,108,128,2,73,63,4,212
111,98,34,101,57,108,128,2,74,63,4,215
111,98,34,101,60,108,128,2,74,63,4,185
111,98,34,101,63,108,128,2,74,63,4,214
111,98,34,101,66,108,128,2,74,63,4,213
111,98,34,101,69,108,128,2,74,63,4,212
111,98,34,101,72,108,128,2,75,63,4,215
111,98,34,101,75,108,128,2,75,63,4,186
111,111,111,111,111,111,111,111
111,98,34,101,85,108,128,2,76,63,4,186
111,98,34,101,88,108,128,2,75,63,4,187
111,98,34,101,91,108,128,2,76,63,4,214
111,98,34,101,94,108,128,2,77,63,4,213
111,98,34,101,97,108,128,2,76,63,4,212
111,98,34,101,100,108,128,2,76,63,4,215
111,98,34,101,103,108,128,2,77,63,4,186
111,98,34,101,106,108,128,2,77,63,4,215
111,98,34,101,109,108,128,2,76,63,4,212
111,98,34,101,112,108,128,2,77,63,4,212
111,98,34,101,115,108,128,2,76,63,4,215
111,98,34,101,118,108,128,2,76,63,4,187
111,98,34,101,121,108,128,2,76,63,4,214
111,98,34,101,124,108,128,2,76,63,4,212
111,98,34,101,127,108,128,2,76,63,4,211
111,98,34,101,130,108,128,2,74,63,4,215
111,98,34,101,133,108,128,2,74,63,4,185
111,98,34,101,136,108,128,2,74,63,4,214
111,98,34,101,139,108,128,2,74,63,4,213
111,98,34,101,142,108,128,2,74,63,4,211
111,98,34,101,145,108,128,2,74,63,4,214
111,98,34,101,148,108,128,2,74,63,4,185
111,98,34,101,151,109,0,2,74,63,4,215
111,98,34,101,154,108,128,2,74,63,4,213
111,98,34,101,157,108,128,2,73,63,4,211
111,98,34,101,160,108,128,2,73,63,4,214
111,98,34,101,163,108,128,2,73,63,4,185
111,98,34,101,166,108,128,2,73,63,4,215
111,98,34,101,169,108,128,2,72,63,4,214
111,98,34,101,172,108,128,2,72,63,4,213
