g /flash/main.mpy...
Running bytecode...
CentralBoard online
111,111,111,111,111,111,111,111
111,98,96,249,243,79,0,3,32,63,3,28
111,111,111,111,111,111,111,111
111,98,96,250,30,79,0,3,30,63,3,27
111,98,96,250,33,86,128,3,30,63,3,28
111,98,96,250,36,85,0,3,31,63,3,27
111,98,96,250,39,85,0,3,32,63,3,28
111,98,96,250,42,85,0,3,33,63,3,27
111,98,96,250,45,85,0,3,33,63,3,29
111,98,96,250,48,87,0,3,33,40,3,28
111,98,96,250,51,85,0,3,35,63,3,27
111,98,96,250,54,85,128,3,36,63,3,28
111,98,96,250,57,85,0,3,37,63,3,28
111,98,96,250,60,85,0,3,37,63,3,28
111,98,96,250,63,87,128,3,38,63,3,28
