1,98,96,201,33,0,193,0,11,191,3,31
1,98,96,201,36,0,193,0,11,191,3,31
1,98,96,201,39,0,193,0,11,191,3,31
1,98,96,201,42,0,193,0,11,191,3,30
1,98,96,201,45,0,192,0,11,191,3,31
1,98,96,201,48,0,191,0,12,63,3,30
1,98,96,201,51,0,191,0,11,191,3,30
1,98,96,201,54,0,190,0,12,63,3,31
1,98,96,201,57,0,188,0,11,191,3,30
1,98,96,201,60,0,188,0,12,63,3,30
1,98,96,201,63,0,187,0,12,63,3,30
1,98,96,201,66,0,188,0,11,191,3,30
1,98,96,201,69,0,188,0,12,63,3,31
1,98,96,201,72,0,188,0,12,63,3,30
1,98,96,201,75,0,188,0,12,191,3,30
1,98,96,201,78,0,187,0,12,63,3,30
1,98,96,201,81,0,187,0,11,63,3,30
1,98,96,201,84,0,187,0,12,63,3,30
1,98,96,201,87,0,187,0,11,191,3,30
1,98,96,201,90,0,187,0,12,63,3,30
1,98,96,201,93,0,187,0,11,63,3,30
1,98,96,201,96,0,187,0,11,191,3,31
1,98,96,201,99,0,186,0,11,191,3,31
1,98,96,201,102,0,186,0,12,63,3,30
1,98,96,201,105,0,186,0,11,191,3,29
1,98,96,201,108,0,187,0,11,191,3,30
1,98,96,201,111,0,188,0,12,63,3,30
1,98,96,201,114,0,188,0,11,191,3,31
1,98,96,201,117,0,188,0,11,191,3,31
1,98,96,201,120,0,189,0,12,63,3,30
1,98,96,201,123,0,188,0,11,191,3,31
1,98,96,201,126,0,188,0,11,191,3,30
1,98,96,201,129,0,189,0,11,191,3,31
1,98,96,201,132,0,189,0,11,63,3,31
1,98,96,201,135,0,188,0,11,191,3,30
1,98,96,201,138,0,189,0,11,63,3,30
1,98,96,201,141,0,189,0,11,191,3,31
1,98,96,201,144,0,189,0,12,63,3,31
1,98,96,201,147,0,188,0,11,191,3,30
1,98,96,201,150,0,188,0,12,191,3,31
1,98,96,201,153,0,188,0,12,191,3,29
1,98,96,201,156,0,188,0,12,191,3,31
1,98,96,201,159,0,188,0,13,63,3,30
1,98,96,201,162,0,187,0,12,63,3,31
1,98,96,201,165,0,188,0,12,191,3,31
1,98,96,201,168,0,189,0,12,191,3,30
1,98,96,201,171,0,188,0,12,63,3,30
1,98,96,201,174,0,188,0,12,191,3,30
1,98,96,201,177,0,188,0,12,63,3,30
1,98,96,201,180,0,188,0,12,63,3,31
1,98,96,201,183,0,187,0,12,63,3,30
1,98,96,201,186,0,188,0,11,191,3,31
1,98,96,201,189,0,188,0,12,63,3,30
1,98,96,201,192,0,187,0,12,63,3,30
1,98,96,201,195,0,187,0,12,63,3,30
1,98,96,201,198,0,187,0,12,63,3,30
1,98,96,201,201,0,187,0,11,191,3,30
1,98,96,201,204,0,187,0,11,191,3,30
1,98,96,201,207,0,188,0,11,191,3,30
1,98,96,201,210,0,188,0,11,191,3,31
1,98,96,201,213,0,188,0,11,191,3,30
1,98,96,201,216,0,188,0,12,63,3,31
1,98,96,201,219,0,187,0,13,63,3,30
1,98,96,201,222,0,188,0,12,191,3,30
1,98,96,201,225,0,188,0,12,191,3,31
1,98,96,201,228,0,189,0,12,191,3,30
1,98,96,201,231,0,189,0,12,191,3,31
1,98,96,201,234,0,190,0,12,191,3,31
1,98,96,201,237,0,190,0,12,63,3,30
1,98,96,201,240,0,191,0,12,63,3,31
1,98,96,201,243,0,192,0,11,191,3,31
1,98,96,201,246,0,193,0,11,191,3,30
1,98,96,201,249,0,193,0,12,191,3,31
1,98,96,201,252,0,194,0,12,63,3,30
1,98,96,201,255,0,195,0,12,63,3,31
1,98,96,202,2,0,194,0,12,63,3,32
1,98,96,202,5,0,194,0,12,63,3,31
1,98,96,202,8,0,195,0,12,63,3,30
