1,1,1645471587,1052,23,37,195,0,3408,0,3.27,,1645471587,1025,23,36,192,0,3408,0,3.23
1,1,1645471590,1051,23,37,195,0,3408,0,3.27,TRUE,1645474926,1390,23,38,196,0,5888,0,3.28
1,1,1645471593,1050,23,37,195,0,3408,0,3.25,TRUE,0,,,,,,,,
1,1,1645471596,1051,23,37,194,0,3408,0,3.27,TRUE,,,,,,,,,
Loading /flash/main.mpy...,,,,,,,,,,,,,,,,,,,,
Running bytecode...,,,,,,,,,,,,,,,,,,,,
SCD Initializing,,,,,,,,,,,,,,,,,,,,
Instantiated FRAM,,,,,,,,,,,,,,,,,,,,
Memory:       5376,,,,,,,,,,,,,,,,,,,,
RF identifier 2,,,,,,,,,,,,,,,,,,,,
Firmware ver: 0x300d,,,,,,,,,,,,,,,,,,,,
Hardware ver: 0x4150,,,,,,,,,,,,,,,,,,,,
Hub Address:  b'\x00\x13\xa2\x00A\xad\xaa\x16',,,,,,,,,,,,,,,,,,,,
Hub Connect:  1,,,,,,,,,,,,,,,,,,,,
Transmit On:  1,,,,,,,,,,,,,,,,,,,,
SCD Interval: 2,,,,,,,,,,,,,,,,,,,,
SCD Altitude: 1300,,,,,,,,,,,,,,,,,,,,
SCD Factor:   400,,,,,,,,,,,,,,,,,,,,
SCD Auto?     False,,,,,,,,,,,,,,,,,,,,
------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,
1,1,1645471606,1049,23,37,195,0,5888,0,3.27,,,,,,,,,,
1,1,1645471609,1047,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471612,1045,23,37,195,0,3408,0,3.28,TRUE,,,,,,,,,
1,1,1645471615,1045,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471618,1044,23,37,195,0,3408,0,3.28,TRUE,,,,,,,,,
1,1,1645471621,1043,23,37,195,0,3408,0,3.25,TRUE,,,,,,,,,
1,1,1645471624,1043,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471627,1042,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471630,1042,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471633,1041,23,37,195,0,3408,0,3.28,TRUE,,,,,,,,,
1,1,1645471636,1040,23,37,195,0,3408,0,3.25,TRUE,,,,,,,,,
1,1,1645471639,1040,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471642,1040,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471645,1039,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471648,1038,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471651,1038,23,37,195,0,3408,0,3.24,TRUE,,,,,,,,,
1,1,1645471654,1037,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471657,1037,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471660,1036,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471663,1035,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471666,1035,23,37,194,0,3408,0,3.25,TRUE,,,,,,,,,
1,1,1645471669,1031,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471672,1031,23,37,195,0,3408,0,3.26,TRUE,,,,,,,,,
1,1,1645471675,1029,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471678,1030,23,37,195,0,3408,0,3.26,TRUE,,,,,,,,,
1,1,1645471681,1030,23,37,195,0,3408,0,3.25,TRUE,,,,,,,,,
1,1,1645471684,1032,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471687,1033,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471690,1033,23,37,195,0,3408,0,3.26,TRUE,,,,,,,,,
1,1,1645471693,1033,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471696,1033,23,37,195,0,3408,0,3.25,TRUE,,,,,,,,,
1,1,1645471699,1032,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471702,1032,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471705,1031,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471708,1034,23,37,195,0,3408,0,3.26,TRUE,,,,,,,,,
1,1,1645471711,1037,23,37,195,0,3408,0,3.23,TRUE,,,,,,,,,
1,1,1645471714,1037,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471717,1038,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471720,1037,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471723,1037,23,37,195,0,3408,0,3.26,TRUE,,,,,,,,,
1,1,1645471726,1037,23,37,195,0,3408,0,3.24,TRUE,,,,,,,,,
1,1,1645471729,1037,23,37,195,0,3408,0,3.28,TRUE,,,,,,,,,
1,1,1645471732,1037,23,37,195,0,3408,0,3.28,TRUE,,,,,,,,,
1,1,1645471735,1038,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471738,1039,23,37,194,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471741,1039,23,37,195,0,3408,0,3.25,TRUE,,,,,,,,,
1,1,1645471744,1038,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471747,1038,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471750,1038,23,37,195,0,3408,0,3.26,TRUE,,,,,,,,,
1,1,1645471753,1037,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471756,1037,23,37,195,0,3408,0,3.24,TRUE,,,,,,,,,
1,1,1645471759,1039,23,37,195,0,3408,0,3.28,TRUE,,,,,,,,,
1,1,1645471762,1040,23,37,195,0,3408,0,3.26,TRUE,,,,,,,,,
1,1,1645471765,1041,23,37,195,0,3408,0,3.28,TRUE,,,,,,,,,
1,1,1645471768,1042,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471771,1043,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471774,1041,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471777,1041,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471780,1041,23,37,195,0,3408,0,3.26,TRUE,,,,,,,,,
1,1,1645471783,1040,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471786,1039,23,37,194,0,3408,0,3.26,TRUE,,,,,,,,,
1,1,1645471789,1039,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471792,1039,23,37,194,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471795,1039,23,37,195,0,3408,0,3.24,TRUE,,,,,,,,,
1,1,1645471798,1039,23,37,195,0,3408,0,3.26,TRUE,,,,,,,,,
1,1,1645471801,1039,23,37,195,0,3408,0,3.28,TRUE,,,,,,,,,
1,1,1645471804,1040,23,37,194,0,3408,0,3.26,TRUE,,,,,,,,,
1,1,1645471807,1040,23,37,194,0,3408,0,3.27,TRUE,,,,,,,,,
1,1,1645471810,1041,23,37,195,0,3408,0,3.24,TRUE,,,,,,,,,
1,1,1645471813,1041,23,37,195,0,3408,0,3.27,TRUE,,,,,,,,,
