UNIXTIME,CO2
1583211601,412.00
1583211602,412.00
1583211603,412.00
1583211604,412.00
1583211605,413.00
1583211606,413.00
1583211607,413.00
1583211608,413.00
1583211609,412.00
1583211610,412.00
1583211611,412.00
1583211612,412.00
1583211613,412.00
1583211614,412.00
1583211615,412.00
1583211616,412.00
1583211617,412.00
1583211618,412.00
1583211619,412.00
1583211620,412.00
1583211621,413.00
1583211622,413.00
1583211623,413.00
1583211624,413.00
1583211625,413.00
1583211626,413.00
1583211627,414.00
1583211628,414.00
1583211629,414.00
1583211630,414.00
1583211631,414.00
1583211632,414.00
1583211633,414.00
1583211634,413.00
1583211635,413.00
1583211636,413.00
1583211637,413.00
1583211638,413.00
1583211639,413.00
1583211640,413.00
1583211641,413.00
1583211642,413.00
1583211643,413.00
1583211644,413.00
1583211645,413.00
1583211646,413.00
1583211647,413.00
1583211648,413.00
1583211649,413.00
1583211650,413.00
1583211651,413.00
1583211652,413.00
1583211653,413.00
1583211654,413.00
1583211655,413.00
1583211656,413.00
1583211657,413.00
1583211658,413.00
1583211659,413.00
1583211660,413.00
1583211661,413.00
1583211662,412.00
1583211663,412.00
1583211664,412.00
1583211665,412.00
1583211666,412.00
1583211667,412.00
1583211668,412.00
1583211669,412.00
1583211670,412.00
1583211671,412.00
1583211672,413.00
1583211673,413.00
1583211674,412.00
1583211675,412.00
1583211676,411.00
1583211677,411.00
1583211678,411.00
1583211679,411.00
1583211680,411.00
1583211681,412.00
1583211682,412.00
1583211683,413.00
1583211684,413.00
1583211685,414.00
1583211686,414.00
1583211687,414.00
1583211688,414.00
1583211689,414.00
1583211690,415.00
1583211691,415.00
1583211692,415.00
1583211693,415.00
1583211694,414.00
1583211695,414.00
1583211696,414.00
1583211697,414.00
1583211698,414.00
1583211699,414.00
1583211700,414.00
1583211701,414.00
1583211702,414.00
1583211703,414.00
1583211704,414.00
1583211705,414.00
1583211706,414.00
1583211707,414.00
1583211708,415.00
1583211709,415.00
1583211710,415.00
1583211711,415.00
1583211712,415.00
1583211713,415.00
1583211714,415.00
1583211715,414.00
1583211716,414.00
1583211717,414.00
1583211718,414.00
1583211719,414.00
1583211720,414.00
1583211721,414.00
1583211722,414.00
1583211723,414.00
1583211724,414.00
1583211725,413.00
1583211726,413.00
1583211727,413.00
1583211728,412.00
1583211729,412.00
1583211730,412.00
1583211731,412.00
1583211732,412.00
1583211733,412.00
1583211734,412.00
1583211735,412.00
1583211736,413.00
1583211737,413.00
1583211738,413.00
1583211739,414.00
1583211740,414.00
1583211741,414.00
1583211742,413.00
1583211743,413.00
1583211744,413.00
1583211745,413.00
1583211746,413.00
1583211747,413.00
1583211748,413.00
1583211749,413.00
1583211750,413.00
1583211751,413.00
1583211752,413.00
1583211753,414.00
1583211754,414.00
1583211755,414.00
1583211756,414.00
1583211757,414.00
1583211758,414.00
1583211759,415.00
1583211760,415.00
1583211761,414.00
1583211762,414.00
1583211763,414.00
1583211764,414.00
1583211765,414.00
1583211766,414.00
1583211767,413.00
1583211768,413.00
1583211769,413.00
1583211770,413.00
1583211771,413.00
1583211772,413.00
1583211773,413.00
1583211774,414.00
1583211775,414.00
1583211776,414.00
1583211777,414.00
1583211778,414.00
1583211779,414.00
1583211780,414.00
1583211781,414.00
1583211782,415.00
1583211783,415.00
1583211784,415.00
1583211785,415.00
