UNIXTIME,CO2
1583236801,527.00
1583236802,527.00
1583236803,527.00
1583236804,526.00
1583236805,526.00
1583236806,526.00
1583236807,525.00
1583236808,525.00
1583236809,525.00
1583236810,525.00
1583236811,524.00
1583236812,524.00
1583236813,524.00
1583236814,525.00
1583236815,525.00
1583236816,525.00
1583236817,525.00
1583236818,525.00
1583236819,525.00
1583236820,525.00
1583236821,525.00
1583236822,525.00
1583236823,525.00
1583236824,525.00
1583236825,526.00
1583236826,526.00
1583236827,525.00
1583236828,525.00
1583236829,524.00
1583236830,524.00
1583236831,523.00
1583236832,523.00
1583236833,523.00
1583236834,523.00
1583236835,523.00
1583236836,523.00
1583236837,523.00
1583236838,524.00
1583236839,524.00
1583236840,525.00
1583236841,525.00
1583236842,525.00
1583236843,525.00
1583236844,525.00
1583236845,524.00
1583236846,524.00
1583236847,524.00
1583236848,524.00
1583236849,524.00
1583236850,524.00
1583236851,524.00
1583236852,524.00
1583236853,524.00
1583236854,524.00
1583236855,524.00
1583236856,524.00
1583236857,524.00
1583236858,524.00
1583236859,524.00
1583236860,524.00
1583236861,524.00
1583236862,524.00
1583236863,524.00
1583236864,524.00
1583236865,524.00
1583236866,524.00
1583236867,524.00
1583236868,524.00
1583236869,524.00
1583236870,524.00
1583236871,524.00
1583236872,524.00
1583236873,524.00
1583236874,524.00
1583236875,524.00
1583236876,524.00
1583236877,524.00
1583236878,524.00
1583236879,523.00
1583236880,523.00
1583236881,523.00
1583236882,522.00
1583236883,522.00
1583236884,522.00
1583236885,522.00
1583236886,522.00
1583236887,523.00
1583236888,523.00
1583236889,523.00
1583236890,523.00
1583236891,523.00
1583236892,523.00
1583236893,523.00
1583236894,523.00
1583236895,523.00
1583236896,523.00
1583236897,523.00
1583236898,523.00
1583236899,523.00
1583236900,524.00
1583236901,524.00
1583236902,524.00
1583236903,524.00
1583236904,524.00
1583236905,524.00
1583236906,524.00
1583236907,523.00
1583236908,523.00
1583236909,523.00
1583236910,523.00
1583236911,523.00
1583236912,523.00
1583236913,523.00
1583236914,523.00
1583236915,523.00
1583236916,523.00
1583236917,523.00
1583236918,523.00
1583236919,523.00
1583236920,523.00
1583236921,524.00
1583236922,524.00
1583236923,525.00
1583236924,525.00
1583236925,526.00
1583236926,526.00
1583236927,527.00
1583236928,527.00
1583236929,527.00
1583236930,528.00
1583236931,528.00
1583236932,528.00
1583236933,528.00
1583236934,528.00
1583236935,528.00
1583236936,528.00
1583236937,528.00
1583236938,528.00
1583236939,528.00
1583236940,528.00
1583236941,528.00
1583236942,528.00
1583236943,528.00
1583236944,528.00
1583236945,528.00
1583236946,529.00
1583236947,529.00
1583236948,528.00
1583236949,528.00
1583236950,528.00
1583236951,528.00
1583236952,528.00
1583236953,527.00
1583236954,527.00
