UNIXTIME,CO2
1583287201,409.00
1583287202,409.00
1583287203,409.00
1583287204,409.00
1583287205,409.00
1583287206,410.00
1583287207,410.00
1583287208,409.00
1583287209,409.00
1583287210,409.00
1583287211,409.00
1583287212,409.00
1583287213,409.00
1583287214,409.00
1583287215,408.00
1583287216,408.00
1583287217,408.00
1583287218,408.00
1583287219,408.00
1583287220,408.00
1583287221,408.00
1583287222,408.00
1583287223,409.00
1583287224,409.00
1583287225,408.00
1583287226,408.00
1583287227,408.00
1583287228,408.00
1583287229,408.00
1583287230,408.00
1583287231,408.00
1583287232,408.00
1583287233,409.00
1583287234,409.00
1583287235,409.00
1583287236,409.00
1583287237,409.00
1583287238,409.00
1583287239,408.00
1583287240,408.00
1583287241,408.00
1583287242,408.00
1583287243,408.00
1583287244,408.00
1583287245,408.00
1583287246,408.00
1583287247,408.00
1583287248,407.00
1583287249,407.00
1583287250,407.00
1583287251,407.00
1583287252,407.00
1583287253,408.00
1583287254,408.00
1583287255,408.00
1583287256,408.00
1583287257,408.00
1583287258,408.00
1583287259,408.00
1583287260,408.00
1583287261,408.00
1583287262,408.00
1583287263,408.00
1583287264,408.00
1583287265,408.00
1583287266,408.00
1583287267,408.00
1583287268,408.00
1583287269,408.00
1583287270,408.00
1583287271,408.00
1583287272,409.00
1583287273,409.00
1583287274,409.00
1583287275,410.00
1583287276,410.00
1583287277,409.00
1583287278,409.00
1583287279,409.00
1583287280,408.00
1583287281,408.00
1583287282,408.00
1583287283,409.00
1583287284,409.00
1583287285,408.00
1583287286,408.00
1583287287,408.00
1583287288,408.00
1583287289,408.00
1583287290,408.00
1583287291,408.00
1583287292,408.00
1583287293,408.00
1583287294,408.00
1583287295,408.00
1583287296,408.00
1583287297,408.00
1583287298,408.00
1583287299,407.00
1583287300,407.00
1583287301,407.00
1583287302,408.00
1583287303,408.00
1583287304,408.00
1583287305,408.00
1583287306,407.00
1583287307,407.00
1583287308,407.00
1583287309,407.00
1583287310,407.00
1583287311,408.00
1583287312,408.00
1583287313,407.00
1583287314,407.00
1583287315,407.00
1583287316,407.00
1583287317,407.00
1583287318,407.00
1583287319,406.00
1583287320,406.00
1583287321,406.00
1583287322,406.00
1583287323,406.00
1583287324,406.00
1583287325,406.00
1583287326,406.00
1583287327,406.00
1583287328,406.00
1583287329,406.00
1583287330,406.00
1583287331,406.00
1583287332,406.00
1583287333,406.00
1583287334,406.00
1583287335,406.00
1583287336,406.00
1583287337,406.00
1583287338,406.00
1583287339,406.00
1583287340,407.00
1583287341,407.00
1583287342,407.00
1583287343,407.00
1583287344,407.00
1583287345,407.00
1583287346,407.00
1583287347,407.00
1583287348,407.00
1583287349,407.00
1583287350,406.00
1583287351,406.00
1583287352,406.00
1583287353,406.00
1583287354,406.00
1583287355,406.00
1583287356,406.00
1583287357,406.00
1583287358,406.00
1583287359,406.00
1583287360,406.00
1583287361,406.00
1583287362,406.00
1583287363,406.00
1583287364,406.00
1583287365,407.00
1583287366,407.00
1583287367,407.00
1583287368,407.00
1583287369,407.00
1583287370,407.00
1583287371,406.00
1583287372,406.00
1583287373,406.00
1583287374,406.00
1583287375,407.00
1583287376,407.00
1583287377,407.00
1583287378,407.00
1583287379,407.00
1583287380,407.00
1583287381,407.00
1583287382,407.00
1583287383,407.00
1583287384,407.00
1583287385,407.00
1583287386,407.00
1583287387,407.00
1583287388,407.00
1583287389,407.00
1583287390,407.00
1583287391,407.00
1583287392,407.00
1583287393,407.00
1583287394,407.00
1583287395,406.00
1583287396,406.00
1583287397,406.00
1583287398,406.00
1583287399,406.00
1583287400,406.00
1583287401,406.00
1583287402,405.00
1583287403,405.00
1583287404,405.00
1583287405,405.00
1583287406,405.00
1583287407,405.00
1583287408,405.00
1583287409,405.00
1583287410,405.00
1583287411,405.00
1583287412,405.00
1583287413,405.00
1583287414,405.00
1583287415,405.00
1583287416,405.00
1583287417,405.00
1583287418,405.00
1583287419,405.00
1583287420,405.00
1583287421,405.00
1583287422,405.00
1583287423,405.00
1583287424,405.00
1583287425,405.00
1583287426,405.00
1583287427,405.00
1583287428,405.00
1583287429,405.00
1583287430,406.00
1583287431,406.00
1583287432,406.00
1583287433,406.00
1583287434,406.00
1583287435,406.00
1583287436,405.00
1583287437,405.00
1583287438,405.00
1583287439,405.00
1583287440,405.00
1583287441,404.00
1583287442,404.00
1583287443,404.00
1583287444,404.00
1583287445,405.00
1583287446,405.00
1583287447,405.00
1583287448,405.00
1583287449,405.00
1583287450,405.00
1583287451,405.00
1583287452,405.00
1583287453,406.00
1583287454,406.00
1583287455,406.00
1583287456,406.00
1583287457,406.00
1583287458,406.00
1583287459,406.00
1583287460,406.00
1583287461,406.00
1583287462,406.00
1583287463,406.00
1583287464,406.00
1583287465,406.00
1583287466,406.00
1583287467,406.00
1583287468,406.00
1583287469,406.00
1583287470,406.00
1583287471,406.00
1583287472,406.00
1583287473,406.00
1583287474,406.00
1583287475,406.00
1583287476,407.00
1583287477,406.00
1583287478,406.00
1583287479,406.00
