UNIXTIME,CO2
1583240401,520.00
1583240402,519.00
1583240403,519.00
1583240404,519.00
1583240405,519.00
1583240406,519.00
1583240407,519.00
1583240408,519.00
1583240409,519.00
1583240410,519.00
1583240411,519.00
1583240412,519.00
1583240413,519.00
1583240414,519.00
1583240415,519.00
1583240416,519.00
1583240417,519.00
1583240418,519.00
1583240419,519.00
1583240420,519.00
1583240421,518.00
1583240422,518.00
1583240423,518.00
1583240424,518.00
1583240425,518.00
1583240426,518.00
1583240427,518.00
1583240428,518.00
1583240429,518.00
1583240430,519.00
1583240431,519.00
1583240432,519.00
1583240433,519.00
1583240434,519.00
1583240435,519.00
1583240436,519.00
1583240437,518.00
1583240438,518.00
1583240439,518.00
1583240440,518.00
1583240441,518.00
1583240442,518.00
1583240443,518.00
1583240444,518.00
1583240445,518.00
1583240446,518.00
1583240447,518.00
1583240448,518.00
1583240449,518.00
1583240450,518.00
1583240451,518.00
1583240452,517.00
1583240453,517.00
1583240454,517.00
1583240455,517.00
1583240456,517.00
1583240457,517.00
1583240458,516.00
1583240459,516.00
1583240460,516.00
1583240461,516.00
1583240462,517.00
1583240463,517.00
1583240464,516.00
1583240465,516.00
1583240466,516.00
1583240467,516.00
1583240468,516.00
1583240469,516.00
1583240470,516.00
1583240471,516.00
1583240472,517.00
1583240473,517.00
1583240474,517.00
1583240475,517.00
1583240476,517.00
1583240477,517.00
1583240478,517.00
1583240479,517.00
1583240480,517.00
1583240481,517.00
1583240482,518.00
1583240483,518.00
1583240484,518.00
1583240485,518.00
1583240486,518.00
1583240487,518.00
1583240488,517.00
1583240489,517.00
1583240490,516.00
1583240491,516.00
1583240492,516.00
1583240493,516.00
1583240494,517.00
1583240495,517.00
1583240496,517.00
1583240497,518.00
1583240498,518.00
1583240499,518.00
1583240500,518.00
1583240501,518.00
1583240502,518.00
1583240503,518.00
1583240504,518.00
1583240505,518.00
1583240506,518.00
1583240507,518.00
1583240508,518.00
1583240509,518.00
1583240510,518.00
1583240511,518.00
1583240512,518.00
1583240513,518.00
1583240514,518.00
1583240515,518.00
1583240516,518.00
1583240517,518.00
1583240518,518.00
1583240519,518.00
1583240520,518.00
1583240521,518.00
1583240522,518.00
1583240523,518.00
1583240524,517.00
1583240525,517.00
1583240526,517.00
1583240527,517.00
1583240528,517.00
1583240529,517.00
1583240530,517.00
1583240531,517.00
1583240532,518.00
1583240533,518.00
1583240534,518.00
1583240535,518.00
1583240536,518.00
1583240537,518.00
1583240538,518.00
1583240539,518.00
1583240540,518.00
1583240541,518.00
1583240542,518.00
1583240543,518.00
1583240544,518.00
1583240545,518.00
1583240546,518.00
1583240547,518.00
1583240548,518.00
1583240549,518.00
1583240550,518.00
1583240551,518.00
1583240552,518.00
1583240553,519.00
1583240554,519.00
1583240555,519.00
1583240556,519.00
1583240557,519.00
1583240558,519.00
1583240559,519.00
1583240560,519.00
1583240561,519.00
1583240562,519.00
1583240563,519.00
1583240564,519.00
1583240565,519.00
1583240566,519.00
1583240567,519.00
1583240568,518.00
1583240569,518.00
1583240570,518.00
1583240571,518.00
1583240572,518.00
1583240573,519.00
1583240574,518.00
1583240575,518.00
1583240576,518.00
1583240577,519.00
1583240578,519.00
1583240579,519.00
1583240580,519.00
1583240581,519.00
1583240582,519.00
1583240583,518.00
1583240584,518.00
1583240585,518.00
1583240586,518.00
1583240587,518.00
1583240588,518.00
1583240589,518.00
1583240590,518.00
1583240591,519.00
1583240592,519.00
