UNIXTIME,CO2
1583283601,414.00
1583283602,414.00
1583283603,415.00
1583283604,415.00
1583283605,415.00
1583283606,415.00
1583283607,415.00
1583283608,415.00
1583283609,415.00
1583283610,415.00
1583283611,415.00
1583283612,415.00
1583283613,415.00
1583283614,415.00
1583283615,415.00
1583283616,415.00
1583283617,415.00
1583283618,415.00
1583283619,415.00
1583283620,415.00
1583283621,415.00
1583283622,415.00
1583283623,415.00
1583283624,415.00
1583283625,416.00
1583283626,416.00
1583283627,416.00
1583283628,417.00
1583283629,417.00
1583283630,418.00
1583283631,418.00
1583283632,419.00
1583283633,419.00
1583283634,419.00
1583283635,419.00
1583283636,418.00
1583283637,418.00
1583283638,418.00
1583283639,418.00
1583283640,418.00
1583283641,418.00
1583283642,418.00
1583283643,417.00
1583283644,417.00
1583283645,417.00
1583283646,417.00
1583283647,417.00
1583283648,417.00
1583283649,417.00
1583283650,417.00
1583283651,417.00
1583283652,417.00
1583283653,417.00
1583283654,417.00
1583283655,417.00
1583283656,417.00
1583283657,417.00
1583283658,418.00
1583283659,417.00
1583283660,417.00
1583283661,417.00
1583283662,417.00
1583283663,417.00
1583283664,417.00
1583283665,416.00
1583283666,416.00
1583283667,416.00
1583283668,415.00
1583283669,415.00
1583283670,415.00
1583283671,415.00
1583283672,416.00
1583283673,416.00
1583283674,416.00
1583283675,415.00
1583283676,415.00
1583283677,415.00
1583283678,415.00
1583283679,415.00
1583283680,414.00
1583283681,414.00
1583283682,414.00
1583283683,413.00
1583283684,413.00
1583283685,413.00
1583283686,413.00
1583283687,413.00
1583283688,413.00
1583283689,413.00
1583283690,413.00
1583283691,413.00
1583283692,413.00
1583283693,413.00
1583283694,413.00
1583283695,413.00
1583283696,413.00
1583283697,413.00
1583283698,413.00
1583283699,413.00
1583283700,413.00
1583283701,413.00
1583283702,413.00
1583283703,413.00
1583283704,413.00
1583283705,414.00
1583283706,414.00
1583283707,414.00
1583283708,414.00
1583283709,414.00
1583283710,414.00
1583283711,414.00
1583283712,414.00
1583283713,414.00
1583283714,414.00
1583283715,414.00
1583283716,414.00
1583283717,414.00
1583283718,414.00
1583283719,414.00
1583283720,414.00
1583283721,414.00
1583283722,414.00
1583283723,414.00
1583283724,414.00
1583283725,414.00
1583283726,414.00
1583283727,414.00
1583283728,415.00
1583283729,414.00
1583283730,414.00
1583283731,414.00
1583283732,414.00
1583283733,414.00
1583283734,413.00
1583283735,413.00
1583283736,413.00
1583283737,414.00
1583283738,414.00
1583283739,414.00
1583283740,414.00
1583283741,413.00
1583283742,413.00
1583283743,413.00
1583283744,412.00
1583283745,412.00
1583283746,412.00
1583283747,412.00
1583283748,412.00
1583283749,412.00
1583283750,412.00
1583283751,412.00
1583283752,412.00
1583283753,412.00
1583283754,412.00
1583283755,411.00
1583283756,411.00
1583283757,411.00
1583283758,411.00
1583283759,411.00
1583283760,411.00
1583283761,412.00
1583283762,412.00
1583283763,412.00
1583283764,412.00
1583283765,412.00
1583283766,412.00
1583283767,412.00
1583283768,413.00
1583283769,413.00
1583283770,413.00
1583283771,413.00
1583283772,413.00
1583283773,414.00
1583283774,414.00
1583283775,413.00
1583283776,413.00
1583283777,413.00
1583283778,414.00
1583283779,414.00
1583283780,414.00
1583283781,415.00
1583283782,414.00
1583283783,414.00
1583283784,414.00
1583283785,414.00
1583283786,413.00
1583283787,413.00
1583283788,413.00
1583283789,413.00
1583283790,413.00
1583283791,413.00
1583283792,413.00
1583283793,412.00
1583283794,412.00
1583283795,412.00
1583283796,412.00
1583283797,412.00
1583283798,412.00
1583283799,412.00
1583283800,413.00
1583283801,413.00
1583283802,414.00
1583283803,414.00
1583283804,414.00
1583283805,414.00
1583283806,414.00
1583283807,415.00
1583283808,414.00
1583283809,414.00
1583283810,414.00
1583283811,414.00
1583283812,414.00
1583283813,414.00
1583283814,414.00
1583283815,414.00
1583283816,414.00
1583283817,414.00
1583283818,414.00
1583283819,414.00
1583283820,414.00
1583283821,414.00
1583283822,414.00
1583283823,414.00
1583283824,414.00
1583283825,414.00
1583283826,414.00
1583283827,414.00
1583283828,414.00
1583283829,413.00
1583283830,413.00
1583283831,413.00
1583283832,413.00
1583283833,413.00
1583283834,413.00
1583283835,413.00
1583283836,414.00
1583283837,414.00
1583283838,414.00
1583283839,414.00
1583283840,414.00
1583283841,415.00
1583283842,415.00
1583283843,415.00
1583283844,415.00
1583283845,415.00
1583283846,415.00
1583283847,416.00
1583283848,416.00
1583283849,416.00
1583283850,416.00
1583283851,415.00
1583283852,415.00
1583283853,415.00
1583283854,415.00
1583283855,415.00
1583283856,415.00
1583283857,415.00
1583283858,415.00
1583283859,415.00
1583283860,415.00
1583283861,415.00
1583283862,415.00
1583283863,415.00
1583283864,415.00
1583283865,415.00
1583283866,415.00
1583283867,415.00
1583283868,415.00
1583283869,415.00
1583283870,415.00
1583283871,415.00
1583283872,415.00
1583283873,415.00
1583283874,415.00
1583283875,416.00
1583283876,415.00
1583283877,415.00
1583283878,415.00
1583283879,415.00
1583283880,415.00
1583283881,415.00
1583283882,414.00
1583283883,414.00
1583283884,414.00
1583283885,414.00
1583283886,414.00
1583283887,415.00
1583283888,415.00
1583283889,415.00
1583283890,415.00
1583283891,415.00
1583283892,416.00
1583283893,416.00
1583283894,416.00
1583283895,416.00
1583283896,415.00
1583283897,415.00
1583283898,415.00
1583283899,415.00
1583283900,415.00
1583283901,415.00
1583283902,415.00
1583283903,415.00
1583283904,415.00
