UNIXTIME,CO2
1583262001,436.00
1583262002,436.00
1583262003,436.00
1583262004,437.00
1583262005,437.00
1583262006,437.00
1583262007,437.00
1583262008,437.00
1583262009,436.00
1583262010,436.00
1583262011,436.00
1583262012,436.00
1583262013,436.00
1583262014,436.00
1583262015,436.00
1583262016,436.00
1583262017,436.00
1583262018,435.00
1583262019,435.00
1583262020,435.00
1583262021,435.00
1583262022,435.00
1583262023,435.00
1583262024,435.00
1583262025,435.00
1583262026,435.00
1583262027,435.00
1583262028,436.00
1583262029,435.00
1583262030,435.00
1583262031,435.00
1583262032,435.00
1583262033,435.00
1583262034,435.00
1583262035,435.00
1583262036,434.00
1583262037,434.00
1583262038,434.00
1583262039,434.00
1583262040,434.00
1583262041,434.00
1583262042,434.00
1583262043,435.00
1583262044,435.00
1583262045,435.00
1583262046,435.00
1583262047,435.00
1583262048,436.00
1583262049,436.00
1583262050,436.00
1583262051,436.00
1583262052,436.00
1583262053,436.00
1583262054,436.00
1583262055,436.00
1583262056,436.00
1583262057,436.00
1583262058,436.00
1583262059,436.00
1583262060,436.00
1583262061,436.00
1583262062,436.00
1583262063,436.00
1583262064,436.00
1583262065,436.00
1583262066,436.00
1583262067,436.00
1583262068,436.00
1583262069,436.00
1583262070,436.00
1583262071,436.00
1583262072,436.00
1583262073,436.00
1583262074,436.00
1583262075,436.00
1583262076,436.00
1583262077,435.00
1583262078,435.00
1583262079,435.00
1583262080,435.00
1583262081,435.00
1583262082,435.00
1583262083,435.00
1583262084,435.00
1583262085,435.00
1583262086,436.00
1583262087,436.00
1583262088,436.00
1583262089,436.00
1583262090,436.00
1583262091,436.00
1583262092,435.00
1583262093,435.00
1583262094,435.00
1583262095,435.00
1583262096,436.00
1583262097,436.00
1583262098,436.00
1583262099,437.00
1583262100,437.00
1583262101,437.00
1583262102,437.00
1583262103,437.00
1583262104,436.00
1583262105,436.00
1583262106,436.00
1583262107,436.00
1583262108,436.00
1583262109,436.00
1583262110,436.00
1583262111,436.00
1583262112,435.00
1583262113,435.00
1583262114,435.00
1583262115,435.00
1583262116,435.00
1583262117,435.00
1583262118,435.00
1583262119,435.00
1583262120,435.00
1583262121,435.00
1583262122,435.00
1583262123,435.00
1583262124,435.00
1583262125,436.00
1583262126,436.00
1583262127,436.00
1583262128,436.00
1583262129,436.00
1583262130,436.00
1583262131,436.00
1583262132,436.00
1583262133,436.00
1583262134,436.00
1583262135,436.00
1583262136,436.00
1583262137,436.00
1583262138,436.00
1583262139,437.00
1583262140,437.00
1583262141,437.00
1583262142,437.00
1583262143,437.00
1583262144,437.00
1583262145,437.00
1583262146,437.00
1583262147,437.00
1583262148,437.00
1583262149,437.00
1583262150,437.00
1583262151,437.00
1583262152,437.00
1583262153,436.00
1583262154,436.00
1583262155,436.00
1583262156,435.00
1583262157,435.00
1583262158,435.00
1583262159,435.00
1583262160,435.00
1583262161,435.00
1583262162,435.00
1583262163,435.00
1583262164,435.00
1583262165,435.00
1583262166,435.00
1583262167,436.00
1583262168,436.00
1583262169,437.00
1583262170,437.00
1583262171,437.00
1583262172,437.00
1583262173,437.00
1583262174,437.00
1583262175,437.00
1583262176,436.00
1583262177,436.00
1583262178,436.00
1583262179,436.00
1583262180,436.00
1583262181,436.00
1583262182,436.00
1583262183,436.00
1583262184,436.00
1583262185,436.00
1583262186,436.00
1583262187,435.00
1583262188,435.00
1583262189,435.00
1583262190,436.00
1583262191,435.00
1583262192,435.00
1583262193,435.00
1583262194,435.00
1583262195,435.00
1583262196,435.00
1583262197,435.00
1583262198,435.00
1583262199,435.00
1583262200,434.00
1583262201,434.00
1583262202,434.00
1583262203,433.00
1583262204,433.00
1583262205,433.00
1583262206,433.00
1583262207,433.00
1583262208,433.00
1583262209,433.00
1583262210,433.00
1583262211,433.00
1583262212,433.00
1583262213,433.00
1583262214,433.00
1583262215,433.00
1583262216,433.00
1583262217,433.00
1583262218,433.00
1583262219,433.00
1583262220,433.00
1583262221,433.00
1583262222,433.00
1583262223,434.00
1583262224,434.00
1583262225,434.00
1583262226,434.00
1583262227,434.00
1583262228,434.00
1583262229,434.00
1583262230,434.00
1583262231,434.00
1583262232,434.00
1583262233,434.00
1583262234,434.00
1583262235,434.00
1583262236,434.00
1583262237,434.00
1583262238,434.00
1583262239,434.00
1583262240,435.00
1583262241,435.00
1583262242,435.00
1583262243,435.00
1583262244,435.00
1583262245,435.00
1583262246,435.00
1583262247,435.00
1583262248,435.00
1583262249,435.00
1583262250,435.00
1583262251,435.00
1583262252,435.00
1583262253,435.00
1583262254,435.00
1583262255,435.00
1583262256,435.00
1583262257,435.00
1583262258,435.00
1583262259,435.00
1583262260,435.00
1583262261,436.00
1583262262,436.00
1583262263,437.00
1583262264,437.00
1583262265,437.00
1583262266,437.00
1583262267,437.00
1583262268,437.00
1583262269,437.00
1583262270,437.00
1583262271,437.00
1583262272,437.00
1583262273,438.00
1583262274,437.00
1583262275,437.00
1583262276,437.00
1583262277,437.00
1583262278,438.00
1583262279,438.00
1583262280,438.00
1583262281,438.00
1583262282,437.00
1583262283,437.00
1583262284,437.00
1583262285,437.00
1583262286,437.00
1583262287,437.00
1583262288,437.00
1583262289,437.00
1583262290,437.00
1583262291,437.00
1583262292,437.00
1583262293,436.00
1583262294,436.00
1583262295,436.00
1583262296,436.00
1583262297,436.00
1583262298,436.00
1583262299,436.00
1583262300,436.00
1583262301,436.00
1583262302,436.00
1583262303,436.00
1583262304,437.00
1583262305,437.00
1583262306,437.00
1583262307,437.00
1583262308,437.00
1583262309,437.00
1583262310,436.00
1583262311,436.00
1583262312,436.00
1583262313,436.00
1583262314,436.00
1583262315,436.00
1583262316,436.00
1583262317,436.00
1583262318,436.00
1583262319,436.00
1583262320,436.00
1583262321,436.00
1583262322,436.00
1583262323,436.00
1583262324,436.00
1583262325,436.00
1583262326,436.00
1583262327,437.00
1583262328,437.00
1583262329,436.00
1583262330,436.00
1583262331,436.00
1583262332,436.00
1583262333,436.00
1583262334,436.00
1583262335,437.00
1583262336,437.00
1583262337,437.00
1583262338,436.00
1583262339,436.00
1583262340,436.00
1583262341,436.00
1583262342,436.00
1583262343,436.00
1583262344,436.00
1583262345,435.00
1583262346,435.00
1583262347,435.00
1583262348,435.00
1583262349,435.00
1583262350,435.00
1583262351,435.00
1583262352,434.00
1583262353,434.00
1583262354,434.00
1583262355,434.00
1583262356,434.00
1583262357,434.00
1583262358,434.00
1583262359,433.00
1583262360,433.00
1583262361,433.00
1583262362,433.00
1583262363,433.00
1583262364,432.00
1583262365,432.00
1583262366,432.00
1583262367,432.00
1583262368,432.00
1583262369,432.00
1583262370,432.00
1583262371,432.00
1583262372,433.00
1583262373,433.00
1583262374,433.00
1583262375,433.00
1583262376,433.00
1583262377,432.00
1583262378,432.00
1583262379,432.00
1583262380,432.00
