UnixTime,GasData
1583060618,1.0
1583060619,1.0
1583060620,1.0
1583060621,1.0
1583060622,1.0
1583060623,1.0
1583060624,1.0
1583060625,1.0
1583060626,1.0
1583060627,1.0
1583060628,1.0
1583060629,1.0
1583060630,1.0
1583060631,1.0
1583060632,1.0
1583060633,1.0
1583060634,1.0
1583060635,1.0
1583060636,1.0
1583060637,1.0
1583060638,1.0
1583060639,1.0
1583060640,1.0
1583060641,1.0
1583060642,1.0
1583060643,1.0
1583060644,1.0
1583060645,1.0
1583060646,1.0
1583060647,1.0
1583060648,1.0
1583060649,1.0
1583060650,1.0
1583060651,1.0
1583060652,1.0
1583060653,1.0
1583060654,1.0
1583060655,1.0
1583060656,1.0
1583060657,1.0
1583060658,1.0
1583060659,1.0
1583060660,1.0
1583060661,1.0
1583060662,1.0
1583060663,1.0
1583060664,1.0
1583060665,1.0
1583060666,1.0
1583060667,1.0
1583060668,1.0
1583060669,1.0
1583060670,1.0
1583060671,1.0
1583060672,1.0
1583060673,1.0
1583060674,1.0
1583060675,1.0
1583060676,1.0
1583060677,1.0
1583060678,1.0
1583060679,1.0
1583060680,1.0
1583060681,1.0
1583060682,1.0
1583060683,1.0
1583060684,1.0
1583060685,1.0
1583060686,1.0
1583060687,1.0
1583060688,1.0
1583060689,1.0
1583060690,1.0
1583060691,1.0
1583060692,1.0
1583060693,1.0
1583060694,1.0
1583060695,1.0
1583060696,1.0
1583060697,1.0
1583060698,1.0
1583060699,1.0
1583060700,1.0
1583060701,1.0
1583060702,1.0
1583060703,1.0
1583060704,1.0
1583060705,1.0
1583060706,1.0
1583060707,1.0
1583060708,1.0
1583060709,1.0
1583060710,1.0
1583060711,1.0
1583060712,1.0
1583060713,1.0
1583060714,1.0
1583060715,1.0
1583060716,1.0
1583060717,1.0
1583060718,1.0
1583060719,1.0
1583060720,1.0
1583060721,1.0
1583060722,1.0
1583060723,1.0
1583060724,1.0
1583060725,1.0
1583060726,1.0
1583060727,1.0
1583060728,1.0
1583060729,1.0
1583060730,1.0
1583060731,1.0
1583060732,1.0
1583060733,1.0
1583060734,1.0
1583060735,1.0
1583060736,1.0
1583060737,1.0
1583060738,1.0
1583060739,1.0
1583060740,1.0
1583060741,1.0
1583060742,1.0
1583060743,1.0
1583060744,1.0
1583060745,1.0
1583060746,1.0
1583060747,1.0
1583060748,1.0
1583060749,1.0
1583060750,1.0
1583060751,1.0
1583060752,1.0
1583060753,1.0
1583060754,1.0
1583060755,1.0
1583060756,1.0
1583060757,1.0
1583060758,1.0
1583060759,1.0
1583060760,1.0
1583060761,1.0
1583060762,1.0
1583060763,1.0
1583060764,1.0
1583060765,1.0
1583060766,1.0
1583060767,1.0
1583060768,1.0
1583060769,1.0
1583060770,1.0
1583060771,1.0
1583060772,1.0
1583060773,1.0
1583060774,1.0
1583060775,1.0
1583060776,1.0
1583060777,1.0
1583060778,1.0
1583060779,1.0
1583060780,1.0
1583060781,1.0
1583060782,1.0
1583060783,1.0
1583060784,1.0
1583060785,1.0
1583060786,1.0
1583060787,1.0
1583060788,1.0
1583060789,1.0
1583060790,1.0
1583060791,1.0
1583060792,1.0
1583060793,1.0
1583060794,1.0
1583060795,1.0
1583060796,1.0
1583060797,1.0
1583060798,1.0
1583060799,1.0
1583060800,1.0
1583060801,1.0
1583060802,1.0
1583060803,1.0
1583060804,1.0
1583060805,1.0
1583060806,1.0
1583060807,1.0
1583060808,1.0
1583060809,1.0
1583060810,1.0
1583060811,1.0
1583060812,1.0
1583060813,1.0
1583060814,1.0
1583060815,1.0
1583060816,1.0
1583060817,1.0
1583060818,1.0
1583060819,1.0
1583060820,1.0
1583060821,1.0
1583060822,1.0
1583060823,1.0
1583060824,1.0
1583060825,1.0
1583060826,1.0
1583060827,1.0
1583060828,1.0
1583060829,1.0
1583060830,1.0
1583060831,1.0
1583060832,1.0
1583060833,1.0
1583060834,1.0
1583060835,1.0
1583060836,1.0
1583060837,1.0
1583060838,1.0
1583060839,1.0
1583060840,1.0
1583060841,1.0
1583060842,1.0
1583060843,1.0
1583060844,1.0
1583060845,1.0
1583060846,1.0
1583060847,1.0
1583060848,1.0
1583060849,1.0
1583060850,1.0
1583060851,1.0
1583060852,1.0
1583060853,1.0
1583060854,1.0
1583060855,1.0
1583060856,1.0
1583060857,1.0
1583060858,1.0
1583060859,1.0
1583060860,1.0
1583060861,1.0
1583060862,1.0
1583060863,1.0
1583060864,1.0
1583060865,1.0
1583060866,1.0
1583060867,1.0
1583060868,1.0
1583060869,1.0
1583060870,1.0
1583060871,1.0
1583060872,1.0
1583060873,1.0
1583060874,1.0
1583060875,1.0
1583060876,1.0
1583060877,1.0
1583060878,1.0
1583060879,1.0
1583060880,1.0
1583060881,1.0
1583060882,1.0
1583060883,1.0
1583060884,1.0
1583060885,1.0
1583060886,1.0
1583060887,1.0
1583060888,1.0
1583060889,1.0
1583060890,1.0
1583060891,1.0
1583060892,1.0
1583060893,1.0
1583060894,1.0
1583060895,1.0
1583060896,1.0
1583060897,1.0
1583060898,1.0
1583060899,1.0
1583060900,1.0
1583060901,1.0
1583060902,1.0
1583060903,1.0
1583060904,1.0
1583060905,1.0
1583060906,1.0
1583060907,1.0
1583060908,1.0
1583060909,1.0
1583060910,1.0
1583060911,1.0
1583060912,1.0
1583060913,1.0
1583060914,1.0
1583060915,1.0
1583060916,1.0
1583060917,1.0
1583060918,1.0
1583060919,1.0
1583060920,1.0
1583060921,1.0
1583060922,1.0
1583060923,1.0
1583060924,1.0
1583060925,1.0
1583060926,1.0
1583060927,1.0
1583060928,1.0
1583060929,1.0
1583060930,1.0
1583060931,1.0
1583060932,1.0
1583060933,1.0
1583060934,1.0
1583060935,1.0
1583060936,1.0
1583060937,1.0
1583060938,1.0
1583060939,1.0
1583060940,1.0
1583060941,1.0
1583060942,1.0
1583060943,1.0
1583060944,1.0
1583060945,1.0
1583060946,1.0
1583060947,1.0
1583060948,1.0
1583060949,1.0
1583060950,1.0
1583060951,1.0
1583060952,1.0
1583060953,1.0
1583060954,1.0
1583060955,1.0
1583060956,1.0
1583060957,1.0
1583060958,1.0
1583060959,1.0
1583060960,1.0
1583060961,1.0
1583060962,1.0
1583060963,1.0
1583060964,1.0
1583060965,1.0
1583060966,1.0
1583060967,1.0
1583060968,1.0
1583060969,1.0
1583060970,1.0
1583060971,1.0
1583060972,1.0
1583060973,1.0
1583060974,1.0
1583060975,1.0
1583060976,1.0
1583060977,1.0
1583060978,1.0
1583060979,1.0
1583060980,1.0
1583060981,1.0
1583060982,1.0
1583060983,1.0
1583060984,1.0
1583060985,1.0
1583060986,1.0
1583060987,1.0
1583060988,1.0
1583060989,1.0
1583060990,1.0
1583060991,1.0
1583060992,1.0
1583060993,1.0
1583060994,1.0
1583060995,1.0
1583060996,1.0
1583060997,1.0
1583060998,1.0
1583060999,1.0
1583061000,1.0
1583061001,1.0
1583061002,1.0
1583061003,1.0
1583061004,1.0
1583061005,1.0
1583061006,1.0
1583061007,1.0
1583061008,1.0
1583061009,1.0
1583061010,1.0
1583061011,1.0
1583061012,1.0
1583061013,1.0
1583061014,1.0
1583061015,1.0
1583061016,1.0
1583061017,1.0
1583061018,1.0
1583061019,1.0
1583061020,1.0
1583061021,1.0
1583061022,1.0
1583061023,1.0
1583061024,1.0
1583061025,1.0
1583061026,1.0
1583061027,1.0
1583061028,1.0
1583061029,1.0
1583061030,1.0
1583061031,1.0
1583061032,1.0
1583061033,1.0
1583061034,1.0
1583061035,1.0
1583061036,1.0
1583061037,1.0
1583061038,1.0
1583061039,1.0
1583061040,1.0
1583061041,1.0
1583061042,1.0
1583061043,1.0
1583061044,1.0
1583061045,1.0
1583061046,1.0
1583061047,1.0
1583061048,1.0
1583061049,1.0
1583061050,1.0
1583061051,1.0
1583061052,1.0
1583061053,1.0
1583061054,1.0
1583061055,1.0
1583061056,1.0
1583061057,1.0
1583061058,1.0
1583061059,1.0
1583061060,1.0
1583061061,1.0
1583061062,1.0
1583061063,1.0
1583061064,1.0
1583061065,1.0
1583061066,1.0
1583061067,1.0
1583061068,1.0
1583061069,1.0
1583061070,1.0
1583061071,1.0
1583061072,1.0
1583061073,1.0
1583061074,1.0
1583061075,1.0
1583061076,1.0
1583061077,1.0
1583061078,1.0
1583061079,1.0
1583061080,1.0
1583061081,1.0
1583061082,1.0
1583061083,1.0
1583061084,1.0
1583061085,1.0
1583061086,1.0
1583061087,1.0
1583061088,1.0
1583061089,1.0
1583061090,1.0
1583061091,1.0
1583061092,1.0
1583061093,1.0
1583061094,1.0
1583061095,1.0
1583061096,1.0
1583061097,1.0
1583061098,1.0
1583061099,1.0
1583061100,1.0
1583061101,1.0
1583061102,1.0
1583061103,1.0
1583061104,1.0
1583061105,1.0
1583061106,1.0
1583061107,1.0
1583061108,1.0
1583061109,1.0
1583061110,1.0
1583061111,1.0
1583061112,1.0
1583061113,1.0
1583061114,1.0
1583061115,1.0
1583061116,1.0
1583061117,1.0
1583061118,1.0
1583061119,1.0
1583061120,1.0
1583061121,1.0
1583061122,1.0
1583061123,1.0
1583061124,1.0
1583061125,1.0
1583061126,1.0
1583061127,1.0
1583061128,1.0
1583061129,1.0
1583061130,1.0
1583061131,1.0
1583061132,1.0
1583061133,1.0
1583061134,1.0
1583061135,1.0
1583061136,1.0
1583061137,1.0
1583061138,1.0
1583061139,1.0
1583061140,1.0
1583061141,1.0
1583061142,1.0
1583061143,1.0
1583061144,1.0
1583061145,1.0
1583061146,1.0
1583061147,1.0
1583061148,1.0
1583061149,1.0
1583061150,1.0
1583061151,1.0
1583061152,1.0
1583061153,1.0
1583061154,1.0
1583061155,1.0
1583061156,1.0
1583061157,1.0
1583061158,1.0
1583061159,1.0
1583061160,1.0
1583061161,1.0
1583061162,1.0
1583061163,1.0
1583061164,1.0
1583061165,1.0
1583061166,1.0
1583061167,1.0
1583061168,1.0
1583061169,1.0
1583061170,1.0
1583061171,1.0
1583061172,1.0
1583061173,1.0
1583061174,1.0
1583061175,1.0
1583061176,1.0
1583061177,1.0
1583061178,1.0
1583061179,1.0
1583061180,1.0
1583061181,1.0
1583061182,1.0
1583061183,1.0
1583061184,1.0
1583061185,1.0
1583061186,1.0
1583061187,1.0
1583061188,1.0
1583061189,1.0
1583061190,1.0
1583061191,1.0
1583061192,1.0
1583061193,1.0
1583061194,1.0
1583061195,1.0
1583061196,1.0
1583061197,1.0
1583061198,1.0
1583061199,1.0
1583061200,1.0
1583061201,1.0
1583061202,1.0
1583061203,1.0
1583061204,1.0
1583061205,1.0
1583061206,1.0
1583061207,1.0
1583061208,1.0
1583061209,1.0
1583061210,1.0
1583061211,1.0
1583061212,1.0
1583061213,1.0
1583061214,1.0
1583061215,1.0
1583061216,1.0
1583061217,1.0
1583061218,1.0
1583061219,1.0
1583061220,1.0
1583061221,1.0
1583061222,1.0
1583061223,1.0
1583061224,1.0
1583061225,1.0
1583061226,1.0
1583061227,1.0
1583061228,1.0
1583061229,1.0
1583061230,1.0
1583061231,1.0
1583061232,1.0
1583061233,1.0
1583061234,1.0
1583061235,1.0
1583061236,1.0
1583061237,1.0
1583061238,1.0
1583061239,1.0
1583061240,1.0
1583061241,1.0
1583061242,1.0
1583061243,1.0
1583061244,1.0
1583061245,1.0
1583061246,1.0
1583061247,1.0
1583061248,1.0
1583061249,1.0
1583061250,1.0
1583061251,1.0
1583061252,1.0
1583061253,1.0
1583061254,1.0
1583061255,1.0
1583061256,1.0
1583061257,1.0
1583061258,1.0
1583061259,1.0
1583061260,1.0
1583061261,1.0
1583061262,1.0
1583061263,1.0
1583061264,1.0
1583061265,1.0
1583061266,1.0
1583061267,1.0
1583061268,1.0
1583061269,1.0
1583061270,1.0
1583061271,1.0
1583061272,1.0
1583061273,1.0
1583061274,1.0
1583061275,1.0
1583061276,1.0
1583061277,1.0
1583061278,1.0
1583061279,1.0
1583061280,1.0
1583061281,1.0
1583061282,1.0
1583061283,1.0
1583061284,1.0
1583061285,1.0
1583061286,1.0
1583061287,1.0
1583061288,1.0
1583061289,1.0
1583061290,1.0
1583061291,1.0
1583061292,1.0
1583061293,1.0
1583061294,1.0
1583061295,1.0
1583061296,1.0
1583061297,1.0
1583061298,1.0
1583061299,1.0
1583061300,1.0
1583061301,1.0
1583061302,1.0
1583061303,1.0
1583061304,1.0
1583061305,1.0
1583061306,1.0
1583061307,1.0
1583061308,1.0
1583061309,1.0
1583061310,1.0
1583061311,1.0
1583061312,1.0
1583061313,1.0
1583061314,1.0
1583061315,1.0
1583061316,1.0
1583061317,1.0
1583061318,1.0
1583061319,1.0
1583061320,1.0
1583061321,1.0
1583061322,1.0
1583061323,1.0
1583061324,1.0
1583061325,1.0
1583061326,1.0
1583061327,1.0
1583061328,1.0
1583061329,1.0
1583061330,1.0
1583061331,1.0
1583061332,1.0
1583061333,1.0
1583061334,1.0
1583061335,1.0
1583061336,1.0
1583061337,1.0
1583061338,1.0
1583061339,1.0
1583061340,1.0
1583061341,1.0
1583061342,1.0
1583061343,1.0
1583061344,1.0
1583061345,1.0
1583061346,1.0
1583061347,1.0
1583061348,1.0
1583061349,1.0
1583061350,1.0
1583061351,1.0
1583061352,1.0
1583061353,1.0
1583061354,1.0
1583061355,1.0
1583061356,1.0
1583061357,1.0
1583061358,1.0
1583061359,1.0
1583061360,1.0
1583061361,1.0
1583061362,1.0
1583061363,1.0
1583061364,1.0
1583061365,1.0
1583061366,1.0
1583061367,1.0
1583061368,1.0
1583061369,1.0
1583061370,1.0
1583061371,1.0
1583061372,1.0
1583061373,1.0
1583061374,1.0
1583061375,1.0
1583061376,1.0
1583061377,1.0
1583061378,1.0
1583061379,1.0
1583061380,1.0
1583061381,1.0
1583061382,1.0
1583061383,1.0
1583061384,1.0
1583061385,1.0
1583061386,1.0
1583061387,1.0
1583061388,1.0
1583061389,1.0
1583061390,1.0
1583061391,1.0
1583061392,1.0
1583061393,1.0
1583061394,1.0
1583061395,1.0
1583061396,1.0
1583061397,1.0
1583061398,1.0
1583061399,1.0
1583061400,1.0
1583061401,1.0
1583061402,1.0
1583061403,1.0
1583061404,1.0
1583061405,1.0
1583061406,1.0
1583061407,1.0
1583061408,1.0
1583061409,1.0
1583061410,1.0
1583061411,1.0
1583061412,1.0
1583061413,1.0
1583061414,1.0
1583061415,1.0
1583061416,1.0
1583061417,1.0
1583061418,1.0
1583061419,1.0
1583061420,1.0
1583061421,1.0
1583061422,1.0
1583061423,1.0
1583061424,1.0
1583061425,1.0
1583061426,1.0
1583061427,1.0
1583061428,1.0
1583061429,1.0
1583061430,1.0
1583061431,1.0
1583061432,1.0
1583061433,1.0
1583061434,1.0
1583061435,1.0
1583061436,1.0
1583061437,1.0
1583061438,1.0
1583061439,1.0
1583061440,1.0
1583061441,1.0
1583061442,1.0
1583061443,1.0
1583061444,1.0
1583061445,1.0
1583061446,1.0
1583061447,1.0
1583061448,1.0
1583061449,1.0
1583061450,1.0
1583061451,1.0
1583061452,1.0
1583061453,1.0
1583061454,1.0
1583061455,1.0
1583061456,1.0
1583061457,1.0
1583061458,1.0
1583061459,1.0
1583061460,1.0
1583061461,1.0
1583061462,1.0
1583061463,1.0
1583061464,1.0
1583061465,1.0
1583061466,1.0
1583061467,1.0
1583061468,1.0
1583061469,1.0
1583061470,1.0
1583061471,1.0
1583061472,1.0
1583061473,1.0
1583061474,1.0
1583061475,1.0
1583061476,1.0
1583061477,1.0
1583061478,1.0
1583061479,1.0
1583061480,1.0
1583061481,1.0
1583061482,1.0
1583061483,1.0
1583061484,1.0
1583061485,1.0
1583061486,1.0
1583061487,1.0
1583061488,1.0
1583061489,1.0
1583061490,1.0
1583061491,1.0
1583061492,1.0
1583061493,1.0
1583061494,1.0
1583061495,1.0
1583061496,1.0
1583061497,1.0
1583061498,1.0
1583061499,1.0
1583061500,1.0
1583061501,1.0
1583061502,1.0
1583061503,1.0
1583061504,1.0
1583061505,1.0
1583061506,1.0
1583061507,1.0
1583061508,1.0
1583061509,1.0
1583061510,1.0
1583061511,1.0
1583061512,1.0
1583061513,1.0
1583061514,1.0
1583061515,1.0
1583061516,1.0
1583061517,1.0
1583061518,1.0
1583061519,1.0
1583061520,1.0
1583061521,1.0
1583061522,1.0
1583061523,1.0
1583061524,1.0
1583061525,1.0
1583061526,1.0
1583061527,1.0
1583061528,1.0
1583061529,1.0
1583061530,1.0
1583061531,1.0
1583061532,1.0
1583061533,1.0
1583061534,1.0
1583061535,1.0
1583061536,1.0
1583061537,1.0
1583061538,1.0
1583061539,1.0
1583061540,1.0
1583061541,1.0
1583061542,1.0
1583061543,1.0
1583061544,1.0
1583061545,1.0
1583061546,1.0
1583061547,1.0
1583061548,1.0
1583061549,1.0
1583061550,1.0
1583061551,1.0
1583061552,1.0
1583061553,1.0
1583061554,1.0
1583061555,1.0
1583061556,1.0
1583061557,1.0
1583061558,1.0
1583061559,1.0
1583061560,1.0
1583061561,1.0
1583061562,1.0
1583061563,1.0
1583061564,1.0
1583061565,1.0
1583061566,1.0
1583061567,1.0
1583061568,1.0
1583061569,1.0
1583061570,1.0
1583061571,1.0
1583061572,1.0
1583061573,1.0
1583061574,1.0
1583061575,1.0
1583061576,1.0
1583061577,1.0
1583061578,1.0
1583061579,1.0
1583061580,1.0
1583061581,1.0
1583061582,1.0
1583061583,1.0
1583061584,1.0
1583061585,1.0
1583061586,1.0
1583061587,1.0
1583061588,1.0
1583061589,1.0
1583061590,1.0
1583061591,1.0
1583061592,1.0
1583061593,1.0
1583061594,1.0
1583061595,1.0
1583061596,1.0
1583061597,1.0
1583061598,1.0
1583061599,1.0
1583061600,1.0
1583061601,1.0
1583061602,1.0
1583061603,1.0
1583061604,1.0
1583061605,1.0
1583061606,1.0
1583061607,1.0
1583061608,1.0
1583061609,1.0
1583061610,1.0
1583061611,1.0
1583061612,1.0
1583061613,1.0
1583061614,1.0
1583061615,1.0
1583061616,1.0
1583061617,1.0
1583061618,1.0
1583061619,1.0
1583061620,1.0
1583061621,1.0
1583061622,1.0
1583061623,1.0
1583061624,1.0
1583061625,1.0
1583061626,1.0
1583061627,1.0
1583061628,1.0
1583061629,1.0
1583061630,1.0
1583061631,1.0
1583061632,1.0
1583061633,1.0
1583061634,1.0
1583061635,1.0
1583061636,1.0
1583061637,1.0
1583061638,1.0
1583061639,1.0
1583061640,1.0
1583061641,1.0
1583061642,1.0
1583061643,1.0
1583061644,1.0
1583061645,1.0
1583061646,1.0
1583061647,1.0
1583061648,1.0
1583061649,1.0
1583061650,1.0
1583061651,1.0
1583061652,1.0
1583061653,1.0
1583061654,1.0
1583061655,1.0
1583061656,1.0
1583061657,1.0
1583061658,1.0
1583061659,1.0
1583061660,1.0
1583061661,1.0
1583061662,1.0
1583061663,1.0
1583061664,1.0
1583061665,1.0
1583061666,1.0
1583061667,1.0
1583061668,1.0
1583061669,1.0
1583061670,1.0
1583061671,1.0
1583061672,1.0
1583061673,1.0
1583061674,1.0
1583061675,1.0
1583061676,1.0
1583061677,1.0
1583061678,1.0
1583061679,1.0
1583061680,1.0
1583061681,1.0
1583061682,1.0
1583061683,1.0
1583061684,1.0
1583061685,1.0
1583061686,1.0
1583061687,1.0
1583061688,1.0
1583061689,1.0
1583061690,1.0
1583061691,1.0
1583061692,1.0
1583061693,1.0
1583061694,1.0
1583061695,1.0
1583061696,1.0
1583061697,1.0
1583061698,1.0
1583061699,1.0
1583061700,1.0
1583061701,1.0
1583061702,1.0
1583061703,1.0
1583061704,1.0
1583061705,1.0
1583061706,1.0
1583061707,1.0
1583061708,1.0
1583061709,1.0
1583061710,1.0
1583061711,1.0
1583061712,1.0
1583061713,1.0
1583061714,1.0
1583061715,1.0
1583061716,1.0
1583061717,1.0
1583061718,1.0
1583061719,1.0
1583061720,1.0
1583061721,1.0
1583061722,1.0
1583061723,1.0
1583061724,1.0
1583061725,1.0
1583061726,1.0
1583061727,1.0
1583061728,1.0
1583061729,1.0
1583061730,1.0
1583061731,1.0
1583061732,1.0
1583061733,1.0
1583061734,1.0
1583061735,1.0
1583061736,1.0
1583061737,1.0
1583061738,1.0
1583061739,1.0
1583061740,1.0
1583061741,1.0
1583061742,1.0
1583061743,1.0
1583061744,1.0
1583061745,1.0
1583061746,1.0
1583061747,1.0
1583061748,1.0
1583061749,1.0
1583061750,1.0
1583061751,1.0
1583061752,1.0
1583061753,1.0
1583061754,1.0
1583061755,1.0
1583061756,1.0
1583061757,1.0
1583061758,1.0
1583061759,1.0
1583061760,1.0
1583061761,1.0
1583061762,1.0
1583061763,1.0
1583061764,1.0
1583061765,1.0
1583061766,1.0
1583061767,1.0
1583061768,1.0
1583061769,1.0
1583061770,1.0
1583061771,1.0
1583061772,1.0
1583061773,1.0
1583061774,1.0
1583061775,1.0
1583061776,1.0
1583061777,1.0
1583061778,1.0
1583061779,1.0
1583061780,1.0
1583061781,1.0
1583061782,1.0
1583061783,1.0
1583061784,1.0
1583061785,1.0
1583061786,1.0
1583061787,1.0
1583061788,1.0
1583061789,1.0
1583061790,1.0
1583061791,1.0
1583061792,1.0
1583061793,1.0
1583061794,1.0
1583061795,1.0
1583061796,1.0
1583061797,1.0
1583061798,1.0
1583061799,1.0
1583061800,1.0
1583061801,1.0
1583061802,1.0
1583061803,1.0
1583061804,1.0
1583061805,1.0
1583061806,1.0
1583061807,1.0
1583061808,1.0
1583061809,1.0
1583061810,1.0
1583061811,1.0
1583061812,1.0
1583061813,1.0
1583061814,1.0
1583061815,1.0
1583061816,1.0
1583061817,1.0
1583061818,1.0
1583061819,1.0
1583061820,1.0
1583061821,1.0
1583061822,1.0
1583061823,1.0
1583061824,1.0
1583061825,1.0
1583061826,1.0
1583061827,1.0
1583061828,1.0
1583061829,1.0
1583061830,1.0
1583061831,1.0
1583061832,1.0
1583061833,1.0
1583061834,1.0
1583061835,1.0
1583061836,1.0
1583061837,1.0
1583061838,1.0
1583061839,1.0
1583061840,1.0
1583061841,1.0
1583061842,1.0
1583061843,1.0
1583061844,1.0
1583061845,1.0
1583061846,1.0
1583061847,1.0
1583061848,1.0
1583061849,1.0
1583061850,1.0
1583061851,1.0
1583061852,1.0
1583061853,1.0
1583061854,1.0
1583061855,1.0
1583061856,1.0
1583061857,1.0
1583061858,1.0
1583061859,1.0
1583061860,1.0
1583061861,1.0
1583061862,1.0
1583061863,1.0
1583061864,1.0
1583061865,1.0
1583061866,1.0
1583061867,1.0
1583061868,1.0
1583061869,1.0
1583061870,1.0
1583061871,1.0
1583061872,1.0
1583061873,1.0
1583061874,1.0
1583061875,1.0
1583061876,1.0
1583061877,1.0
1583061878,1.0
1583061879,1.0
1583061880,1.0
1583061881,1.0
1583061882,1.0
1583061883,1.0
1583061884,1.0
1583061885,1.0
1583061886,1.0
1583061887,1.0
1583061888,1.0
1583061889,1.0
1583061890,1.0
1583061891,1.0
1583061892,1.0
1583061893,1.0
1583061894,1.0
1583061895,1.0
1583061896,1.0
1583061897,1.0
1583061898,1.0
1583061899,1.0
1583061900,1.0
1583061901,1.0
1583061902,1.0
1583061903,1.0
1583061904,1.0
1583061905,1.0
1583061906,1.0
1583061907,1.0
1583061908,1.0
1583061909,1.0
1583061910,1.0
1583061911,1.0
1583061912,1.0
1583061913,1.0
1583061914,1.0
1583061915,1.0
1583061916,1.0
1583061917,1.0
1583061918,1.0
1583061919,1.0
1583061920,1.0
1583061921,1.0
1583061922,1.0
1583061923,1.0
1583061924,1.0
1583061925,1.0
1583061926,1.0
1583061927,1.0
1583061928,1.0
1583061929,1.0
1583061930,1.0
1583061931,1.0
1583061932,1.0
1583061933,1.0
1583061934,1.0
1583061935,1.0
1583061936,1.0
1583061937,1.0
1583061938,1.0
1583061939,1.0
1583061940,1.0
1583061941,1.0
1583061942,1.0
1583061943,1.0
1583061944,1.0
1583061945,1.0
1583061946,1.0
1583061947,1.0
1583061948,1.0
1583061949,1.0
1583061950,1.0
1583061951,1.0
1583061952,1.0
1583061953,1.0
