Time,Voltage(V),Current(A),D+(V),D-(V)
10:21:03,5.129,0.5073,0.99,0.49
10:21:04,5.125,0.5063,0.98,0.49
10:21:05,5.143,0.5075,0.98,0.49
10:21:06,5.151,0.5074,0.69,0.34
10:21:07,5.147,0.513,0.75,0.36
10:21:08,5.147,0.5148,0.76,0.36
10:21:09,5.146,0.5165,0.76,0.36
10:21:10,5.144,0.5175,0.96,0.49
10:21:11,5.14,0.5197,0.75,0.36
10:21:12,5.15,0.52,0.75,0.36
10:21:13,5.157,0.52,0.75,0.36
10:21:14,5.158,0.5196,0.75,0.36
10:21:15,5.149,0.5209,0.76,0.36
10:21:16,5.153,0.5185,0.99,0.49
10:21:17,5.15,0.5201,0.75,0.36
10:21:18,5.152,0.5292,0.72,0.35
10:21:19,5.152,0.5306,0.73,0.36
10:21:20,5.15,0.5319,0.76,0.36
10:21:21,5.144,0.5335,0.76,0.35
10:21:22,5.15,0.5349,0.73,0.36
10:21:23,5.16,0.5349,0.76,0.36
10:21:24,5.159,0.5349,0.99,0.49
10:21:25,5.152,0.5373,0.98,0.49
10:21:26,5.159,0.5323,0.75,0.37
10:21:27,5.155,0.5339,0.69,0.34
10:21:28,5.16,0.5428,0.76,0.36
10:21:29,5.16,0.5444,0.99,0.49
10:21:30,5.157,0.5458,0.97,0.48
10:21:31,5.146,0.5475,0.96,0.48
10:21:32,5.147,0.5497,0.76,0.36
10:21:33,5.146,0.5501,0.75,0.36
10:21:34,5.161,0.5517,0.74,0.36
10:21:35,5.166,0.5517,0.95,0.48
10:21:36,5.165,0.5503,0.97,0.48
10:21:37,5.17,0.5485,0.97,0.48
10:21:38,5.155,0.5509,0.74,0.36
10:21:39,5.172,0.5578,0.71,0.36
10:21:40,5.172,0.5604,0.75,0.35
10:21:41,5.163,0.5627,0.75,0.36
10:21:42,5.159,0.563,0.97,0.48
10:21:43,5.153,0.5651,0.96,0.48
10:21:44,5.158,0.5661,0.95,0.48
10:21:45,5.169,0.5696,0.75,0.36
10:21:46,5.157,0.5673,0.75,0.36
10:21:47,5.154,0.5673,0.76,0.36
10:21:48,5.145,0.5687,0.76,0.36
10:21:49,5.144,0.5661,0.99,0.49
10:21:50,5.149,0.5726,0.75,0.36
10:21:51,5.147,0.5754,0.75,0.36
10:21:52,5.147,0.5777,0.75,0.36
10:21:53,5.148,0.5801,0.76,0.36
10:21:54,5.137,0.5801,0.76,0.35
10:21:55,5.148,0.5819,0.74,0.36
10:21:56,5.152,0.5823,0.71,0.36
10:21:57,5.15,0.5823,0.98,0.49
10:21:58,5.157,0.5819,0.75,0.35
10:21:59,5.155,0.5821,0.74,0.36
10:22:00,5.158,0.587,0.72,0.36
10:22:01,5.156,0.5888,0.76,0.36
10:22:02,5.156,0.5925,0.99,0.49
10:22:03,5.161,0.5929,0.98,0.49
10:22:04,5.149,0.5957,0.98,0.49
10:22:05,5.165,0.5959,0.69,0.35
10:22:06,5.164,0.5971,0.76,0.36
10:22:07,5.16,0.5971,0.76,0.36
10:22:08,5.167,0.5968,0.98,0.49
10:22:09,5.165,0.5949,0.97,0.49
10:22:10,5.169,0.6012,0.75,0.36
10:22:11,5.171,0.605,0.74,0.36
10:22:12,5.171,0.6068,0.75,0.36
10:22:13,5.16,0.6069,0.75,0.35
10:22:14,5.158,0.6093,0.97,0.48
10:22:15,5.156,0.6105,0.74,0.35
10:22:16,5.172,0.6123,0.74,0.36
10:22:17,5.177,0.6123,0.97,0.49
10:22:18,5.179,0.6139,0.72,0.37
10:22:19,5.19,0.6085,0.75,0.36
10:22:20,5.179,0.616,0.74,0.36
10:22:21,5.19,0.619,0.74,0.36
10:22:22,5.19,0.621,0.99,0.49
10:22:23,5.179,0.6214,0.99,0.49
10:22:24,5.179,0.6239,0.75,0.36
10:22:25,5.182,0.6251,0.75,0.37
10:22:26,5.181,0.6277,0.71,0.35
10:22:27,5.184,0.6276,0.75,0.36
10:22:28,5.185,0.6276,0.97,0.48
10:22:29,5.19,0.6278,0.97,0.48
10:22:30,5.193,0.6297,0.73,0.36
10:22:31,5.188,0.633,0.75,0.36
10:22:32,5.188,0.6358,0.76,0.36
10:22:33,5.194,0.6374,0.75,0.35
10:22:34,5.183,0.6391,0.96,0.48
10:22:35,5.199,0.6407,0.68,0.34
10:22:36,5.195,0.6423,0.76,0.36
10:22:37,5.2,0.6423,0.75,0.36
10:22:38,5.195,0.6421,0.75,0.36
10:22:39,5.2,0.6372,0.75,0.34
10:22:40,5.199,0.6454,0.75,0.35
10:22:41,5.197,0.6435,0.74,0.36
10:22:42,5.204,0.6502,0.73,0.36
10:22:43,5.204,0.652,0.97,0.49
10:22:44,5.199,0.6533,0.75,0.36
10:22:45,5.205,0.6557,0.75,0.35
10:22:46,5.194,0.656,0.75,0.35
10:22:47,5.199,0.6581,0.71,0.36
10:22:48,5.212,0.6595,0.75,0.36
10:22:49,5.209,0.6595,0.99,0.49
10:22:50,5.217,0.6612,0.75,0.36
10:22:51,5.215,0.6551,0.75,0.37
10:22:52,5.212,0.6579,0.76,0.35
10:22:53,5.22,0.6583,0.75,0.36
10:22:54,5.213,0.6658,0.75,0.36
10:22:55,5.213,0.6693,0.99,0.49
10:22:56,5.221,0.6709,0.97,0.49
10:22:57,5.205,0.6731,0.76,0.36
10:22:58,5.214,0.6735,0.76,0.36
10:22:59,5.217,0.6758,0.76,0.36
10:23:00,5.215,0.6768,0.69,0.34
10:23:01,5.228,0.677,0.74,0.36
10:23:02,5.219,0.677,0.97,0.49
10:23:03,5.223,0.6773,0.74,0.38
10:23:04,5.227,0.6776,0.73,0.4
10:23:05,5.222,0.6824,0.75,0.41
10:23:06,5.228,0.6853,0.74,0.39
10:23:07,5.228,0.6881,0.97,0.49
10:23:08,5.225,0.6885,0.95,0.49
10:23:09,5.222,0.6905,0.75,0.47
10:23:10,5.227,0.6909,0.74,0.39
10:23:11,5.228,0.6934,0.74,0.41
10:23:12,5.234,0.6934,0.75,0.46
10:23:13,5.231,0.6944,0.94,0.51
10:23:14,5.237,0.6889,0.97,0.49
10:23:15,5.242,0.6982,0.96,0.49
10:23:16,5.246,0.6954,0.74,0.47
10:23:17,5.245,0.6993,0.66,0.34
10:23:18,5.241,0.7043,0.75,0.41
10:23:19,5.241,0.7047,0.96,0.49
10:23:20,5.245,0.707,0.96,0.49
10:23:21,5.232,0.709,0.95,0.51
10:23:22,5.238,0.7102,0.75,0.47
10:23:23,5.244,0.7112,0.74,0.39
10:23:24,5.254,0.713,0.73,0.38
10:23:25,5.253,0.713,0.76,0.36
10:23:26,5.254,0.7131,0.99,0.49
10:23:27,5.267,0.7126,0.76,0.36
10:23:28,5.26,0.7197,0.75,0.36
10:23:29,5.26,0.7214,0.75,0.37
10:23:30,5.268,0.7224,0.72,0.37
10:23:31,5.249,0.7246,0.76,0.36
10:23:32,5.252,0.7266,0.98,0.49
10:23:33,5.253,0.7264,0.97,0.49
10:23:34,5.252,0.7289,0.99,0.49
10:23:35,5.267,0.7315,0.75,0.37
10:23:36,5.257,0.7331,0.74,0.4
10:23:37,5.262,0.7331,0.75,0.46
10:23:38,5.272,0.7341,0.75,0.41
10:23:39,5.26,0.7295,0.97,0.49
10:23:40,5.277,0.7363,0.75,0.41
10:23:41,5.265,0.7398,0.74,0.36
10:23:42,5.265,0.7418,0.74,0.37
10:23:43,5.269,0.7428,0.76,0.36
10:23:44,5.267,0.7438,0.76,0.36
10:23:45,5.265,0.7451,0.98,0.49
10:23:46,5.271,0.7465,0.71,0.35
10:23:47,5.273,0.7489,0.76,0.36
10:23:48,5.311,0.7489,0.99,0.49
10:23:49,5.27,0.7489,0.75,0.36
10:23:50,5.257,0.7507,0.76,0.36
10:23:51,5.262,0.7504,0.76,0.36
10:23:52,5.259,0.7528,0.75,0.36
10:23:53,5.267,0.7564,0.74,0.4
10:23:54,5.267,0.7582,0.97,0.49
10:23:55,5.263,0.7592,0.71,0.46
10:23:56,5.267,0.7609,0.75,0.47
10:23:57,5.259,0.7612,0.74,0.4
10:23:58,5.266,0.7633,0.72,0.37
10:23:59,5.271,0.7633,0.97,0.49
10:24:00,5.269,0.7663,0.97,0.49
10:24:01,5.276,0.7617,0.76,0.36
10:24:02,5.274,0.7637,0.72,0.37
10:24:03,5.279,0.7702,0.68,0.34
10:24:04,5.279,0.7728,0.75,0.4
10:24:05,5.276,0.7751,0.98,0.49
10:24:06,5.273,0.7755,0.98,0.49
10:24:07,5.27,0.7767,0.97,0.5
10:24:08,5.277,0.7793,0.76,0.36
10:24:09,5.28,0.7795,0.75,0.36
10:24:10,5.282,0.7811,0.74,0.36
10:24:11,5.287,0.7824,0.7,0.35
10:24:12,5.287,0.7824,0.99,0.49
10:24:13,5.282,0.7819,0.99,0.5
10:24:14,5.292,0.7785,0.76,0.36
10:24:15,5.28,0.7872,0.72,0.36
10:24:16,5.29,0.7892,0.75,0.36
10:24:17,5.29,0.7915,0.99,0.49
10:24:18,5.291,0.7919,0.98,0.49
10:24:19,5.282,0.7937,0.98,0.49
10:24:20,5.295,0.7951,0.96,0.49
10:24:21,5.281,0.7949,0.75,0.36
10:24:22,5.294,0.7984,0.74,0.37
10:24:23,5.286,0.7984,0.75,0.39
10:24:24,5.29,0.7987,0.95,0.49
10:24:25,5.29,0.7989,0.97,0.49
10:24:26,5.287,0.7947,0.96,0.49
10:24:27,5.301,0.7984,0.73,0.38
10:24:28,5.292,0.8053,0.67,0.35
10:24:29,5.292,0.8067,0.75,0.39
10:24:30,5.296,0.8091,0.74,0.39
10:24:31,5.297,0.8109,0.96,0.49
10:24:32,5.346,0.8113,0.71,0.36
10:24:33,5.351,0.8128,0.74,0.38
10:24:34,5.348,0.8128,0.74,0.39
10:24:35,5.357,0.8138,0.75,0.39
10:24:36,5.355,0.8079,0.75,0.38
10:24:37,5.355,0.8105,0.97,0.49
10:24:38,5.357,0.8117,0.74,0.39
10:24:39,5.35,0.819,0.74,0.38
10:24:40,5.35,0.8211,0.74,0.38
10:24:41,5.354,0.8231,0.72,0.39
10:24:42,5.344,0.8227,0.74,0.38
10:24:43,5.354,0.8251,0.74,0.38
10:24:44,5.346,0.8251,0.97,0.49
10:24:45,5.346,0.8261,0.95,0.49
10:24:46,5.343,0.8258,0.74,0.4
10:24:47,5.346,0.8221,0.74,0.39
10:24:48,5.349,0.8265,0.75,0.38
10:24:49,5.347,0.8243,0.75,0.38
10:24:50,5.352,0.8312,0.74,0.39
10:24:51,5.35,0.835,0.74,0.39
10:24:52,5.35,0.835,0.97,0.49
10:24:53,5.352,0.8369,0.73,0.39
10:24:54,5.348,0.8391,0.74,0.4
10:24:55,5.355,0.8393,0.74,0.39
10:24:56,5.36,0.8403,0.74,0.38
10:24:57,5.357,0.8403,0.97,0.49
10:24:58,5.363,0.8405,0.95,0.5
10:24:59,5.36,0.8351,0.74,0.43
10:25:00,5.369,0.8421,0.74,0.38
10:25:01,5.363,0.8464,0.72,0.37
10:25:02,5.363,0.848,0.75,0.39
10:25:03,5.359,0.849,0.97,0.48
10:25:04,5.363,0.8502,0.97,0.48
10:25:05,5.36,0.8515,0.96,0.49
10:25:06,5.366,0.8525,0.68,0.36
10:25:07,5.37,0.8527,0.74,0.38
10:25:08,5.372,0.8527,0.75,0.39
10:25:09,5.378,0.8524,0.96,0.49
10:25:10,5.364,0.8537,0.95,0.49
10:25:11,5.382,0.8549,0.74,0.4
10:25:12,5.367,0.8563,0.74,0.39
10:25:13,5.367,0.8592,0.74,0.44
10:25:14,5.378,0.8606,0.75,0.38
10:25:15,5.367,0.8628,0.97,0.48
10:25:16,5.374,0.8628,0.96,0.49
10:25:17,5.372,0.8628,0.96,0.49
10:25:18,5.373,0.863,0.72,0.37
10:25:19,5.386,0.8654,0.74,0.39
10:25:20,5.389,0.8654,0.74,0.39
10:25:21,5.395,0.8638,0.75,0.39
10:25:22,5.386,0.8604,0.96,0.49
10:25:23,5.386,0.8605,0.68,0.35
10:25:24,5.392,0.8697,0.75,0.39
10:25:25,5.392,0.8709,0.74,0.39
10:25:26,5.388,0.8723,0.74,0.39
10:25:27,5.383,0.8722,0.75,0.38
10:25:28,5.387,0.8734,0.97,0.49
10:25:29,5.392,0.8748,0.96,0.48
10:25:30,5.391,0.8751,0.73,0.38
10:25:31,5.389,0.8752,0.7,0.35
10:25:32,5.396,0.8752,0.75,0.36
10:25:33,5.392,0.875,0.75,0.36
10:25:34,5.397,0.8701,0.76,0.36
10:25:35,5.395,0.8754,0.72,0.36
10:25:36,5.393,0.8778,0.75,0.36
10:25:37,5.393,0.8782,0.97,0.49
10:25:38,5.393,0.8802,0.74,0.39
10:25:39,5.388,0.8801,0.73,0.38
10:25:40,5.394,0.8805,0.75,0.38
10:25:41,5.389,0.8808,0.97,0.49
10:25:42,5.392,0.8807,0.74,0.38
10:25:43,5.399,0.8821,0.72,0.37
10:25:44,5.4,0.8821,0.97,0.5
10:25:45,5.398,0.8811,0.74,0.38
10:25:46,5.397,0.8807,0.75,0.37
10:25:47,5.399,0.8794,0.73,0.37
10:25:48,5.396,0.8839,0.68,0.35
10:25:49,5.396,0.8835,0.98,0.49
10:25:50,5.4,0.8839,0.98,0.49
10:25:51,5.391,0.8843,0.75,0.37
10:25:52,5.39,0.8846,0.7,0.36
10:25:53,5.398,0.8859,0.74,0.38
10:25:54,5.404,0.8859,0.96,0.48
10:25:55,5.4,0.8857,0.96,0.49
10:25:56,5.403,0.88,0.95,0.49
10:25:57,5.401,0.8796,0.97,0.48
10:25:58,5.398,0.8793,0.74,0.37
10:25:59,5.403,0.8865,0.74,0.38
10:26:00,5.403,0.8869,0.75,0.38
10:26:01,5.397,0.8868,0.94,0.49
10:26:02,5.391,0.8871,0.97,0.49
10:26:04,5.391,0.8884,0.96,0.49
10:26:05,5.401,0.8886,0.73,0.39
10:26:06,5.4,0.8906,0.64,0.34
10:26:07,5.401,0.8884,0.74,0.38
10:26:08,5.402,0.8884,0.97,0.49
10:26:09,5.4,0.8883,0.96,0.49
10:26:10,5.406,0.8833,0.95,0.49
10:26:11,5.4,0.8875,0.74,0.38
10:26:12,5.404,0.8898,0.74,0.38
10:26:13,5.404,0.8899,0.75,0.38
10:26:14,5.398,0.8901,0.75,0.38
10:26:15,5.397,0.8902,0.97,0.48
10:26:16,5.4,0.8904,0.97,0.49
10:26:17,5.395,0.8907,0.73,0.38
10:26:18,5.402,0.8909,0.69,0.37
10:26:19,5.399,0.8909,0.73,0.37
10:26:20,5.405,0.8894,0.74,0.39
10:26:21,5.401,0.8894,0.74,0.38
10:26:22,5.404,0.8906,0.72,0.37
10:26:23,5.404,0.8916,0.97,0.5
10:26:24,5.4,0.8916,0.74,0.38
10:26:25,5.394,0.8914,0.74,0.39
10:26:26,5.399,0.8924,0.75,0.38
10:26:27,5.398,0.8922,0.67,0.34
10:26:28,5.405,0.8922,0.75,0.36
10:26:29,5.402,0.8922,0.98,0.49
10:26:30,5.406,0.89,0.98,0.49
10:26:31,5.401,0.8903,0.73,0.45
10:26:32,5.406,0.8869,0.75,0.36
10:26:33,5.402,0.8879,0.75,0.36
10:26:34,5.407,0.8936,0.74,0.36
10:26:35,5.407,0.8924,0.98,0.5
10:26:36,5.402,0.8934,0.97,0.48
10:26:37,5.396,0.8931,0.75,0.45
10:26:38,5.394,0.8929,0.73,0.38
10:26:39,5.402,0.8926,0.71,0.37
10:26:40,5.405,0.8926,0.75,0.38
10:26:41,5.401,0.8929,0.97,0.48
10:26:42,5.403,0.891,0.96,0.49
10:26:43,5.4,0.8877,0.95,0.49
10:26:44,5.405,0.893,0.66,0.35
10:26:45,5.401,0.8933,0.74,0.38
10:26:46,5.401,0.8948,0.75,0.39
10:26:47,5.404,0.8934,0.95,0.49
10:26:48,5.393,0.8935,0.94,0.49
10:26:49,5.395,0.8924,0.97,0.48
10:26:50,5.394,0.8938,0.75,0.46
10:26:51,5.394,0.8941,0.72,0.38
10:26:52,5.404,0.8938,0.68,0.35
10:26:53,5.401,0.8938,0.75,0.39
10:26:54,5.405,0.8916,0.96,0.49
10:26:55,5.405,0.8875,0.96,0.49
10:26:56,5.402,0.8892,0.95,0.49
10:26:57,5.402,0.8871,0.74,0.39
10:26:58,5.399,0.8942,0.74,0.39
10:26:59,5.399,0.8944,0.96,0.48
10:27:00,5.4,0.8945,0.95,0.49
10:27:01,5.394,0.8943,0.96,0.48
10:27:02,5.395,0.8944,0.74,0.39
10:27:03,5.402,0.8947,0.74,0.38
10:27:04,5.405,0.8947,0.74,0.46
10:27:05,5.402,0.892,0.75,0.38
10:27:06,5.406,0.8916,0.96,0.48
10:27:07,5.403,0.8879,0.96,0.49
10:27:08,5.4,0.8906,0.73,0.38
10:27:09,5.405,0.8936,0.67,0.35
10:27:10,5.405,0.8948,0.75,0.46
10:27:11,5.4,0.8945,0.75,0.39
10:27:12,5.4,0.8943,0.75,0.39
10:27:13,5.391,0.8961,0.69,0.36
10:27:14,5.404,0.8957,0.74,0.39
10:27:15,5.4,0.8957,0.97,0.49
10:27:16,5.406,0.8955,0.75,0.46
10:27:17,5.403,0.8912,0.74,0.44
10:27:18,5.399,0.889,0.75,0.39
10:27:19,5.404,0.8891,0.96,0.48
10:27:20,5.401,0.8895,0.96,0.49
10:27:21,5.406,0.8914,0.72,0.36
10:27:22,5.401,0.8954,0.75,0.36
10:27:23,5.401,0.8957,0.75,0.36
10:27:24,5.402,0.8956,0.75,0.36
10:27:25,5.401,0.896,0.72,0.38
10:27:26,5.405,0.896,0.97,0.5
10:27:27,5.401,0.8946,0.97,0.49
10:27:28,5.404,0.8902,0.96,0.49
10:27:29,5.403,0.8916,0.75,0.37
10:27:30,5.4,0.8894,0.73,0.37
10:27:31,5.404,0.8904,0.75,0.36
10:27:32,5.4,0.8958,0.75,0.36
10:27:33,5.4,0.8958,0.98,0.49
10:27:34,5.403,0.896,0.97,0.5
10:27:35,5.398,0.8964,0.98,0.49
10:27:36,5.399,0.8961,0.75,0.36
10:27:37,5.401,0.8962,0.74,0.36
10:27:38,5.402,0.8962,0.97,0.49
10:27:39,5.403,0.895,0.98,0.49
10:27:40,5.399,0.8914,0.98,0.49
10:27:41,5.404,0.8902,0.75,0.37
10:27:42,5.4,0.8975,0.72,0.37
10:27:43,5.4,0.8971,0.74,0.37
10:27:44,5.402,0.8972,0.75,0.36
10:27:45,5.392,0.8974,0.98,0.49
10:27:46,5.4,0.8963,0.97,0.5
10:27:47,5.395,0.8965,0.68,0.36
10:27:48,5.403,0.8964,0.75,0.36
10:27:49,5.402,0.8964,0.75,0.36
10:27:50,5.4,0.8946,0.76,0.36
10:27:51,5.404,0.8904,0.94,0.45
10:27:52,5.401,0.8918,0.75,0.36
10:27:53,5.404,0.8958,0.74,0.38
10:27:54,5.404,0.8957,0.97,0.49
10:27:55,5.397,0.8967,0.74,0.45
10:27:56,5.399,0.8956,0.75,0.39
10:27:57,5.392,0.8957,0.75,0.39
10:27:58,5.394,0.8958,0.73,0.38
10:27:59,5.402,0.896,0.71,0.36
10:28:00,5.4,0.896,0.97,0.51
10:28:01,5.403,0.8958,0.75,0.46
10:28:02,5.4,0.8948,0.74,0.46
10:28:03,5.405,0.8914,0.72,0.36
10:28:04,5.4,0.8952,0.74,0.39
10:28:05,5.4,0.8955,0.97,0.48
10:28:06,5.403,0.8954,0.96,0.49
10:28:07,5.391,0.8956,0.95,0.49
10:28:08,5.394,0.8956,0.67,0.38
10:28:09,5.401,0.8955,0.74,0.38
10:28:10,5.401,0.8955,0.96,0.48
10:28:11,5.4,0.893,0.95,0.49
10:28:12,5.398,0.8904,0.95,0.5
10:28:13,5.403,0.8892,0.96,0.49
10:28:14,5.4,0.8893,0.75,0.44
10:28:15,5.404,0.8922,0.75,0.37
10:28:16,5.4,0.8886,0.71,0.35
10:28:17,5.4,0.8954,0.75,0.36
10:28:18,5.4,0.8944,0.98,0.49
10:28:19,5.398,0.8954,0.98,0.49
10:28:20,5.395,0.8944,0.97,0.49
10:28:21,5.396,0.8948,0.75,0.36
10:28:22,5.4,0.8947,0.75,0.36
10:28:23,5.405,0.8947,0.98,0.49
10:28:24,5.401,0.8928,0.97,0.5
10:28:25,5.405,0.8927,0.96,0.5
10:28:26,5.402,0.89,0.75,0.36
10:28:27,5.405,0.8952,0.74,0.37
10:28:28,5.405,0.8948,0.75,0.37
10:28:29,5.401,0.8949,0.76,0.36
10:28:30,5.393,0.8938,0.98,0.49
10:28:31,5.391,0.8942,0.75,0.37
10:28:32,5.399,0.894,0.74,0.37
10:28:33,5.402,0.894,0.97,0.5
10:28:34,5.399,0.8937,0.75,0.36
10:28:35,5.402,0.889,0.76,0.36
10:28:36,5.4,0.889,0.98,0.49
10:28:37,5.403,0.8879,0.97,0.5
10:28:38,5.401,0.8882,0.75,0.36
10:28:39,5.398,0.8948,0.74,0.38
10:28:40,5.398,0.8944,0.74,0.46
10:28:41,5.398,0.8945,0.74,0.39
10:28:42,5.395,0.894,0.75,0.38
10:28:43,5.393,0.8937,0.96,0.48
