Time,Voltage(V),Current(A),D+(V),D-(V)
10:08:07,4.606,0.0432,0.77,0.36
10:08:08,4.593,0.0442,0.77,0.36
10:08:09,4.617,0.0445,0.75,0.36
10:08:10,4.612,0.0459,0.75,0.36
10:08:11,4.607,0.0469,0.77,0.33
10:08:12,4.616,0.0483,0.76,0.36
10:08:13,4.603,0.0493,0.77,0.35
10:08:14,4.61,0.0496,0.77,0.35
10:08:15,4.603,0.0515,0.76,0.35
10:08:16,4.606,0.0517,0.76,0.35
10:08:17,4.611,0.0534,0.77,0.35
10:08:18,4.597,0.0536,0.76,0.34
10:08:19,4.613,0.0548,0.77,0.35
10:08:20,4.609,0.0566,0.77,0.35
10:08:21,4.608,0.0569,0.77,0.36
10:08:22,4.604,0.0584,0.75,0.35
10:08:23,4.609,0.0594,0.73,0.34
10:08:24,4.6,0.0611,0.76,0.36
10:08:25,4.612,0.0625,0.73,0.35
10:08:26,4.606,0.0635,0.66,0.32
10:08:27,4.607,0.0635,0.77,0.36
10:08:28,4.607,0.0631,0.77,0.35
10:08:29,4.605,0.0588,0.77,0.35
10:08:30,4.607,0.0647,0.77,0.35
10:08:31,4.606,0.0619,0.61,0.3
10:08:32,4.607,0.0696,0.75,0.36
10:08:33,4.607,0.0726,0.77,0.35
10:08:34,4.598,0.074,0.77,0.35
10:08:35,4.605,0.0743,0.73,0.35
10:08:36,4.607,0.0763,0.76,0.35
10:08:37,4.609,0.0781,0.73,0.35
10:08:38,4.611,0.0781,0.76,0.36
10:08:39,4.609,0.0782,0.76,0.36
10:08:40,4.607,0.0742,0.75,0.36
10:08:41,4.606,0.0761,0.76,0.35
10:08:42,4.629,0.0765,0.71,0.35
10:08:43,4.608,0.0866,0.65,0.29
10:08:44,4.608,0.0886,0.77,0.34
10:08:45,4.612,0.09,0.77,0.36
10:08:46,4.612,0.0919,0.77,0.35
10:08:47,4.61,0.0939,0.7,0.33
10:08:48,4.61,0.0957,0.59,0.28
10:08:49,4.611,0.0957,0.77,0.36
10:08:50,4.611,0.0945,0.77,0.35
10:08:51,4.612,0.0915,0.77,0.35
10:08:52,4.611,0.0955,0.63,0.3
10:08:53,4.611,0.1034,0.76,0.35
10:08:54,4.611,0.1052,0.77,0.35
10:08:55,4.625,0.1073,0.77,0.36
10:08:56,4.612,0.1087,0.77,0.35
10:08:57,4.613,0.1111,0.77,0.36
10:08:58,4.616,0.1115,0.75,0.35
10:08:59,4.613,0.114,0.71,0.34
10:09:00,4.611,0.114,0.76,0.36
10:09:01,4.613,0.1137,0.71,0.36
10:09:02,4.614,0.1109,0.75,0.36
10:09:03,4.613,0.1129,0.72,0.34
10:09:04,4.621,0.1223,0.66,0.32
10:09:05,4.621,0.1249,0.76,0.35
10:09:06,4.608,0.1277,0.76,0.36
10:09:07,4.616,0.1289,0.76,0.36
10:09:08,4.612,0.131,0.69,0.34
10:09:09,4.615,0.1328,0.61,0.29
10:09:10,4.617,0.1328,0.77,0.35
10:09:11,4.614,0.133,0.77,0.35
10:09:12,4.616,0.1306,0.77,0.35
10:09:13,4.615,0.132,0.78,0.36
10:09:15,4.622,0.135,0.76,0.34
10:09:15,4.616,0.1439,0.74,0.35
10:09:17,4.616,0.1468,0.76,0.35
10:09:18,4.613,0.1492,0.76,0.36
10:09:19,4.614,0.1514,0.76,0.35
10:09:20,4.617,0.1529,0.74,0.36
10:09:21,4.617,0.1553,0.72,0.35
10:09:22,4.617,0.1553,0.74,0.36
10:09:23,4.62,0.1557,0.76,0.33
10:09:24,4.619,0.1571,0.76,0.35
10:09:25,4.625,0.1561,0.73,0.35
10:09:26,4.619,0.165,0.68,0.34
10:09:27,4.619,0.167,0.76,0.37
10:09:28,4.625,0.1699,0.75,0.35
10:09:29,4.618,0.1719,0.76,0.36
10:09:30,4.62,0.1739,0.76,0.35
10:09:31,4.622,0.1762,0.63,0.31
10:09:32,4.621,0.1788,0.75,0.35
10:09:33,4.62,0.1788,0.76,0.35
10:09:34,4.621,0.1786,0.75,0.36
10:09:35,4.622,0.1762,0.65,0.31
10:09:36,4.621,0.1865,0.75,0.36
10:09:37,4.621,0.1889,0.76,0.35
10:09:38,4.623,0.1918,0.76,0.35
10:09:39,4.625,0.1948,0.76,0.36
10:09:40,4.622,0.1968,0.76,0.35
10:09:41,4.622,0.1991,0.74,0.35
10:09:42,4.623,0.2021,0.72,0.34
10:09:43,4.623,0.2021,0.76,0.35
10:09:44,4.625,0.2018,0.76,0.36
10:09:45,4.623,0.1989,0.77,0.36
10:09:46,4.625,0.2058,0.74,0.35
10:09:47,4.628,0.212,0.7,0.34
10:09:48,4.628,0.2141,0.74,0.36
10:09:49,4.625,0.2173,0.76,0.35
10:09:50,4.628,0.2201,0.76,0.35
10:09:51,4.624,0.2224,0.71,0.34
10:09:52,4.625,0.225,0.65,0.31
10:09:53,4.626,0.225,0.76,0.35
10:09:54,4.625,0.2247,0.76,0.36
10:09:55,4.626,0.2212,0.76,0.35
10:09:56,4.627,0.226,0.67,0.32
10:09:57,4.627,0.236,0.76,0.35
10:09:58,4.627,0.2392,0.76,0.35
10:09:59,4.625,0.2416,0.76,0.35
10:10:00,4.631,0.2433,0.74,0.36
10:10:01,4.625,0.2459,0.6,0.29
10:10:02,4.628,0.2487,0.75,0.36
10:10:03,4.63,0.2487,0.76,0.35
10:10:04,4.629,0.2489,0.76,0.35
10:10:05,4.628,0.2471,0.76,0.35
10:10:06,4.631,0.2483,0.75,0.36
10:10:07,4.63,0.2595,0.74,0.36
10:10:08,4.63,0.2625,0.76,0.35
10:10:09,4.629,0.2647,0.76,0.35
10:10:10,4.628,0.266,0.76,0.35
10:10:11,4.631,0.2702,0.75,0.35
10:10:12,4.63,0.2714,0.73,0.34
10:10:13,4.633,0.2714,0.76,0.35
10:10:14,4.632,0.2761,0.73,0.35
10:10:15,4.633,0.2704,0.78,0.35
10:10:16,4.633,0.2728,0.78,0.36
10:10:17,4.633,0.2809,0.71,0.33
10:10:18,4.634,0.2864,0.61,0.29
10:10:19,4.634,0.2887,0.78,0.36
10:10:20,4.634,0.2915,0.77,0.36
10:10:21,4.632,0.2945,0.78,0.35
10:10:22,4.634,0.2974,0.65,0.29
10:10:23,4.633,0.2998,0.75,0.36
10:10:24,4.635,0.2998,0.77,0.36
10:10:25,4.632,0.3001,0.76,0.36
10:10:26,4.632,0.2976,0.73,0.36
10:10:27,4.638,0.2988,0.76,0.36
10:10:28,4.633,0.3101,0.74,0.35
10:10:29,4.633,0.3134,0.77,0.36
10:10:30,4.635,0.3166,0.76,0.35
10:10:31,4.635,0.3189,0.77,0.36
10:10:32,4.635,0.3227,0.75,0.36
10:10:33,4.638,0.3243,0.72,0.35
10:10:34,4.639,0.3243,0.76,0.35
10:10:35,4.637,0.3243,0.76,0.35
10:10:36,4.638,0.3221,0.76,0.36
10:10:37,4.634,0.3257,0.74,0.35
10:10:38,4.639,0.3349,0.72,0.33
10:10:39,4.639,0.3381,0.76,0.35
10:10:40,4.637,0.3418,0.78,0.36
10:10:41,4.637,0.3422,0.78,0.35
10:10:42,4.638,0.3452,0.71,0.34
10:10:43,4.637,0.3488,0.67,0.31
10:10:44,4.638,0.3488,0.78,0.36
10:10:45,4.642,0.3488,0.78,0.36
10:10:46,4.638,0.3484,0.77,0.36
10:10:47,4.64,0.3497,0.69,0.31
10:10:48,4.644,0.36,0.58,0.27
10:10:49,4.644,0.3624,0.77,0.36
10:10:50,4.641,0.3651,0.77,0.36
10:10:51,4.64,0.3681,0.77,0.36
10:10:52,4.639,0.3701,0.72,0.35
10:10:53,4.643,0.373,0.75,0.36
10:10:54,4.643,0.3768,0.73,0.35
10:10:55,4.64,0.3768,0.78,0.36
10:10:56,4.643,0.3765,0.77,0.36
10:10:57,4.64,0.3738,0.77,0.35
10:10:58,4.639,0.376,0.75,0.35
10:10:59,4.645,0.3872,0.7,0.34
10:11:00,4.645,0.391,0.76,0.35
10:11:01,4.642,0.3913,0.76,0.33
10:11:02,4.642,0.3942,0.75,0.36
10:11:03,4.646,0.3963,0.72,0.35
10:11:04,4.643,0.3963,0.77,0.35
10:11:05,4.646,0.3967,0.72,0.36
10:11:06,4.646,0.3957,0.76,0.36
10:11:07,4.645,0.4021,0.77,0.36
10:11:08,4.648,0.4001,0.69,0.33
10:11:09,4.646,0.4109,0.6,0.29
10:11:10,4.646,0.4127,0.77,0.36
10:11:11,4.647,0.4163,0.76,0.37
10:11:12,4.644,0.418,0.7,0.33
10:11:13,4.649,0.421,0.63,0.29
10:11:14,4.646,0.421,0.77,0.36
10:11:15,4.644,0.4211,0.77,0.36
10:11:16,4.648,0.4176,0.76,0.36
10:11:17,4.648,0.4208,0.68,0.32
10:11:18,4.646,0.4317,0.75,0.36
10:11:19,4.646,0.4334,0.76,0.36
10:11:20,4.65,0.4372,0.77,0.35
10:11:21,4.648,0.4394,0.77,0.35
10:11:22,4.648,0.4419,0.77,0.36
10:11:23,4.648,0.4451,0.75,0.36
10:11:24,4.648,0.4463,0.73,0.35
10:11:25,4.652,0.4463,0.75,0.36
10:11:26,4.651,0.446,0.76,0.34
10:11:27,4.648,0.4437,0.76,0.36
10:11:28,4.654,0.4459,0.77,0.36
10:11:29,4.652,0.4479,0.7,0.34
10:11:30,4.651,0.4597,0.64,0.3
10:11:31,4.651,0.4601,0.77,0.36
10:11:32,4.649,0.4611,0.77,0.35
10:11:33,4.652,0.4613,0.73,0.34
10:11:34,4.646,0.4603,0.66,0.31
10:11:35,4.651,0.4603,0.78,0.36
10:11:36,4.647,0.4571,0.77,0.36
10:11:37,4.652,0.4522,0.76,0.36
10:11:38,4.653,0.454,0.68,0.31
10:11:39,4.65,0.4585,0.58,0.27
10:11:40,4.65,0.4582,0.77,0.35
10:11:41,4.652,0.4577,0.77,0.36
10:11:42,4.652,0.4555,0.77,0.36
10:11:43,4.651,0.4569,0.64,0.3
10:11:44,4.65,0.4567,0.76,0.35
10:11:45,4.65,0.4567,0.77,0.35
10:11:46,4.648,0.454,0.77,0.35
10:11:47,4.65,0.4475,0.77,0.35
10:11:48,4.653,0.4473,0.76,0.35
10:11:49,4.65,0.4544,0.74,0.36
10:11:50,4.65,0.4541,0.76,0.38
10:11:51,4.653,0.4538,0.75,0.37
10:11:52,4.651,0.4539,0.76,0.34
10:11:53,4.651,0.4536,0.77,0.36
10:11:54,4.65,0.4536,0.73,0.35
10:11:55,4.653,0.4522,0.67,0.32
10:11:56,4.65,0.4522,0.73,0.36
10:11:57,4.65,0.4502,0.76,0.37
10:11:58,4.651,0.4435,0.74,0.35
10:11:59,4.649,0.4512,0.69,0.33
10:12:00,4.649,0.451,0.78,0.36
10:12:01,4.653,0.4492,0.77,0.35
10:12:02,4.65,0.4493,0.77,0.35
10:12:03,4.651,0.4489,0.72,0.33
10:12:04,4.649,0.4479,0.63,0.29
10:12:05,4.653,0.4479,0.76,0.35
10:12:06,4.649,0.4457,0.77,0.36
10:12:07,4.653,0.4394,0.77,0.36
10:12:08,4.651,0.4398,0.67,0.32
10:12:09,4.651,0.4471,0.77,0.35
10:12:10,4.651,0.4468,0.77,0.36
10:12:11,4.651,0.4455,0.78,0.35
10:12:12,4.649,0.4456,0.77,0.34
10:12:13,4.65,0.4453,0.61,0.28
10:12:14,4.648,0.4441,0.75,0.36
10:12:15,4.651,0.4441,0.77,0.36
10:12:16,4.647,0.4417,0.75,0.36
10:12:17,4.653,0.4354,0.74,0.35
10:12:18,4.648,0.4357,0.75,0.36
10:12:19,4.653,0.4423,0.74,0.36
10:12:20,4.653,0.442,0.77,0.36
10:12:21,4.648,0.4418,0.77,0.36
10:12:22,4.649,0.4413,0.76,0.37
10:12:23,4.65,0.4409,0.75,0.35
10:12:24,4.652,0.4405,0.72,0.33
10:12:25,4.649,0.4405,0.77,0.36
10:12:26,4.652,0.4374,0.77,0.36
10:12:27,4.65,0.4321,0.76,0.36
10:12:28,4.648,0.4362,0.73,0.35
10:12:29,4.65,0.4376,0.68,0.32
10:12:30,4.65,0.4379,0.76,0.35
10:12:31,4.648,0.4375,0.76,0.36
10:12:32,4.647,0.437,0.77,0.36
10:12:33,4.648,0.4368,0.7,0.34
10:12:34,4.651,0.4364,0.63,0.3
10:12:35,4.646,0.4364,0.76,0.37
10:12:36,4.651,0.4328,0.76,0.37
10:12:37,4.647,0.4267,0.77,0.36
10:12:38,4.652,0.4268,0.65,0.31
10:12:39,4.648,0.4342,0.76,0.37
10:12:40,4.648,0.4338,0.77,0.36
10:12:41,4.649,0.4336,0.76,0.37
10:12:42,4.649,0.4332,0.74,0.37
10:12:43,4.648,0.4329,0.58,0.27
10:12:44,4.649,0.4313,0.76,0.35
10:12:45,4.648,0.4313,0.77,0.35
10:12:46,4.648,0.4279,0.77,0.35
10:12:47,4.645,0.4224,0.78,0.35
10:12:48,4.65,0.4226,0.77,0.35
10:12:49,4.646,0.4225,0.75,0.34
10:12:50,4.651,0.4287,0.69,0.33
10:12:51,4.651,0.4287,0.77,0.36
10:12:52,4.646,0.4277,0.77,0.36
10:12:53,4.65,0.4276,0.75,0.36
10:12:54,4.647,0.4275,0.71,0.34
10:12:55,4.651,0.4275,0.75,0.38
10:12:56,4.647,0.4253,0.76,0.34
10:12:57,4.646,0.4178,0.77,0.36
10:12:58,4.648,0.4192,0.72,0.34
10:12:59,4.647,0.4259,0.67,0.32
10:13:00,4.647,0.4257,0.77,0.36
10:13:01,4.647,0.4252,0.76,0.36
10:13:02,4.647,0.424,0.73,0.35
10:13:03,4.648,0.4237,0.69,0.33
10:13:04,4.646,0.4237,0.77,0.36
10:13:05,4.649,0.4212,0.77,0.36
10:13:06,4.645,0.4153,0.77,0.35
10:13:07,4.65,0.4153,0.71,0.34
10:13:08,4.645,0.4224,0.64,0.3
10:13:09,4.645,0.422,0.77,0.33
10:13:10,4.649,0.4217,0.78,0.35
10:13:11,4.646,0.4216,0.77,0.35
10:13:12,4.647,0.4206,0.68,0.32
10:13:13,4.646,0.419,0.77,0.35
10:13:14,4.646,0.419,0.77,0.35
10:13:15,4.646,0.4175,0.77,0.35
10:13:16,4.646,0.4101,0.78,0.35
10:13:17,4.648,0.4103,0.61,0.29
10:13:18,4.645,0.4173,0.75,0.35
10:13:19,4.645,0.4174,0.77,0.36
10:13:20,4.647,0.417,0.75,0.37
10:13:21,4.648,0.4167,0.73,0.35
10:13:22,4.648,0.4164,0.76,0.36
10:13:23,4.644,0.4162,0.74,0.36
10:13:24,4.648,0.4162,0.77,0.36
10:13:25,4.644,0.4123,0.77,0.36
10:13:26,4.649,0.4068,0.77,0.36
10:13:27,4.645,0.4069,0.75,0.36
10:13:28,4.646,0.4145,0.72,0.34
10:13:29,4.646,0.4135,0.76,0.35
10:13:30,4.645,0.4132,0.77,0.36
10:13:31,4.648,0.4129,0.75,0.36
10:13:32,4.645,0.4128,0.73,0.35
10:13:33,4.648,0.4128,0.75,0.38
10:13:34,4.648,0.4088,0.73,0.36
10:13:35,4.644,0.4032,0.77,0.36
10:13:36,4.646,0.4027,0.74,0.36
10:13:37,4.643,0.4099,0.71,0.33
10:13:38,4.643,0.4097,0.77,0.36
10:13:39,4.647,0.4094,0.76,0.37
10:13:40,4.643,0.4092,0.76,0.38
10:13:41,4.648,0.4089,0.77,0.35
10:13:42,4.648,0.4076,0.76,0.36
10:13:43,4.647,0.4075,0.77,0.36
10:13:44,4.646,0.4071,0.75,0.35
10:13:45,4.647,0.4058,0.73,0.34
10:13:46,4.646,0.4058,0.76,0.35
10:13:47,4.645,0.4038,0.59,0.27
10:13:48,4.646,0.4056,0.76,0.35
10:13:49,4.646,0.4054,0.78,0.36
10:13:50,4.644,0.4051,0.78,0.35
10:13:51,4.646,0.4048,0.78,0.35
10:13:52,4.646,0.4034,0.77,0.35
10:13:53,4.645,0.403,0.74,0.35
10:13:54,4.65,0.403,0.77,0.36
10:13:55,4.646,0.4001,0.77,0.35
10:13:56,4.649,0.394,0.76,0.36
10:13:57,4.646,0.3938,0.75,0.35
10:13:58,4.649,0.4015,0.72,0.34
10:13:59,4.649,0.4011,0.74,0.37
10:14:00,4.646,0.4008,0.73,0.35
10:14:01,4.646,0.3995,0.77,0.36
10:14:02,4.647,0.3993,0.73,0.35
10:14:03,4.645,0.3993,0.68,0.32
10:14:04,4.648,0.3993,0.78,0.35
10:14:05,4.643,0.3959,0.77,0.35
10:14:06,4.648,0.3894,0.77,0.36
10:14:07,4.645,0.3906,0.78,0.34
10:14:08,4.648,0.3908,0.61,0.28
10:14:09,4.646,0.3961,0.75,0.36
10:14:10,4.646,0.3963,0.77,0.35
10:14:11,4.648,0.3962,0.73,0.34
10:14:12,4.645,0.3957,0.65,0.31
10:14:13,4.649,0.3957,0.73,0.35
10:14:14,4.646,0.3946,0.78,0.35
10:14:15,4.647,0.3865,0.78,0.35
10:14:16,4.646,0.3864,0.68,0.32
10:14:17,4.646,0.3936,0.77,0.36
10:14:18,4.646,0.3935,0.78,0.36
10:14:19,4.645,0.393,0.77,0.35
10:14:20,4.644,0.3918,0.78,0.35
10:14:21,4.643,0.3918,0.6,0.28
10:14:22,4.643,0.3914,0.75,0.35
10:14:23,4.647,0.3914,0.77,0.36
10:14:24,4.644,0.3878,0.78,0.36
10:14:25,4.648,0.3819,0.76,0.36
10:14:26,4.644,0.3833,0.76,0.36
10:14:27,4.648,0.3886,0.74,0.35
10:14:28,4.648,0.3885,0.76,0.36
10:14:29,4.643,0.3883,0.77,0.36
10:14:30,4.643,0.3879,0.76,0.36
10:14:31,4.644,0.3878,0.75,0.36
10:14:32,4.646,0.3865,0.72,0.35
10:14:33,4.644,0.3865,0.76,0.35
10:14:34,4.647,0.3833,0.77,0.35
10:14:35,4.645,0.3784,0.77,0.36
10:14:36,4.645,0.3786,0.74,0.35
10:14:37,4.646,0.3843,0.7,0.32
10:14:38,4.646,0.3844,0.76,0.35
10:14:39,4.644,0.3843,0.77,0.36
10:14:40,4.643,0.3839,0.78,0.35
10:14:41,4.643,0.3835,0.72,0.33
10:14:42,4.647,0.3831,0.64,0.29
10:14:43,4.643,0.3831,0.78,0.36
10:14:44,4.647,0.3801,0.78,0.36
10:14:45,4.642,0.3742,0.77,0.36
10:14:46,4.646,0.374,0.67,0.31
10:14:47,4.643,0.3805,0.76,0.35
10:14:48,4.643,0.3801,0.77,0.36
10:14:49,4.645,0.3797,0.77,0.36
10:14:50,4.643,0.3794,0.77,0.36
10:14:51,4.643,0.3791,0.59,0.29
10:14:52,4.644,0.378,0.76,0.35
10:14:53,4.64,0.378,0.78,0.35
10:14:54,4.645,0.3752,0.78,0.34
10:14:55,4.641,0.3695,0.64,0.29
10:14:56,4.644,0.3766,0.77,0.35
10:14:57,4.644,0.3764,0.78,0.35
10:14:58,4.64,0.3754,0.76,0.35
10:14:59,4.641,0.3752,0.67,0.31
10:15:00,4.641,0.3751,0.77,0.35
10:15:01,4.645,0.3751,0.78,0.36
10:15:02,4.64,0.3713,0.78,0.36
10:15:03,4.644,0.3667,0.78,0.36
10:15:04,4.641,0.3687,0.61,0.28
10:15:05,4.644,0.3734,0.76,0.35
10:15:06,4.644,0.3732,0.78,0.35
10:15:07,4.642,0.3711,0.78,0.35
10:15:08,4.644,0.3714,0.78,0.36
10:15:09,4.642,0.3712,0.77,0.35
10:15:10,4.643,0.3701,0.74,0.35
10:15:11,4.643,0.3701,0.76,0.36
10:15:12,4.642,0.3677,0.77,0.35
10:15:13,4.643,0.3614,0.77,0.35
10:15:14,4.639,0.3614,0.75,0.35
10:15:15,4.643,0.3679,0.72,0.34
10:15:16,4.643,0.3681,0.77,0.36
10:15:17,4.639,0.3681,0.72,0.36
10:15:18,4.643,0.3678,0.75,0.35
10:15:19,4.639,0.3665,0.73,0.34
10:15:20,4.643,0.3665,0.77,0.36
10:15:21,4.639,0.3636,0.77,0.36
10:15:22,4.645,0.3576,0.77,0.36
10:15:23,4.641,0.3579,0.74,0.35
10:15:24,4.64,0.3647,0.7,0.33
10:15:25,4.64,0.3645,0.78,0.34
10:15:26,4.64,0.3634,0.78,0.35
10:15:27,4.642,0.3637,0.78,0.36
10:15:28,4.642,0.3634,0.78,0.35
10:15:29,4.639,0.3631,0.66,0.31
10:15:30,4.642,0.3626,0.76,0.37
10:15:31,4.639,0.3626,0.76,0.37
10:15:32,4.642,0.3614,0.77,0.36
10:15:33,4.638,0.3531,0.77,0.35
10:15:34,4.643,0.3532,0.76,0.36
10:15:35,4.639,0.3618,0.75,0.37
10:15:36,4.639,0.36,0.78,0.35
10:15:37,4.643,0.3599,0.71,0.33
10:15:38,4.639,0.3594,0.62,0.28
10:15:39,4.643,0.3594,0.78,0.35
10:15:40,4.642,0.3559,0.78,0.36
10:15:41,4.641,0.3497,0.77,0.35
10:15:42,4.642,0.3501,0.66,0.3
10:15:43,4.641,0.3568,0.76,0.36
10:15:44,4.641,0.3568,0.76,0.38
10:15:45,4.641,0.3563,0.78,0.35
10:15:46,4.642,0.3559,0.78,0.35
10:15:47,4.642,0.3559,0.77,0.35
10:15:48,4.638,0.3549,0.76,0.35
10:15:49,4.641,0.3549,0.78,0.36
10:15:50,4.64,0.3519,0.76,0.36
10:15:51,4.641,0.3454,0.78,0.34
10:15:52,4.645,0.3466,0.77,0.35
10:15:53,4.642,0.3541,0.75,0.34
10:15:54,4.642,0.3517,0.78,0.36
10:15:55,4.642,0.3515,0.78,0.35
10:15:56,4.643,0.3512,0.77,0.35
10:15:57,4.641,0.351,0.75,0.35
10:15:58,4.639,0.3506,0.72,0.33
10:15:59,4.642,0.3506,0.78,0.36
10:16:00,4.643,0.3488,0.78,0.36
10:16:01,4.64,0.3411,0.78,0.36
10:16:02,4.643,0.3412,0.74,0.34
10:16:03,4.64,0.3484,0.67,0.31
10:16:04,4.64,0.348,0.78,0.34
10:16:05,4.642,0.3476,0.78,0.35
10:16:06,4.64,0.3464,0.75,0.34
10:16:07,4.643,0.3463,0.7,0.32
10:16:08,4.639,0.3463,0.78,0.36
10:16:09,4.643,0.3434,0.77,0.36
10:16:10,4.64,0.3371,0.77,0.35
10:16:11,4.641,0.3372,0.72,0.33
10:16:12,4.64,0.3442,0.64,0.29
10:16:13,4.64,0.344,0.78,0.35
10:16:14,4.642,0.3428,0.78,0.35
10:16:15,4.64,0.3431,0.77,0.36
10:16:16,4.639,0.343,0.67,0.31
10:16:17,4.64,0.3416,0.76,0.36
10:16:18,4.639,0.3416,0.77,0.35
10:16:19,4.64,0.3383,0.77,0.35
10:16:20,4.639,0.3338,0.77,0.35
10:16:21,4.642,0.3336,0.77,0.35
10:16:22,4.639,0.3322,0.75,0.35
10:16:23,4.643,0.3387,0.73,0.34
10:16:24,4.643,0.3387,0.76,0.35
10:16:25,4.638,0.3375,0.77,0.35
10:16:26,4.639,0.3374,0.75,0.35
10:16:27,4.637,0.3371,0.74,0.34
10:16:28,4.642,0.3371,0.76,0.36
10:16:29,4.637,0.3345,0.74,0.36
10:16:30,4.642,0.3292,0.77,0.35
10:16:31,4.638,0.3289,0.75,0.35
10:16:32,4.639,0.3355,0.73,0.34
10:16:33,4.639,0.3353,0.78,0.36
10:16:34,4.639,0.3343,0.78,0.36
10:16:35,4.637,0.3343,0.77,0.36
10:16:36,4.638,0.3343,0.74,0.34
10:16:37,4.637,0.333,0.67,0.31
10:16:38,4.64,0.333,0.77,0.35
10:16:39,4.637,0.3294,0.77,0.35
10:16:40,4.642,0.3241,0.77,0.35
10:16:41,4.636,0.3253,0.7,0.34
10:16:42,4.64,0.331,0.6,0.28
10:16:43,4.64,0.3307,0.77,0.35
10:16:44,4.636,0.3302,0.77,0.36
10:16:45,4.637,0.3298,0.77,0.35
10:16:46,4.637,0.3288,0.77,0.35
10:16:47,4.639,0.3285,0.76,0.37
10:16:48,4.638,0.3281,0.74,0.34
10:16:49,4.637,0.3281,0.77,0.35
10:16:50,4.639,0.3276,0.76,0.34
