Time,Voltage(V),Current(A),D+(V),D-(V)
10:40:43,4.677,0.4792,0.97,0.5
10:40:44,4.697,0.5987,0.97,0.5
10:40:45,4.667,0.5217,0.99,0.5
10:40:46,4.667,0.3967,0.99,0.51
10:40:47,4.665,0.3776,0.99,0.51
10:40:48,4.677,0.4583,0.99,0.51
10:40:49,4.673,0.3209,0.97,0.5
10:40:50,4.646,0.3209,0.97,0.5
10:40:51,4.646,0.176,0.97,0.5
10:40:52,4.645,0.1687,0.97,0.5
10:40:53,4.645,0.1776,0.97,0.5
10:40:54,4.643,0.1802,0.97,0.5
10:40:55,4.648,0.2094,0.97,0.5
10:40:56,4.656,0.2311,0.98,0.5
10:40:57,4.649,0.2311,0.99,0.51
10:40:58,4.652,0.2202,0.99,0.51
10:40:59,4.651,0.2266,0.97,0.5
10:41:00,4.656,0.2463,0.97,0.5
10:41:01,4.656,0.2353,0.97,0.5
10:41:02,4.652,0.2568,0.97,0.5
10:41:03,4.651,0.2583,0.96,0.49
10:41:04,4.653,0.2583,0.97,0.49
10:41:05,4.659,0.2607,0.97,0.5
10:41:06,4.664,0.2653,0.97,0.5
10:41:07,4.675,0.2887,0.99,0.51
10:41:08,4.675,0.4064,0.99,0.51
10:41:09,4.676,0.363,0.99,0.51
10:41:10,4.67,0.4378,0.99,0.51
10:41:11,4.666,0.3233,0.97,0.5
10:41:12,4.669,0.3233,0.97,0.5
10:41:13,4.695,0.555,0.97,0.5
10:41:14,4.691,0.5621,0.97,0.5
10:41:15,4.693,0.5671,0.97,0.5
10:41:16,4.693,0.5657,0.97,0.5
10:41:17,4.686,0.5639,0.94,0.48
10:41:18,4.688,0.5618,0.97,0.5
10:41:19,4.69,0.5618,0.97,0.5
10:41:20,4.687,0.5594,0.97,0.5
10:41:21,4.693,0.5597,0.97,0.5
10:41:22,4.693,0.5708,0.97,0.5
10:41:23,4.696,0.5817,0.96,0.5
10:41:24,4.696,0.5888,0.97,0.5
10:41:25,4.693,0.5935,0.97,0.5
10:41:26,4.692,0.5965,0.98,0.51
10:41:27,4.697,0.5963,0.99,0.51
10:41:28,4.692,0.5933,0.99,0.51
10:41:29,4.693,0.5884,0.98,0.5
10:41:30,4.693,0.5839,0.99,0.51
10:41:31,4.689,0.5785,0.99,0.51
10:41:32,4.688,0.573,0.99,0.51
10:41:33,4.687,0.5685,0.99,0.51
10:41:34,4.683,0.5649,0.99,0.51
10:41:35,4.685,0.5629,0.99,0.51
10:41:36,4.685,0.5639,0.99,0.51
10:41:37,4.683,0.5659,0.99,0.5
10:41:38,4.683,0.5706,0.99,0.51
10:41:39,4.689,0.5748,0.99,0.51
10:41:40,4.686,0.5773,0.99,0.51
10:41:41,4.692,0.5785,0.97,0.5
10:41:42,4.687,0.5787,0.99,0.51
10:41:43,4.691,0.5785,0.99,0.51
10:41:44,4.69,0.5783,0.97,0.5
10:41:45,4.693,0.5783,0.97,0.5
10:41:46,4.688,0.575,0.97,0.5
10:41:47,4.69,0.5726,0.97,0.5
10:41:48,4.686,0.57,0.99,0.51
10:41:49,4.686,0.5661,0.99,0.51
10:41:50,4.685,0.5651,0.99,0.5
10:41:51,4.685,0.5675,0.99,0.51
10:41:52,4.685,0.5712,0.98,0.5
10:41:53,4.69,0.5712,0.97,0.5
10:41:54,4.688,0.5728,0.96,0.5
10:41:55,4.689,0.5762,0.99,0.5
10:41:56,4.689,0.5742,0.99,0.51
10:41:57,4.69,0.571,0.98,0.5
10:41:58,4.686,0.5694,0.98,0.5
10:41:59,4.687,0.5696,0.97,0.5
10:42:00,4.684,0.5696,0.98,0.5
10:42:01,4.687,0.5692,0.99,0.51
10:42:02,4.69,0.571,0.99,0.51
10:42:03,4.69,0.5713,0.98,0.5
10:42:04,4.686,0.5712,0.97,0.5
10:42:05,4.684,0.5709,0.97,0.5
10:42:06,4.69,0.5706,0.97,0.5
10:42:07,4.687,0.5696,0.95,0.49
10:42:08,4.685,0.5696,0.97,0.5
10:42:09,4.682,0.5645,0.97,0.5
10:42:10,4.683,0.5621,0.99,0.51
10:42:11,4.683,0.557,0.99,0.51
10:42:12,4.692,0.5515,0.98,0.5
10:42:13,4.688,0.5467,0.97,0.5
10:42:14,4.688,0.5467,0.97,0.5
10:42:15,4.694,0.5428,0.96,0.5
10:42:16,4.679,0.5404,0.96,0.49
10:42:17,4.692,0.5537,0.99,0.51
10:42:18,4.692,0.5596,0.99,0.51
10:42:19,4.685,0.5623,0.99,0.51
10:42:20,4.686,0.5592,0.99,0.5
10:42:21,4.689,0.5592,0.96,0.5
10:42:22,4.688,0.5511,0.99,0.51
10:42:23,4.69,0.5375,0.99,0.51
10:42:24,4.689,0.5374,0.99,0.51
10:42:25,4.689,0.5323,0.99,0.51
10:42:26,4.682,0.5312,0.99,0.51
10:42:27,4.683,0.5335,0.99,0.51
10:42:28,4.692,0.5387,0.99,0.51
10:42:29,4.691,0.5387,0.99,0.51
10:42:30,4.687,0.5444,0.99,0.51
10:42:31,4.694,0.5471,0.99,0.51
10:42:32,4.681,0.5596,0.99,0.51
10:42:33,4.681,0.5631,0.99,0.51
10:42:34,4.69,0.5634,0.96,0.49
10:42:35,4.685,0.563,0.99,0.51
10:42:36,4.682,0.563,0.99,0.51
10:42:37,4.694,0.5604,0.99,0.51
10:42:38,4.682,0.5533,0.98,0.5
10:42:39,4.694,0.5618,0.99,0.51
10:42:40,4.694,0.5675,0.99,0.51
10:42:41,4.687,0.5762,0.99,0.51
10:42:42,4.688,0.5841,0.97,0.5
10:42:43,4.692,0.5935,0.99,0.51
10:42:44,4.699,0.5935,0.96,0.5
10:42:45,4.699,0.603,0.99,0.51
10:42:46,4.692,0.6143,0.99,0.51
10:42:47,4.692,0.6204,0.96,0.5
10:42:48,4.691,0.6227,0.96,0.5
10:42:49,4.696,0.6214,0.96,0.5
10:42:50,4.688,0.6174,0.96,0.5
10:42:51,4.702,0.6174,0.96,0.5
10:42:52,4.699,0.6101,0.96,0.5
10:42:53,4.699,0.6028,0.96,0.5
10:42:54,4.7,0.6093,0.96,0.5
10:42:55,4.7,0.6093,0.96,0.5
10:42:56,4.697,0.6089,0.95,0.49
10:42:57,4.697,0.6062,0.96,0.5
10:42:58,4.699,0.6062,0.96,0.5
10:42:59,4.694,0.5977,0.96,0.5
10:43:00,4.691,0.5858,0.96,0.5
10:43:01,4.691,0.5862,0.96,0.5
10:43:02,4.691,0.5819,0.96,0.5
10:43:03,4.687,0.5789,0.96,0.5
10:43:04,4.687,0.5801,0.96,0.5
10:43:05,4.686,0.5801,0.96,0.5
10:43:06,4.687,0.5803,0.96,0.5
10:43:07,4.691,0.5758,0.96,0.5
10:43:08,4.685,0.5819,0.96,0.5
10:43:09,4.685,0.5785,0.96,0.5
10:43:10,4.688,0.5758,0.96,0.5
10:43:11,4.693,0.5744,0.96,0.5
10:43:12,4.684,0.5744,0.96,0.5
10:43:13,4.686,0.5716,0.96,0.5
10:43:14,4.682,0.5675,0.93,0.49
10:43:15,4.686,0.5756,0.96,0.5
10:43:16,4.686,0.5755,0.96,0.5
10:43:18,4.692,0.5758,0.96,0.5
10:43:18,4.691,0.577,0.96,0.5
10:43:20,4.688,0.5774,0.96,0.5
10:43:21,4.684,0.5774,0.96,0.5
10:43:22,4.689,0.5773,0.96,0.5
10:43:23,4.686,0.5827,0.96,0.5
10:43:24,4.686,0.585,0.96,0.5
10:43:25,4.688,0.5866,0.96,0.5
10:43:26,4.694,0.5864,0.96,0.5
10:43:27,4.687,0.5846,0.98,0.51
10:43:28,4.69,0.5846,0.98,0.51
10:43:29,4.685,0.5797,0.98,0.51
10:43:30,4.687,0.5813,0.98,0.51
10:43:31,4.687,0.5815,0.98,0.51
10:43:32,4.692,0.5818,0.98,0.51
10:43:33,4.693,0.5815,0.98,0.5
10:43:34,4.687,0.5791,0.96,0.5
10:43:35,4.687,0.5791,0.96,0.5
10:43:36,4.684,0.5732,0.96,0.5
10:43:37,4.698,0.5691,0.97,0.5
10:43:38,4.692,0.5704,0.98,0.51
10:43:39,4.692,0.5675,0.98,0.5
10:43:40,4.692,0.5655,0.98,0.51
10:43:41,4.696,0.5637,0.96,0.5
10:43:42,4.695,0.5637,0.96,0.49
10:43:43,4.692,0.5588,0.96,0.5
10:43:44,4.697,0.5537,0.96,0.5
10:43:45,4.694,0.5641,0.96,0.5
10:43:46,4.694,0.5698,0.95,0.5
10:43:47,4.696,0.5766,0.96,0.5
10:43:48,4.691,0.5827,0.96,0.5
10:43:49,4.685,0.5876,0.98,0.51
10:43:50,4.69,0.5876,0.98,0.51
10:43:51,4.687,0.588,0.98,0.51
10:43:52,4.69,0.5929,0.98,0.51
10:43:53,4.69,0.5951,0.98,0.51
10:43:54,4.693,0.5969,0.98,0.51
10:43:55,4.69,0.5983,0.98,0.5
10:43:56,4.69,0.5986,0.98,0.5
10:43:57,4.69,0.599,0.98,0.5
10:43:58,4.693,0.599,0.98,0.51
10:43:59,4.688,0.5933,0.98,0.5
10:44:00,4.69,0.588,0.98,0.51
10:44:01,4.687,0.585,0.96,0.5
10:44:02,4.689,0.5835,0.96,0.5
10:44:03,4.69,0.5837,0.96,0.5
10:44:04,4.687,0.5833,0.96,0.5
10:44:05,4.691,0.5801,0.98,0.5
10:44:06,4.687,0.577,0.98,0.5
10:44:07,4.691,0.5728,0.95,0.49
10:44:08,4.697,0.5689,0.98,0.5
10:44:09,4.693,0.5667,0.98,0.51
10:44:10,4.697,0.5657,0.98,0.5
10:44:11,4.69,0.5645,0.98,0.5
10:44:12,4.699,0.5663,0.98,0.5
10:44:13,4.686,0.5679,0.98,0.5
10:44:14,4.698,0.5682,0.98,0.5
10:44:15,4.686,0.5698,0.98,0.5
10:44:16,4.699,0.5671,0.98,0.5
10:44:17,4.692,0.5649,0.98,0.5
10:44:18,4.696,0.5623,0.98,0.5
10:44:19,4.697,0.5659,0.98,0.5
10:44:20,4.697,0.5625,0.98,0.5
10:44:21,4.689,0.56,0.98,0.5
10:44:22,4.69,0.5604,0.98,0.5
10:44:23,4.695,0.5643,0.98,0.5
10:44:24,4.696,0.5643,0.98,0.5
10:44:25,4.69,0.5693,0.98,0.5
10:44:26,4.699,0.5799,0.98,0.5
10:44:27,4.699,0.5839,0.98,0.5
10:44:28,4.686,0.5856,0.98,0.5
10:44:29,4.695,0.5858,0.98,0.5
10:44:30,4.692,0.5848,0.96,0.5
10:44:31,4.686,0.5848,0.96,0.5
10:44:32,4.696,0.5803,0.93,0.49
10:44:33,4.69,0.5748,0.96,0.5
10:44:34,4.697,0.5775,0.96,0.5
10:44:35,4.697,0.5742,0.96,0.5
10:44:36,4.697,0.572,0.96,0.5
10:44:37,4.696,0.5702,0.96,0.5
10:44:38,4.695,0.5685,0.96,0.5
10:44:39,4.697,0.5685,0.96,0.5
10:44:40,4.693,0.5655,0.96,0.5
10:44:41,4.697,0.5694,0.96,0.5
10:44:42,4.697,0.5718,0.96,0.5
10:44:43,4.695,0.5744,0.96,0.5
10:44:44,4.694,0.5762,0.96,0.5
10:44:45,4.692,0.5773,0.94,0.49
10:44:46,4.697,0.5773,0.98,0.51
10:44:47,4.698,0.5742,0.98,0.5
10:44:48,4.697,0.5706,0.98,0.5
10:44:49,4.697,0.5718,0.97,0.5
10:44:50,4.69,0.5801,0.97,0.51
10:44:51,4.69,0.5827,0.98,0.5
10:44:52,4.699,0.5848,0.97,0.5
10:44:53,4.692,0.5866,0.97,0.5
10:44:54,4.696,0.5882,0.98,0.5
10:44:55,4.695,0.5902,0.96,0.5
10:44:56,4.695,0.5916,0.96,0.5
10:44:57,4.693,0.5919,0.96,0.5
10:44:58,4.695,0.5931,0.96,0.5
10:44:59,4.692,0.5935,0.96,0.5
10:45:00,4.696,0.5938,0.96,0.5
10:45:01,4.693,0.5955,0.96,0.5
10:45:02,4.696,0.5958,0.96,0.5
10:45:03,4.693,0.5985,0.96,0.5
10:45:04,4.696,0.6006,0.96,0.5
10:45:05,4.693,0.6016,0.95,0.5
10:45:06,4.695,0.6016,0.96,0.5
10:45:07,4.692,0.6006,0.96,0.5
10:45:08,4.697,0.5983,0.97,0.5
10:45:09,4.694,0.5961,0.96,0.5
10:45:10,4.697,0.5927,0.96,0.5
10:45:11,4.69,0.588,0.96,0.5
10:45:12,4.695,0.588,0.97,0.51
10:45:13,4.699,0.5815,0.97,0.5
10:45:14,4.695,0.575,0.97,0.5
10:45:15,4.698,0.5803,0.96,0.5
10:45:16,4.698,0.5815,0.96,0.5
10:45:17,4.697,0.5829,0.96,0.5
10:45:18,4.694,0.5848,0.96,0.5
10:45:19,4.699,0.5847,0.96,0.5
10:45:20,4.693,0.5847,0.95,0.5
10:45:21,4.7,0.5811,0.95,0.5
10:45:22,4.693,0.5758,0.94,0.49
10:45:23,4.697,0.5823,0.96,0.5
10:45:24,4.697,0.5825,0.95,0.5
10:45:25,4.699,0.5837,0.95,0.5
10:45:26,4.693,0.5854,0.95,0.5
10:45:27,4.701,0.5854,0.95,0.5
10:45:28,4.691,0.5854,0.96,0.5
10:45:29,4.701,0.5805,0.95,0.5
10:45:30,4.696,0.5882,0.95,0.5
10:45:31,4.696,0.5862,0.95,0.5
10:45:32,4.697,0.5839,0.95,0.5
10:45:33,4.696,0.5809,0.95,0.5
10:45:34,4.697,0.5789,0.95,0.5
10:45:35,4.697,0.5789,0.96,0.5
10:45:36,4.699,0.576,0.96,0.5
10:45:37,4.696,0.5734,0.96,0.5
10:45:38,4.698,0.5833,0.96,0.5
10:45:39,4.698,0.585,0.96,0.49
10:45:40,4.695,0.5862,0.96,0.5
10:45:41,4.701,0.5888,0.97,0.5
10:45:42,4.692,0.5888,0.97,0.5
10:45:43,4.699,0.5918,0.97,0.51
10:45:44,4.689,0.592,0.96,0.5
10:45:45,4.694,0.6028,0.97,0.5
10:45:46,4.694,0.6026,0.97,0.5
10:45:47,4.694,0.5991,0.97,0.5
10:45:48,4.687,0.5947,0.97,0.5
10:45:49,4.7,0.5904,0.97,0.5
10:45:50,4.7,0.5904,0.97,0.5
10:45:51,4.7,0.587,0.97,0.5
10:45:52,4.693,0.5854,0.97,0.5
10:45:53,4.692,0.5963,0.96,0.5
10:45:54,4.692,0.5967,0.96,0.5
10:45:55,4.696,0.5963,0.95,0.5
10:45:56,4.696,0.5929,0.95,0.5
10:45:57,4.699,0.5878,0.96,0.49
10:45:58,4.701,0.5878,0.97,0.5
10:45:59,4.698,0.5811,0.97,0.5
10:46:00,4.696,0.5726,0.97,0.5
10:46:01,4.696,0.5748,0.97,0.5
10:46:02,4.696,0.5706,0.97,0.51
10:46:03,4.69,0.5722,0.97,0.5
10:46:04,4.691,0.5785,0.97,0.5
10:46:05,4.697,0.5931,0.97,0.5
10:46:06,4.688,0.5931,0.97,0.5
10:46:07,4.696,0.606,0.97,0.5
10:46:08,4.695,0.6188,0.97,0.5
10:46:09,4.695,0.6233,0.97,0.5
10:46:10,4.699,0.6247,0.97,0.5
10:46:11,4.694,0.6248,0.97,0.5
10:46:12,4.699,0.6269,0.97,0.51
10:46:13,4.701,0.6269,0.97,0.5
10:46:14,4.699,0.6265,0.97,0.51
10:46:15,4.704,0.6237,0.96,0.5
10:46:16,4.701,0.6348,0.97,0.5
10:46:17,4.701,0.6374,0.97,0.51
10:46:18,4.704,0.6389,0.97,0.51
10:46:19,4.697,0.6392,0.97,0.5
10:46:20,4.704,0.6391,0.95,0.5
10:46:21,4.706,0.6391,0.95,0.49
10:46:22,4.701,0.6336,0.95,0.5
10:46:23,4.701,0.6324,0.95,0.5
10:46:24,4.701,0.6277,0.95,0.49
10:46:25,4.694,0.6239,0.95,0.5
10:46:26,4.693,0.6212,0.95,0.5
10:46:27,4.698,0.6192,0.95,0.5
10:46:28,4.693,0.6182,0.92,0.48
10:46:29,4.696,0.6182,0.97,0.51
10:46:30,4.692,0.6168,0.97,0.51
10:46:31,4.695,0.6204,0.97,0.5
10:46:32,4.695,0.6207,0.97,0.51
10:46:33,4.693,0.6227,0.94,0.5
10:46:34,4.693,0.6253,0.95,0.5
10:46:35,4.7,0.6287,0.95,0.5
10:46:36,4.697,0.6287,0.97,0.49
10:46:37,4.7,0.6287,0.97,0.5
10:46:38,4.696,0.6257,0.97,0.5
10:46:39,4.696,0.6261,0.97,0.5
10:46:40,4.696,0.6196,0.97,0.51
10:46:41,4.693,0.6133,0.97,0.5
10:46:42,4.688,0.6103,0.95,0.5
10:46:43,4.69,0.6103,0.95,0.5
10:46:44,4.696,0.6085,0.95,0.5
10:46:45,4.693,0.6072,0.95,0.5
10:46:46,4.693,0.6182,0.97,0.51
10:46:47,4.693,0.6229,0.97,0.5
10:46:48,4.694,0.6277,0.97,0.51
10:46:49,4.697,0.6314,0.97,0.51
10:46:50,4.698,0.6344,0.96,0.5
10:46:51,4.702,0.6344,0.97,0.5
10:46:52,4.697,0.6308,0.97,0.51
10:46:53,4.699,0.6235,0.97,0.5
10:46:54,4.699,0.6281,0.97,0.5
10:46:55,4.699,0.6277,0.94,0.49
10:46:56,4.696,0.628,0.97,0.51
10:46:57,4.699,0.632,0.95,0.5
10:46:58,4.697,0.632,0.95,0.5
10:46:59,4.701,0.633,0.95,0.5
10:47:00,4.702,0.6299,0.95,0.5
10:47:01,4.699,0.6352,0.95,0.5
10:47:02,4.699,0.6348,0.95,0.5
10:47:03,4.702,0.6352,0.95,0.5
10:47:04,4.695,0.6395,0.95,0.5
10:47:05,4.705,0.6449,0.95,0.5
10:47:06,4.706,0.6449,0.95,0.5
10:47:07,4.708,0.6482,0.95,0.5
10:47:08,4.701,0.6454,0.92,0.49
10:47:09,4.707,0.6504,0.95,0.5
10:47:10,4.705,0.6507,0.95,0.5
10:47:11,4.705,0.648,0.95,0.5
10:47:12,4.701,0.6445,0.95,0.5
10:47:13,4.701,0.6425,0.95,0.5
10:47:14,4.702,0.6415,0.95,0.5
10:47:15,4.702,0.6415,0.97,0.51
10:47:16,4.707,0.6397,0.97,0.5
10:47:17,4.703,0.6368,0.95,0.5
10:47:18,4.706,0.6366,0.95,0.5
10:47:19,4.699,0.6401,0.95,0.5
10:47:20,4.699,0.636,0.95,0.5
10:47:21,4.696,0.6336,0.92,0.49
10:47:22,4.696,0.6335,0.97,0.51
10:47:23,4.696,0.6352,0.95,0.5
10:47:24,4.696,0.6385,0.95,0.5
10:47:25,4.699,0.6425,0.95,0.5
10:47:26,4.697,0.6456,0.95,0.5
10:47:27,4.702,0.6488,0.95,0.5
10:47:28,4.702,0.6514,0.95,0.5
10:47:29,4.706,0.6524,0.95,0.5
10:47:30,4.702,0.6535,0.97,0.5
10:47:31,4.707,0.6535,0.97,0.51
10:47:32,4.703,0.6532,0.97,0.51
10:47:33,4.703,0.6528,0.97,0.51
10:47:34,4.706,0.6506,0.97,0.51
10:47:35,4.701,0.6482,0.97,0.51
10:47:36,4.704,0.6472,0.97,0.5
10:47:37,4.699,0.646,0.97,0.5
10:47:38,4.702,0.6445,0.97,0.51
10:47:39,4.698,0.6429,0.97,0.5
10:47:40,4.701,0.6415,0.96,0.5
10:47:41,4.697,0.6405,0.96,0.5
10:47:42,4.703,0.6404,0.95,0.5
10:47:43,4.699,0.6404,0.95,0.5
10:47:44,4.703,0.6401,0.95,0.5
10:47:45,4.702,0.6425,0.95,0.5
10:47:46,4.702,0.6424,0.95,0.5
10:47:47,4.699,0.6411,0.95,0.5
10:47:48,4.7,0.6412,0.95,0.5
10:47:49,4.7,0.6443,0.94,0.49
10:47:50,4.705,0.6443,0.97,0.51
10:47:51,4.704,0.6454,0.97,0.51
10:47:52,4.708,0.6453,0.97,0.51
10:47:53,4.705,0.647,0.96,0.5
10:47:54,4.706,0.6543,0.95,0.5
10:47:55,4.706,0.6524,0.95,0.5
10:47:56,4.707,0.6492,0.95,0.5
10:47:57,4.701,0.6449,0.95,0.5
10:47:58,4.702,0.6449,0.95,0.5
10:47:59,4.699,0.6385,0.95,0.5
10:48:00,4.694,0.6239,0.95,0.5
10:48:01,4.694,0.6238,0.95,0.5
10:48:02,4.694,0.6208,0.95,0.5
10:48:03,4.699,0.6271,0.97,0.51
10:48:04,4.694,0.6401,0.97,0.51
10:48:05,4.702,0.6553,0.95,0.5
10:48:06,4.705,0.6553,0.95,0.5
10:48:07,4.699,0.6664,0.95,0.5
10:48:08,4.699,0.6678,0.95,0.5
10:48:09,4.698,0.6749,0.95,0.5
10:48:10,4.698,0.6715,0.95,0.5
10:48:11,4.708,0.6683,0.95,0.5
