Time,Voltage(V),Current(A),D+(V),D-(V)
10:36:28,4.663,0.3391,0.75,0.36
10:36:29,4.656,0.3367,0.75,0.36
10:36:30,4.664,0.3383,0.72,0.36
10:36:31,4.651,0.3382,0.74,0.36
10:36:32,4.651,0.3418,0.74,0.36
10:36:33,4.665,0.3413,0.75,0.36
10:36:34,4.651,0.3409,0.75,0.36
10:36:35,4.66,0.3407,0.7,0.36
10:36:36,4.658,0.3404,0.74,0.36
10:36:37,4.656,0.3399,0.74,0.35
10:36:38,4.659,0.3395,0.74,0.35
10:36:39,4.655,0.3391,0.75,0.36
10:36:40,4.66,0.3388,0.74,0.36
10:36:41,4.659,0.3377,0.74,0.35
10:36:42,4.659,0.3377,0.75,0.35
10:36:43,4.654,0.3377,0.75,0.36
10:36:44,4.652,0.3367,0.75,0.35
10:36:45,4.656,0.3365,0.74,0.36
10:36:46,4.658,0.3365,0.74,0.35
10:36:47,4.661,0.3363,0.75,0.36
10:36:48,4.661,0.3359,0.75,0.36
10:36:49,4.655,0.3355,0.75,0.36
10:36:50,4.66,0.3353,0.7,0.35
10:36:51,4.658,0.3349,0.74,0.36
10:36:52,4.659,0.3336,0.75,0.36
10:36:53,4.66,0.3335,0.75,0.36
10:36:54,4.655,0.3332,0.75,0.36
10:36:55,4.66,0.3329,0.74,0.36
10:36:56,4.656,0.3327,0.75,0.35
10:36:57,4.654,0.3325,0.74,0.36
10:36:58,4.658,0.3323,0.75,0.36
10:36:59,4.661,0.3318,0.74,0.35
10:37:00,4.657,0.3314,0.73,0.36
10:37:01,4.655,0.331,0.74,0.35
10:37:02,4.659,0.3298,0.74,0.36
10:37:03,4.657,0.3299,0.75,0.36
10:37:04,4.657,0.3297,0.75,0.36
10:37:05,4.66,0.3295,0.71,0.36
10:37:06,4.66,0.3293,0.74,0.35
10:37:07,4.659,0.3289,0.75,0.36
10:37:08,4.654,0.3276,0.75,0.36
10:37:09,4.653,0.3276,0.75,0.35
10:37:10,4.656,0.3277,0.74,0.36
10:37:11,4.657,0.3263,0.75,0.36
10:37:12,4.657,0.3265,0.74,0.35
10:37:13,4.655,0.3262,0.75,0.36
10:37:14,4.656,0.326,0.75,0.36
10:37:15,4.658,0.3261,0.74,0.36
10:37:16,4.657,0.3243,0.74,0.35
10:37:17,4.659,0.3246,0.74,0.35
10:37:18,4.648,0.3243,0.75,0.36
10:37:19,4.656,0.324,0.74,0.36
10:37:20,4.653,0.3235,0.72,0.36
10:37:21,4.653,0.3232,0.74,0.36
10:37:22,4.655,0.323,0.76,0.36
10:37:23,4.653,0.3225,0.75,0.35
10:37:24,4.656,0.3222,0.76,0.36
10:37:25,4.65,0.322,0.75,0.36
10:37:26,4.66,0.3215,0.74,0.36
10:37:27,4.654,0.3211,0.75,0.36
10:37:28,4.652,0.3207,0.76,0.36
10:37:29,4.655,0.3203,0.76,0.36
10:37:30,4.65,0.3199,0.74,0.36
10:37:31,4.656,0.3197,0.75,0.35
10:37:32,4.651,0.3193,0.74,0.35
10:37:33,4.659,0.319,0.74,0.36
10:37:34,4.653,0.3186,0.74,0.36
10:37:35,4.653,0.3182,0.73,0.36
10:37:36,4.655,0.3178,0.74,0.33
10:37:37,4.648,0.3177,0.75,0.36
10:37:38,4.658,0.3166,0.75,0.36
10:37:39,4.65,0.3166,0.75,0.35
10:37:40,4.656,0.3164,0.74,0.36
10:37:41,4.654,0.316,0.75,0.35
10:37:42,4.652,0.3157,0.75,0.36
10:37:43,4.659,0.3152,0.75,0.35
10:37:44,4.65,0.3151,0.75,0.35
10:37:45,4.657,0.3146,0.74,0.36
10:37:46,4.651,0.3143,0.75,0.35
10:37:47,4.655,0.3139,0.74,0.35
10:37:48,4.656,0.3136,0.76,0.36
10:37:49,4.648,0.3133,0.75,0.35
10:37:50,4.656,0.3129,0.73,0.36
10:37:51,4.65,0.3126,0.74,0.34
10:37:52,4.654,0.3112,0.75,0.36
10:37:53,4.652,0.3111,0.75,0.36
10:37:54,4.651,0.3111,0.75,0.36
10:37:55,4.661,0.3108,0.69,0.35
10:37:56,4.649,0.3105,0.74,0.36
10:37:57,4.653,0.3102,0.74,0.35
10:37:58,4.652,0.3099,0.74,0.36
10:37:59,4.652,0.3095,0.74,0.36
10:38:00,4.655,0.3091,0.74,0.36
10:38:01,4.649,0.3087,0.75,0.35
10:38:02,4.66,0.3083,0.76,0.36
10:38:03,4.649,0.3079,0.76,0.36
10:38:04,4.655,0.3076,0.76,0.36
10:38:05,4.657,0.3071,0.74,0.36
10:38:06,4.651,0.307,0.74,0.34
10:38:07,4.66,0.3067,0.75,0.36
10:38:08,4.654,0.3064,0.75,0.36
10:38:09,4.654,0.306,0.75,0.36
10:38:10,4.646,0.3055,0.72,0.35
10:38:11,4.659,0.3054,0.75,0.35
10:38:12,4.656,0.3051,0.74,0.35
10:38:13,4.646,0.3041,0.74,0.35
10:38:14,4.657,0.3039,0.75,0.36
10:38:15,4.646,0.3035,0.74,0.36
10:38:16,4.661,0.3033,0.74,0.36
10:38:17,4.652,0.3031,0.74,0.35
10:38:18,4.648,0.3027,0.75,0.36
10:38:19,4.656,0.3025,0.75,0.35
10:38:21,4.645,0.3022,0.74,0.35
10:38:21,4.657,0.3012,0.75,0.34
10:38:22,4.655,0.301,0.74,0.35
10:38:23,4.656,0.301,0.74,0.36
10:38:25,4.657,0.3009,0.75,0.36
10:38:26,4.648,0.3004,0.71,0.36
10:38:27,4.655,0.3,0.75,0.36
10:38:28,4.648,0.2986,0.75,0.35
10:38:29,4.657,0.2989,0.76,0.36
10:38:30,4.65,0.2985,0.76,0.36
10:38:31,4.654,0.2982,0.75,0.36
10:38:32,4.655,0.2979,0.75,0.34
10:38:33,4.663,0.2975,0.75,0.36
10:38:34,4.655,0.2971,0.74,0.36
10:38:35,4.654,0.2968,0.76,0.36
10:38:36,4.651,0.2967,0.75,0.36
10:38:37,4.661,0.2964,0.75,0.35
10:38:38,4.65,0.2961,0.75,0.33
10:38:39,4.654,0.2958,0.74,0.36
10:38:40,4.64,0.2953,0.75,0.35
10:38:41,4.658,0.2943,0.72,0.36
10:38:42,4.648,0.2942,0.75,0.36
10:38:43,4.653,0.2929,0.75,0.36
10:38:44,4.651,0.293,0.74,0.35
10:38:45,4.654,0.2928,0.75,0.35
10:38:46,4.656,0.2924,0.74,0.36
10:38:47,4.641,0.2921,0.75,0.35
10:38:48,4.656,0.2918,0.74,0.35
10:38:49,4.647,0.2914,0.75,0.36
10:38:50,4.646,0.291,0.75,0.36
10:38:51,4.652,0.2906,0.74,0.36
10:38:52,4.639,0.2901,0.74,0.35
10:38:53,4.654,0.2898,0.75,0.35
10:38:54,4.645,0.2894,0.75,0.35
10:38:55,4.651,0.289,0.75,0.35
10:38:56,4.648,0.2888,0.73,0.35
10:38:57,4.653,0.2886,0.74,0.34
10:38:58,4.654,0.2884,0.74,0.36
10:38:59,4.644,0.2881,0.74,0.35
10:39:00,4.65,0.2877,0.75,0.35
10:39:01,4.65,0.2866,0.74,0.36
10:39:02,4.646,0.2863,0.75,0.35
10:39:03,4.654,0.2862,0.75,0.35
10:39:04,4.638,0.2859,0.75,0.36
10:39:05,4.657,0.2856,0.75,0.36
10:39:06,4.643,0.2853,0.74,0.35
10:39:07,4.652,0.2849,0.75,0.35
10:39:08,4.648,0.2838,0.74,0.34
10:39:09,4.64,0.2837,0.75,0.36
10:39:10,4.651,0.2833,0.76,0.36
10:39:11,4.638,0.2829,0.74,0.36
10:39:12,4.651,0.2825,0.75,0.33
10:39:13,4.652,0.2822,0.75,0.36
10:39:14,4.653,0.282,0.76,0.36
10:39:15,4.663,0.2818,0.76,0.36
10:39:16,4.64,0.2814,0.71,0.35
10:39:17,4.654,0.2811,0.76,0.36
10:39:18,4.648,0.2801,0.75,0.36
10:39:19,4.648,0.2801,0.76,0.36
10:39:20,4.651,0.2799,0.75,0.36
10:39:21,4.653,0.2789,0.74,0.36
10:39:22,4.647,0.2789,0.75,0.35
10:39:23,4.651,0.2788,0.75,0.35
10:39:24,4.651,0.2784,0.76,0.36
10:39:25,4.645,0.278,0.74,0.35
10:39:26,4.645,0.2778,0.73,0.36
10:39:27,4.655,0.2773,0.74,0.34
10:39:28,4.645,0.2763,0.75,0.36
10:39:29,4.654,0.2762,0.75,0.35
10:39:30,4.633,0.276,0.75,0.36
10:39:31,4.651,0.2757,0.71,0.36
10:39:32,4.653,0.2754,0.75,0.35
10:39:33,4.649,0.275,0.74,0.36
10:39:34,4.65,0.2746,0.75,0.36
10:39:35,4.65,0.2741,0.75,0.35
10:39:36,4.647,0.2738,0.75,0.36
10:39:37,4.651,0.2734,0.76,0.35
10:39:38,4.648,0.273,0.74,0.35
10:39:39,4.648,0.2727,0.74,0.36
10:39:40,4.651,0.2723,0.76,0.36
10:39:41,4.652,0.2718,0.75,0.36
10:39:42,4.653,0.2708,0.76,0.34
10:39:43,4.649,0.2708,0.74,0.35
10:39:44,4.653,0.2706,0.75,0.36
10:39:45,4.648,0.2703,0.76,0.35
10:39:46,4.646,0.2698,0.71,0.35
10:39:47,4.656,0.2696,0.75,0.36
10:39:48,4.648,0.2693,0.76,0.36
10:39:49,4.645,0.2688,0.76,0.36
10:39:50,4.645,0.2686,0.76,0.36
10:39:51,4.655,0.2683,0.75,0.36
10:39:52,4.65,0.2679,0.75,0.35
10:39:53,4.655,0.2668,0.74,0.35
10:39:54,4.641,0.2672,0.75,0.36
10:39:55,4.651,0.2669,0.75,0.35
10:39:56,4.646,0.2666,0.74,0.35
10:39:57,4.65,0.2664,0.74,0.35
10:39:58,4.646,0.2653,0.74,0.34
10:39:59,4.647,0.2651,0.75,0.36
10:40:00,4.649,0.2648,0.76,0.36
10:40:01,4.647,0.2644,0.72,0.36
10:40:02,4.648,0.2642,0.75,0.36
10:40:03,4.652,0.2639,0.76,0.35
10:40:04,4.649,0.2629,0.76,0.36
10:40:05,4.648,0.2628,0.76,0.36
10:40:06,4.648,0.2627,0.75,0.36
10:40:07,4.646,0.2623,0.75,0.36
10:40:08,4.651,0.2621,0.76,0.35
10:40:09,4.651,0.2617,0.76,0.36
10:40:10,4.65,0.2605,0.75,0.36
10:40:11,4.646,0.2604,0.75,0.35
10:40:12,4.646,0.2604,0.75,0.35
10:40:13,4.648,0.2599,0.75,0.34
10:40:14,4.669,0.2596,0.75,0.35
10:40:15,4.649,0.2585,0.75,0.35
10:40:16,4.638,0.2587,0.74,0.36
10:40:17,4.651,0.2585,0.76,0.34
10:40:18,4.642,0.2583,0.74,0.35
10:40:19,4.671,0.2579,0.75,0.36
10:40:20,4.642,0.2575,0.75,0.36
10:40:21,4.651,0.257,0.74,0.36
10:40:22,4.646,0.2566,0.74,0.35
10:40:23,4.65,0.2564,0.75,0.36
10:40:24,4.655,0.2554,0.74,0.36
10:40:25,4.639,0.2552,0.75,0.36
10:40:26,4.643,0.2549,0.74,0.36
10:40:27,4.647,0.2546,0.74,0.35
10:40:28,4.642,0.2536,0.75,0.35
10:40:29,4.659,0.2537,0.74,0.36
10:40:30,4.634,0.2536,0.74,0.36
10:40:31,4.651,0.2533,0.73,0.36
10:40:32,4.643,0.2522,0.74,0.34
10:40:33,4.653,0.2523,0.74,0.35
10:40:34,4.644,0.252,0.75,0.35
10:40:35,4.646,0.2518,0.75,0.35
10:40:36,4.643,0.2515,0.69,0.35
10:40:37,4.644,0.2505,0.76,0.35
10:40:38,4.645,0.2505,0.75,0.35
10:40:39,4.647,0.2504,0.75,0.35
10:40:40,4.643,0.2499,0.75,0.36
10:40:41,4.651,0.2496,0.74,0.36
10:40:42,4.646,0.2491,0.74,0.34
10:40:43,4.65,0.2487,0.75,0.35
10:40:44,4.637,0.2485,0.74,0.36
10:40:45,4.656,0.2481,0.75,0.36
10:40:46,4.64,0.2479,0.73,0.36
10:40:47,4.646,0.2476,0.74,0.35
10:40:48,4.64,0.2471,0.75,0.36
10:40:49,4.645,0.2468,0.75,0.36
10:40:50,4.646,0.2464,0.75,0.36
10:40:51,4.661,0.2459,0.71,0.36
10:40:52,4.64,0.2455,0.74,0.35
10:40:53,4.649,0.2452,0.74,0.36
10:40:54,4.645,0.2449,0.75,0.36
10:40:55,4.654,0.2448,0.74,0.35
10:40:56,4.645,0.2431,0.74,0.36
10:40:57,4.65,0.243,0.74,0.35
10:40:58,4.635,0.2428,0.74,0.35
10:40:59,4.651,0.2428,0.74,0.35
10:41:00,4.648,0.2428,0.74,0.36
10:41:01,4.652,0.2425,0.74,0.36
10:41:02,4.642,0.242,0.74,0.35
10:41:03,4.641,0.2416,0.74,0.36
10:41:04,4.644,0.2406,0.74,0.35
10:41:05,4.646,0.2404,0.74,0.35
10:41:06,4.653,0.2402,0.72,0.35
10:41:07,4.646,0.2398,0.75,0.35
10:41:08,4.644,0.2395,0.75,0.35
10:41:09,4.647,0.2391,0.75,0.36
10:41:10,4.638,0.2386,0.74,0.36
10:41:11,4.65,0.2383,0.74,0.36
10:41:12,4.636,0.238,0.74,0.35
10:41:13,4.649,0.2378,0.75,0.35
10:41:14,4.642,0.2368,0.76,0.35
10:41:15,4.654,0.237,0.75,0.36
10:41:16,4.639,0.2367,0.75,0.36
10:41:17,4.647,0.2362,0.76,0.35
10:41:18,4.642,0.2359,0.75,0.35
10:41:19,4.644,0.2356,0.75,0.35
10:41:20,4.643,0.2352,0.74,0.35
10:41:21,4.65,0.2348,0.72,0.36
10:41:22,4.635,0.2344,0.74,0.35
10:41:23,4.651,0.234,0.75,0.36
10:41:24,4.635,0.2337,0.74,0.35
10:41:25,4.645,0.2335,0.73,0.36
10:41:26,4.639,0.2331,0.74,0.36
10:41:27,4.649,0.2327,0.75,0.35
10:41:28,4.65,0.2323,0.75,0.35
10:41:29,4.641,0.2319,0.75,0.36
10:41:30,4.638,0.2315,0.75,0.36
10:41:31,4.646,0.2312,0.75,0.36
10:41:32,4.642,0.2308,0.75,0.35
10:41:33,4.663,0.2303,0.75,0.35
10:41:34,4.638,0.23,0.74,0.36
10:41:35,4.654,0.2296,0.74,0.36
10:41:36,4.637,0.2292,0.72,0.35
10:41:37,4.64,0.2288,0.74,0.34
10:41:38,4.645,0.2283,0.75,0.36
10:41:39,4.651,0.2281,0.75,0.35
10:41:40,4.638,0.2278,0.73,0.35
10:41:41,4.642,0.2301,0.75,0.36
10:41:42,4.636,0.2299,0.74,0.35
10:41:43,4.644,0.2297,0.75,0.36
10:41:44,4.635,0.2287,0.75,0.35
10:41:45,4.651,0.2286,0.74,0.36
10:41:46,4.641,0.2282,0.75,0.36
10:41:47,4.646,0.2278,0.76,0.35
10:41:48,4.636,0.2275,0.75,0.36
10:41:49,4.648,0.2273,0.75,0.36
10:41:50,4.638,0.2269,0.74,0.36
10:41:51,4.645,0.2265,0.73,0.36
10:41:52,4.638,0.2261,0.75,0.34
10:41:53,4.645,0.2257,0.75,0.36
10:41:54,4.642,0.2252,0.75,0.36
10:41:55,4.646,0.225,0.75,0.36
10:41:56,4.645,0.2248,0.7,0.35
10:41:57,4.647,0.2238,0.75,0.35
10:41:58,4.641,0.2235,0.75,0
10:41:59,4.643,0.2232,0.75,0.36
10:42:00,4.643,0.223,0.75,0.35
10:42:01,4.64,0.2218,0.75,0.35
10:42:02,4.637,0.2218,0.75,0.35
10:42:03,4.646,0.2215,0.76,0.35
10:42:04,4.637,0.2215,0.75,0.36
10:42:05,4.647,0.2213,0.75,0.36
10:42:06,4.638,0.2202,0.74,0.36
10:42:07,4.643,0.2202,0.75,0.34
10:42:08,4.64,0.2201,0.76,0.36
10:42:09,4.645,0.2191,0.75,0.36
10:42:10,4.648,0.219,0.74,0.36
10:42:11,4.642,0.2188,0.73,0.35
10:42:12,4.633,0.2186,0.75,0.35
10:42:13,4.65,0.2183,0.75,0.35
10:42:14,4.636,0.218,0.75,0.36
10:42:15,4.648,0.2175,0.7,0.35
10:42:16,4.637,0.2163,0.74,0.35
10:42:17,4.643,0.2163,0.75,0.35
10:42:18,4.636,0.2164,0.75,0.36
10:42:19,4.642,0.2161,0.75,0.36
10:42:20,4.642,0.2151,0.74,0.36
10:42:21,4.643,0.2148,0.74,0.35
10:42:22,4.643,0.2147,0.75,0.35
10:42:23,4.644,0.2144,0.75,0.35
10:42:24,4.638,0.2141,0.74,0.35
10:42:25,4.649,0.2137,0.73,0.36
10:42:26,4.643,0.2134,0.74,0.35
10:42:27,4.639,0.2131,0.76,0.36
10:42:28,4.637,0.2126,0.76,0.36
10:42:29,4.644,0.2124,0.76,0.35
10:42:30,4.633,0.2112,0.7,0.36
10:42:31,4.639,0.2112,0.74,0.35
10:42:32,4.635,0.2109,0.76,0.35
10:42:33,4.64,0.2107,0.76,0.35
10:42:34,4.639,0.2104,0.77,0.36
10:42:35,4.639,0.21,0.76,0.36
10:42:36,4.634,0.2098,0.76,0.36
10:42:37,4.665,0.2086,0.76,0.35
10:42:38,4.634,0.2086,0.76,0.36
10:42:39,4.647,0.2084,0.99,0.48
10:42:40,4.633,0.2082,0.75,0.36
10:42:41,4.655,0.2078,0.75,0.35
10:42:42,4.646,0.2075,0.77,0.35
10:42:43,4.64,0.207,0.76,0.35
10:42:44,4.638,0.2058,0.76,0.36
10:42:45,4.642,0.2059,0.72,0.35
10:42:46,4.641,0.2057,0.77,0.36
10:42:47,4.646,0.2056,0.76,0.35
10:42:48,4.636,0.2053,0.74,0.35
10:42:49,4.64,0.205,0.75,0.35
10:42:50,4.63,0.2046,0.74,0.36
