UNIXTIMECO2,,,
1580169812,930,12:03:32 AM,1/28/2020
1580169814,929,12:03:34 AM,1/28/2020
1580169815,929,12:03:35 AM,1/28/2020
1580169816,929,12:03:36 AM,1/28/2020
1580169817,929,12:03:37 AM,1/28/2020
1580169818,929,12:03:38 AM,1/28/2020
1580169819,929,12:03:39 AM,1/28/2020
1580169820,929,12:03:40 AM,1/28/2020
1580169821,929,12:03:41 AM,1/28/2020
1580169822,929,12:03:42 AM,1/28/2020
1580169823,929,12:03:43 AM,1/28/2020
1580169824,929,12:03:44 AM,1/28/2020
1580169825,929,12:03:45 AM,1/28/2020
1580169826,929,12:03:46 AM,1/28/2020
1580169827,929,12:03:47 AM,1/28/2020
1580169828,929,12:03:48 AM,1/28/2020
1580169829,929,12:03:49 AM,1/28/2020
1580169830,929,12:03:50 AM,1/28/2020
1580169831,929,12:03:51 AM,1/28/2020
1580169832,929,12:03:52 AM,1/28/2020
1580169833,929,12:03:53 AM,1/28/2020
1580169834,929,12:03:54 AM,1/28/2020
1580169835,929,12:03:55 AM,1/28/2020
1580169836,930,12:03:56 AM,1/28/2020
1580169837,930,12:03:57 AM,1/28/2020
1580169838,930,12:03:58 AM,1/28/2020
1580169839,930,12:03:59 AM,1/28/2020
1580169840,930,12:04:00 AM,1/28/2020
1580169841,931,12:04:01 AM,1/28/2020
1580169842,931,12:04:02 AM,1/28/2020
1580169843,931,12:04:03 AM,1/28/2020
1580169845,931,12:04:05 AM,1/28/2020
1580169846,931,12:04:06 AM,1/28/2020
1580169847,931,12:04:07 AM,1/28/2020
1580169848,931,12:04:08 AM,1/28/2020
1580169849,931,12:04:09 AM,1/28/2020
1580169850,932,12:04:10 AM,1/28/2020
1580169851,932,12:04:11 AM,1/28/2020
1580169852,932,12:04:12 AM,1/28/2020
1580169853,932,12:04:13 AM,1/28/2020
1580169854,932,12:04:14 AM,1/28/2020
1580169855,932,12:04:15 AM,1/28/2020
1580169856,932,12:04:16 AM,1/28/2020
1580169857,933,12:04:17 AM,1/28/2020
1580169858,932,12:04:18 AM,1/28/2020
1580169859,932,12:04:19 AM,1/28/2020
1580169860,932,12:04:20 AM,1/28/2020
1580169861,932,12:04:21 AM,1/28/2020
1580169862,931,12:04:22 AM,1/28/2020
1580169863,931,12:04:23 AM,1/28/2020
1580169864,930,12:04:24 AM,1/28/2020
1580169865,930,12:04:25 AM,1/28/2020
1580169866,930,12:04:26 AM,1/28/2020
1580169867,930,12:04:27 AM,1/28/2020
1580169868,930,12:04:28 AM,1/28/2020
1580169869,930,12:04:29 AM,1/28/2020
1580169870,930,12:04:30 AM,1/28/2020
1580169871,929,12:04:31 AM,1/28/2020
1580169872,929,12:04:32 AM,1/28/2020
1580169873,929,12:04:33 AM,1/28/2020
1580169874,929,12:04:34 AM,1/28/2020
1580169876,929,12:04:36 AM,1/28/2020
1580169877,929,12:04:37 AM,1/28/2020
1580169878,929,12:04:38 AM,1/28/2020
1580169879,929,12:04:39 AM,1/28/2020
1580169880,929,12:04:40 AM,1/28/2020
1580169881,930,12:04:41 AM,1/28/2020
1580169882,930,12:04:42 AM,1/28/2020
1580169883,930,12:04:43 AM,1/28/2020
1580169884,930,12:04:44 AM,1/28/2020
1580169885,930,12:04:45 AM,1/28/2020
1580169886,930,12:04:46 AM,1/28/2020
1580169887,930,12:04:47 AM,1/28/2020
1580169888,930,12:04:48 AM,1/28/2020
1580169889,930,12:04:49 AM,1/28/2020
1580169890,929,12:04:50 AM,1/28/2020
1580169891,929,12:04:51 AM,1/28/2020
1580169892,929,12:04:52 AM,1/28/2020
1580169893,929,12:04:53 AM,1/28/2020
1580169894,929,12:04:54 AM,1/28/2020
1580169895,929,12:04:55 AM,1/28/2020
1580169896,929,12:04:56 AM,1/28/2020
1580169897,929,12:04:57 AM,1/28/2020
1580169898,929,12:04:58 AM,1/28/2020
1580169899,929,12:04:59 AM,1/28/2020
1580169900,929,12:05:00 AM,1/28/2020
1580169901,929,12:05:01 AM,1/28/2020
1580169902,929,12:05:02 AM,1/28/2020
1580169903,930,12:05:03 AM,1/28/2020
1580169904,930,12:05:04 AM,1/28/2020
1580169905,930,12:05:05 AM,1/28/2020
1580169907,931,12:05:07 AM,1/28/2020
1580169908,931,12:05:08 AM,1/28/2020
1580169909,931,12:05:09 AM,1/28/2020
1580169910,931,12:05:10 AM,1/28/2020
1580169911,931,12:05:11 AM,1/28/2020
1580169912,931,12:05:12 AM,1/28/2020
1580169913,931,12:05:13 AM,1/28/2020
1580169914,931,12:05:14 AM,1/28/2020
