0,207,379.69
1,210,385.56
2,212,389.47
3,213,391.42
4,215,395.33
5,215,395.33
6,220,405.11
7,222,409.02
8,223,410.97
9,227,418.79
10,220,405.11
11,229,422.7
12,231,426.61
13,232,428.57
14,235,434.43
15,238,440.3
16,236,436.39
17,240,444.21
18,237,438.34
19,239,442.25
20,240,444.21
21,239,442.25
22,240,444.21
23,239,442.25
24,240,444.21
25,239,442.25
26,241,446.16
27,243,450.07
28,243,450.07
29,242,448.12
30,241,446.16
31,238,440.3
32,238,440.3
33,240,444.21
34,240,444.21
35,241,446.16
36,240,444.21
37,241,446.16
38,241,446.16
39,238,440.3
40,240,444.21
41,241,446.16
42,238,440.3
43,239,442.25
44,240,444.21
45,255,473.53
46,242,448.12
47,241,446.16
48,238,440.3
49,240,444.21
50,239,442.25
51,239,442.25
52,241,446.16
53,261,485.26
54,256,475.49
55,257,477.44
56,248,459.85
57,246,455.94
58,242,448.12
59,243,450.07
60,243,450.07
61,240,444.21
62,241,446.16
63,243,450.07
64,242,448.12
65,241,446.16
66,241,446.16
67,240,444.21
68,241,446.16
69,242,448.12
70,256,475.49
71,272,506.77
72,251,465.71
73,250,463.76
74,247,457.89
75,273,508.72
76,257,477.44
77,284,530.23
78,308,577.15
79,256,475.49
80,469,891.91
81,756,1453.01
82,281,524.36
83,272,506.77
84,252,467.67
85,244,452.03
86,246,455.94
87,243,450.07
88,243,450.07
89,242,448.12
90,240,444.21
91,242,448.12
92,242,448.12
93,246,455.94
94,238,440.3
95,245,453.98
96,240,444.21
97,241,446.16
98,242,448.12
99,244,452.03
100,241,446.16
101,244,452.03
102,243,450.07
103,245,453.98
104,245,453.98
105,243,450.07
106,241,446.16
107,243,450.07
108,244,452.03
109,243,450.07
110,244,452.03
111,241,446.16
112,242,448.12
113,245,453.98
114,242,448.12
115,242,448.12
116,243,450.07
117,243,450.07
118,245,453.98
119,242,448.12
120,243,450.07
121,245,453.98
122,254,471.58
123,244,452.03
124,243,450.07
125,245,453.98
126,248,459.85
127,248,459.85
128,249,461.8
129,249,461.8
130,248,459.85
131,247,457.89
132,248,459.85
133,246,455.94
134,247,457.89
135,247,457.89
136,245,453.98
137,248,459.85
138,248,459.85
139,250,463.76
140,246,455.94
141,249,461.8
142,246,455.94
143,247,457.89
144,246,455.94
145,245,453.98
146,247,457.89
147,246,455.94
148,246,455.94
149,247,457.89
150,244,452.03
151,245,453.98
152,245,453.98
153,247,457.89
154,248,459.85
155,247,457.89
156,248,459.85
157,245,453.98
158,249,461.8
159,245,453.98
160,247,457.89
161,248,459.85
162,247,457.89
163,246,455.94
164,248,459.85
165,249,461.8
166,439,833.26
167,737,1415.86
168,722,1386.53
169,618,1183.21
170,315,590.84
171,286,534.14
172,257,477.44
173,251,465.71
174,252,467.67
175,251,465.71
176,249,461.8
177,250,463.76
178,250,463.76
179,250,463.76
180,249,461.8
181,249,461.8
182,249,461.8
183,250,463.76
184,252,467.67
185,251,465.71
186,252,467.67
187,248,459.85
188,247,457.89
189,250,463.76
190,249,461.8
191,247,457.89
192,250,463.76
193,248,459.85
194,248,459.85
195,248,459.85
196,247,457.89
197,246,455.94
198,246,455.94
199,246,455.94
200,249,461.8
201,248,459.85
202,241,446.16
203,248,459.85
204,249,461.8
205,247,457.89
206,249,461.8
207,249,461.8
208,250,463.76
209,248,459.85
210,245,453.98
211,246,455.94
212,248,459.85
213,251,465.71
214,248,459.85
215,247,457.89
216,251,465.71
217,249,461.8
218,249,461.8
219,249,461.8
220,248,459.85
221,250,463.76
222,249,461.8
223,250,463.76
224,248,459.85
225,250,463.76
226,247,457.89
227,249,461.8
228,249,461.8
229,251,465.71
230,247,457.89
231,250,463.76
232,248,459.85
233,251,465.71
234,249,461.8
235,247,457.89
236,251,465.71
237,252,467.67
238,250,463.76
239,256,475.49
240,253,469.62
241,252,467.67
242,253,469.62
243,251,465.71
244,250,463.76
245,270,502.86
246,550,1050.27
247,535,1020.94
248,785,1509.7
249,511,974.02
250,464,882.14
251,297,555.65
252,303,567.38
253,255,473.53
254,252,467.67
255,253,469.62
256,250,463.76
257,251,465.71
258,252,467.67
259,254,471.58
260,246,455.94
261,249,461.8
262,253,469.62
263,251,465.71
264,251,465.71
265,252,467.67
266,251,465.71
267,251,465.71
268,253,469.62
269,249,461.8
270,254,471.58
271,248,459.85
272,251,465.71
273,250,463.76
274,252,467.67
275,251,465.71
276,252,467.67
277,255,473.53
278,252,467.67
279,252,467.67
280,253,469.62
281,253,469.62
282,249,461.8
283,251,465.71
284,251,465.71
285,251,465.71
286,250,463.76
287,249,461.8
288,252,467.67
289,256,475.49
290,249,461.8
291,250,463.76
292,251,465.71
293,250,463.76
294,248,459.85
295,252,467.67
296,250,463.76
297,249,461.8
298,252,467.67
299,250,463.76
300,251,465.71
301,252,467.67
302,251,465.71
303,253,469.62
304,251,465.71
305,253,469.62
306,249,461.8
307,251,465.71
308,251,465.71
309,251,465.71
310,254,471.58
311,254,471.58
312,252,467.67
313,254,471.58
314,254,471.58
315,253,469.62
316,251,465.71
317,252,467.67
318,252,467.67
319,250,463.76
320,252,467.67
321,251,465.71
322,253,469.62
323,252,467.67
324,253,469.62
325,252,467.67
326,252,467.67
327,250,463.76
328,251,465.71
329,251,465.71
330,252,467.67
331,251,465.71
332,250,463.76
333,251,465.71
334,249,461.8
335,252,467.67
336,251,465.71
337,252,467.67
338,251,465.71
339,249,461.8
340,252,467.67
341,251,465.71
342,248,459.85
343,250,463.76
344,251,465.71
345,248,459.85
346,252,467.67
347,254,471.58
348,251,465.71
349,252,467.67
350,253,469.62
351,251,465.71
352,250,463.76
353,251,465.71
354,253,469.62
355,252,467.67
356,252,467.67
357,248,459.85
358,252,467.67
359,254,471.58
360,254,471.58
361,253,469.62
362,253,469.62
363,254,471.58
364,252,467.67
365,253,469.62
366,253,469.62
367,253,469.62
368,252,467.67
369,249,461.8
370,254,471.58
371,254,471.58
372,254,471.58
373,252,467.67
374,255,473.53
375,254,471.58
376,258,479.4
377,256,475.49
378,254,471.58
379,255,473.53
380,255,473.53
381,256,475.49
382,257,477.44
383,255,473.53
384,257,477.44
385,256,475.49
386,257,477.44
387,262,487.22
388,259,481.35
389,260,483.31
390,261,485.26
391,259,481.35
392,259,481.35
393,261,485.26
394,257,477.44
395,254,471.58
396,251,465.71
397,250,463.76
398,248,459.85
399,248,459.85
400,248,459.85
401,248,459.85
402,245,453.98
403,244,452.03
404,245,453.98
405,244,452.03
406,244,452.03
407,244,452.03
408,242,448.12
409,240,444.21
410,241,446.16
411,240,444.21
412,239,442.25
413,240,444.21
414,238,440.3
415,238,440.3
416,236,436.39
417,236,436.39
418,236,436.39
419,236,436.39
420,234,432.48
421,235,434.43
422,233,430.52
423,232,428.57
424,232,428.57
425,232,428.57
426,230,424.66
427,231,426.61
428,229,422.7
429,228,420.75
430,229,422.7
431,228,420.75
432,227,418.79
433,230,424.66
434,227,418.79
435,228,420.75
436,227,418.79
437,225,414.88
438,225,414.88
439,225,414.88
440,226,416.84
441,225,414.88
442,224,412.93
443,223,410.97
444,223,410.97
445,222,409.02
446,222,409.02
447,220,405.11
448,224,412.93
449,225,414.88
450,222,409.02
451,221,407.06
452,221,407.06
453,220,405.11
454,220,405.11
455,220,405.11
456,220,405.11
457,221,407.06
458,220,405.11
459,221,407.06
460,223,410.97
461,222,409.02
462,223,410.97
463,223,410.97
464,222,409.02
465,223,410.97
466,222,409.02
467,223,410.97
468,225,414.88
469,227,418.79
470,224,412.93
471,225,414.88
472,225,414.88
473,222,409.02
474,222,409.02
475,222,409.02
476,221,407.06
477,222,409.02
478,222,409.02
479,222,409.02
480,222,409.02
481,222,409.02
482,222,409.02
483,223,410.97
484,222,409.02
485,223,410.97
486,222,409.02
487,222,409.02
488,223,410.97
489,222,409.02
490,224,412.93
491,224,412.93
492,224,412.93
493,224,412.93
494,224,412.93
495,224,412.93
496,224,412.93
497,224,412.93
498,224,412.93
499,225,414.88
500,226,416.84
501,227,418.79
502,231,426.61
503,236,436.39
504,236,436.39
505,238,440.3
506,238,440.3
507,238,440.3
508,233,430.52
509,235,434.43
510,233,430.52
511,231,426.61
512,234,432.48
513,235,434.43
514,233,430.52
515,228,420.75
516,226,416.84
517,226,416.84
518,227,418.79
519,228,420.75
520,227,418.79
521,228,420.75
522,228,420.75
523,228,420.75
524,227,418.79
525,228,420.75
526,228,420.75
527,227,418.79
528,227,418.79
529,227,418.79
530,227,418.79
531,226,416.84
532,226,416.84
533,226,416.84
534,226,416.84
535,226,416.84
536,226,416.84
537,225,414.88
538,227,418.79
539,225,414.88
540,227,418.79
541,226,416.84
542,226,416.84
543,226,416.84
544,227,418.79
545,225,414.88
546,226,416.84
547,226,416.84
548,226,416.84
549,226,416.84
550,227,418.79
551,224,412.93
552,225,414.88
553,226,416.84
554,226,416.84
555,225,414.88
556,226,416.84
557,226,416.84
558,226,416.84
559,226,416.84
560,226,416.84
561,225,414.88
562,227,418.79
563,226,416.84
564,226,416.84
565,226,416.84
566,226,416.84
567,226,416.84
568,225,414.88
569,225,414.88
570,226,416.84
571,225,414.88
572,225,414.88
573,225,414.88
574,224,412.93
575,225,414.88
576,225,414.88
577,226,416.84
578,226,416.84
579,225,414.88
580,225,414.88
581,225,414.88
582,225,414.88
583,225,414.88
584,225,414.88
585,225,414.88
586,226,416.84
587,225,414.88
588,226,416.84
589,225,414.88
590,225,414.88
591,226,416.84
592,226,416.84
593,225,414.88
594,225,414.88
595,225,414.88
596,225,414.88
597,225,414.88
598,225,414.88
599,223,410.97
600,224,412.93
601,224,412.93
602,224,412.93
603,224,412.93
604,223,410.97
605,223,410.97
606,224,412.93
607,224,412.93
608,223,410.97
609,223,410.97
610,223,410.97
611,222,409.02
612,223,410.97
613,223,410.97
614,224,412.93
615,223,410.97
616,224,412.93
617,224,412.93
618,224,412.93
619,224,412.93
620,223,410.97
621,224,412.93
622,223,410.97
623,224,412.93
624,223,410.97
625,224,412.93
626,223,410.97
627,224,412.93
628,223,410.97
629,224,412.93
630,224,412.93
631,227,418.79
632,231,426.61
633,229,422.7
634,230,424.66
635,225,414.88
636,224,412.93
637,224,412.93
638,224,412.93
639,223,410.97
640,223,410.97
641,224,412.93
642,224,412.93
643,223,410.97
644,223,410.97
645,224,412.93
646,224,412.93
647,223,410.97
648,223,410.97
649,223,410.97
650,224,412.93
651,223,410.97
652,223,410.97
653,224,412.93
654,224,412.93
655,223,410.97
656,224,412.93
657,224,412.93
658,223,410.97
659,224,412.93
660,224,412.93
661,224,412.93
662,224,412.93
663,224,412.93
664,223,410.97
665,224,412.93
666,223,410.97
667,224,412.93
668,223,410.97
669,224,412.93
670,224,412.93
671,224,412.93
672,224,412.93
673,224,412.93
674,223,410.97
675,223,410.97
676,223,410.97
677,224,412.93
678,224,412.93
679,224,412.93
680,224,412.93
681,224,412.93
682,224,412.93
683,223,410.97
684,224,412.93
685,224,412.93
686,224,412.93
687,224,412.93
688,225,414.88
689,224,412.93
690,224,412.93
691,225,414.88
692,224,412.93
693,224,412.93
694,225,414.88
695,225,414.88
696,225,414.88
697,226,416.84
698,224,412.93
699,226,416.84
700,223,410.97
701,224,412.93
702,225,414.88
703,225,414.88
704,225,414.88
705,224,412.93
706,225,414.88
707,224,412.93
708,225,414.88
709,223,410.97
710,224,412.93
711,224,412.93
712,224,412.93
713,224,412.93
714,224,412.93
715,224,412.93
716,224,412.93
717,223,410.97
718,224,412.93
719,224,412.93
720,225,414.88
721,224,412.93
722,224,412.93
723,225,414.88
724,225,414.88
725,224,412.93
726,225,414.88
727,226,416.84
728,228,420.75
729,227,418.79
730,227,418.79
731,226,416.84
732,224,412.93
733,224,412.93
734,224,412.93
735,224,412.93
736,223,410.97
737,224,412.93
738,224,412.93
739,224,412.93
740,224,412.93
741,224,412.93
742,224,412.93
743,224,412.93
744,224,412.93
745,224,412.93
746,224,412.93
747,225,414.88
748,226,416.84
749,229,422.7
750,229,422.7
751,228,420.75
752,228,420.75
753,227,418.79
754,228,420.75
755,228,420.75
756,229,422.7
757,228,420.75
758,229,422.7
759,229,422.7
760,229,422.7
761,229,422.7
762,229,422.7
763,229,422.7
764,229,422.7
765,229,422.7
766,230,424.66
767,229,422.7
768,229,422.7
769,229,422.7
770,227,418.79
771,226,416.84
772,226,416.84
773,226,416.84
774,226,416.84
775,226,416.84
776,226,416.84
777,226,416.84
778,225,414.88
779,225,414.88
780,226,416.84
781,225,414.88
782,225,414.88
783,225,414.88
784,225,414.88
785,224,412.93
786,225,414.88
787,224,412.93
788,224,412.93
789,224,412.93
790,225,414.88
791,226,416.84
792,225,414.88
793,225,414.88
794,225,414.88
795,224,412.93
796,226,416.84
797,225,414.88
798,225,414.88
799,225,414.88
800,225,414.88
801,225,414.88
802,225,414.88
803,225,414.88
804,225,414.88
805,224,412.93
806,225,414.88
807,225,414.88
808,225,414.88
809,225,414.88
810,225,414.88
811,226,416.84
812,224,412.93
813,225,414.88
814,225,414.88
815,224,412.93
816,225,414.88
817,224,412.93
818,224,412.93
819,224,412.93
820,224,412.93
821,225,414.88
822,225,414.88
823,224,412.93
824,225,414.88
825,225,414.88
826,225,414.88
827,225,414.88
828,225,414.88
829,224,412.93
830,225,414.88
831,224,412.93
832,225,414.88
833,225,414.88
834,225,414.88
835,224,412.93
836,225,414.88
837,225,414.88
838,226,416.84
839,225,414.88
840,225,414.88
841,225,414.88
842,225,414.88
843,226,416.84
844,225,414.88
845,225,414.88
846,225,414.88
847,224,412.93
848,225,414.88
849,224,412.93
850,224,412.93
851,224,412.93
852,225,414.88
853,225,414.88
854,224,412.93
855,225,414.88
856,224,412.93
857,225,414.88
858,225,414.88
859,225,414.88
860,225,414.88
861,225,414.88
862,224,412.93
863,225,414.88
864,225,414.88
865,225,414.88
866,225,414.88
867,225,414.88
868,225,414.88
869,224,412.93
870,225,414.88
871,225,414.88
872,225,414.88
873,225,414.88
874,225,414.88
875,224,412.93
876,225,414.88
877,224,412.93
878,225,414.88
879,225,414.88
880,225,414.88
881,224,412.93
882,224,412.93
883,225,414.88
884,224,412.93
885,224,412.93
886,225,414.88
887,225,414.88
888,225,414.88
889,224,412.93
890,225,414.88
891,225,414.88
892,226,416.84
893,226,416.84
894,225,414.88
895,225,414.88
896,225,414.88
897,225,414.88
898,224,412.93
899,225,414.88
900,225,414.88
901,225,414.88
902,225,414.88
903,225,414.88
904,226,416.84
905,226,416.84
906,226,416.84
907,226,416.84
908,226,416.84
909,226,416.84
910,225,414.88
911,225,414.88
912,226,416.84
913,226,416.84
914,226,416.84
915,227,418.79
916,227,418.79
917,227,418.79
918,226,416.84
919,226,416.84
920,226,416.84
921,226,416.84
922,226,416.84
923,226,416.84
924,226,416.84
925,226,416.84
926,226,416.84
927,226,416.84
928,225,414.88
929,226,416.84
930,226,416.84
931,226,416.84
932,226,416.84
933,225,414.88
934,226,416.84
935,226,416.84
936,226,416.84
937,225,414.88
938,226,416.84
939,225,414.88
940,226,416.84
941,226,416.84
942,226,416.84
943,226,416.84
944,227,418.79
945,226,416.84
946,227,418.79
947,227,418.79
948,226,416.84
949,226,416.84
950,225,414.88
951,226,416.84
952,226,416.84
953,226,416.84
954,226,416.84
