4,416
5,416
7,398
8,398
10,398
11,372
13,372
14,387
16,387
17,387
19,434
20,434
22,434
23,414
25,414
26,414
28,414
29,414
31,438
33,438
34,426
36,426
37,426
39,406
40,406
42,406
43,426
45,426
46,443
48,443
49,443
51,465
52,465
54,465
55,443
57,443
58,433
60,433
61,433
63,416
64,416
66,431
67,431
69,431
71,470
72,470
74,470
75,474
77,474
78,458
80,458
81,458
83,464
84,464
86,464
87,473
89,473
90,461
92,461
93,461
95,450
96,450
98,443
99,443
101,443
102,437
104,437
105,437
107,436
109,436
110,430
112,430
113,430
115,428
116,428
118,428
119,432
121,432
122,433
124,433
125,433
127,422
128,422
130,422
131,406
133,406
134,405
136,405
137,405
139,407
140,407
142,401
143,401
145,401
146,401
148,401
150,401
151,402
153,402
154,395
156,395
157,395
159,396
160,396
162,396
163,399
165,399
166,398
168,398
169,398
171,396
172,396
174,392
175,392
177,392
178,390
180,390
181,390
183,396
184,396
186,397
187,397
189,397
191,395
192,395
194,395
195,395
197,395
198,394
200,394
201,394
203,393
204,393
206,393
207,396
209,396
210,400
212,400
213,400
215,395
216,395
218,391
219,391
221,391
222,390
224,390
225,390
227,389
228,389
230,394
232,394
233,394
235,397
236,397
238,397
239,399
241,399
242,399
244,399
245,399
247,398
248,398
250,396
251,396
253,396
254,397
256,397
257,397
259,394
260,394
262,415
263,415
265,415
266,458
268,458
270,458
271,487
273,487
274,500
276,500
277,500
279,507
280,507
282,510
283,510
285,510
286,507
288,507
289,507
291,501
292,501
294,492
295,492
297,492
298,481
300,481
301,481
303,469
304,469
306,460
307,460
309,460
310,454
312,454
314,454
315,451
317,451
318,448
320,448
321,448
323,441
324,441
326,434
327,434
329,434
330,434
332,434
333,434
335,430
336,430
338,420
339,420
341,420
342,413
344,413
345,413
347,423
348,423
350,460
351,460
353,460
355,503
356,503
358,535
359,535
361,535
362,549
364,549
365,549
367,552
368,552
370,555
371,555
373,555
374,554
376,554
377,554
379,544
380,544
382,532
383,532
385,532
386,519
388,519
389,519
391,506
393,506
394,496
396,496
397,496
399,488
400,488
402,480
403,480
405,480
406,470
408,470
409,470
411,464
412,464
414,458
415,458
417,458
418,448
420,448
421,448
423,440
424,440
426,442
427,442
429,442
430,467
432,467
434,506
435,506
437,506
438,536
440,536
441,536
443,554
444,554
446,568
447,568
449,568
450,576
452,576
453,576
455,573
456,573
458,569
459,569
461,569
462,568
464,568
465,568
467,565
468,565
470,556
471,556
473,556
475,548
476,548
478,541
479,541
481,541
482,532
484,532
485,532
487,524
488,524
490,515
491,515
493,515
494,500
496,500
497,500
499,487
500,487
502,477
503,477
505,477
506,471
508,471
509,466
511,466
513,466
514,460
516,460
517,460
519,453
520,453
522,448
523,448
525,448
526,444
528,444
529,444
531,437
532,437
534,429
535,429
537,429
538,422
540,422
541,418
543,418
544,418
546,415
547,415
549,415
550,413
552,413
554,413
555,413
557,413
558,410
560,410
561,410
563,408
564,408
566,410
567,410
569,410
570,411
572,411
573,411
575,410
576,410
578,407
579,407
581,407
582,405
584,405
585,402
587,402
588,402
590,400
591,400
593,400
595,401
596,401
598,402
599,402
601,402
602,401
604,401
605,401
607,401
608,401
610,401
611,401
613,401
614,399
616,399
617,399
619,397
620,397
622,396
623,396
625,396
626,396
628,396
629,399
631,399
632,399
634,404
636,404
637,404
639,406
640,406
642,407
643,407
645,407
646,408
648,408
649,408
651,405
652,405
654,403
655,403
657,403
658,404
660,404
661,403
663,403
664,403
666,401
667,401
669,401
670,399
672,399
673,398
675,398
677,398
678,400
680,400
681,400
683,401
684,401
686,399
687,399
689,399
690,398
692,398
693,398
695,402
696,402
698,408
699,408
701,408
702,408
704,408
705,408
707,408
708,408
710,410
711,410
713,410
715,410
716,410
718,409
719,409
721,409
722,408
724,408
725,408
727,406
728,406
730,404
731,404
733,404
734,403
736,403
737,402
739,402
740,402
742,403
743,403
745,403
746,402
748,402
749,399
751,399
752,399
754,400
755,400
757,400
759,401
760,401
762,405
763,405
765,405
766,403
768,403
769,403
771,399
772,399
774,400
775,400
777,400
778,402
780,402
781,401
783,401
784,401
786,396
787,396
789,396
790,393
792,393
793,391
795,391
796,391
798,391
800,391
801,391
803,391
804,391
806,390
807,390
809,390
810,392
812,392
813,396
815,396
816,396
818,398
819,398
821,398
822,397
824,397
825,397
827,397
828,397
830,399
831,399
833,399
834,401
836,401
838,401
839,401
841,401
842,399
844,399
845,397
847,397
848,397
850,395
851,395
853,395
854,395
856,395
857,397
859,397
860,397
862,396
863,396
865,396
866,399
868,399
869,400
871,400
872,400
874,400
875,400
877,400
879,400
880,400
882,401
883,401
885,401
886,403
888,403
889,399
891,399
892,399
894,392
895,392
897,392
898,394
900,394
901,396
903,396
904,396
906,395
907,395
909,395
910,395
912,395
913,394
915,394
916,394
918,395
920,395
921,396
923,396
924,396
926,394
927,394
929,394
930,392
932,392
933,391
935,391
936,391
938,391
939,391
941,391
942,390
944,390
945,389
947,389
948,389
950,391
951,391
953,391
954,395
956,395
957,397
959,397
961,397
962,398
964,398
965,399
967,399
968,399
970,399
971,399
973,399
974,399
976,399
977,401
979,401
980,401
982,402
983,402
985,402
986,403
988,403
989,405
991,405
992,405
994,406
995,406
997,404
998,404
1000,404
1002,403
1003,403
1005,403
1006,404
1008,404
1009,407
1011,407
1012,407
1014,410
1015,410
1017,410
1018,409
1020,409
1021,407
1023,407
1024,407
1026,403
1027,403
1029,408
1030,408
1032,408
1033,414
1035,414
1036,414
1038,413
1040,413
1041,408
1043,408
1044,408
1046,404
1047,404
1049,404
1050,404
1052,404
1053,403
1055,403
1056,403
1058,402
1059,402
1061,402
1062,402
1064,402
1065,399
1067,399
1068,399
1070,397
1071,397
1073,400
1074,400
1076,400
1077,404
1079,404
1081,404
1082,407
1084,407
1085,404
1087,404
1088,404
1090,402
1091,402
1093,402
1094,402
1096,402
1097,400
1099,400
1100,400
1102,398
1103,398
1105,398
1106,398
1108,398
1109,396
1111,396
1112,396
1114,397
1115,397
1117,399
1118,399
1120,399
1121,397
1123,397
1125,397
1126,395
1128,395
1129,396
1131,396
1132,396
1134,397
1135,397
1137,397
1138,397
1140,397
1141,397
1143,397
1144,397
1146,398
1147,398
1149,401
1150,401
1152,401
1153,400
1155,400
1156,400
1158,398
1159,398
1161,397
1162,397
1164,397
1166,398
1167,398
1169,398
1170,400
1172,400
1173,400
1175,400
1176,400
1178,400
1179,400
1181,403
1182,403
1184,403
1185,405
1187,405
1188,405
1190,405
1191,405
1193,406
1194,406
1196,406
1197,407
1199,407
1200,407
1202,402
1203,402
1205,400
1207,400
1208,400
1210,401
1211,401
1213,401
1214,400
1216,400
1217,399
1219,399
1220,399
1222,397
1223,397
1225,396
1226,396
1228,396
1229,398
1231,398
1232,398
1234,398
1235,398
1237,398
1238,398
1240,398
1241,398
1243,398
1244,398
1246,395
1248,395
1249,399
1251,399
1252,399
1254,405
1255,405
1257,403
1258,403
1260,403
1261,403
1263,403
1264,403
1266,404
1267,404
1269,401
1270,401
1272,401
1273,398
1275,398
1276,398
1278,400
1279,400
1281,400
1282,400
1284,400
1286,402
1287,402
1289,405
1290,405
1292,405
1293,407
1295,407
1296,407
1298,406
1299,406
1301,408
1302,408
1304,408
1305,410
1307,410
1308,410
1310,409
1311,409
1313,409
1314,409
1316,409
1317,413
1319,413
1320,413
1322,412
1323,412
1325,408
1326,408
1328,408
1330,404
1331,404
1333,406
1334,406
1336,406
1337,408
1339,408
1340,408
1342,409
1343,409
1345,409
1346,409
1348,409
1349,408
1351,408
1352,408
1354,407
1355,407
1357,408
1358,408
1360,408
1361,408
1363,408
1364,404
1366,404
1367,404
1369,401
1371,401
1372,401
1374,398
1375,398
1377,396
1378,396
1380,396
1381,396
1383,396
1384,396
1386,396
1387,396
1389,399
1390,399
1392,399
1393,401
1395,401
1396,401
1398,401
1399,401
1401,399
1402,399
1404,399
1405,401
1407,401
1409,406
1410,406
1412,406
1413,408
1415,408
1416,408
1418,413
1419,413
1421,415
1422,415
1424,415
1425,412
1427,412
1428,412
1430,411
1431,411
1433,411
1434,411
1436,411
1437,412
1439,412
1440,408
1442,408
1443,408
1445,406
1446,406
1448,406
1450,410
1451,410
1453,415
1454,415
1456,415
1457,412
1459,412
1460,412
1462,409
1463,409
1465,410
1466,410
1468,410
1469,412
1471,412
1472,408
1474,408
1475,408
1477,400
1478,400
1480,400
1481,398
1483,398
1484,403
1486,403
1487,403
1489,408
1491,408
1492,408
1494,410
1495,410
1497,412
1498,412
1500,412
1501,412
1503,412
1504,412
1506,411
1507,411
1509,411
1510,411
1512,411
1513,410
1515,410
1516,412
1518,412
1519,412
1521,417
1522,417
1524,417
1525,418
1527,418
1528,415
1530,415
1532,415
1533,413
1535,413
1536,413
1538,412
1539,412
1541,412
1542,412
1544,412
1545,410
1547,410
1548,406
1550,406
1551,406
1553,405
1554,405
1556,405
1557,405
1559,405
1560,406
1562,406
1563,406
1565,408
1566,408
1568,408
1569,407
1571,407
1572,405
1574,405
1576,405
1577,406
1579,406
1580,406
1582,407
1583,407
1585,406
1586,406
1588,406
1589,406
1591,406
1592,405
1594,405
1595,405
1597,403
1598,403
1600,403
1601,405
1603,405
1604,405
1606,405
1607,405
1609,407
1610,407
1612,407
1614,409
1615,409
1617,409
1618,409
1620,409
1621,410
1623,410
1624,412
1626,412
1627,412
1629,414
1630,414
1632,414
1633,413
1635,413
1636,414
1638,414
1639,414
1641,414
1642,414
1644,414
1645,414
1647,414
1648,415
1650,415
1651,415
1653,418
1655,418
1656,416
1658,416
1659,416
1661,410
1662,410
1664,410
1665,407
1667,407
1668,403
1670,403
1671,403
1673,402
1674,402
1676,402
1677,401
1679,401
1680,404
1682,404
1683,404
1685,410
1686,410
1688,410
1689,409
1691,409
1692,403
1694,403
1696,403
1697,402
1699,402
1700,403
1702,403
1703,403
1705,406
1706,406
1708,406
1709,407
1711,407
1712,407
1714,407
1715,407
1717,409
1718,409
1720,409
1721,410
1723,410
1724,409
1726,409
1727,409
1729,410
1730,410
1732,410
1733,410
1735,410
1737,409
1738,409
1740,409
1741,408
1743,408
1744,406
1746,406
1747,406
1749,404
1750,404
1752,404
1753,400
1755,400
1756,398
1758,398
1759,398
1761,399
1762,399
1764,400
1765,400
1767,400
1768,398
1770,398
1771,398
1773,396
1774,396
1776,394
1778,394
1779,394
1781,394
1782,394
1784,394
1785,399
1787,399
1788,404
1790,404
1791,404
1793,406
1794,406
1796,406
1797,403
1799,403
1800,400
1802,400
1803,400
1805,401
1806,401
1808,401
1809,401
1811,401
1812,402
1814,402
1816,402
1817,404
1819,404
1820,403
1822,403
1823,403
1825,401
1826,401
1828,401
1829,401
1831,401
1832,403
1834,403
1835,403
1837,406
1838,406
1840,409
1841,409
1843,409
1844,406
1846,406
1847,406
1849,406
1850,406
1852,412
1853,412
1855,412
1857,416
1858,416
1860,416
1861,417
1863,417
1864,417
1866,417
1867,417
1869,418
1870,418
1872,421
1873,421
1875,421
1876,425
1878,425
1879,425
1881,423
1882,423
1884,416
1885,416
1887,416
1888,414
1890,414
1891,414
1893,415
1894,415
1896,416
1897,416
1899,416
1901,415
1902,415
1904,415
1905,411
1907,411
1908,412
1910,412
1911,412
1913,412
1914,412
1916,410
1917,410
1919,410
1920,408
1922,408
1923,408
1925,407
1926,407
1928,406
1929,406
1931,406
1932,405
1934,405
1935,405
1937,405
1938,405
1940,407
1942,407
1943,407
1945,407
