Unixtime,WindCyc,WindDir,ConcData,TempData
1625624707,2.0,248.0,449.0,36.0
1625624710,2.0,246.0,447.0,36.0
1625624713,1.0,248.0,448.0,36.0
1625624716,1.0,248.0,449.0,36.0
1625624719,2.0,248.0,450.0,36.0
1625624722,1.0,248.0,450.0,36.0
1625624725,2.0,259.0,450.0,36.0
1625624728,2.0,257.0,450.0,36.0
1625624731,1.0,258.0,452.0,36.0
1625624734,2.0,258.0,451.0,36.0
1625624737,2.0,254.0,450.0,36.0
1625624740,1.0,246.0,452.0,36.0
1625624743,2.0,248.0,452.0,36.0
1625624746,1.0,256.0,450.0,36.0
1625624749,2.0,256.0,450.0,36.0
1625624752,2.0,255.0,450.0,36.0
1625624755,1.0,246.0,449.0,36.0
1625624758,2.0,248.0,450.0,36.0
1625624761,1.0,247.0,451.0,36.0
1625624764,1.0,247.0,452.0,36.0
1625624767,1.0,247.0,453.0,36.0
1625624770,1.0,246.0,451.0,36.0
1625624773,1.0,248.0,450.0,36.0
1625624776,2.0,248.0,450.0,36.0
1625624779,1.0,248.0,450.0,36.0
1625624782,2.0,248.0,449.0,36.0
1625624785,1.0,246.0,450.0,36.0
1625624788,1.0,248.0,450.0,36.0
1625624791,1.0,247.0,452.0,36.0
1625624794,2.0,248.0,452.0,36.0
1625624797,2.0,248.0,452.0,36.0
1625624800,2.0,246.0,453.0,36.0
1625624803,1.0,248.0,453.0,36.0
1625624806,2.0,248.0,452.0,35.0
1625624809,1.0,259.0,452.0,35.0
1625624812,2.0,267.0,451.0,35.0
1625624815,1.0,241.0,450.0,35.0
1625624818,1.0,256.0,449.0,35.0
1625624821,1.0,260.0,449.0,35.0
1625624824,1.0,252.0,450.0,35.0
1625624827,1.0,249.0,448.0,35.0
1625624830,2.0,228.0,449.0,35.0
1625624833,1.0,237.0,448.0,35.0
1625624836,0.0,233.0,450.0,35.0
1625624839,1.0,235.0,451.0,35.0
1625624842,1.0,241.0,450.0,35.0
1625624845,1.0,242.0,449.0,35.0
1625624848,1.0,230.0,448.0,35.0
1625624851,1.0,231.0,448.0,35.0
1625624854,1.0,244.0,448.0,35.0
1625624857,0.0,251.0,449.0,35.0
1625624860,1.0,270.0,448.0,35.0
1625624863,1.0,237.0,448.0,35.0
1625624866,1.0,239.0,446.0,35.0
1625624869,1.0,261.0,445.0,35.0
1625624872,1.0,277.0,444.0,35.0
1625624875,0.0,263.0,444.0,35.0
1625624878,1.0,275.0,443.0,35.0
1625624881,0.0,247.0,442.0,35.0
1625624884,0.0,247.0,442.0,35.0
1625624887,0.0,245.0,441.0,35.0
1625624890,1.0,231.0,441.0,35.0
1625624893,0.0,231.0,441.0,35.0
1625624896,1.0,236.0,440.0,35.0
1625624899,1.0,241.0,440.0,35.0
1625624902,0.0,241.0,442.0,35.0
1625624905,1.0,275.0,443.0,35.0
1625624908,0.0,254.0,442.0,35.0
1625624911,0.0,272.0,441.0,35.0
1625624914,1.0,279.0,441.0,35.0
1625624917,1.0,280.0,440.0,35.0
1625624920,1.0,254.0,440.0,35.0
1625624923,1.0,277.0,440.0,35.0
1625624926,1.0,274.0,439.0,35.0
1625624929,1.0,268.0,440.0,35.0
1625624932,1.0,238.0,439.0,35.0
1625624935,1.0,230.0,439.0,35.0
1625624938,0.0,231.0,439.0,35.0
1625624941,1.0,232.0,440.0,35.0
1625624944,2.0,239.0,440.0,35.0
1625624947,1.0,255.0,440.0,35.0
1625624950,1.0,247.0,440.0,35.0
1625624953,2.0,248.0,440.0,35.0
1625624956,1.0,247.0,439.0,35.0
1625624959,0.0,248.0,437.0,35.0
1625624962,1.0,248.0,437.0,35.0
1625624965,1.0,247.0,436.0,35.0
1625624968,0.0,248.0,435.0,35.0
1625624971,1.0,247.0,435.0,35.0
1625624974,0.0,248.0,435.0,35.0
1625624977,1.0,247.0,435.0,35.0
1625624980,0.0,247.0,435.0,35.0
1625624983,1.0,248.0,435.0,35.0
1625624986,1.0,247.0,436.0,35.0
1625624989,0.0,248.0,436.0,35.0
1625624992,1.0,248.0,436.0,35.0
1625624995,0.0,247.0,436.0,35.0
1625624998,1.0,248.0,436.0,35.0
1625625001,0.0,247.0,437.0,35.0
1625625004,1.0,248.0,438.0,35.0
1625625007,0.0,248.0,439.0,35.0
1625625010,1.0,247.0,438.0,35.0
1625625013,0.0,248.0,438.0,35.0
1625625016,0.0,247.0,439.0,35.0
1625625019,0.0,248.0,439.0,35.0
1625625022,1.0,248.0,440.0,35.0
1625625025,1.0,247.0,440.0,35.0
1625625028,0.0,247.0,439.0,35.0
1625625031,1.0,247.0,439.0,35.0
1625625034,1.0,248.0,438.0,35.0
1625625037,1.0,248.0,437.0,35.0
1625625040,1.0,247.0,438.0,35.0
1625625043,1.0,248.0,438.0,35.0
1625625046,1.0,247.0,438.0,35.0
1625625049,1.0,248.0,437.0,35.0
1625625052,1.0,248.0,437.0,35.0
1625625055,1.0,247.0,438.0,35.0
1625625058,0.0,248.0,438.0,35.0
1625625061,1.0,247.0,439.0,35.0
1625625064,1.0,248.0,441.0,35.0
1625625067,1.0,247.0,440.0,35.0
1625625070,1.0,247.0,439.0,35.0
1625625073,2.0,248.0,439.0,35.0
1625625076,1.0,247.0,439.0,35.0
1625625079,1.0,248.0,438.0,35.0
1625625082,1.0,248.0,438.0,35.0
1625625085,1.0,247.0,439.0,35.0
1625625088,0.0,248.0,439.0,35.0
1625625091,1.0,247.0,439.0,35.0
1625625094,0.0,248.0,438.0,35.0
1625625097,0.0,248.0,438.0,35.0
1625625100,1.0,247.0,437.0,35.0
1625625103,1.0,248.0,437.0,35.0
1625625106,0.0,247.0,438.0,35.0
1625625109,0.0,248.0,437.0,35.0
1625625112,0.0,247.0,437.0,35.0
1625625115,0.0,247.0,438.0,35.0
1625625118,1.0,248.0,436.0,35.0
1625625121,0.0,247.0,436.0,35.0
1625625124,0.0,248.0,436.0,35.0
1625625127,0.0,247.0,437.0,35.0
1625625130,1.0,247.0,436.0,35.0
1625625133,0.0,248.0,435.0,35.0
1625625136,0.0,247.0,436.0,35.0
1625625139,0.0,248.0,435.0,35.0
1625625142,1.0,248.0,435.0,35.0
1625625145,0.0,247.0,440.0,35.0
1625625148,0.0,248.0,443.0,35.0
1625625151,1.0,252.0,443.0,35.0
1625625154,0.0,255.0,440.0,35.0
1625625157,1.0,256.0,445.0,34.0
1625625160,1.0,247.0,444.0,34.0
1625625163,1.0,247.0,436.0,34.0
1625625166,1.0,247.0,434.0,34.0
1625625169,1.0,247.0,435.0,34.0
1625625172,1.0,247.0,436.0,34.0
1625625175,1.0,247.0,437.0,34.0
1625625178,1.0,248.0,432.0,34.0
1625625181,1.0,247.0,427.0,34.0
1625625184,1.0,248.0,433.0,34.0
1625625187,1.0,248.0,440.0,34.0
1625625190,1.0,247.0,435.0,34.0
1625625193,2.0,248.0,393.0,34.0
1625625196,1.0,247.0,392.0,34.0
1625625199,2.0,248.0,401.0,34.0
1625625202,2.0,247.0,428.0,34.0
1625625205,2.0,247.0,440.0,34.0
1625625208,1.0,248.0,394.0,34.0
1625625211,2.0,247.0,428.0,34.0
1625625214,1.0,248.0,396.0,34.0
1625625217,2.0,247.0,376.0,34.0
1625625220,2.0,247.0,416.0,34.0
1625625223,2.0,248.0,429.0,34.0
1625625226,1.0,247.0,440.0,34.0
1625625229,2.0,248.0,435.0,34.0
1625625232,2.0,247.0,446.0,34.0
1625625235,1.0,247.0,442.0,34.0
1625625238,1.0,248.0,460.0,34.0
1625625241,2.0,247.0,469.0,34.0
1625625244,1.0,248.0,468.0,34.0
1625625247,1.0,280.0,458.0,34.0
1625625250,0.0,230.0,455.0,34.0
1625625253,0.0,256.0,466.0,34.0
1625625256,0.0,250.0,456.0,34.0
1625625259,0.0,251.0,450.0,34.0
1625625262,0.0,252.0,459.0,34.0
1625625265,0.0,247.0,459.0,34.0
1625625268,0.0,248.0,443.0,34.0
1625625271,0.0,248.0,436.0,34.0
1625625274,1.0,248.0,429.0,34.0
1625625277,1.0,248.0,446.0,34.0
1625625280,1.0,247.0,423.0,34.0
1625625283,1.0,248.0,430.0,34.0
1625625286,1.0,247.0,415.0,34.0
1625625289,2.0,248.0,413.0,34.0
1625625292,1.0,248.0,419.0,34.0
1625625295,2.0,247.0,424.0,34.0
1625625298,2.0,248.0,436.0,34.0
1625625301,1.0,247.0,445.0,34.0
1625625304,2.0,248.0,455.0,34.0
1625625307,1.0,247.0,489.0,34.0
1625625310,2.0,247.0,493.0,34.0
1625625313,1.0,248.0,410.0,34.0
1625625316,2.0,248.0,442.0,34.0
1625625319,1.0,257.0,410.0,34.0
1625625322,0.0,259.0,398.0,34.0
1625625325,1.0,252.0,412.0,34.0
1625625328,0.0,248.0,424.0,34.0
1625625331,0.0,247.0,443.0,34.0
1625625334,0.0,247.0,447.0,34.0
1625625337,1.0,247.0,453.0,34.0
1625625340,0.0,247.0,450.0,34.0
1625625343,1.0,248.0,459.0,34.0
1625625346,2.0,248.0,467.0,34.0
1625625349,2.0,248.0,472.0,33.0
1625625352,3.0,262.0,465.0,33.0
1625625355,2.0,261.0,444.0,33.0
1625625358,3.0,262.0,478.0,33.0
1625625361,3.0,262.0,426.0,33.0
1625625364,2.0,262.0,341.0,33.0
1625625367,2.0,261.0,427.0,33.0
1625625370,1.0,261.0,402.0,33.0
1625625373,2.0,262.0,409.0,33.0
1625625376,1.0,262.0,407.0,33.0
1625625379,1.0,262.0,408.0,33.0
1625625382,1.0,261.0,399.0,33.0
1625625385,0.0,261.0,391.0,33.0
1625625388,1.0,262.0,410.0,33.0
1625625391,1.0,262.0,417.0,33.0
1625625394,0.0,262.0,425.0,33.0
1625625397,1.0,261.0,431.0,33.0
1625625400,1.0,261.0,434.0,33.0
1625625403,1.0,262.0,423.0,33.0
1625625406,1.0,262.0,416.0,33.0
1625625409,2.0,262.0,414.0,33.0
1625625412,1.0,261.0,415.0,33.0
1625625415,2.0,261.0,423.0,33.0
1625625418,2.0,262.0,434.0,33.0
1625625421,2.0,262.0,442.0,33.0
1625625424,2.0,262.0,440.0,33.0
1625625427,2.0,261.0,438.0,33.0
1625625430,1.0,261.0,442.0,33.0
1625625433,2.0,262.0,440.0,33.0
1625625436,1.0,262.0,441.0,33.0
1625625439,1.0,262.0,438.0,33.0
1625625442,0.0,261.0,447.0,33.0
1625625445,1.0,261.0,452.0,33.0
1625625448,0.0,262.0,440.0,33.0
1625625451,1.0,262.0,436.0,33.0
1625625454,2.0,262.0,431.0,33.0
1625625457,1.0,261.0,447.0,33.0
1625625460,2.0,261.0,448.0,33.0
1625625463,3.0,262.0,450.0,33.0
1625625466,2.0,262.0,455.0,33.0
1625625469,3.0,262.0,453.0,33.0
1625625472,2.0,261.0,451.0,33.0
1625625475,1.0,261.0,467.0,33.0
1625625478,2.0,262.0,478.0,33.0
1625625481,2.0,262.0,483.0,33.0
1625625484,3.0,262.0,482.0,33.0
1625625487,3.0,266.0,480.0,33.0
1625625490,4.0,268.0,473.0,33.0
1625625493,3.0,275.0,587.0,33.0
1625625496,4.0,278.0,448.0,33.0
1625625499,3.0,278.0,371.0,33.0
1625625502,4.0,286.0,372.0,33.0
1625625505,3.0,289.0,369.0,33.0
1625625508,5.0,295.0,372.0,33.0
1625625511,3.0,317.0,390.0,33.0
1625625514,4.0,317.0,468.0,33.0
1625625517,3.0,316.0,451.0,33.0
1625625520,2.0,315.0,494.0,33.0
1625625523,2.0,317.0,374.0,33.0
1625625526,2.0,317.0,430.0,33.0
1625625529,3.0,317.0,506.0,33.0
1625625532,2.0,316.0,387.0,33.0
1625625535,2.0,316.0,213.0,33.0
1625625538,2.0,317.0,367.0,33.0
1625625541,2.0,317.0,376.0,33.0
1625625544,1.0,317.0,419.0,33.0
1625625547,1.0,316.0,510.0,33.0
1625625550,1.0,316.0,533.0,33.0
1625625553,1.0,317.0,431.0,33.0
1625625556,1.0,317.0,412.0,33.0
1625625559,3.0,301.0,382.0,33.0
1625625562,2.0,300.0,395.0,33.0
1625625565,3.0,313.0,405.0,33.0
1625625568,4.0,323.0,470.0,33.0
1625625571,4.0,325.0,444.0,33.0
1625625574,4.0,325.0,445.0,33.0
1625625577,3.0,324.0,428.0,33.0
1625625580,2.0,324.0,406.0,33.0
1625625583,2.0,325.0,419.0,33.0
1625625586,1.0,325.0,434.0,33.0
1625625589,1.0,325.0,407.0,33.0
1625625592,1.0,324.0,403.0,33.0
1625625595,0.0,324.0,412.0,33.0
1625625598,0.0,325.0,435.0,33.0
1625625601,0.0,325.0,463.0,33.0
1625625604,0.0,325.0,471.0,33.0
1625625607,0.0,324.0,454.0,33.0
1625625610,0.0,324.0,433.0,33.0
1625625613,0.0,325.0,422.0,33.0
1625625616,0.0,325.0,437.0,33.0
1625625619,0.0,325.0,467.0,33.0
1625625622,0.0,324.0,459.0,33.0
1625625625,2.0,324.0,457.0,33.0
1625625628,4.0,325.0,397.0,33.0
1625625631,4.0,327.0,397.0,32.0
1625625634,5.0,327.0,444.0,32.0
1625625637,4.0,326.0,433.0,32.0
1625625640,3.0,325.0,459.0,32.0
1625625643,2.0,327.0,391.0,32.0
1625625646,2.0,327.0,386.0,32.0
1625625649,3.0,328.0,402.0,32.0
1625625652,3.0,327.0,423.0,32.0
1625625655,2.0,327.0,411.0,32.0
1625625658,2.0,329.0,457.0,32.0
1625625661,1.0,329.0,395.0,32.0
1625625664,2.0,329.0,333.0,32.0
1625625667,2.0,327.0,377.0,32.0
1625625670,2.0,327.0,427.0,32.0
1625625673,3.0,329.0,497.0,32.0
1625625676,3.0,329.0,577.0,32.0
1625625679,3.0,329.0,403.0,32.0
1625625682,2.0,327.0,340.0,32.0
1625625685,2.0,318.0,337.0,32.0
1625625688,3.0,332.0,401.0,32.0
1625625691,1.0,332.0,414.0,32.0
1625625694,1.0,332.0,436.0,32.0
1625625697,1.0,331.0,438.0,32.0
1625625700,1.0,297.0,435.0,32.0
1625625703,1.0,332.0,446.0,32.0
1625625706,1.0,332.0,445.0,32.0
1625625709,1.0,332.0,452.0,32.0
1625625712,2.0,331.0,461.0,32.0
1625625715,1.0,330.0,462.0,32.0
1625625718,1.0,332.0,445.0,32.0
1625625721,2.0,332.0,439.0,32.0
1625625724,2.0,332.0,470.0,32.0
1625625727,1.0,331.0,487.0,32.0
1625625730,2.0,330.0,475.0,32.0
1625625733,1.0,332.0,457.0,32.0
1625625736,2.0,332.0,453.0,32.0
1625625739,2.0,332.0,438.0,32.0
1625625742,3.0,340.0,447.0,32.0
1625625745,4.0,354.0,454.0,32.0
1625625748,2.0,358.0,456.0,32.0
1625625751,3.0,359.0,445.0,32.0
1625625754,2.0,0.0,432.0,32.0
1625625757,2.0,0.0,405.0,32.0
1625625760,1.0,1.0,514.0,32.0
1625625763,1.0,0.0,432.0,32.0
1625625766,0.0,0.0,441.0,32.0
1625625769,0.0,0.0,426.0,32.0
1625625772,0.0,0.0,424.0,32.0
1625625775,1.0,1.0,427.0,32.0
1625625778,2.0,0.0,431.0,32.0
1625625781,4.0,336.0,434.0,32.0
1625625784,4.0,335.0,485.0,32.0
1625625787,4.0,334.0,494.0,32.0
1625625790,4.0,333.0,504.0,32.0
1625625793,4.0,333.0,582.0,32.0
1625625796,4.0,333.0,631.0,32.0
1625625799,2.0,334.0,517.0,32.0
1625625802,2.0,332.0,591.0,32.0
1625625805,3.0,332.0,560.0,32.0
1625625808,2.0,333.0,464.0,32.0
1625625811,3.0,334.0,411.0,32.0
1625625814,2.0,333.0,344.0,32.0
1625625817,2.0,332.0,426.0,32.0
1625625820,2.0,332.0,420.0,32.0
1625625823,1.0,333.0,412.0,32.0
1625625826,0.0,333.0,424.0,32.0
1625625829,1.0,334.0,412.0,32.0
1625625832,0.0,332.0,449.0,32.0
1625625835,0.0,332.0,457.0,32.0
1625625838,1.0,333.0,421.0,32.0
1625625841,0.0,333.0,426.0,32.0
1625625844,0.0,333.0,423.0,32.0
1625625847,0.0,332.0,430.0,32.0
1625625850,0.0,332.0,422.0,32.0
1625625853,0.0,333.0,425.0,32.0
1625625856,0.0,333.0,430.0,32.0
1625625859,0.0,334.0,442.0,32.0
1625625862,0.0,332.0,445.0,32.0
1625625865,0.0,332.0,448.0,32.0
1625625868,0.0,333.0,439.0,32.0
1625625871,1.0,333.0,441.0,32.0
1625625874,1.0,333.0,438.0,32.0
1625625877,1.0,332.0,437.0,32.0
1625625880,2.0,332.0,442.0,32.0
1625625883,2.0,333.0,438.0,32.0
1625625886,1.0,334.0,433.0,32.0
1625625889,1.0,333.0,441.0,32.0
1625625892,1.0,332.0,441.0,32.0
1625625895,1.0,332.0,431.0,32.0
1625625898,1.0,333.0,483.0,32.0
1625625901,1.0,333.0,494.0,32.0
1625625904,1.0,334.0,515.0,32.0
1625625907,0.0,332.0,469.0,32.0
1625625910,1.0,332.0,452.0,32.0
1625625913,1.0,333.0,453.0,32.0
1625625916,1.0,333.0,466.0,32.0
1625625919,1.0,333.0,453.0,32.0
1625625922,0.0,333.0,453.0,32.0
1625625925,1.0,332.0,455.0,32.0
1625625928,0.0,333.0,447.0,32.0
1625625931,1.0,333.0,440.0,32.0
1625625934,0.0,333.0,432.0,32.0
1625625937,0.0,333.0,437.0,32.0
1625625940,1.0,332.0,441.0,32.0
1625625943,0.0,333.0,448.0,32.0
1625625946,1.0,334.0,452.0,32.0
1625625949,1.0,334.0,452.0,32.0
1625625952,1.0,333.0,441.0,32.0
1625625955,0.0,332.0,424.0,32.0
1625625958,1.0,333.0,437.0,32.0
1625625961,1.0,333.0,404.0,32.0
1625625964,0.0,333.0,364.0,32.0
1625625967,1.0,333.0,395.0,32.0
1625625970,1.0,332.0,423.0,32.0
1625625973,2.0,333.0,477.0,32.0
1625625976,1.0,333.0,474.0,32.0
1625625979,1.0,334.0,515.0,32.0
1625625982,1.0,333.0,473.0,32.0
1625625985,1.0,332.0,402.0,32.0
1625625988,2.0,333.0,356.0,32.0
1625625991,1.0,333.0,354.0,32.0
1625625994,2.0,334.0,439.0,32.0
1625625997,1.0,333.0,511.0,32.0
1625626000,2.0,332.0,433.0,32.0
1625626003,2.0,333.0,423.0,32.0
1625626006,2.0,334.0,489.0,32.0
1625626009,2.0,334.0,299.0,32.0
1625626012,1.0,333.0,433.0,32.0
1625626015,2.0,332.0,376.0,32.0
1625626018,1.0,333.0,432.0,32.0
1625626021,1.0,333.0,430.0,32.0
1625626024,1.0,333.0,431.0,32.0
1625626027,2.0,333.0,428.0,32.0
1625626030,2.0,332.0,436.0,32.0
1625626033,3.0,333.0,423.0,32.0
1625626036,2.0,334.0,419.0,32.0
1625626039,2.0,334.0,429.0,32.0
1625626042,1.0,334.0,434.0,32.0
1625626045,1.0,332.0,454.0,32.0
1625626048,1.0,333.0,450.0,32.0
1625626051,1.0,334.0,452.0,32.0
1625626054,1.0,334.0,456.0,32.0
1625626057,0.0,334.0,446.0,32.0
1625626060,1.0,332.0,447.0,32.0
1625626063,1.0,332.0,446.0,32.0
1625626066,1.0,334.0,446.0,32.0
1625626069,1.0,333.0,444.0,32.0
1625626072,1.0,333.0,440.0,32.0
1625626075,2.0,332.0,450.0,32.0
1625626078,1.0,333.0,450.0,32.0
1625626081,0.0,334.0,459.0,32.0
1625626084,1.0,334.0,455.0,32.0
1625626087,0.0,333.0,449.0,32.0
1625626090,1.0,332.0,450.0,32.0
1625626093,1.0,332.0,449.0,32.0
1625626096,1.0,334.0,436.0,32.0
1625626099,1.0,334.0,440.0,32.0
1625626102,1.0,334.0,433.0,32.0
1625626105,0.0,332.0,430.0,32.0
1625626108,1.0,332.0,431.0,32.0
1625626111,1.0,334.0,440.0,32.0
1625626114,0.0,334.0,445.0,32.0
1625626117,1.0,334.0,444.0,32.0
1625626120,0.0,332.0,442.0,32.0
1625626123,0.0,332.0,439.0,32.0
1625626126,0.0,334.0,439.0,32.0
1625626129,0.0,334.0,435.0,32.0
1625626132,0.0,334.0,436.0,32.0
1625626135,0.0,313.0,434.0,32.0
1625626138,0.0,341.0,433.0,32.0
1625626141,0.0,342.0,436.0,32.0
1625626144,0.0,333.0,437.0,32.0
1625626147,1.0,336.0,439.0,32.0
1625626150,0.0,332.0,441.0,32.0
1625626153,0.0,332.0,445.0,32.0
1625626156,1.0,334.0,448.0,32.0
1625626159,2.0,334.0,443.0,32.0
1625626162,2.0,334.0,444.0,32.0
1625626165,3.0,337.0,448.0,32.0
1625626168,3.0,337.0,492.0,32.0
1625626171,2.0,339.0,481.0,31.0
1625626174,2.0,339.0,488.0,31.0
1625626177,2.0,339.0,493.0,31.0
1625626180,2.0,337.0,475.0,31.0
1625626183,2.0,338.0,475.0,31.0
1625626186,1.0,339.0,465.0,31.0
1625626189,1.0,339.0,464.0,31.0
1625626192,1.0,339.0,464.0,31.0
1625626195,1.0,294.0,460.0,31.0
1625626198,1.0,306.0,454.0,31.0
1625626201,1.0,320.0,463.0,31.0
1625626204,1.0,338.0,455.0,31.0
1625626207,2.0,292.0,456.0,31.0
1625626210,1.0,266.0,451.0,31.0
1625626213,1.0,321.0,460.0,31.0
1625626216,1.0,329.0,462.0,31.0
1625626219,2.0,321.0,458.0,31.0
1625626222,2.0,325.0,447.0,31.0
1625626225,2.0,329.0,443.0,31.0
1625626228,3.0,304.0,445.0,31.0
1625626231,2.0,312.0,446.0,31.0
1625626234,2.0,253.0,456.0,31.0
1625626237,1.0,342.0,469.0,31.0
1625626240,2.0,322.0,477.0,31.0
1625626243,1.0,354.0,464.0,31.0
1625626246,1.0,339.0,457.0,31.0
1625626249,1.0,353.0,464.0,31.0
1625626252,2.0,339.0,457.0,31.0
1625626255,1.0,338.0,466.0,31.0
1625626258,1.0,337.0,454.0,31.0
1625626261,1.0,339.0,445.0,31.0
1625626264,1.0,308.0,439.0,31.0
1625626267,1.0,320.0,450.0,31.0
1625626270,1.0,240.0,459.0,31.0
1625626273,0.0,281.0,459.0,31.0
1625626276,1.0,339.0,461.0,31.0
1625626279,0.0,339.0,447.0,31.0
1625626282,0.0,339.0,444.0,31.0
1625626285,0.0,336.0,439.0,31.0
1625626288,0.0,338.0,435.0,31.0
1625626291,1.0,339.0,430.0,31.0
1625626294,0.0,339.0,432.0,31.0
1625626297,1.0,339.0,436.0,31.0
1625626300,0.0,337.0,435.0,31.0
1625626303,0.0,338.0,427.0,31.0
1625626306,0.0,339.0,424.0,31.0
1625626309,1.0,347.0,423.0,31.0
1625626312,1.0,325.0,426.0,31.0
1625626315,2.0,292.0,432.0,31.0
1625626318,2.0,326.0,431.0,31.0
1625626321,2.0,319.0,427.0,31.0
1625626324,3.0,325.0,450.0,31.0
1625626327,2.0,356.0,464.0,31.0
1625626330,3.0,356.0,466.0,31.0
1625626333,2.0,356.0,506.0,31.0
1625626336,1.0,357.0,513.0,31.0
1625626339,2.0,357.0,480.0,31.0
1625626342,1.0,360.0,482.0,31.0
1625626345,3.0,355.0,478.0,31.0
1625626348,2.0,356.0,478.0,31.0
1625626351,3.0,0.0,481.0,31.0
1625626354,4.0,14.0,479.0,31.0
1625626357,4.0,66.0,480.0,31.0
1625626360,4.0,37.0,477.0,31.0
1625626363,2.0,36.0,471.0,31.0
1625626366,3.0,36.0,457.0,31.0
1625626369,3.0,36.0,468.0,31.0
1625626372,2.0,36.0,464.0,31.0
1625626375,2.0,37.0,465.0,31.0
1625626378,1.0,36.0,447.0,31.0
1625626381,1.0,36.0,426.0,31.0
1625626384,0.0,36.0,404.0,31.0
1625626387,0.0,36.0,410.0,31.0
1625626390,1.0,37.0,421.0,31.0
1625626393,1.0,36.0,432.0,31.0
1625626396,1.0,36.0,430.0,31.0
1625626399,2.0,36.0,427.0,31.0
1625626402,2.0,36.0,424.0,31.0
1625626405,2.0,37.0,430.0,31.0
1625626408,1.0,36.0,429.0,31.0
1625626411,1.0,36.0,434.0,31.0
1625626414,1.0,36.0,437.0,31.0
1625626417,1.0,36.0,431.0,31.0
1625626420,1.0,37.0,436.0,31.0
1625626423,3.0,36.0,434.0,31.0
1625626426,3.0,36.0,431.0,31.0
1625626429,4.0,36.0,442.0,31.0
1625626432,3.0,36.0,447.0,31.0
1625626435,3.0,37.0,446.0,31.0
1625626438,2.0,36.0,444.0,31.0
1625626441,2.0,36.0,439.0,31.0
1625626444,3.0,36.0,446.0,31.0
1625626447,3.0,42.0,452.0,31.0
1625626450,2.0,43.0,459.0,31.0
1625626453,2.0,42.0,492.0,31.0
1625626456,3.0,42.0,469.0,31.0
1625626459,3.0,42.0,479.0,31.0
1625626462,3.0,42.0,517.0,31.0
1625626465,4.0,43.0,518.0,31.0
1625626468,3.0,42.0,477.0,31.0
1625626471,4.0,42.0,455.0,30.0
1625626474,3.0,42.0,364.0,30.0
1625626477,4.0,42.0,553.0,30.0
1625626480,4.0,46.0,389.0,30.0
1625626483,2.0,45.0,442.0,30.0
1625626486,2.0,43.0,441.0,30.0
1625626489,2.0,44.0,482.0,30.0
1625626492,4.0,46.0,461.0,30.0
1625626495,3.0,48.0,505.0,30.0
1625626498,4.0,47.0,486.0,30.0
1625626501,4.0,46.0,534.0,30.0
1625626504,5.0,47.0,459.0,30.0
1625626507,5.0,47.0,472.0,30.0
1625626510,5.0,46.0,451.0,30.0
1625626513,4.0,45.0,371.0,30.0
1625626516,5.0,35.0,424.0,30.0
1625626519,5.0,41.0,448.0,30.0
1625626522,5.0,41.0,529.0,30.0
1625626525,5.0,44.0,499.0,30.0
1625626528,5.0,55.0,475.0,30.0
1625626531,6.0,54.0,450.0,30.0
1625626534,5.0,41.0,448.0,30.0
1625626537,7.0,48.0,431.0,30.0
1625626540,7.0,57.0,362.0,30.0
1625626543,6.0,55.0,338.0,30.0
1625626546,6.0,60.0,295.0,30.0
1625626549,6.0,23.0,323.0,30.0
1625626552,5.0,43.0,333.0,30.0
1625626555,6.0,48.0,370.0,30.0
1625626558,7.0,60.0,340.0,30.0
1625626561,8.0,46.0,370.0,30.0
1625626564,7.0,49.0,422.0,30.0
1625626567,5.0,51.0,476.0,30.0
1625626570,5.0,53.0,512.0,30.0
1625626573,4.0,26.0,496.0,30.0
1625626576,5.0,48.0,489.0,30.0
1625626579,6.0,58.0,517.0,30.0
1625626582,6.0,60.0,491.0,30.0
1625626585,6.0,36.0,479.0,30.0
1625626588,7.0,15.0,427.0,30.0
1625626591,6.0,18.0,433.0,30.0
1625626594,6.0,26.0,431.0,30.0
1625626597,6.0,43.0,380.0,30.0
1625626600,6.0,45.0,435.0,30.0
1625626603,6.0,60.0,428.0,30.0
1625626606,5.0,64.0,481.0,30.0
1625626609,4.0,61.0,513.0,30.0
1625626612,5.0,57.0,425.0,30.0
1625626615,4.0,63.0,390.0,30.0
1625626618,3.0,33.0,385.0,30.0
1625626621,2.0,20.0,390.0,30.0
1625626624,3.0,21.0,398.0,30.0
1625626627,4.0,14.0,422.0,30.0
1625626630,3.0,42.0,429.0,30.0
1625626633,3.0,10.0,455.0,30.0
1625626636,3.0,23.0,468.0,30.0
1625626639,3.0,36.0,458.0,30.0
1625626642,4.0,28.0,455.0,30.0
1625626645,4.0,43.0,454.0,30.0
1625626648,4.0,58.0,436.0,30.0
1625626651,4.0,69.0,420.0,30.0
1625626654,3.0,72.0,418.0,30.0
1625626657,4.0,84.0,426.0,30.0
1625626660,2.0,83.0,448.0,30.0
1625626663,2.0,64.0,427.0,30.0
1625626666,2.0,61.0,455.0,30.0
1625626669,1.0,57.0,404.0,30.0
1625626672,1.0,46.0,433.0,30.0
1625626675,2.0,69.0,435.0,30.0
1625626678,0.0,15.0,426.0,30.0
1625626681,0.0,13.0,420.0,30.0
1625626684,0.0,12.0,442.0,30.0
1625626687,0.0,15.0,448.0,30.0
1625626690,0.0,27.0,443.0,30.0
1625626693,0.0,26.0,450.0,30.0
1625626696,0.0,41.0,435.0,30.0
1625626699,0.0,56.0,441.0,30.0
