unixtime,ws,wd,co2,temp
1625630284,1,55,452,29
1625630287,1,60,449,29
1625630290,0,86,445,30
1625630293,0,63,441,30
1625630296,0,55,441,29
1625630299,0,36,445,29
1625630302,1,28,445,29
1625630305,0,43,443,30
1625630308,1,14,440,29
1625630311,1,14,451,29
1625630314,1,14,455,29
1625630317,0,13,453,29
1625630320,1,36,450,29
1625630323,0,16,450,29
1625630326,0,18,449,29
1625630329,0,22,450,29
1625630332,0,50,451,29
1625630335,0,71,445,29
1625630338,0,61,444,29
1625630341,0,61,446,29
1625630344,0,59,446,29
1625630347,0,57,446,29
1625630350,0,62,447,29
1625630353,0,36,448,29
1625630356,1,24,448,29
1625630359,0,19,450,29
1625630362,0,9,450,29
1625630365,0,52,453,29
1625630368,0,10,451,29
1625630371,0,11,451,29
1625630374,0,10,452,29
1625630377,0,10,451,29
1625630380,0,37,453,29
1625630383,0,10,454,29
1625630386,0,7,451,29
1625630389,0,8,452,29
1625630392,0,10,451,29
1625630395,0,69,453,29
1625630398,0,10,453,29
1625630401,0,10,454,29
1625630404,0,10,456,29
1625630407,0,11,457,29
1625630410,0,46,458,29
1625630413,0,11,458,29
1625630416,0,13,457,29
1625630419,0,11,457,29
1625630422,0,13,457,29
1625630425,0,57,455,29
1625630428,1,11,456,29
1625630431,0,10,452,29
1625630434,1,10,455,29
1625630437,1,11,453,29
1625630440,2,35,456,29
1625630443,1,15,476,29
1625630446,0,16,424,29
1625630449,1,17,424,29
1625630452,0,19,428,29
1625630455,1,43,438,29
1625630458,0,21,445,29
1625630461,0,24,446,29
1625630464,0,46,449,29
1625630467,0,42,456,29
1625630470,0,53,453,29
1625630473,0,61,453,29
1625630476,0,62,455,29
1625630479,0,60,455,29
1625630482,0,58,456,29
1625630485,0,72,455,29
1625630488,0,54,455,29
1625630491,0,53,454,29
1625630494,0,53,456,30
1625630497,0,54,457,30
1625630500,0,66,458,29
1625630503,0,53,455,29
1625630506,0,54,455,29
1625630509,0,41,455,29
1625630512,0,41,457,29
1625630515,0,69,457,30
1625630518,0,16,459,29
1625630521,0,12,457,29
1625630524,0,10,458,29
1625630527,0,11,458,30
1625630530,0,34,457,29
1625630533,0,15,457,29
1625630536,0,16,457,29
1625630539,0,16,457,29
1625630542,0,19,457,29
1625630545,0,43,457,29
1625630548,0,19,459,29
1625630551,0,19,459,29
1625630554,0,32,458,29
1625630557,0,27,458,29
1625630560,0,43,457,30
1625630563,0,29,457,29
1625630566,0,22,457,29
1625630569,0,18,457,29
1625630572,0,19,457,29
1625630575,0,42,457,29
1625630578,0,17,456,30
1625630581,0,21,456,29
1625630584,0,19,456,29
1625630587,0,19,457,29
1625630590,0,43,457,29
1625630593,0,41,457,29
1625630596,0,48,457,29
1625630599,0,60,457,29
1625630602,0,60,457,29
1625630605,0,78,456,29
1625630608,0,62,456,29
1625630611,0,62,456,29
1625630614,0,62,456,29
1625630617,0,62,455,29
1625630620,0,86,456,29
1625630623,0,61,456,29
1625630626,0,61,456,29
1625630629,0,60,456,29
1625630632,0,57,457,29
1625630635,0,63,456,29
1625630638,0,54,456,29
1625630641,0,50,456,29
1625630644,0,28,457,29
1625630647,0,26,457,29
1625630650,0,66,458,29
1625630653,0,14,458,29
1625630656,0,14,458,29
1625630659,0,10,457,29
1625630662,0,11,458,29
1625630665,0,44,457,29
1625630668,0,10,456,29
1625630671,0,10,457,29
1625630674,0,10,458,29
1625630677,0,12,457,29
1625630680,0,36,457,29
1625630683,0,12,458,29
1625630686,0,15,456,29
1625630689,0,16,455,29
1625630692,0,16,455,29
1625630695,0,43,455,29
1625630698,0,20,455,29
1625630701,0,24,455,29
1625630704,0,37,454,29
1625630707,1,31,454,29
1625630710,0,44,454,29
1625630713,0,36,457,29
1625630716,1,32,458,29
1625630719,1,20,457,29
1625630722,0,20,454,29
1625630725,1,43,455,29
1625630728,0,13,461,29
1625630731,0,13,461,29
1625630734,1,11,462,29
1625630737,1,9,459,29
1625630740,1,30,461,29
1625630743,0,24,463,29
1625630746,1,11,463,29
1625630749,1,13,463,29
1625630752,1,13,462,29
1625630755,2,38,465,29
1625630758,2,15,464,29
1625630761,2,15,466,29
1625630764,1,15,466,29
1625630767,1,15,464,29
1625630770,0,40,464,29
1625630773,0,15,459,29
1625630776,2,15,460,29
1625630779,1,17,455,29
1625630782,1,17,456,29
1625630785,2,43,455,29
1625630788,1,16,448,29
1625630791,2,19,448,29
1625630794,2,19,450,29
1625630797,3,21,448,29
1625630800,3,43,449,29
1625630803,4,29,448,29
1625630806,3,46,444,29
1625630809,2,19,441,29
1625630812,2,39,443,29
1625630815,2,48,442,29
1625630818,2,39,445,29
1625630821,1,58,445,29
1625630824,1,58,446,29
1625630827,1,58,445,29
1625630830,1,74,445,29
1625630833,1,62,440,29
1625630836,2,62,444,29
1625630839,1,62,437,29
1625630842,1,62,460,29
1625630845,1,86,446,29
1625630848,1,62,454,29
1625630851,1,61,448,29
1625630854,1,61,440,29
1625630857,0,61,437,29
1625630860,1,87,437,29
1625630863,1,61,428,29
1625630866,1,60,431,29
1625630869,1,61,433,29
1625630872,2,61,437,29
1625630875,1,85,440,29
1625630878,2,61,440,29
1625630881,2,61,436,29
1625630884,2,61,428,29
1625630887,2,61,429,29
1625630890,2,87,423,29
1625630893,3,59,477,29
1625630896,3,59,533,29
1625630899,4,59,527,29
1625630902,4,58,503,29
1625630905,4,61,451,29
1625630908,3,53,411,29
1625630911,3,49,477,29
1625630914,3,39,417,29
1625630917,3,36,374,29
1625630920,3,73,440,29
1625630923,2,22,446,29
1625630926,1,24,459,29
1625630929,2,32,449,29
1625630932,2,18,436,29
1625630935,1,71,439,29
1625630938,2,40,424,29
1625630941,3,32,436,29
1625630944,3,45,448,29
1625630947,2,54,461,29
1625630950,3,68,462,29
1625630953,4,65,450,29
1625630956,3,62,429,29
1625630959,4,60,426,29
1625630962,4,71,400,29
1625630965,3,86,472,29
1625630968,3,80,426,29
1625630971,2,85,444,29
1625630974,3,72,456,29
1625630977,3,80,476,29
1625630980,3,76,464,29
1625630983,3,68,502,29
1625630986,2,77,446,29
1625630989,3,67,396,29
1625630992,1,35,430,29
1625630995,2,67,434,29
1625630998,2,54,449,29
1625631001,2,45,456,29
1625631004,2,54,478,29
1625631007,2,60,475,29
1625631010,2,81,466,29
1625631013,3,58,462,29
1625631016,2,62,452,29
1625631019,2,59,460,29
1625631022,1,56,461,29
1625631025,2,64,454,29
1625631028,1,57,438,29
1625631031,1,57,438,29
1625631034,1,46,425,29
1625631037,0,39,428,29
1625631040,2,70,431,29
1625631043,2,17,423,29
1625631046,3,14,424,29
1625631049,4,14,425,29
1625631052,3,12,418,29
1625631055,3,32,419,29
1625631058,3,11,423,29
1625631061,3,10,421,29
1625631064,2,10,430,29
1625631067,4,13,429,29
1625631070,5,38,426,29
1625631073,5,16,421,29
1625631076,5,17,436,29
1625631079,5,19,378,29
1625631082,5,39,442,29
1625631085,4,80,459,29
1625631088,4,62,463,29
1625631091,4,61,443,29
1625631094,4,58,440,29
1625631097,4,56,439,29
1625631100,3,66,430,29
1625631103,2,45,427,29
1625631106,2,40,431,29
1625631109,2,33,425,29
1625631112,2,15,429,29
1625631115,2,48,425,29
1625631118,3,11,436,29
1625631121,3,12,425,29
1625631124,3,12,416,29
1625631127,4,12,413,29
1625631130,4,36,445,29
1625631133,5,15,431,29
1625631136,4,17,405,29
1625631139,5,42,418,29
1625631142,7,27,486,29
1625631145,6,45,469,29
1625631148,4,55,472,29
1625631151,5,59,494,29
1625631154,4,73,464,29
1625631157,5,60,451,29
1625631160,5,87,426,29
1625631163,5,61,464,29
1625631166,5,61,409,29
1625631169,4,57,505,29
1625631172,5,55,412,29
1625631175,5,63,518,29
1625631178,5,19,458,29
1625631181,5,12,419,29
1625631184,5,10,374,29
1625631187,6,19,369,29
1625631190,6,41,404,29
1625631193,6,17,443,29
1625631196,5,39,437,29
1625631199,6,46,440,29
1625631202,5,55,432,29
1625631205,5,71,431,29
1625631208,4,62,421,29
1625631211,4,62,433,29
1625631214,5,61,441,29
1625631217,5,58,460,29
1625631220,5,75,479,29
1625631223,5,52,645,29
1625631226,5,33,460,29
1625631229,4,20,518,29
1625631232,5,10,500,29
1625631235,4,32,476,29
1625631238,5,10,497,29
1625631241,4,15,402,29
1625631244,4,12,415,29
1625631247,4,12,437,29
1625631250,4,37,470,29
1625631253,3,23,423,29
1625631256,3,17,468,29
1625631259,4,18,500,29
1625631262,3,36,475,29
1625631265,2,47,468,29
1625631268,2,39,444,29
1625631271,2,58,450,29
1625631274,2,58,454,29
1625631277,2,59,458,29
1625631280,2,86,454,29
1625631283,4,62,465,29
1625631286,4,61,455,29
1625631289,4,57,464,29
1625631292,3,56,455,29
1625631295,3,60,472,29
1625631298,3,37,456,29
1625631301,3,33,434,29
1625631304,2,25,438,29
1625631307,2,22,524,29
1625631310,4,41,549,29
1625631313,4,10,505,29
1625631316,4,10,433,29
1625631319,3,15,472,29
1625631322,5,16,439,29
1625631325,3,43,439,29
1625631328,4,46,500,29
1625631331,3,57,470,29
1625631334,3,62,471,29
1625631337,2,62,487,29
1625631340,2,85,479,29
1625631343,3,60,472,29
1625631346,4,59,449,29
1625631349,4,70,460,29
1625631352,3,60,441,29
1625631355,2,79,437,29
1625631358,3,58,454,29
1625631361,1,58,451,29
1625631364,3,58,436,29
1625631367,2,55,420,29
1625631370,2,77,424,29
1625631373,2,45,436,29
1625631376,2,36,436,29
1625631379,3,24,422,29
1625631382,3,16,407,29
1625631385,4,32,411,29
1625631388,5,11,409,29
1625631391,5,14,428,29
1625631394,3,34,429,29
1625631397,4,31,440,29
1625631400,4,49,446,29
1625631403,4,61,446,29
1625631406,4,62,444,29
1625631409,4,62,429,29
1625631412,4,60,422,29
1625631415,4,62,417,29
1625631418,3,55,423,29
1625631421,2,54,426,29
1625631424,3,54,408,29
1625631427,2,33,417,29
1625631430,2,69,418,29
1625631433,2,15,426,29
1625631436,1,14,422,29
1625631439,2,11,417,29
1625631442,2,10,422,29
1625631445,2,34,436,29
1625631448,3,11,441,29
1625631451,4,14,444,29
1625631454,2,17,450,29
1625631457,3,33,448,29
1625631460,2,49,446,29
1625631463,3,60,446,29
1625631466,2,70,443,29
1625631469,2,62,458,29
1625631472,2,61,470,29
1625631475,1,87,469,29
1625631478,2,58,489,29
1625631481,1,57,481,29
1625631484,1,56,492,29
1625631487,2,44,443,29
1625631490,3,69,455,29
1625631493,2,14,484,29
1625631496,3,12,492,29
1625631499,3,11,485,29
1625631502,4,12,458,29
1625631505,4,52,458,29
1625631508,4,21,450,29
1625631511,3,10,452,29
1625631514,5,11,446,29
1625631517,4,10,429,29
1625631520,4,43,425,29
1625631523,4,10,425,29
1625631526,4,10,443,29
1625631529,3,10,431,29
1625631532,3,10,401,29
1625631535,3,40,454,29
1625631538,3,11,439,29
1625631541,3,14,429,29
1625631544,3,16,430,29
1625631547,3,17,441,29
1625631550,2,44,376,29
1625631553,3,41,404,29
1625631556,3,52,470,29
1625631559,3,66,342,29
1625631562,4,62,437,29
1625631565,3,86,315,29
1625631568,3,62,442,29
1625631571,4,61,367,29
1625631574,4,60,369,29
1625631577,5,59,414,29
1625631580,3,83,441,29
1625631583,3,55,423,29
1625631586,4,53,417,29
1625631589,4,45,423,29
1625631592,3,35,435,29
1625631595,2,57,445,29
1625631598,3,14,435,29
1625631601,3,11,442,29
1625631604,3,10,443,29
1625631607,3,11,434,29
1625631610,2,40,438,29
1625631613,3,18,450,29
1625631616,2,30,449,29
1625631619,2,47,450,29
1625631622,2,55,451,29
1625631625,2,86,459,29
1625631628,1,61,459,29
1625631631,1,61,459,29
1625631634,1,57,459,29
1625631637,1,55,458,29
1625631640,1,62,456,29
1625631643,1,46,451,29
1625631646,2,44,451,29
1625631649,1,38,449,29
1625631652,2,32,450,29
1625631655,2,67,450,29
1625631658,2,11,451,29
1625631661,0,10,451,29
1625631664,1,11,450,29
1625631667,1,17,448,29
1625631670,1,44,450,29
1625631673,0,47,450,29
1625631676,1,54,451,29
1625631679,1,59,449,29
1625631682,0,60,449,29
1625631685,1,87,449,29
1625631688,1,61,450,29
1625631691,1,59,450,29
1625631694,2,57,451,29
1625631697,1,55,451,29
1625631700,0,69,451,29
1625631703,1,32,449,29
1625631706,0,14,451,29
1625631709,1,10,451,29
1625631712,0,10,453,29
1625631715,0,38,452,29
1625631718,1,16,453,29
1625631721,0,10,452,29
1625631724,0,11,450,29
1625631727,0,13,451,29
1625631730,0,37,450,29
1625631733,0,15,449,29
1625631736,0,16,451,29
1625631739,0,18,451,29
1625631742,1,40,451,29
1625631745,0,58,449,29
1625631748,0,58,449,29
1625631751,0,62,449,29
1625631754,0,62,450,29
1625631757,0,60,451,29
1625631760,0,85,451,29
1625631763,0,56,451,29
1625631766,0,55,448,29
1625631769,0,55,449,29
1625631772,0,45,448,29
1625631775,0,66,450,29
1625631778,0,24,449,29
1625631781,0,26,450,29
1625631784,0,21,446,29
1625631787,0,18,446,29
1625631790,0,43,446,29
1625631793,0,11,447,29
1625631796,0,10,446,29
1625631799,0,11,447,29
1625631802,0,11,450,29
1625631805,0,37,449,29
1625631808,0,15,449,29
1625631811,0,16,449,29
1625631814,0,30,451,29
1625631817,0,41,450,29
1625631820,0,58,452,29
1625631823,0,62,453,29
1625631826,0,62,452,29
1625631829,0,61,452,29
1625631832,0,57,451,29
1625631835,0,62,452,29
1625631838,0,54,451,29
1625631841,0,30,451,29
1625631844,0,20,450,29
1625631847,0,15,451,29
1625631850,0,34,451,29
1625631853,0,10,452,29
1625631856,0,13,454,29
1625631859,1,14,453,29
1625631862,0,17,452,29
1625631865,0,44,454,29
1625631868,0,44,454,29
1625631871,1,53,454,29
1625631874,1,60,455,29
1625631877,0,62,456,29
1625631880,0,86,457,29
1625631883,0,58,458,29
1625631886,1,55,458,29
1625631889,0,53,459,29
1625631892,0,25,458,29
1625631895,1,54,457,29
1625631898,0,10,457,29
1625631901,0,12,459,29
1625631904,1,14,460,29
1625631907,0,17,461,29
1625631910,1,43,459,29
1625631913,0,40,461,29
1625631916,1,43,460,29
1625631919,0,53,459,29
1625631922,1,62,459,29
1625631925,1,85,459,29
1625631928,1,61,458,29
1625631931,1,61,453,29
1625631934,2,59,453,29
1625631937,1,57,450,29
1625631940,2,65,450,29
1625631943,0,55,449,29
1625631946,0,42,451,29
1625631949,0,33,451,29
1625631952,1,28,450,29
1625631955,1,53,447,29
1625631958,1,13,445,29
1625631961,1,16,447,29
1625631964,2,14,446,29
1625631967,1,10,444,29
1625631970,1,47,445,29
1625631973,1,14,444,29
1625631976,2,10,444,29
1625631979,3,10,439,29
1625631982,3,11,442,29
1625631985,3,36,443,29
1625631988,2,18,445,29
1625631991,1,18,450,29
1625631994,1,26,444,29
1625631997,1,42,442,29
1625632000,1,64,446,29
1625632003,1,63,445,29
1625632006,1,61,446,29
1625632009,0,61,443,29
1625632012,1,57,443,29
1625632015,0,66,444,29
1625632018,0,54,446,29
1625632021,0,33,450,29
1625632024,0,23,451,29
1625632027,0,17,451,29
1625632030,1,35,452,29
1625632033,1,10,451,29
1625632036,1,11,451,29
1625632039,0,26,450,29
1625632042,0,17,449,29
1625632045,1,43,449,29
1625632048,1,30,451,29
1625632051,1,57,450,29
1625632054,0,61,450,29
1625632057,1,62,448,29
1625632060,1,87,448,29
1625632063,0,60,447,29
1625632066,0,59,448,29
1625632069,0,59,448,29
1625632072,1,56,448,29
1625632075,0,66,449,29
1625632078,0,55,449,29
1625632081,0,48,449,29
1625632084,0,47,448,29
1625632087,0,46,449,29
1625632090,0,65,448,29
1625632093,0,23,448,29
1625632096,0,23,447,29
1625632099,0,17,446,29
1625632102,0,10,446,29
1625632105,0,35,445,29
1625632108,0,9,445,29
1625632111,0,13,445,29
1625632114,0,14,446,29
1625632117,0,15,445,29
1625632120,0,41,445,29
1625632123,0,40,446,29
1625632126,0,51,446,29
1625632129,0,60,447,29
1625632132,0,61,447,29
1625632135,0,86,447,29
1625632138,0,59,447,29
1625632141,0,54,447,29
1625632144,0,44,448,29
1625632147,0,35,449,29
1625632150,0,69,448,29
1625632153,0,13,449,29
1625632156,0,10,449,29
1625632159,0,10,449,29
1625632162,1,10,449,29
1625632165,0,32,449,29
1625632168,0,12,450,29
1625632171,0,13,451,29
1625632174,0,14,451,29
1625632177,0,19,451,29
1625632180,0,46,451,29
1625632183,0,48,450,29
1625632186,0,62,451,29
1625632189,1,62,450,29
1625632192,0,61,450,29
1625632195,1,85,450,29
1625632198,1,56,451,29
1625632201,1,55,451,29
1625632204,0,59,452,29
1625632207,1,29,452,29
1625632210,0,63,452,29
1625632213,1,13,452,29
1625632216,0,10,452,29
1625632219,0,11,453,29
1625632222,0,12,453,29
1625632225,0,38,454,29
1625632228,0,17,454,29
1625632231,0,17,453,29
1625632234,0,18,453,29
1625632237,0,34,454,29
1625632240,0,46,454,29
1625632243,0,36,455,29
1625632246,0,52,455,29
1625632249,1,52,456,29
1625632252,0,47,455,29
1625632255,0,71,455,29
1625632258,0,60,455,29
1625632261,0,61,456,29
1625632264,0,62,457,29
1625632267,0,61,456,29
1625632270,0,87,456,29
1625632273,1,58,456,29
1625632276,0,57,455,29
1625632279,0,54,455,29
1625632282,0,53,454,29
1625632285,0,68,454,29
1625632288,0,14,455,29
1625632291,0,11,455,29
1625632294,0,11,455,29
1625632297,0,13,455,29
1625632300,0,41,454,29
1625632303,0,18,455,29
1625632306,0,23,455,29
1625632309,0,33,454,29
1625632312,1,41,455,29
1625632315,0,74,455,29
1625632318,1,62,455,29
1625632321,0,62,454,29
1625632324,0,61,454,29
1625632327,1,60,454,29
1625632330,0,85,455,29
1625632333,1,55,453,29
1625632336,2,54,453,29
1625632339,1,47,451,29
1625632342,2,21,449,29
1625632345,2,62,449,29
1625632348,1,14,448,29
1625632351,2,10,448,29
1625632354,1,9,448,29
1625632357,2,0,447,29
1625632360,1,49,447,29
1625632363,1,14,447,29
1625632366,1,15,448,29
1625632369,0,17,448,29
1625632372,1,18,448,29
1625632375,0,48,449,29
1625632378,0,46,448,29
1625632381,1,52,448,29
1625632384,1,62,448,29
1625632387,0,62,447,29
1625632390,0,83,445,29
1625632393,0,62,446,29
1625632396,0,66,446,29
1625632399,0,46,445,29
1625632402,0,74,442,29
1625632405,0,80,444,29
1625632408,0,58,446,29
1625632411,0,54,446,29
1625632414,0,51,446,29
1625632417,0,44,446,29
1625632420,0,71,447,29
1625632423,0,12,446,29
1625632426,0,12,447,29
1625632429,0,10,447,29
1625632432,0,18,448,29
1625632435,0,43,448,29
1625632438,0,19,447,29
1625632441,0,36,447,29
1625632444,0,42,448,29
1625632447,0,48,449,29
1625632450,0,62,448,29
1625632453,0,53,448,29
1625632456,0,58,448,29
1625632459,0,57,446,29
1625632462,0,52,447,29
1625632465,0,50,448,29
1625632468,0,55,447,29
1625632471,1,50,447,29
1625632474,0,48,449,29
1625632477,0,59,447,29
1625632480,1,71,448,29
1625632483,1,60,449,29
1625632486,1,62,449,29
1625632489,1,62,448,29
1625632492,1,62,447,29
1625632495,1,83,447,29
1625632498,1,58,447,29
1625632501,0,55,447,29
1625632504,0,54,446,29
1625632507,0,31,447,29
1625632510,0,70,447,29
1625632513,0,19,448,29
1625632516,0,10,448,29
1625632519,0,10,449,29
1625632522,0,10,450,29
1625632525,0,34,450,29
1625632528,1,15,451,29
1625632531,0,18,450,29
1625632534,0,42,450,29
1625632537,0,55,451,29
1625632540,0,78,451,29
1625632543,0,61,451,29
1625632546,0,59,452,29
1625632549,0,55,451,29
1625632552,0,21,451,29
1625632555,0,45,451,28
1625632558,0,10,452,28
1625632561,0,15,451,28
1625632564,0,18,450,28
1625632567,0,37,450,28
1625632570,1,60,449,28
1625632573,2,63,450,29
1625632576,2,62,451,28
1625632579,3,60,451,28
1625632582,3,56,452,28
1625632585,2,68,451,28
1625632588,3,49,451,28
1625632591,3,21,451,28
1625632594,3,13,451,28
1625632597,3,10,451,28
1625632600,3,36,451,28
1625632603,2,12,451,28
1625632606,2,13,450,28
1625632609,2,14,450,28
1625632612,2,36,449,28
1625632615,1,43,450,28
1625632618,1,200,450,28
1625632621,0,209,448,28
1625632624,0,169,449,28
1625632627,0,174,450,28
1625632630,0,202,450,28
1625632633,0,193,452,28
1625632636,0,78,451,28
1625632639,0,62,450,28
1625632642,0,62,451,28
1625632645,0,62,451,28
1625632648,0,61,452,28
1625632651,0,61,452,28
1625632654,0,59,451,28
1625632657,0,59,452,28
1625632660,0,84,452,28
1625632663,0,57,453,28
1625632666,1,58,452,28
1625632669,0,58,453,28
1625632672,0,55,453,28
1625632675,0,67,453,28
1625632678,0,49,453,28
1625632681,0,50,453,28
1625632684,0,48,453,28
1625632687,0,28,453,28
1625632690,0,72,452,28
1625632693,0,27,453,28
1625632696,0,30,451,28
1625632699,0,19,451,28
1625632702,0,22,451,28
1625632705,0,52,450,28
1625632708,0,17,450,28
1625632711,0,21,450,28
1625632714,0,25,451,28
1625632717,0,43,450,28
1625632720,0,70,450,28
1625632723,0,55,450,28
1625632726,0,73,450,28
1625632729,0,76,451,28
1625632732,0,52,451,28
1625632735,0,76,450,28
1625632738,0,23,450,28
1625632741,1,111,450,28
1625632744,1,37,450,28
1625632747,1,12,452,28
1625632750,1,44,453,28
1625632753,1,46,453,28
1625632756,2,47,453,28
1625632759,2,34,453,28
1625632762,2,36,452,28
1625632765,3,54,453,28
1625632768,3,48,453,28
1625632771,2,63,452,28
1625632774,3,209,452,28
1625632777,1,41,452,28
1625632780,1,64,452,28
1625632783,1,32,452,28
1625632786,2,23,453,28
1625632789,1,43,452,28
1625632792,1,29,452,28
1625632795,1,44,452,28
1625632798,2,37,452,28
1625632801,1,41,452,28
1625632804,2,24,451,28
1625632807,2,32,452,28
1625632810,1,44,451,28
1625632813,1,28,452,28
1625632816,0,20,453,28
1625632819,0,19,451,28
1625632822,1,33,450,28
1625632825,0,46,449,28
1625632828,1,28,448,28
1625632831,1,45,437,28
1625632834,0,45,435,28
1625632837,1,41,438,28
1625632840,0,57,450,28
1625632843,0,47,452,28
1625632846,1,58,447,28
1625632849,0,59,446,28
1625632852,0,59,447,28
1625632855,0,70,445,28
1625632858,0,63,447,28
1625632861,0,61,446,28
1625632864,0,62,445,28
1625632867,0,61,443,28
1625632870,0,66,444,28
1625632873,1,61,440,28
1625632876,0,55,440,28
1625632879,0,47,439,28
1625632882,0,49,440,28
1625632885,0,47,440,28
1625632888,0,39,440,28
1625632891,0,27,441,28
1625632894,0,25,440,28
1625632897,0,43,440,28
1625632900,0,50,440,28
1625632903,0,49,440,28
1625632906,0,61,442,28
1625632909,0,62,443,28
1625632912,0,62,444,28
1625632915,0,86,444,28
1625632918,0,60,444,28
1625632921,0,59,444,28
1625632924,0,56,444,28
1625632927,0,56,443,28
1625632930,0,75,444,28
1625632933,0,55,444,28
1625632936,0,56,444,28
1625632939,0,57,444,28
1625632942,0,56,444,28
1625632945,0,83,444,28
1625632948,0,57,444,28
1625632951,0,58,443,28
1625632954,0,58,443,28
1625632957,0,56,444,28
1625632960,1,78,444,28
1625632963,0,58,445,28
1625632966,2,55,446,28
1625632969,0,55,446,28
1625632972,1,51,445,28
1625632975,0,62,445,28
1625632978,1,53,445,28
1625632981,0,34,445,28
1625632984,1,30,445,28
1625632987,0,30,445,28
1625632990,1,55,445,28
1625632993,0,12,445,28
1625632996,0,10,445,28
1625632999,0,10,444,28
1625633002,0,11,445,28
1625633005,1,33,446,28
1625633008,0,14,446,28
1625633011,1,15,446,28
1625633014,2,19,446,28
1625633017,2,22,445,28
1625633020,3,44,444,28
1625633023,1,57,444,28
1625633026,1,50,445,28
1625633029,1,60,445,28
1625633032,0,88,444,28
1625633035,0,88,445,28
1625633038,0,62,445,28
1625633041,0,59,444,28
1625633044,0,58,444,28
1625633047,0,57,445,28
1625633050,0,75,444,28
1625633053,0,65,445,28
1625633056,0,55,444,28
1625633059,0,62,444,28
1625633062,0,58,444,28
1625633065,0,33,444,28
1625633068,0,13,444,28
1625633071,0,13,443,28
1625633074,1,31,442,28
1625633077,0,53,442,28
1625633080,0,59,442,28
1625633083,1,45,442,28
1625633086,0,61,442,28
1625633089,1,61,442,28
1625633092,0,65,443,28
1625633095,0,48,444,28
1625633098,0,39,444,28
1625633101,0,33,443,28
1625633104,0,33,443,28
1625633107,0,47,443,28
1625633110,0,56,444,28
1625633113,0,56,443,28
1625633116,0,62,444,28
1625633119,1,70,444,28
1625633122,1,64,444,28
1625633125,0,87,445,28
1625633128,1,78,445,28
1625633131,0,59,445,28
1625633134,0,65,445,28
1625633137,1,59,445,28
1625633140,1,70,445,28
1625633143,0,34,445,28
1625633146,2,13,443,28
1625633149,1,14,444,28
1625633152,2,15,444,28
1625633155,2,45,444,28
1625633158,1,19,444,28
1625633161,1,26,443,28
1625633164,1,48,444,28
1625633167,1,45,444,28
1625633170,1,49,445,28
1625633173,1,59,446,28
1625633176,1,59,445,28
1625633179,1,62,445,28
1625633182,2,62,445,28
1625633185,1,88,442,28
1625633188,1,60,442,28
1625633191,1,60,441,28
1625633194,1,56,441,28
1625633197,1,56,440,28
1625633200,0,62,440,28
1625633203,0,54,439,28
1625633206,0,37,439,28
1625633209,0,34,438,28
1625633212,0,33,438,28
1625633215,0,60,438,28
1625633218,0,12,438,28
1625633221,0,10,438,28
1625633224,0,11,438,28
1625633227,0,13,438,28
1625633230,0,40,439,28
1625633233,0,18,439,28
1625633236,0,23,437,28
1625633239,0,53,437,28
1625633242,1,58,437,28
1625633245,2,74,437,28
1625633248,2,63,437,28
1625633251,1,62,438,28
1625633254,1,61,438,28
1625633257,2,58,438,28
1625633260,1,68,438,28
1625633263,1,40,439,28
1625633266,1,27,440,28
1625633269,1,14,440,28
1625633272,1,10,440,28
1625633275,1,34,441,28
1625633278,0,13,442,28
1625633281,0,19,441,28
1625633284,1,35,441,28
1625633287,0,54,441,28
1625633290,0,88,441,28
1625633293,0,61,441,28
1625633296,0,55,441,28
1625633299,0,43,442,28
1625633302,1,23,442,28
1625633305,0,51,442,28
1625633308,1,11,443,28
1625633311,1,14,442,28
1625633314,2,21,442,28
1625633317,1,37,442,28
1625633320,1,59,442,28
1625633323,1,63,441,28
1625633326,0,61,442,28
1625633329,0,58,442,28
1625633332,0,48,442,28
1625633335,0,71,442,28
1625633338,0,11,441,28
1625633341,0,10,441,28
1625633344,0,10,440,28
1625633347,1,11,441,28
1625633350,0,43,442,28
1625633353,0,17,441,28
1625633356,0,40,441,28
1625633359,0,51,441,28
1625633362,0,54,441,28
1625633365,0,79,440,28
1625633368,0,62,440,28
1625633371,0,62,441,28
1625633374,0,62,441,28
1625633377,0,62,441,28
1625633380,0,89,441,28
1625633383,0,62,441,28
1625633386,0,59,441,28
1625633389,0,58,441,28
1625633392,0,57,440,28
1625633395,0,64,439,28
1625633398,1,40,440,28
1625633401,0,19,440,28
1625633404,0,14,440,28
1625633407,0,12,440,28
1625633410,0,42,440,28
1625633413,0,12,439,28
1625633416,0,14,439,28
1625633419,0,25,439,28
1625633422,0,42,438,28
1625633425,0,62,438,28
1625633428,0,63,438,28
1625633431,0,62,437,28
1625633434,0,59,437,28
1625633437,0,58,437,28
1625633440,0,70,437,28
1625633443,0,40,438,28
1625633446,0,30,437,28
1625633449,0,18,438,28
1625633452,1,10,437,28
1625633455,0,34,437,28
1625633458,1,13,437,28
1625633461,0,13,437,28
1625633464,0,14,438,28
1625633467,0,17,438,28
1625633470,1,45,439,28
1625633473,2,39,439,28
1625633476,1,51,439,28
1625633479,2,58,440,28
1625633482,2,61,440,28
1625633485,1,89,441,28
1625633488,1,61,440,28
1625633491,1,55,439,28
1625633494,1,48,439,28
1625633497,2,36,440,28
1625633500,1,55,440,28
1625633503,3,12,441,28
1625633506,2,10,441,28
