UNIXTIME,CO2
1584248403,399.00
1584248404,399.00
1584248405,400.00
1584248406,400.00
1584248407,400.00
1584248408,400.00
1584248409,399.00
1584248410,399.00
1584248411,399.00
1584248412,399.00
1584248413,398.00
1584248414,398.00
1584248415,398.00
1584248416,398.00
1584248417,398.00
1584248418,398.00
1584248419,397.00
1584248420,397.00
1584248421,397.00
1584248422,397.00
1584248423,398.00
1584248424,398.00
1584248425,398.00
1584248426,398.00
1584248427,397.00
1584248428,397.00
1584248429,397.00
1584248430,397.00
1584248431,396.00
1584248432,396.00
1584248433,396.00
1584248434,396.00
1584248435,396.00
1584248436,397.00
1584248437,397.00
1584248438,397.00
1584248439,398.00
1584248440,398.00
1584248441,398.00
1584248442,398.00
1584248443,398.00
1584248444,398.00
1584248445,398.00
1584248446,398.00
1584248447,398.00
1584248448,398.00
1584248449,398.00
1584248450,398.00
1584248451,398.00
1584248452,398.00
1584248453,398.00
1584248454,397.00
1584248455,397.00
1584248456,397.00
1584248457,397.00
1584248458,397.00
1584248459,397.00
1584248460,397.00
1584248461,397.00
1584248462,397.00
1584248463,397.00
1584248464,396.00
1584248465,396.00
1584248466,396.00
1584248467,396.00
1584248468,396.00
1584248469,396.00
1584248470,397.00
1584248471,397.00
1584248472,397.00
1584248473,397.00
1584248474,397.00
1584248475,397.00
1584248476,397.00
1584248477,397.00
1584248478,397.00
1584248479,398.00
1584248480,398.00
1584248481,398.00
1584248482,398.00
1584248483,398.00
1584248484,398.00
1584248485,398.00
1584248486,399.00
1584248487,399.00
1584248488,399.00
1584248489,399.00
1584248490,399.00
1584248491,399.00
1584248492,400.00
1584248493,399.00
1584248494,399.00
1584248495,399.00
1584248496,399.00
1584248497,399.00
1584248498,399.00
1584248499,399.00
1584248500,399.00
1584248501,400.00
1584248502,400.00
1584248503,400.00
1584248504,400.00
1584248505,400.00
1584248506,400.00
1584248507,401.00
1584248508,401.00
1584248509,401.00
1584248510,401.00
1584248511,401.00
1584248512,401.00
1584248513,402.00
1584248514,402.00
1584248515,402.00
1584248516,401.00
1584248517,401.00
1584248518,401.00
1584248519,401.00
1584248520,401.00
1584248521,401.00
1584248522,401.00
1584248523,401.00
1584248524,401.00
1584248525,401.00
1584248526,402.00
1584248527,402.00
1584248528,402.00
1584248529,402.00
1584248530,402.00
1584248531,401.00
1584248532,401.00
1584248533,400.00
1584248534,400.00
1584248535,400.00
1584248536,400.00
1584248537,400.00
1584248538,400.00
1584248539,401.00
1584248540,401.00
1584248541,401.00
1584248542,402.00
1584248543,402.00
1584248544,402.00
1584248545,402.00
1584248546,402.00
1584248547,401.00
1584248548,401.00
1584248549,401.00
1584248550,401.00
1584248551,401.00
1584248552,401.00
1584248553,401.00
1584248554,401.00
1584248555,401.00
