UNIXTIME,CO2
1584219603,402.00
1584219604,401.00
1584219605,401.00
1584219606,401.00
1584219607,401.00
1584219608,401.00
1584219609,401.00
1584219610,401.00
1584219611,401.00
1584219612,401.00
1584219613,401.00
1584219614,401.00
1584219615,400.00
1584219616,400.00
1584219617,400.00
1584219618,400.00
1584219619,400.00
1584219620,400.00
1584219621,400.00
1584219622,400.00
1584219623,400.00
1584219624,400.00
1584219625,400.00
1584219626,400.00
1584219627,400.00
1584219628,400.00
1584219629,400.00
1584219630,400.00
1584219631,400.00
1584219632,400.00
1584219633,400.00
1584219634,400.00
1584219635,400.00
1584219636,401.00
1584219637,401.00
1584219638,402.00
1584219639,402.00
1584219640,402.00
1584219641,402.00
1584219642,402.00
1584219643,402.00
1584219644,402.00
1584219645,402.00
1584219646,402.00
1584219647,402.00
1584219648,402.00
1584219649,402.00
1584219650,401.00
1584219651,401.00
1584219652,400.00
1584219653,400.00
1584219654,400.00
1584219655,400.00
1584219656,400.00
1584219657,400.00
1584219658,400.00
1584219659,400.00
1584219660,400.00
1584219661,400.00
1584219662,400.00
1584219663,400.00
1584219664,400.00
1584219665,400.00
1584219666,399.00
1584219667,399.00
1584219668,399.00
1584219669,399.00
1584219670,399.00
1584219671,399.00
1584219672,399.00
1584219673,399.00
1584219674,399.00
1584219675,399.00
1584219676,399.00
1584219677,400.00
1584219678,400.00
1584219679,400.00
1584219680,400.00
1584219681,400.00
1584219682,399.00
1584219683,399.00
1584219684,399.00
1584219685,399.00
1584219686,399.00
1584219687,399.00
1584219688,399.00
1584219689,399.00
1584219690,399.00
1584219691,399.00
1584219692,399.00
1584219693,399.00
1584219694,399.00
1584219695,399.00
1584219696,399.00
1584219697,399.00
1584219698,400.00
1584219699,400.00
1584219700,401.00
1584219701,401.00
1584219702,401.00
1584219703,401.00
1584219704,402.00
1584219705,402.00
1584219706,402.00
1584219707,402.00
1584219708,402.00
1584219709,401.00
1584219710,401.00
1584219711,401.00
1584219712,401.00
1584219713,401.00
1584219714,401.00
1584219715,401.00
1584219716,401.00
1584219717,401.00
1584219718,401.00
1584219719,401.00
1584219720,401.00
1584219721,401.00
1584219722,401.00
1584219723,401.00
1584219724,401.00
1584219725,402.00
1584219726,402.00
1584219727,402.00
1584219728,401.00
1584219729,401.00
1584219730,401.00
1584219731,401.00
1584219732,401.00
1584219733,401.00
1584219734,401.00
1584219735,401.00
1584219736,402.00
1584219737,402.00
1584219738,402.00
1584219739,402.00
1584219740,402.00
1584219741,402.00
1584219742,402.00
1584219743,402.00
1584219744,402.00
1584219745,402.00
1584219746,402.00
1584219747,402.00
1584219748,403.00
1584219749,403.00
1584219750,403.00
1584219751,403.00
1584219752,403.00
1584219753,403.00
1584219754,403.00
1584219755,403.00
1584219756,403.00
1584219757,403.00
1584219758,404.00
1584219759,404.00
1584219760,404.00
1584219761,403.00
1584219762,403.00
1584219763,402.00
1584219764,402.00
1584219765,401.00
1584219766,401.00
1584219767,401.00
1584219768,401.00
1584219769,401.00
1584219770,401.00
1584219771,402.00
1584219772,402.00
1584219773,402.00
1584219774,402.00
1584219775,401.00
1584219776,401.00
1584219777,401.00
1584219778,401.00
1584219779,401.00
1584219780,401.00
1584219781,400.00
1584219782,400.00
1584219783,400.00
1584219784,401.00
1584219785,401.00
1584219786,401.00
1584219787,401.00
1584219788,401.00
1584219789,401.00
1584219790,401.00
1584219791,401.00
1584219792,401.00
1584219793,401.00
1584219794,402.00
1584219795,402.00
1584219796,402.00
1584219797,402.00
1584219798,402.00
1584219799,402.00
1584219800,402.00
1584219801,402.00
1584219802,402.00
1584219803,402.00
1584219804,401.00
1584219805,401.00
1584219806,401.00
1584219807,402.00
1584219808,402.00
1584219809,402.00
1584219810,402.00
1584219811,402.00
1584219812,401.00
1584219813,401.00
1584219814,400.00
1584219815,400.00
1584219816,399.00
1584219817,399.00
1584219818,399.00
1584219819,399.00
1584219820,400.00
1584219821,400.00
1584219822,400.00
1584219823,400.00
1584219824,400.00
1584219825,401.00
1584219826,401.00
1584219827,400.00
1584219828,400.00
1584219829,400.00
1584219830,400.00
1584219831,400.00
1584219832,400.00
1584219833,400.00
1584219834,400.00
1584219835,400.00
1584219836,400.00
1584219837,400.00
1584219838,401.00
1584219839,401.00
1584219840,401.00
1584219841,401.00
1584219842,401.00
1584219843,401.00
1584219844,401.00
1584219845,401.00
1584219846,401.00
1584219847,401.00
1584219848,401.00
1584219849,401.00
1584219850,400.00
1584219851,400.00
1584219852,400.00
1584219853,400.00
1584219854,400.00
1584219855,401.00
1584219856,401.00
1584219857,401.00
1584219858,401.00
1584219859,401.00
1584219860,401.00
1584219861,401.00
1584219862,401.00
1584219863,401.00
1584219864,401.00
1584219865,400.00
1584219866,400.00
1584219867,400.00
1584219868,400.00
1584219869,400.00
1584219870,400.00
1584219871,400.00
1584219872,400.00
1584219873,400.00
1584219874,400.00
1584219875,400.00
1584219876,400.00
1584219877,400.00
1584219878,401.00
1584219879,401.00
1584219880,401.00
1584219881,401.00
1584219882,401.00
1584219883,401.00
1584219884,401.00
1584219885,401.00
1584219886,401.00
1584219887,401.00
1584219888,401.00
1584219889,401.00
1584219890,401.00
1584219891,401.00
1584219892,402.00
1584219893,402.00
1584219894,402.00
1584219895,402.00
1584219896,402.00
1584219897,402.00
1584219898,402.00
1584219899,403.00
1584219900,403.00
1584219901,403.00
1584219902,402.00
1584219903,402.00
1584219904,402.00
1584219905,402.00
1584219906,402.00
1584219907,402.00
1584219908,402.00
1584219909,403.00
1584219910,403.00
1584219911,404.00
1584219912,404.00
1584219913,404.00
1584219914,404.00
1584219915,404.00
1584219916,404.00
1584219917,404.00
1584219918,404.00
1584219919,403.00
1584219920,403.00
1584219921,403.00
1584219922,403.00
1584219923,402.00
1584219924,402.00
1584219925,401.00
1584219926,401.00
1584219927,400.00
1584219928,400.00
1584219929,400.00
1584219930,400.00
1584219931,400.00
1584219932,400.00
1584219933,400.00
1584219934,401.00
1584219935,401.00
1584219936,401.00
1584219937,401.00
1584219938,401.00
1584219939,401.00
1584219940,401.00
1584219941,401.00
1584219942,401.00
1584219943,401.00
1584219944,401.00
1584219945,401.00
1584219946,401.00
1584219947,401.00
1584219948,401.00
1584219949,402.00
1584219950,402.00
1584219951,402.00
1584219952,401.00
1584219953,401.00
1584219954,401.00
1584219955,401.00
1584219956,401.00
1584219957,401.00
1584219958,401.00
1584219959,401.00
1584219960,401.00
1584219961,401.00
1584219962,401.00
1584219963,401.00
1584219964,401.00
1584219965,402.00
1584219966,402.00
1584219967,402.00
1584219968,402.00
1584219969,402.00
1584219970,402.00
1584219971,403.00
1584219972,403.00
1584219973,403.00
1584219974,403.00
1584219975,403.00
1584219976,403.00
1584219977,403.00
1584219978,402.00
1584219979,402.00
1584219980,402.00
1584219981,402.00
1584219982,401.00
1584219983,401.00
1584219984,401.00
1584219985,401.00
1584219986,400.00
1584219987,400.00
1584219988,400.00
1584219989,400.00
1584219990,399.00
1584219991,399.00
1584219992,399.00
1584219993,400.00
1584219994,400.00
1584219995,400.00
1584219996,400.00
1584219997,400.00
1584219998,400.00
1584219999,400.00
1584220000,401.00
1584220001,401.00
1584220002,401.00
1584220003,401.00
1584220004,401.00
1584220005,401.00
1584220006,401.00
1584220007,401.00
1584220008,401.00
1584220009,401.00
1584220010,401.00
1584220011,401.00
1584220012,401.00
1584220013,402.00
1584220014,402.00
1584220015,402.00
1584220016,402.00
1584220017,402.00
1584220018,401.00
