UNIXTIME,CO2
1584306003,404.00
1584306004,404.00
1584306005,404.00
1584306006,404.00
1584306007,404.00
1584306008,404.00
1584306009,404.00
1584306010,404.00
1584306011,404.00
1584306012,404.00
1584306013,403.00
1584306014,403.00
1584306015,403.00
1584306016,403.00
1584306017,403.00
1584306018,403.00
1584306019,403.00
1584306020,403.00
1584306021,403.00
1584306022,403.00
1584306023,403.00
1584306024,403.00
1584306025,403.00
1584306026,404.00
1584306027,404.00
1584306028,404.00
1584306029,404.00
1584306030,404.00
1584306031,404.00
1584306032,404.00
1584306033,404.00
1584306034,404.00
1584306035,403.00
1584306036,403.00
1584306037,403.00
1584306038,403.00
1584306039,403.00
1584306040,403.00
1584306041,403.00
1584306042,403.00
1584306043,402.00
1584306044,402.00
1584306045,402.00
1584306046,402.00
1584306047,402.00
1584306048,403.00
1584306049,403.00
1584306050,402.00
1584306051,402.00
1584306052,402.00
1584306053,401.00
1584306054,401.00
1584306055,401.00
1584306056,401.00
1584306057,401.00
1584306058,402.00
1584306059,402.00
1584306060,402.00
1584306061,402.00
1584306062,402.00
1584306063,402.00
1584306064,402.00
1584306065,401.00
1584306066,401.00
1584306067,401.00
1584306068,401.00
1584306069,401.00
1584306070,401.00
1584306071,401.00
1584306072,401.00
1584306073,402.00
1584306074,402.00
1584306075,402.00
1584306076,402.00
1584306077,402.00
1584306078,402.00
1584306079,402.00
1584306080,402.00
1584306081,402.00
1584306082,402.00
1584306083,402.00
1584306084,402.00
1584306085,402.00
1584306086,402.00
1584306087,402.00
1584306088,401.00
1584306089,401.00
1584306090,401.00
1584306091,401.00
1584306092,401.00
1584306093,401.00
1584306094,401.00
1584306095,401.00
1584306096,401.00
1584306097,401.00
1584306098,401.00
1584306099,401.00
1584306100,401.00
1584306101,401.00
1584306102,401.00
1584306103,402.00
1584306104,402.00
1584306105,402.00
1584306106,403.00
1584306107,403.00
1584306108,403.00
1584306109,403.00
1584306110,403.00
1584306111,403.00
1584306112,403.00
1584306113,403.00
1584306114,404.00
1584306115,404.00
1584306116,404.00
1584306117,404.00
1584306118,404.00
1584306119,404.00
1584306120,404.00
1584306121,404.00
1584306122,404.00
1584306123,403.00
1584306124,403.00
1584306125,403.00
1584306126,403.00
1584306127,403.00
1584306128,403.00
1584306129,403.00
1584306130,403.00
1584306131,403.00
1584306132,403.00
1584306133,402.00
1584306134,402.00
1584306135,402.00
1584306136,402.00
1584306137,401.00
1584306138,401.00
1584306139,401.00
1584306140,401.00
1584306141,401.00
1584306142,401.00
1584306143,402.00
1584306144,402.00
1584306145,402.00
1584306146,401.00
1584306147,401.00
1584306148,401.00
1584306149,401.00
1584306150,402.00
1584306151,402.00
1584306152,402.00
1584306153,402.00
1584306154,402.00
1584306155,402.00
1584306156,402.00
1584306157,402.00
1584306158,402.00
1584306159,402.00
1584306160,402.00
1584306161,402.00
1584306162,402.00
1584306163,401.00
1584306164,401.00
1584306165,401.00
1584306166,401.00
1584306167,401.00
1584306168,401.00
1584306169,401.00
1584306170,401.00
1584306171,402.00
1584306172,402.00
1584306173,402.00
1584306174,402.00
1584306175,402.00
1584306176,402.00
1584306177,402.00
1584306178,402.00
1584306179,402.00
1584306180,402.00
1584306181,402.00
1584306182,402.00
1584306183,403.00
1584306184,403.00
1584306185,403.00
1584306186,403.00
1584306187,402.00
1584306188,402.00
1584306189,402.00
1584306190,402.00
1584306191,403.00
1584306192,403.00
1584306193,403.00
1584306194,403.00
1584306195,403.00
1584306196,403.00
1584306197,403.00
1584306198,403.00
1584306199,403.00
1584306200,403.00
1584306201,403.00
1584306202,403.00
1584306203,402.00
1584306204,402.00
1584306205,402.00
1584306206,402.00
1584306207,403.00
1584306208,402.00
1584306209,402.00
1584306210,402.00
1584306211,402.00
1584306212,402.00
1584306213,402.00
1584306214,402.00
1584306215,402.00
1584306216,402.00
1584306217,402.00
1584306218,402.00
1584306219,402.00
1584306220,402.00
1584306221,402.00
1584306222,402.00
1584306223,402.00
1584306224,403.00
1584306225,403.00
1584306226,403.00
1584306227,403.00
1584306228,403.00
1584306229,402.00
1584306230,402.00
1584306231,402.00
1584306232,402.00
1584306233,401.00
1584306234,401.00
1584306235,401.00
1584306236,401.00
1584306237,401.00
1584306238,401.00
1584306239,401.00
1584306240,401.00
1584306241,400.00
1584306242,400.00
1584306243,400.00
1584306244,399.00
1584306245,399.00
1584306246,399.00
1584306247,399.00
1584306248,400.00
1584306249,400.00
1584306250,400.00
1584306251,400.00
1584306252,401.00
1584306253,401.00
1584306254,401.00
1584306255,401.00
1584306256,401.00
1584306257,401.00
1584306258,401.00
1584306259,401.00
1584306260,402.00
1584306261,402.00
1584306262,402.00
1584306263,402.00
1584306264,402.00
1584306265,402.00
1584306266,402.00
1584306267,401.00
1584306268,401.00
1584306269,401.00
1584306270,401.00
1584306271,400.00
1584306272,400.00
1584306273,400.00
1584306274,400.00
1584306275,400.00
1584306276,400.00
1584306277,400.00
1584306278,400.00
1584306279,401.00
1584306280,401.00
1584306281,401.00
1584306282,401.00
1584306283,401.00
1584306284,401.00
1584306285,401.00
1584306286,401.00
1584306287,401.00
1584306288,401.00
1584306289,401.00
1584306290,401.00
1584306291,401.00
1584306292,401.00
1584306293,401.00
1584306294,402.00
1584306295,402.00
1584306296,402.00
1584306297,402.00
1584306298,402.00
1584306299,402.00
1584306300,402.00
1584306301,402.00
1584306302,403.00
1584306303,403.00
1584306304,403.00
1584306305,403.00
1584306306,402.00
1584306307,402.00
1584306308,402.00
1584306309,402.00
1584306310,402.00
1584306311,402.00
1584306312,402.00
1584306313,402.00
1584306314,402.00
1584306315,402.00
1584306316,402.00
1584306317,402.00
1584306318,401.00
1584306319,401.00
1584306320,401.00
1584306321,401.00
1584306322,401.00
1584306323,401.00
1584306324,401.00
1584306325,401.00
1584306326,401.00
1584306327,401.00
1584306328,401.00
1584306329,401.00
1584306330,401.00
1584306331,401.00
1584306332,401.00
1584306333,402.00
1584306334,402.00
1584306335,402.00
1584306336,402.00
1584306337,402.00
1584306338,402.00
1584306339,402.00
1584306340,403.00
1584306341,403.00
1584306342,403.00
1584306343,403.00
1584306344,403.00
