UNIXTIME,CO2
1584144003,397.00
1584144004,397.00
1584144005,397.00
1584144006,397.00
1584144007,397.00
1584144008,398.00
1584144009,398.00
1584144010,398.00
1584144011,398.00
1584144012,398.00
1584144013,398.00
1584144014,398.00
1584144015,398.00
1584144016,398.00
1584144017,398.00
1584144018,398.00
1584144019,398.00
1584144020,397.00
1584144021,397.00
1584144022,397.00
1584144023,397.00
1584144024,398.00
1584144025,398.00
1584144026,398.00
1584144027,398.00
1584144028,398.00
1584144029,398.00
1584144030,398.00
1584144031,398.00
1584144032,398.00
1584144033,399.00
1584144034,399.00
1584144035,399.00
1584144036,399.00
1584144037,399.00
1584144038,399.00
1584144039,399.00
1584144040,399.00
1584144041,399.00
1584144042,399.00
1584144043,399.00
1584144044,399.00
1584144045,399.00
1584144046,399.00
1584144047,399.00
1584144048,399.00
1584144049,399.00
1584144050,399.00
1584144051,399.00
1584144052,399.00
1584144053,399.00
1584144054,399.00
1584144055,399.00
1584144056,399.00
1584144057,399.00
1584144058,399.00
1584144059,399.00
1584144060,399.00
1584144061,399.00
1584144062,398.00
1584144063,398.00
1584144064,397.00
1584144065,397.00
1584144066,397.00
1584144067,397.00
1584144068,397.00
1584144069,397.00
1584144070,398.00
1584144071,398.00
1584144072,398.00
1584144073,399.00
1584144074,399.00
1584144075,399.00
1584144076,400.00
1584144077,400.00
1584144078,400.00
1584144079,400.00
1584144080,400.00
1584144081,400.00
1584144082,400.00
1584144083,400.00
1584144084,400.00
1584144085,400.00
1584144086,400.00
1584144087,400.00
1584144088,399.00
1584144089,399.00
1584144090,399.00
1584144091,399.00
1584144092,399.00
1584144093,399.00
1584144094,399.00
1584144095,399.00
1584144096,399.00
1584144097,399.00
1584144098,399.00
1584144099,399.00
1584144100,399.00
1584144101,399.00
1584144102,399.00
1584144103,399.00
1584144104,399.00
1584144105,399.00
1584144106,399.00
1584144107,399.00
1584144108,399.00
1584144109,399.00
1584144110,399.00
1584144111,399.00
1584144112,398.00
1584144113,398.00
1584144114,398.00
1584144115,397.00
1584144116,397.00
1584144117,396.00
1584144118,396.00
1584144119,396.00
1584144120,396.00
1584144121,396.00
1584144122,396.00
1584144123,396.00
1584144124,396.00
1584144125,396.00
1584144126,396.00
1584144127,396.00
1584144128,396.00
1584144129,396.00
1584144130,396.00
1584144131,397.00
1584144132,397.00
1584144133,397.00
1584144134,397.00
1584144135,397.00
1584144136,397.00
1584144137,397.00
1584144138,397.00
1584144139,398.00
1584144140,398.00
1584144141,398.00
1584144142,398.00
1584144143,398.00
1584144144,398.00
1584144145,398.00
1584144146,398.00
1584144147,398.00
1584144148,398.00
1584144149,398.00
1584144150,398.00
1584144151,398.00
1584144152,398.00
1584144153,398.00
1584144154,398.00
1584144155,398.00
1584144156,399.00
1584144157,399.00
1584144158,399.00
1584144159,399.00
1584144160,399.00
1584144161,399.00
1584144162,400.00
1584144163,400.00
1584144164,400.00
1584144165,399.00
1584144166,399.00
1584144167,399.00
1584144168,399.00
1584144169,399.00
