UNIXTIME,CO2
1584201603,402.00
1584201604,402.00
1584201605,402.00
1584201606,402.00
1584201607,402.00
1584201608,402.00
1584201609,402.00
1584201610,402.00
1584201611,402.00
1584201612,402.00
1584201613,402.00
1584201614,402.00
1584201615,402.00
1584201616,402.00
1584201617,402.00
1584201618,402.00
1584201619,402.00
1584201620,402.00
1584201621,402.00
1584201622,402.00
1584201623,402.00
1584201624,401.00
1584201625,401.00
1584201626,401.00
1584201627,401.00
1584201628,401.00
1584201629,401.00
1584201630,402.00
1584201631,401.00
1584201632,401.00
1584201633,401.00
1584201634,401.00
1584201635,401.00
1584201636,402.00
1584201637,402.00
1584201638,402.00
1584201639,402.00
1584201640,402.00
1584201641,403.00
1584201642,403.00
1584201643,403.00
1584201644,403.00
1584201645,403.00
1584201646,403.00
1584201647,403.00
1584201648,403.00
1584201649,403.00
1584201650,403.00
1584201651,403.00
1584201652,403.00
1584201653,403.00
1584201654,403.00
1584201655,403.00
1584201656,403.00
1584201657,402.00
1584201658,402.00
1584201659,401.00
1584201660,401.00
1584201661,401.00
1584201662,401.00
1584201663,401.00
1584201664,401.00
1584201665,401.00
1584201666,401.00
1584201667,401.00
1584201668,401.00
1584201669,402.00
1584201670,401.00
1584201671,401.00
1584201672,401.00
1584201673,401.00
1584201674,401.00
1584201675,401.00
1584201676,401.00
1584201677,401.00
1584201678,401.00
1584201679,400.00
1584201680,400.00
1584201681,400.00
1584201682,400.00
1584201683,400.00
1584201684,400.00
1584201685,400.00
1584201686,400.00
1584201687,400.00
1584201688,400.00
1584201689,400.00
1584201690,400.00
1584201691,400.00
1584201692,400.00
1584201693,400.00
1584201694,400.00
1584201695,400.00
1584201696,400.00
1584201697,401.00
1584201698,401.00
1584201699,401.00
1584201700,401.00
1584201701,401.00
1584201702,401.00
1584201703,401.00
1584201704,401.00
1584201705,401.00
1584201706,402.00
1584201707,402.00
1584201708,403.00
1584201709,403.00
1584201710,403.00
1584201711,404.00
1584201712,404.00
1584201713,404.00
1584201714,404.00
1584201715,404.00
1584201716,404.00
1584201717,404.00
1584201718,403.00
1584201719,403.00
1584201720,403.00
1584201721,403.00
1584201722,402.00
1584201723,402.00
1584201724,402.00
1584201725,402.00
1584201726,402.00
1584201727,402.00
1584201728,403.00
1584201729,403.00
1584201730,403.00
1584201731,403.00
1584201732,403.00
1584201733,403.00
1584201734,403.00
1584201735,403.00
1584201736,404.00
1584201737,404.00
1584201738,404.00
1584201739,404.00
1584201740,404.00
1584201741,405.00
1584201742,405.00
1584201743,405.00
1584201744,405.00
1584201745,405.00
1584201746,406.00
1584201747,406.00
1584201748,406.00
1584201749,406.00
1584201750,406.00
1584201751,406.00
1584201752,406.00
1584201753,406.00
1584201754,405.00
1584201755,405.00
1584201756,405.00
1584201757,404.00
1584201758,404.00
1584201759,404.00
1584201760,404.00
1584201761,404.00
1584201762,404.00
1584201763,404.00
1584201764,404.00
1584201765,404.00
1584201766,404.00
1584201767,404.00
1584201768,404.00
1584201769,404.00
1584201770,404.00
1584201771,404.00
1584201772,404.00
1584201773,404.00
1584201774,403.00
1584201775,403.00
1584201776,403.00
1584201777,403.00
1584201778,403.00
1584201779,403.00
1584201780,403.00
1584201781,403.00
1584201782,404.00
1584201783,404.00
1584201784,404.00
1584201785,404.00
1584201786,404.00
1584201787,404.00
1584201788,404.00
1584201789,404.00
1584201790,404.00
1584201791,404.00
1584201792,404.00
1584201793,404.00
1584201794,404.00
1584201795,403.00
1584201796,403.00
1584201797,403.00
1584201798,403.00
1584201799,403.00
1584201800,403.00
1584201801,403.00
1584201802,404.00
1584201803,403.00
1584201804,403.00
1584201805,403.00
1584201806,403.00
1584201807,403.00
1584201808,403.00
1584201809,403.00
1584201810,403.00
1584201811,403.00
1584201812,403.00
1584201813,403.00
1584201814,403.00
1584201815,404.00
1584201816,404.00
1584201817,404.00
1584201818,404.00
1584201819,404.00
1584201820,404.00
1584201821,404.00
1584201822,404.00
1584201823,404.00
1584201824,405.00
1584201825,405.00
1584201826,405.00
1584201827,405.00
1584201828,405.00
1584201829,405.00
1584201830,405.00
1584201831,405.00
1584201832,405.00
1584201833,405.00
1584201834,405.00
1584201835,405.00
1584201836,404.00
1584201837,404.00
1584201838,404.00
1584201839,404.00
1584201840,404.00
1584201841,404.00
1584201842,404.00
1584201843,404.00
1584201844,404.00
1584201845,404.00
1584201846,404.00
1584201847,404.00
1584201848,404.00
1584201849,404.00
1584201850,404.00
1584201851,404.00
1584201852,404.00
1584201853,404.00
1584201854,404.00
1584201855,404.00
1584201856,404.00
1584201857,404.00
1584201858,404.00
1584201859,404.00
1584201860,404.00
1584201861,404.00
1584201862,404.00
1584201863,404.00
1584201864,404.00
1584201865,404.00
1584201866,404.00
1584201867,405.00
1584201868,404.00
1584201869,404.00
1584201870,404.00
1584201871,404.00
1584201872,404.00
1584201873,404.00
1584201874,404.00
1584201875,404.00
1584201876,404.00
1584201877,404.00
1584201878,404.00
1584201879,403.00
1584201880,403.00
1584201881,403.00
1584201882,403.00
1584201883,403.00
1584201884,403.00
1584201885,404.00
1584201886,404.00
1584201887,404.00
1584201888,404.00
1584201889,404.00
1584201890,404.00
1584201891,404.00
1584201892,404.00
1584201893,404.00
1584201894,404.00
1584201895,404.00
1584201896,404.00
1584201897,404.00
1584201898,404.00
1584201899,404.00
1584201900,404.00
1584201901,404.00
1584201902,404.00
1584201903,404.00
1584201904,404.00
1584201905,404.00
1584201906,404.00
1584201907,404.00
1584201908,404.00
1584201909,403.00
1584201910,403.00
1584201911,403.00
1584201912,403.00
1584201913,403.00
1584201914,402.00
1584201915,402.00
1584201916,402.00
1584201917,402.00
1584201918,402.00
1584201919,402.00
1584201920,402.00
1584201921,402.00
1584201922,402.00
1584201923,402.00
1584201924,402.00
1584201925,403.00
1584201926,403.00
1584201927,403.00
1584201928,403.00
1584201929,403.00
1584201930,403.00
