UNIXTIME,CO2
1584068403,406.00
1584068404,406.00
1584068405,405.00
1584068406,405.00
1584068407,405.00
1584068408,405.00
1584068409,404.00
1584068410,404.00
1584068411,404.00
1584068412,404.00
1584068413,404.00
1584068414,404.00
1584068415,404.00
1584068416,404.00
1584068417,404.00
1584068418,404.00
1584068419,404.00
1584068420,404.00
1584068421,404.00
1584068422,404.00
1584068423,404.00
1584068424,404.00
1584068425,404.00
1584068426,404.00
1584068427,404.00
1584068428,404.00
1584068429,404.00
1584068430,404.00
1584068431,404.00
1584068432,404.00
1584068433,404.00
1584068434,403.00
1584068435,403.00
1584068436,403.00
1584068437,403.00
1584068438,403.00
1584068439,403.00
1584068440,403.00
1584068441,403.00
1584068442,402.00
1584068443,402.00
1584068444,402.00
1584068445,402.00
1584068446,402.00
1584068447,402.00
1584068448,402.00
1584068449,403.00
1584068450,403.00
1584068451,403.00
1584068452,403.00
1584068453,403.00
1584068454,403.00
1584068455,403.00
1584068456,403.00
1584068457,403.00
1584068458,403.00
1584068459,404.00
1584068460,404.00
1584068461,404.00
1584068462,404.00
1584068463,404.00
1584068464,403.00
1584068465,403.00
1584068466,403.00
1584068467,403.00
1584068468,403.00
1584068469,403.00
1584068470,403.00
1584068471,403.00
1584068472,403.00
1584068473,403.00
1584068474,403.00
1584068475,403.00
1584068476,403.00
1584068477,403.00
1584068478,402.00
1584068479,402.00
1584068480,402.00
1584068481,402.00
1584068482,402.00
1584068483,402.00
1584068484,402.00
1584068485,402.00
1584068486,402.00
1584068487,402.00
1584068488,402.00
1584068489,402.00
1584068490,402.00
1584068491,401.00
1584068492,401.00
1584068493,401.00
1584068494,401.00
1584068495,401.00
1584068496,402.00
1584068497,402.00
1584068498,402.00
1584068499,402.00
1584068500,402.00
1584068501,402.00
1584068502,401.00
1584068503,401.00
1584068504,401.00
1584068505,401.00
1584068506,401.00
1584068507,401.00
1584068508,401.00
1584068509,401.00
1584068510,401.00
1584068511,401.00
1584068512,401.00
