1594830711,11,10,418,,,
1594830712,11,10,417,,,
1594830713,11,10,417,,,
1594830714,11,10,417,,,
1594830715,11,10,417,,,
1594830716,13,10,416,,,
1594830717,13,10,416,,,
1594830718,13,10,415,,,
1594830719,13,10,414,,,
1594830720,13,10,414,,,
1594830721,8,10,413,,,
1594830722,8,10,412,,,
1594830723,8,10,411,,,
1594830724,8,10,410,,,
1594830725,8,10,409,,,
1594830726,6,10,408,,,
1594830727,6,10,407,,,
1594830728,6,10,406,,,
1594830729,6,10,405,,,
1594830730,6,10,404,,,
1594830731,8,10,403,,,
1594830732,8,10,402,,,
1594830733,8,10,402,,,
1594830734,8,10,401,,,
1594830735,8,10,400,,,
1594830736,5,10,400,,,
1594830737,5,10,399,,,
1594830738,5,10,398,,,
1594830739,5,10,397,,,
1594830740,5,10,397,,,
1594830741,6,10,397,,,
1594830742,6,10,396,,,
1594830743,6,10,396,,,
1594830744,6,10,395,,,
1594830745,6,10,395,,,
1594830746,8,10,394,,,
1594830747,8,8,394,,,
1594830748,8,8,393,,,
1594830749,8,8,393,,,
1594830750,8,10,392,,,
1594830751,5,10,392,,,
1594830752,5,10,392,,,
1594830753,5,9,392,,,
1594830754,5,8,391,,,
1594830755,5,8,391,,,
1594830756,4,8,390,,,
1594830757,4,8,390,,,
1594830758,4,8,389,,,
1594830759,4,8,389,,,
1594830760,4,6,389,,,
1594830761,7,4,388,,,
1594830762,7,6,388,,,
1594830763,7,6,388,,,
1594830764,7,6,388,,,
1594830765,7,8,387,,,
1594830766,8,8,387,,,
1594830767,8,7,386,,,
1594830768,8,7,386,,,
1594830769,8,7,386,,,
1594830770,8,6,386,,,
1594830771,7,6,386,,,
1594830772,7,6,386,,,
1594830773,7,6,387,,,
1594830774,7,6,388,,,
1594830775,7,6,388,,,
1594830776,6,6,389,,,
1594830777,6,6,389,,,
1594830778,6,6,390,,,
1594830779,6,6,391,,,
1594830780,6,6,391,,,
1594830781,6,6,392,,,
1594830782,6,6,392,,,
1594830783,6,6,393,,,
1594830784,6,6,394,,,
1594830785,6,6,395,,,
1594830786,7,6,396,,,
1594830787,7,6,397,,,
1594830788,7,6,398,,,
1594830789,7,6,399,,,
1594830790,7,10,400,,,
1594830791,8,9,401,,,
1594830792,8,8,398,,,
1594830793,8,8,395,,,
1594830794,8,8,393,,,
1594830795,8,8,394,,,
1594830796,7,8,396,,,
1594830797,7,8,397,,,
1594830798,7,8,398,,,
1594830799,7,8,399,,,
1594830800,7,8,400,,,
1594830801,5,8,401,,,
1594830802,5,8,403,,,
1594830803,5,8,404,,,
1594830804,5,8,405,,,
1594830805,5,8,406,,,
1594830806,6,8,408,,,
1594830807,6,8,409,,,
1594830808,6,8,410,,,
1594830809,6,8,410,,,
1594830810,6,8,411,,,
1594830811,8,8,412,,,
1594830812,8,8,413,,,
1594830813,8,8,414,,,
1594830814,8,8,415,,,
1594830815,8,8,415,,,
1594830816,7,8,416,,,
1594830817,7,8,416,,,
1594830818,7,10,417,,,
1594830819,7,10,418,,,
1594830820,7,10,419,,,
1594830821,8,10,420,,,
1594830822,8,10,420,,,
1594830823,8,10,421,,,
1594830824,8,10,421,,,
1594830825,8,10,422,,,
1594830826,9,10,422,,,
1594830827,9,10,422,,,
1594830828,9,10,422,,,
1594830829,9,10,422,,,
1594830830,9,10,421,,,
1594830831,6,10,421,,,
1594830832,6,10,421,,,
1594830833,6,10,420,,,
1594830834,6,10,420,,,
1594830835,6,10,419,,,
1594830836,4,10,419,,,
1594830837,4,8,418,,,
1594830838,4,8,418,,,
1594830839,4,6,417,,,
1594830840,4,6,417,,,
1594830841,7,6,416,,,
1594830842,7,6,414,,,
1594830843,7,6,413,,,
1594830844,7,6,412,,,
1594830845,7,6,411,,,
1594830846,7,6,410,,,
1594830847,7,8,409,,,
1594830848,7,8,408,,,
1594830849,7,8,408,,,
1594830850,7,10,407,,,
1594830851,17,12,406,,,
1594830852,17,10,406,,,
1594830853,17,8,405,,,
1594830854,17,10,405,,,
1594830855,17,10,405,,,
1594830856,13,10,405,,,
1594830857,13,8,404,,,
1594830858,13,8,404,,,
1594830859,13,8,403,,,
1594830860,13,8,403,,,
1594830861,16,8,403,,,
1594830862,16,10,403,,,
1594830863,16,10,403,,,
1594830864,16,10,403,,,
1594830865,16,10,404,,,
1594830866,20,10,404,,,
1594830867,20,10,405,,,
1594830868,20,9,405,,,
1594830869,20,8,406,,,
1594830870,20,10,406,,,
1594830871,16,8,406,,,
1594830872,16,10,406,,,
1594830873,16,10,407,,,
1594830874,16,8,407,,,
1594830875,16,10,408,,,
1594830876,12,8,409,,,
1594830877,12,8,409,,,
1594830878,12,8,410,,,
1594830879,12,8,411,,,
1594830880,12,8,411,,,
1594830881,12,6,412,,,
1594830882,12,8,413,,,
1594830883,12,8,413,,,
1594830884,12,8,414,,,
1594830885,12,8,415,,,
1594830886,9,8,416,,,
1594830887,9,8,417,,,
1594830888,9,8,418,,,
1594830889,9,7,419,,,
1594830890,9,6,420,,,
1594830891,10,6,421,,,
1594830892,10,6,423,,,
1594830893,10,6,424,,,
1594830894,10,6,425,,,
1594830895,10,6,425,,,
1594830896,8,8,426,,,
1594830897,8,8,427,,,
1594830898,8,8,428,,,
1594830899,8,8,429,,,
1594830900,8,8,430,,,
1594830901,13,8,431,,,
1594830902,13,8,432,,,
1594830903,13,8,433,,,
1594830904,13,6,434,,,
1594830905,13,8,435,,,
1594830906,13,8,436,,,
1594830907,13,8,437,,,
1594830908,13,8,438,,,
1594830909,13,8,439,,,
1594830910,13,8,440,,,
1594830911,13,8,442,,,
1594830912,13,8,443,,,
1594830913,13,10,444,,,
1594830914,13,10,445,,,
1594830915,13,10,446,,,
1594830916,10,10,447,,,
1594830917,10,8,449,,,
1594830918,10,8,450,,,
1594830919,10,8,451,,,
1594830920,10,8,452,,,
1594830921,9,8,452,,,
1594830922,9,8,453,,,
1594830923,9,8,453,,,
1594830924,9,8,454,,,
1594830925,9,8,454,,,
1594830926,13,8,454,,,
1594830927,13,6,454,,,
1594830928,13,6,455,,,
1594830929,13,6,455,,,
1594830930,13,6,456,,,
1594830931,14,6,456,,,
1594830932,14,6,457,,,
1594830933,14,8,457,,,
1594830934,14,8,458,,,
1594830935,14,8,458,,,
1594830936,10,8,459,,,
1594830937,10,8,460,,,
1594830938,10,8,461,,,
1594830939,10,8,461,,,
1594830940,10,8,462,,,
1594830941,13,8,463,,,
1594830942,13,8,463,,,
1594830943,13,8,464,,,
1594830944,13,8,464,,,
1594830945,13,7,465,,,
1594830946,19,7,465,,,
1594830947,19,8,466,,,
1594830948,19,6,466,,,
1594830949,19,8,467,,,
1594830950,19,8,468,,,
1594830951,22,8,470,,,
1594830952,22,9,471,,,
1594830953,22,6,472,,,
1594830954,22,6,473,,,
1594830955,22,6,474,,,
1594830956,20,6,475,,,
1594830957,20,6,476,,,
1594830958,20,7,477,,,
1594830959,20,6,479,,,
1594830960,20,8,480,,,
1594830961,22,8,481,,,
1594830962,22,8,482,,,
1594830963,22,8,483,,,
1594830964,22,8,484,,,
1594830965,22,6,486,,,
1594830966,22,6,487,,,
1594830967,22,6,488,,,
1594830968,22,6,490,,,
1594830969,22,6,491,,,
1594830970,22,8,492,,,
1594830971,20,6,493,,,
1594830972,20,6,494,,,
1594830973,20,8,495,,,
1594830974,20,8,496,,,
1594830975,20,8,498,,,
1594830976,18,8,499,,,
1594830977,18,10,500,,,
1594830978,18,9,501,,,
1594830979,18,8,501,,,
1594830980,18,10,502,,,
1594830981,17,8,502,,,
1594830982,17,8,503,,,
1594830983,17,8,503,,,
1594830984,17,8,504,,,
1594830985,17,10,504,,,
1594830986,14,10,505,,,
1594830987,14,10,505,,,
1594830988,14,10,506,,,
1594830989,14,9,506,,,
1594830990,14,8,506,,,
1594830991,11,8,506,,,
1594830992,11,10,506,,,
1594830993,11,8,506,,,
1594830994,11,8,506,,,
1594830995,11,8,505,,,
1594830996,10,8,505,,,
1594830997,10,10,504,,,
1594830998,10,10,503,,,
1594830999,10,10,502,,,
1594831000,10,10,502,,,
1594831001,8,10,501,,,
1594831002,8,10,500,,,
1594831003,8,10,500,,,
1594831004,8,10,499,,,
1594831005,8,10,498,,,
1594831006,8,10,498,,,
1594831007,8,12,497,,,
1594831008,8,14,496,,,
1594831009,8,14,495,,,
1594831010,8,13,494,,,
1594831011,9,12,492,,,
1594831012,9,14,492,,,
1594831013,9,12,491,,,
1594831014,9,10,489,,,
1594831015,9,12,487,,,
1594831016,11,14,486,,,
1594831017,11,14,484,,,
1594831018,11,14,483,,,
1594831019,11,14,481,,,
1594831020,11,14,479,,,
1594831021,13,12,478,,,
1594831022,13,12,476,,,
1594831023,13,9,475,,,
1594831024,13,10,473,,,
1594831025,13,6,472,,,
1594831026,10,8,471,,,
1594831027,10,6,469,,,
1594831028,10,6,468,,,
1594831029,10,8,467,,,
1594831030,10,8,466,,,
1594831031,8,8,465,,,
1594831032,8,8,464,,,
1594831033,8,8,463,,,
1594831034,8,8,462,,,
1594831035,8,10,461,,,
1594831036,8,10,460,,,
1594831037,8,10,459,,,
1594831038,8,10,458,,,
1594831039,8,10,457,,,
1594831040,8,10,456,,,
1594831041,5,10,455,,,
1594831042,5,10,454,,,
1594831043,5,10,453,,,
1594831044,5,10,453,,,
1594831045,5,10,452,,,
1594831046,5,10,451,,,
1594831047,5,10,449,,,
1594831048,5,10,448,,,
1594831049,5,10,446,,,
1594831050,5,9,445,,,
1594831051,7,8,444,,,
1594831052,7,8,443,,,
1594831053,7,8,442,,,
1594831054,7,10,441,,,
1594831055,7,10,440,,,
1594831056,7,10,439,,,
1594831057,7,10,438,,,
1594831058,7,10,438,,,
1594831059,7,10,437,,,
1594831060,7,10,435,,,
1594831061,7,10,434,,,
1594831062,7,10,433,,,
1594831063,7,10,432,,,
1594831064,7,10,431,,,
1594831065,7,10,431,,,
1594831066,5,10,430,,,
1594831067,5,10,429,,,
1594831068,5,10,428,,,
1594831069,5,10,427,,,
1594831070,5,8,426,,,
1594831071,8,6,425,,,
1594831072,8,8,424,,,
1594831073,8,8,423,,,
1594831074,8,8,422,,,
1594831075,8,8,422,,,
1594831076,9,8,421,,,
1594831077,9,7,421,,,
1594831078,9,6,421,,,
1594831079,9,6,420,,,
1594831080,9,6,420,,,
1594831081,10,6,420,,,
1594831082,10,7,420,,,
1594831083,10,8,420,,,
1594831084,10,8,420,,,
1594831085,10,8,420,,,
1594831086,9,8,420,,,
1594831087,9,8,420,,,
1594831088,9,8,421,,,
1594831089,9,8,421,,,
1594831090,9,8,422,,,
1594831091,7,8,422,,,
1594831092,7,8,422,,,
1594831093,7,8,423,,,
1594831094,7,6,424,,,
1594831095,7,6,424,,,
1594831096,11,6,425,,,
1594831097,11,6,426,,,
1594831098,11,6,426,,,
1594831099,11,6,427,,,
1594831100,11,6,427,,,
1594831101,18,6,428,,,
1594831102,18,6,428,,,
1594831103,18,6,429,,,
1594831104,18,6,430,,,
1594831105,18,8,431,,,
1594831106,15,8,432,,,
1594831107,15,8,434,,,
1594831108,15,8,435,,,
1594831109,15,8,436,,,
1594831110,15,8,438,,,
1594831111,10,8,440,,,
1594831112,10,10,441,,,
1594831113,10,10,443,,,
1594831114,10,6,444,,,
1594831115,10,8,446,,,
1594831116,9,8,447,,,
1594831117,9,8,448,,,
1594831118,9,8,449,,,
1594831119,9,8,451,,,
1594831120,9,8,452,,,
1594831121,15,7,453,,,
1594831122,15,7,454,,,
1594831123,15,6,454,,,
1594831124,15,6,455,,,
1594831125,15,7,456,,,
1594831126,13,8,457,,,
1594831127,13,8,458,,,
1594831128,13,8,458,,,
1594831129,13,8,459,,,
1594831130,13,8,460,,,
1594831131,13,8,461,,,
1594831132,13,8,462,,,
1594831133,13,8,463,,,
1594831134,13,8,464,,,
1594831135,13,8,465,,,
1594831136,11,8,466,,,
1594831137,11,8,467,,,
1594831138,11,8,468,,,
1594831139,11,8,468,,,
1594831140,11,8,469,,,
1594831141,10,8,470,,,
1594831142,10,8,471,,,
1594831143,10,8,472,,,
1594831144,10,6,472,,,
1594831145,10,6,473,,,
1594831146,12,6,473,,,
1594831147,12,6,474,,,
1594831148,12,6,474,,,
1594831149,12,6,475,,,
1594831150,12,6,475,,,
1594831151,11,8,475,,,
1594831152,11,6,476,,,
1594831153,11,7,476,,,
1594831154,11,7,477,,,
1594831155,11,6,477,,,
1594831156,12,7,478,,,
1594831157,12,6,479,,,
1594831158,12,8,480,,,
1594831159,12,8,480,,,
1594831160,12,8,481,,,
1594831161,13,8,481,,,
1594831162,13,8,482,,,
1594831163,13,8,482,,,
1594831164,13,8,482,,,
1594831165,13,6,482,,,
1594831166,15,8,483,,,
1594831167,15,6,483,,,
1594831168,15,6,484,,,
1594831169,15,6,484,,,
1594831170,15,6,484,,,
1594831171,14,6,484,,,
1594831172,14,6,485,,,
1594831173,14,6,485,,,
1594831174,14,6,485,,,
1594831175,14,6,486,,,
1594831176,12,6,486,,,
1594831177,12,6,486,,,
1594831178,12,6,487,,,
1594831179,12,8,487,,,
1594831180,12,8,487,,,
1594831181,12,8,488,,,
1594831182,12,8,488,,,
1594831183,12,8,488,,,
1594831184,12,6,488,,,
1594831185,12,6,488,,,
1594831186,12,6,488,,,
1594831187,12,8,488,,,
1594831188,12,8,489,,,
1594831189,12,8,489,,,
1594831190,12,10,489,,,
1594831191,8,8,489,,,
1594831192,8,6,489,,,
1594831193,8,8,489,,,
1594831194,8,12,489,,,
1594831195,8,8,489,,,
1594831196,11,8,488,,,
1594831197,11,8,488,,,
1594831198,11,8,488,,,
1594831199,11,8,488,,,
1594831200,11,8,488,,,
1594831201,9,8,489,,,
1594831202,9,6,488,,,
1594831203,9,6,488,,,
1594831204,9,6,488,,,
1594831205,9,6,488,,,
1594831206,7,6,487,,,
1594831207,7,6,487,,,
1594831208,7,6,487,,,
1594831209,7,6,487,,,
1594831210,7,6,487,,,
1594831211,9,6,487,,,
1594831212,9,6,487,,,
1594831213,9,6,486,,,
1594831214,9,6,486,,,
1594831215,9,8,485,,,
1594831216,11,8,485,,,
1594831217,11,8,485,,,
1594831218,11,8,485,,,
1594831219,11,8,484,,,
1594831220,11,8,484,,,
1594831221,10,6,483,,,
1594831222,10,6,483,,,
1594831223,10,6,483,,,
1594831224,10,8,483,,,
1594831225,10,8,483,,,
1594831226,10,8,483,,,
1594831227,10,8,482,,,
1594831228,10,8,482,,,
1594831229,10,8,482,,,
1594831230,10,8,481,,,
1594831231,10,8,481,,,
1594831232,10,8,480,,,
1594831233,10,8,480,,,
1594831234,10,8,479,,,
1594831235,10,10,479,,,
1594831236,10,12,479,,,
1594831237,10,12,478,,,
1594831238,10,14,478,,,
1594831239,10,14,478,,,
1594831240,10,12,477,,,
1594831241,19,12,477,,,
1594831242,19,12,476,,,
1594831243,19,14,476,,,
1594831244,19,12,475,,,
1594831245,19,14,474,,,
1594831246,13,14,473,,,
1594831247,13,12,472,,,
1594831248,13,12,471,,,
1594831249,13,12,471,,,
1594831250,13,13,470,,,
1594831251,8,12,470,,,
1594831252,8,12,470,,,
1594831253,8,12,469,,,
1594831254,8,12,469,,,
1594831255,8,10,468,,,
1594831256,7,10,468,,,
1594831257,7,12,467,,,
1594831258,7,10,467,,,
1594831259,7,11,466,,,
1594831260,7,11,465,,,
1594831261,6,12,465,,,
1594831262,6,12,464,,,
1594831263,6,12,464,,,
1594831264,6,12,463,,,
1594831265,6,12,462,,,
1594831266,10,10,461,,,
1594831267,10,10,460,,,
1594831268,10,10,459,,,
1594831269,10,10,458,,,
1594831270,10,10,457,,,
1594831271,12,8,456,,,
1594831272,12,8,455,,,
1594831273,12,8,454,,,
1594831274,12,8,453,,,
1594831275,12,8,452,,,
1594831276,12,10,451,,,
1594831277,12,10,450,,,
1594831278,12,10,449,,,
1594831279,12,10,448,,,
1594831280,12,8,447,,,
1594831281,15,10,447,,,
1594831282,15,8,446,,,
1594831283,15,9,445,,,
1594831284,15,10,444,,,
1594831285,15,8,443,,,
1594831286,13,10,442,,,
1594831287,13,9,440,,,
1594831288,13,8,439,,,
1594831289,13,10,438,,,
1594831290,13,6,437,,,
1594831291,19,6,436,,,
1594831292,19,6,435,,,
1594831293,19,6,434,,,
1594831294,19,6,434,,,
1594831295,19,6,434,,,
1594831296,17,6,434,,,
1594831297,17,8,434,,,
1594831298,17,6,434,,,
1594831299,17,6,434,,,
1594831300,17,8,434,,,
1594831301,16,6,435,,,
1594831302,16,6,435,,,
1594831303,16,6,436,,,
1594831304,16,7,437,,,
1594831305,16,6,437,,,
1594831306,16,6,438,,,
1594831307,16,10,439,,,
1594831308,16,8,440,,,
1594831309,16,10,442,,,
1594831310,16,9,443,,,
1594831311,13,10,444,,,
1594831312,13,10,445,,,
1594831313,13,12,445,,,
1594831314,13,10,446,,,
1594831315,13,12,446,,,
1594831316,10,14,447,,,
1594831317,10,14,447,,,
1594831318,10,14,448,,,
1594831319,10,14,448,,,
1594831320,10,14,449,,,
1594831321,13,14,449,,,
1594831322,13,14,449,,,
1594831323,13,0,448,,,
1594831324,13,0,448,,,
1594831325,13,14,447,,,
1594831326,10,14,446,,,
1594831327,10,14,445,,,
1594831328,10,12,444,,,
1594831329,10,12,444,,,
1594831330,10,12,443,,,
1594831331,6,11,443,,,
1594831332,6,10,443,,,
1594831333,6,10,442,,,
1594831334,6,10,441,,,
1594831335,6,10,440,,,
1594831336,8,8,440,,,
1594831337,8,6,439,,,
1594831338,8,8,439,,,
1594831339,8,9,439,,,
1594831340,8,8,438,,,
1594831341,11,8,438,,,
1594831342,11,8,437,,,
1594831343,11,10,436,,,
1594831344,11,10,435,,,
1594831345,11,10,435,,,
1594831346,13,10,434,,,
1594831347,13,10,434,,,
1594831348,13,10,434,,,
1594831349,13,9,433,,,
1594831350,13,8,433,,,
1594831351,11,8,432,,,
1594831352,11,10,432,,,
1594831353,11,10,431,,,
1594831354,11,8,431,,,
1594831355,11,8,430,,,
1594831356,13,8,430,,,
1594831357,13,8,430,,,
1594831358,13,6,430,,,
1594831359,13,7,430,,,
1594831360,13,7,429,,,
1594831361,19,6,429,,,
1594831362,19,6,429,,,
1594831363,19,7,429,,,
1594831364,19,6,429,,,
1594831365,19,8,429,,,
1594831366,15,8,430,,,
1594831367,15,8,431,,,
1594831368,15,8,432,,,
1594831369,15,10,433,,,
1594831370,15,10,434,,,
1594831371,13,10,435,,,
1594831372,13,10,437,,,
1594831373,13,10,438,,,
1594831374,13,10,439,,,
1594831375,13,10,439,,,
1594831376,12,10,440,,,
1594831377,12,10,440,,,
1594831378,12,10,441,,,
1594831379,12,10,441,,,
1594831380,12,10,441,,,
1594831381,13,8,441,,,
1594831382,13,8,441,,,
1594831383,13,8,441,,,
1594831384,13,8,442,,,
1594831385,13,8,442,,,
1594831386,14,8,442,,,
1594831387,14,8,442,,,
1594831388,14,8,442,,,
1594831389,14,8,442,,,
1594831390,14,10,442,,,
1594831391,14,10,442,,,
1594831392,14,10,442,,,
1594831393,14,10,443,,,
1594831394,14,10,443,,,
1594831395,14,10,443,,,
1594831396,9,10,443,,,
1594831397,9,10,443,,,
1594831398,9,10,443,,,
1594831399,9,10,443,,,
1594831400,9,10,444,,,
1594831401,7,10,444,,,
1594831402,7,10,443,,,
1594831403,7,10,443,,,
1594831404,7,10,443,,,
1594831405,7,10,442,,,
1594831406,7,8,442,,,
1594831407,7,8,442,,,
1594831408,7,8,442,,,
1594831409,7,8,442,,,
1594831410,7,8,442,,,
1594831411,8,6,442,,,
1594831412,8,8,442,,,
1594831413,8,8,441,,,
1594831414,8,8,441,,,
1594831415,8,8,441,,,
1594831416,9,8,440,,,
1594831417,9,8,440,,,
1594831418,9,8,440,,,
1594831419,9,6,440,,,
1594831420,9,6,440,,,
1594831421,11,6,439,,,
1594831422,11,6,439,,,
1594831423,11,6,439,,,
1594831424,11,6,439,,,
1594831425,11,6,439,,,
1594831426,9,6,439,,,
1594831427,9,8,439,,,
1594831428,9,8,439,,,
1594831429,9,8,440,,,
1594831430,9,7,440,,,
1594831431,14,7,441,,,
1594831432,14,8,441,,,
1594831433,14,8,441,,,
1594831434,14,8,441,,,
1594831435,14,8,441,,,
1594831436,12,10,442,,,
1594831437,12,12,443,,,
1594831438,12,12,444,,,
1594831439,12,12,445,,,
1594831440,12,12,445,,,
1594831441,10,10,446,,,
1594831442,10,10,446,,,
1594831443,10,10,447,,,
1594831444,10,10,447,,,
1594831445,10,10,447,,,
1594831446,13,8,448,,,
1594831447,13,9,448,,,
1594831448,13,7,448,,,
1594831449,13,8,448,,,
1594831450,13,8,448,,,
1594831451,12,7,448,,,
1594831452,12,8,448,,,
1594831453,12,6,449,,,
1594831454,12,4,449,,,
1594831455,12,6,449,,,
1594831456,15,6,450,,,
1594831457,15,6,450,,,
1594831458,15,6,451,,,
1594831459,15,8,452,,,
1594831460,15,6,452,,,
1594831461,18,6,453,,,
1594831462,18,7,454,,,
1594831463,18,6,454,,,
1594831464,18,6,455,,,
1594831465,18,6,455,,,
1594831466,21,6,456,,,
1594831467,21,6,457,,,
1594831468,21,8,458,,,
1594831469,21,8,459,,,
1594831470,21,8,460,,,
1594831471,21,8,461,,,
1594831472,21,8,463,,,
1594831473,21,8,464,,,
1594831474,21,8,465,,,
1594831475,21,8,466,,,
1594831476,11,8,467,,,
1594831477,11,8,468,,,
1594831478,11,8,469,,,
1594831479,11,8,471,,,
1594831480,11,8,471,,,
1594831481,7,10,472,,,
1594831482,7,10,473,,,
1594831483,7,10,474,,,
1594831484,7,8,475,,,
1594831485,7,8,476,,,
1594831486,5,8,476,,,
1594831487,5,8,477,,,
1594831488,5,10,477,,,
1594831489,5,10,478,,,
1594831490,5,12,478,,,
1594831491,5,10,478,,,
1594831492,5,8,478,,,
1594831493,5,8,478,,,
1594831494,5,8,478,,,
1594831495,5,7,478,,,
1594831496,6,6,478,,,
1594831497,6,8,477,,,
1594831498,6,8,477,,,
1594831499,6,8,476,,,
1594831500,6,8,476,,,
1594831501,6,8,475,,,
1594831502,6,8,474,,,
1594831503,6,8,474,,,
1594831504,6,8,473,,,
1594831505,6,8,472,,,
1594831506,7,8,472,,,
1594831507,7,8,471,,,
1594831508,7,8,470,,,
1594831509,7,8,469,,,
1594831510,7,8,469,,,
1594831511,5,8,468,,,
1594831512,5,8,468,,,
1594831513,5,8,467,,,
1594831514,5,8,467,,,
1594831515,5,8,466,,,
1594831516,5,10,466,,,
1594831517,5,10,466,,,
1594831518,5,10,466,,,
1594831519,5,10,466,,,
1594831520,5,10,465,,,
1594831521,5,10,465,,,
1594831522,5,10,464,,,
1594831523,5,10,464,,,
1594831524,5,10,463,,,
1594831525,5,8,462,,,
1594831526,5,8,461,,,
1594831527,5,8,460,,,
1594831528,5,12,459,,,
1594831529,5,12,458,,,
1594831530,5,10,457,,,
1594831531,5,8,455,,,
1594831532,5,6,454,,,
1594831533,5,6,452,,,
1594831534,5,6,451,,,
1594831535,5,6,449,,,
1594831536,3,6,448,,,
1594831537,3,6,447,,,
1594831538,3,6,446,,,
1594831539,3,6,445,,,
1594831540,3,6,444,,,
1594831541,3,12,443,,,
1594831542,3,14,442,,,
1594831543,3,14,441,,,
1594831544,3,12,439,,,
1594831545,3,10,438,,,
1594831546,4,10,437,,,
1594831547,4,10,436,,,
1594831548,4,10,435,,,
1594831549,4,10,434,,,
1594831550,4,10,433,,,
1594831551,10,10,432,,,
1594831552,10,8,431,,,
1594831553,10,10,430,,,
1594831554,10,9,429,,,
1594831555,10,10,429,,,
1594831556,11,10,428,,,
1594831557,11,10,427,,,
1594831558,11,10,426,,,
1594831559,11,10,425,,,
1594831560,11,10,424,,,
1594831561,7,10,423,,,
1594831562,7,10,422,,,
1594831563,7,10,421,,,
1594831564,7,10,420,,,
1594831565,7,10,419,,,
1594831566,7,10,418,,,
1594831567,7,10,417,,,
1594831568,7,8,416,,,
1594831569,7,8,415,,,
1594831570,7,8,414,,,
1594831571,7,8,414,,,
1594831572,7,8,414,,,
1594831573,7,8,413,,,
1594831574,7,8,412,,,
1594831575,7,8,412,,,
1594831576,9,7,411,,,
1594831577,9,8,411,,,
1594831578,9,8,411,,,
1594831579,9,8,411,,,
1594831580,9,8,411,,,
1594831581,12,8,411,,,
1594831582,12,8,411,,,
1594831583,12,10,411,,,
1594831584,12,8,411,,,
1594831585,12,10,411,,,
1594831586,17,8,411,,,
1594831587,17,8,411,,,
1594831588,17,8,411,,,
1594831589,17,8,411,,,
1594831590,17,8,411,,,
1594831591,13,8,411,,,
1594831592,13,8,412,,,
1594831593,13,8,413,,,
1594831594,13,9,414,,,
1594831595,13,10,415,,,
1594831596,10,10,416,,,
1594831597,10,10,417,,,
1594831598,10,10,417,,,
1594831599,10,8,418,,,
