UnixTime,Wind Speed,Wind Dir,GasData
1594742588,0,98.59947149,453
1594742589,0,32.75111334,453
1594742590,0,135.4700246,453
1594742591,0,130.5588488,453
1594742592,0,101.8267039,453
1594742593,0,143.1225144,453
1594742594,0,55.08021117,453
1594742595,0,55.91839769,452
1594742596,0,45.99099604,452
1594742597,0,109.9967662,451
1594742598,0,92.06417392,451
1594742599,0,147.571333,451
1594742600,0,114.6347538,451
1594742601,0,101.053979,450
1594742602,0,137.0651679,450
1594742603,0,147.3539931,450
1594742604,0,74.38271165,450
1594742605,0,121.216637,449
1594742606,0,33.29407533,449
1594742607,0,68.33024898,449
1594742608,0,130.7096183,448
1594742609,0,122.636859,448
1594742610,0,133.7272369,448
1594742611,0,87.02696535,448
1594742612,0,123.4183798,447
1594742613,0,86.66912591,447
1594742614,0,83.81353204,446
1594742615,0,131.930662,443
1594742616,0,100.1573851,439
1594742617,0,96.65189615,435
1594742618,0,122.0860582,435
1594742644,0,62.3644324,442
1594742645,1.492,148.7465061,442
1594742646,1.492,132.503067,442
1594742647,1.492,90.47010291,442
1594742648,0,75.47181854,442
1594742649,1.492,53.22476137,441
1594742650,0,42.91167589,441
1594742651,1.492,102.8609026,441
1594742652,0,104.3250436,441
1594742653,1.492,148.1526082,441
1594742654,0,113.6096372,441
1594742655,1.492,88.02664986,441
1594742656,0,34.36616633,441
1594742657,0,81.74941648,441
1594742658,1.492,147.2153387,441
1594742659,0,115.0894895,440
1594742660,1.492,56.18532769,440
1594742661,1.492,138.8547289,440
1594742662,1.492,68.63470001,440
1594742663,1.492,73.75090058,440
1594742664,1.492,35.81083406,441
1594742665,2.984,97.78271938,441
1594742666,1.492,138.5179193,442
1594742667,1.492,118.7299914,442
1594742668,1.492,113.9226996,443
1594742669,1.492,115.1297305,442
1594742670,2.984,77.50722597,442
1594742671,1.492,66.96855777,442
1594742672,1.492,30.01545361,443
1594742673,1.492,75.59512046,443
1594742674,1.492,148.1410424,444
1594742675,1.492,36.10941186,445
1594742676,1.492,41.71307718,446
1594742677,1.492,137.2191075,446
1594742678,1.492,136.843735,447
1594742679,1.492,92.85169154,447
1594742680,1.492,100.1373716,447
1594742681,1.492,111.5704842,448
1594742682,1.492,81.37697176,449
1594742683,0,113.4268336,450
1594742684,1.492,126.608923,450
1594742685,1.492,103.0750133,450
1594742686,0,96.35806847,451
1594742687,1.492,49.15425031,452
1594742688,1.492,86.11263158,453
1594742689,0,47.47601008,454
1594742690,1.492,148.0538342,455
1594742691,0,76.33766833,456
1594742692,1.492,122.0942136,458
1594742693,0,145.4468879,459
1594742694,1.492,124.6997747,460
1594742695,0,87.56940259,461
1594742696,0,33.35306039,462
1594742697,0,67.63010296,463
1594742698,1.492,139.1241165,464
1594742699,0,119.3188411,465
1594742700,1.492,109.2203049,466
1594742701,0,129.2409375,467
1594742702,1.492,31.46179136,468
1594742703,0,57.64075862,469
1594742704,1.492,123.7696226,470
1594742705,1.492,145.0572421,471
1594742706,1.492,38.4260468,471
1594742707,2.984,110.1141651,472
1594742708,1.492,78.36605925,472
1594742709,1.492,32.86567928,472
1594742710,1.492,44.54140036,473
1594742711,2.984,146.4617811,474
1594742712,1.492,99.88362453,474
1594742713,1.492,80.11088186,475
1594742714,1.492,125.9036612,475
1594742715,1.492,115.2719214,476
1594742716,1.492,43.91787421,476
1594742717,1.492,118.0161727,477
1594742718,1.492,69.53040432,477
1594742719,1.492,101.4196371,478
1594742720,1.492,79.65646885,479
1594742721,1.492,132.9962058,480
1594742722,1.492,56.30768791,480
1594742723,1.492,49.20800065,481
1594742724,1.492,127.979322,482
1594742725,1.492,67.0710415,483
1594742726,1.492,123.7715697,483
1594742727,0,70.0462697,484
1594742728,1.492,122.4615027,485
1594742729,1.492,43.01808522,485
1594742730,0,37.32955298,486
1594742731,1.492,127.4495644,487
1594742732,1.492,90.82736377,487
1594742733,1.492,132.4023343,488
1594742734,1.492,121.6961582,488
1594742735,0,143.0250421,489
1594742736,1.492,90.94757782,489
1594742737,1.492,35.88966282,490
1594742738,1.492,74.84710427,490
1594742739,0,102.8627603,491
1594742740,1.492,121.1384583,488
1594742741,2.984,67.39846635,485
1594742742,1.492,149.4868391,482
1594742743,1.492,103.251612,482
1594742744,2.984,138.8018622,482
1594742745,1.492,129.4798821,483
1594742746,2.984,102.0321084,483
1594742747,1.492,96.64759952,484
1594742748,1.492,84.09219706,484
1594742749,2.984,104.5072468,485
1594742750,1.492,53.20440333,486
1594742751,1.492,114.042747,486
1594742752,1.492,52.77721723,487
1594742753,1.492,45.38337715,487
1594742754,1.492,48.27287729,488
1594742755,1.492,116.0527003,489
1594742756,1.492,35.62794066,489
1594742757,1.492,121.723153,490
1594742758,1.492,61.97789642,491
1594742759,2.984,69.84401151,491
1594742760,1.492,94.87638319,492
1594742761,1.492,106.5057679,492
1594742762,1.492,65.79399904,493
1594742763,1.492,118.3004255,493
1594742764,0,59.64073382,494
1594742765,1.492,35.1166496,494
1594742766,1.492,39.40151235,495
1594742767,0,141.0502874,495
1594742768,1.492,142.0648468,496
1594742769,1.492,85.05039561,497
1594742770,0,79.96301753,497
1594742771,1.492,39.15341432,498
1594742772,0,120.622052,499
1594742773,1.492,84.44121756,499
1594742774,0,101.7277626,499
1594742775,0,38.26414533,500
1594742776,0,36.95148053,500
1594742777,1.492,51.22186603,501
1594742778,0,47.48260878,502
1594742779,0,105.6066726,502
1594742780,1.492,96.41920368,503
1594742781,0,115.1288579,503
1594742782,0,33.55272056,503
1594742783,0,88.98652227,504
1594742784,0,109.735002,504
1594742785,0,47.68365415,504
1594742786,0,96.28848335,505
1594742787,0,131.1909628,506
1594742788,0,57.76638822,506
1594742789,0,95.92543974,507
1594742790,0,91.46197331,508
1594742791,0,122.4689454,508
1594742792,0,88.14869021,509
1594742793,0,77.27614681,509
1594742794,0,129.3497837,510
1594742795,0,44.81882435,510
1594742796,1.492,73.1030642,510
1594742797,0,124.0289274,510
1594742798,0,100.8022052,511
1594742799,1.492,63.18648028,511
1594742800,1.492,131.7869517,511
1594742801,0,98.96850157,512
1594742802,1.492,100.6436183,512
1594742803,1.492,122.9976634,512
1594742804,1.492,119.2894702,513
1594742805,1.492,31.4876842,513
1594742806,1.492,53.12753744,513
1594742807,0,88.56898763,514
1594742808,1.492,44.31862515,514
1594742809,1.492,52.31657923,515
1594742810,1.492,102.0370466,516
1594742811,0,64.29732018,517
1594742812,1.492,119.6168828,518
1594742813,1.492,42.51462271,518
1594742814,1.492,105.0780983,519
1594742815,1.492,87.3976963,519
1594742816,0,38.41663514,520
1594742817,1.492,102.1907821,520
1594742818,1.492,105.9041379,521
1594742819,1.492,92.21652363,521
1594742820,1.492,71.57950428,522
1594742821,1.492,93.31788339,523
1594742822,2.984,108.210329,523
1594742823,1.492,90.10365316,524
1594742824,2.984,97.96211163,524
1594742825,2.984,63.50117041,524
1594742826,1.492,65.32765738,524
1594742827,2.984,134.7738766,524
1594742828,2.984,132.8834354,525
1594742829,1.492,106.9559741,525
1594742830,2.984,76.3750412,526
1594742831,2.984,116.9122535,526
1594742832,1.492,55.99875515,527
1594742833,2.984,132.7603553,527
1594742834,1.492,123.7087062,527
1594742835,2.984,37.9012323,528
1594742836,1.492,66.12960789,528
1594742837,2.984,116.4562167,528
1594742838,1.492,51.82304922,528
1594742839,2.984,131.4898122,528
1594742840,1.492,47.96964664,528
1594742841,2.984,135.8335947,528
1594742842,1.492,118.3256103,528
1594742843,2.984,61.62790508,529
1594742844,1.492,70.00743371,529
1594742845,2.984,55.01220782,529
1594742846,2.984,46.97125326,529
1594742847,2.984,50.17917422,528
1594742848,1.492,132.1768619,528
1594742849,2.984,50.10236649,528
1594742850,2.984,116.3440813,527
1594742851,1.492,98.31306524,527
1594742852,2.984,53.41525451,527
1594742853,1.492,129.0765275,527
1594742854,2.984,110.0947716,527
1594742855,1.492,99.07124989,527
1594742856,2.984,104.4129152,528
1594742857,1.492,140.5975863,528
1594742858,1.492,109.3026706,529
1594742859,2.984,86.08324413,529
1594742860,1.492,148.8743097,529
1594742861,1.492,92.7847392,530
1594742862,1.492,124.4821964,530
1594742863,1.492,65.68981139,530
1594742864,0,135.7040787,530
1594742865,1.492,125.4087581,530
1594742866,1.492,44.58890506,530
1594742867,1.492,111.3858414,530
1594742868,1.492,97.47222202,530
1594742869,2.984,148.6237971,530
1594742870,1.492,131.6185738,530
1594742871,2.984,44.07460866,530
1594742872,2.984,33.23209266,530
1594742873,2.984,147.7561166,531
1594742874,1.492,143.1442906,530
1594742875,2.984,148.3432047,530
1594742876,1.492,73.53467741,530
1594742877,1.492,146.6899784,529
1594742878,2.984,101.7263933,529
1594742879,1.492,114.8226565,529
1594742880,1.492,145.5303676,529
1594742881,1.492,124.683319,529
1594742882,1.492,107.6615517,529
1594742883,1.492,50.72342196,529
1594742884,1.492,137.7150935,529
1594742885,1.492,130.4093446,529
1594742886,1.492,93.39696782,529
1594742887,1.492,68.26783734,529
1594742888,0,64.77109515,529
1594742889,1.492,141.3626459,529
1594742890,1.492,85.22231243,530
1594742891,1.492,31.55823151,530
1594742892,1.492,62.5512327,530
1594742893,1.492,127.0455245,531
1594742894,0,91.73194908,531
1594742895,2.984,93.82697765,531
1594742896,1.492,34.59306742,531
1594742897,1.492,113.9883403,531
1594742898,1.492,86.94794907,532
1594742899,2.984,46.76547442,532
1594742900,2.984,124.9625769,532
1594742901,1.492,99.22465094,532
1594742902,2.984,139.1089531,533
1594742903,1.492,121.3546626,533
1594742904,2.984,138.4407248,533
1594742905,1.492,34.45269847,533
1594742906,1.492,50.52842963,533
1594742907,1.492,45.31761869,533
1594742908,2.984,89.8641416,534
1594742909,1.492,68.35304637,534
1594742910,1.492,58.01144239,534
1594742911,1.492,106.5938779,534
1594742912,2.984,56.30094926,534
1594742913,1.492,115.7505124,535
1594742914,2.984,141.3303591,535
1594742915,2.984,110.3574391,535
1594742916,2.984,110.006308,535
1594742917,2.984,44.814623,531
1594742918,2.984,143.8109252,528
1594742919,2.984,60.23967162,524
1594742920,1.492,53.27339473,524
1594742921,2.984,39.23215716,524
1594742922,1.492,53.90640865,523
1594742923,2.984,97.07739906,523
1594742924,1.492,79.55994796,522
1594742925,2.984,117.5286775,522
1594742926,2.984,95.80229178,521
1594742927,1.492,31.43317802,521
1594742928,2.984,147.0636666,521
1594742929,1.492,33.9298568,520
1594742930,2.984,93.97394052,520
1594742931,1.492,139.7441072,520
1594742932,1.492,115.0645228,520
1594742933,1.492,98.0552561,520
1594742934,1.492,111.0874951,521
1594742935,2.984,64.6883398,520
1594742936,1.492,63.58728483,520
1594742937,2.984,47.75669412,520
1594742938,1.492,101.9561381,520
1594742939,4.476,120.6706633,520
1594742940,5.968,123.7113908,520
1594742941,4.476,98.94927913,519
1594742942,5.968,135.9851965,519
1594742943,4.476,101.8233503,519
1594742944,5.968,144.3097733,519
1594742945,5.968,69.30203387,520
1594742946,5.968,58.58393159,520
1594742947,5.968,32.74612193,520
1594742948,4.476,143.0883445,520
1594742949,5.968,73.0491416,521
1594742950,4.476,95.48999651,521
1594742951,4.476,141.7540851,522
1594742952,4.476,124.6104536,523
1594742953,2.984,65.44138971,523
1594742954,4.476,65.35091275,524
1594742955,2.984,31.5362969,525
1594742956,1.492,127.7593534,525
1594742957,2.984,64.3828164,526
1594742958,2.984,120.5494879,526
1594742959,1.492,90.48712307,527
1594742960,2.984,53.18281388,527
1594742961,1.492,140.2968971,527
1594742962,2.984,103.1948798,527
1594742963,1.492,105.3899266,527
1594742964,1.492,126.1017808,528
1594742965,1.492,48.2510107,528
1594742966,2.984,146.999346,529
1594742967,1.492,138.3691342,529
1594742968,1.492,59.3698597,529
1594742969,1.492,57.60327934,529
1594742970,2.984,40.75290153,529
1594742971,1.492,81.11010477,529
1594742972,1.492,94.92220563,529
1594742973,2.984,44.43442614,529
1594742974,1.492,141.5536776,529
1594742975,1.492,149.617022,529
1594742976,1.492,53.581401,530
1594742977,1.492,117.9153927,530
1594742978,1.492,142.7861811,530
1594742979,1.492,112.9674258,530
1594742980,0,140.2997821,530
1594742981,1.492,92.76719513,530
1594742982,1.492,72.86828416,530
1594742983,1.492,148.1059311,530
1594742984,1.492,49.29391482,530
1594742985,1.492,64.91590879,530
1594742986,1.492,71.16581656,530
1594742987,1.492,74.86851939,530
1594742988,0,103.94353,530
1594742989,1.492,76.46432814,530
1594742990,1.492,108.181667,530
1594742991,1.492,83.46405122,530
1594742992,1.492,102.4366827,530
1594742993,1.492,140.5028659,530
1594742994,1.492,58.25172862,529
1594742995,1.492,47.77000609,529
1594742996,1.492,32.33475209,529
1594742997,2.984,149.6709061,530
1594742998,1.492,135.8385636,530
1594742999,2.984,135.4198358,530
1594743000,2.984,124.6693777,531
1594743001,1.492,82.88392371,531
1594743002,2.984,115.0180145,531
1594743003,1.492,138.2855374,531
1594743004,2.984,66.9073781,530
1594743005,1.492,83.20985987,530
1594743006,2.984,50.07476587,530
1594743007,1.492,125.6565471,530
1594743008,1.492,43.15511143,530
1594743009,1.492,135.8118947,530
1594743010,1.492,93.5001137,529
1594743011,1.492,49.1267284,529
1594743012,1.492,60.8074882,529
1594743013,1.492,49.34171537,529
1594743014,1.492,103.8612284,529
1594743015,2.984,134.7767525,529
1594743016,2.984,37.83896543,528
1594743017,4.476,81.70163299,528
1594743018,2.984,125.4773108,528
1594743019,4.476,76.32779564,528
1594743020,4.476,71.3525855,528
1594743021,2.984,94.3667385,529
1594743022,4.476,76.93441186,529
1594743023,2.984,125.3799418,530
1594743024,4.476,113.6032887,530
1594743025,2.984,141.2484019,531
1594743026,2.984,41.91724627,530
1594743027,2.984,132.6397181,530
1594743028,2.984,144.1959662,530
1594743029,2.984,144.8228049,530
1594743030,4.476,109.8156141,530
1594743031,2.984,34.99081569,530
1594743032,2.984,61.73996154,530
1594743033,2.984,97.66694748,530
1594743034,1.492,107.2810505,530
1594743035,2.984,141.2001825,530
1594743036,2.984,72.20834809,530
1594743037,2.984,60.45211755,531
1594743038,1.492,53.21448,532
1594743039,2.984,111.0625314,532
1594743040,1.492,44.32091302,533
1594743041,2.984,138.7754728,533
1594743042,1.492,134.3664294,534
1594743043,2.984,45.42562329,534
1594743044,1.492,48.0418749,534
1594743045,1.492,101.0334166,534
1594743046,1.492,49.8729578,534
1594743047,1.492,115.619228,534
1594743048,1.492,74.86263976,534
1594743049,1.492,147.63816,534
1594743050,1.492,141.6984187,534
1594743051,1.492,100.6052202,534
1594743052,1.492,108.1537915,534
1594743053,2.984,33.79162058,534
1594743054,1.492,97.89491584,534
1594743055,1.492,117.5940826,534
1594743056,1.492,114.4893753,534
1594743057,1.492,126.2346591,535
1594743058,1.492,147.0997976,535
1594743059,1.492,89.72495037,535
1594743060,2.984,143.1468378,535
1594743061,1.492,122.2821543,535
1594743062,2.984,41.1566947,535
1594743063,1.492,98.67566841,535
1594743064,2.984,57.87789747,535
1594743065,1.492,147.8347784,535
1594743066,1.492,77.00603259,535
1594743067,2.984,32.48889622,535
1594743068,1.492,128.539108,535
1594743069,2.984,32.15025631,535
1594743070,1.492,56.40601068,535
1594743071,1.492,117.8473153,535
1594743072,2.984,45.82484733,535
1594743073,1.492,34.84994657,534
1594743074,1.492,99.09428981,534
1594743075,2.984,102.6554745,534
1594743076,2.984,52.39378191,534
1594743077,1.492,113.6301595,533
1594743078,2.984,122.3204622,533
1594743079,2.984,60.80386885,533
1594743080,1.492,75.94917741,532
1594743081,1.492,131.7724253,532
1594743082,1.492,130.3942273,532
1594743083,2.984,36.19707472,532
1594743084,1.492,58.04451266,532
1594743085,0,46.2367292,532
1594743086,1.492,135.6760487,533
1594743087,1.492,108.2290953,533
1594743088,1.492,132.5867485,533
1594743089,0,85.83468767,533
1594743090,1.492,140.8194533,533
1594743091,1.492,81.06757531,534
1594743092,0,73.52730074,533
1594743093,1.492,126.2801058,533
1594743094,1.492,124.325165,533
1594743095,1.492,60.27324924,533
1594743096,0,90.43669584,533
1594743097,1.492,57.56125753,533
1594743098,1.492,89.71952721,534
1594743099,2.984,50.58300317,534
1594743100,1.492,142.8526749,534
1594743101,1.492,147.8614065,534
1594743102,1.492,148.0353319,534
1594743103,2.984,137.2924177,535
1594743104,1.492,111.9235251,535
1594743105,1.492,70.29459158,536
1594743106,1.492,106.298526,536
1594743107,2.984,51.70672279,535
1594743108,2.984,61.67021202,535
1594743109,2.984,47.98454111,535
1594743110,2.984,125.6347523,535
1594743111,4.476,36.62720457,534
1594743112,2.984,140.3216744,534
1594743113,4.476,39.23034506,534
1594743114,2.984,51.80153811,534
1594743115,2.984,95.59959296,533
1594743116,2.984,148.1837124,533
1594743117,2.984,70.70118038,532
1594743118,2.984,58.76272722,532
1594743119,2.984,71.88241483,531
1594743120,1.492,82.45332646,530
1594743121,2.984,35.64540874,530
1594743122,1.492,108.0660648,529
1594743123,2.984,38.51268295,528
1594743124,1.492,70.36611655,527
1594743125,2.984,34.25250142,527
1594743126,1.492,52.79536899,526
1594743127,2.984,132.0297475,525
1594743128,1.492,111.7997796,525
1594743129,2.984,113.3522598,524
1594743130,2.984,131.6288229,523
1594743131,1.492,82.42768003,522
1594743132,2.984,139.9831777,521
1594743133,2.984,31.57781007,520
1594743134,1.492,125.0268131,519
1594743135,1.492,71.16957804,518
1594743136,2.984,149.4344392,517
1594743137,1.492,32.86900779,517
1594743138,1.492,63.27256217,516
1594743139,1.492,31.79897559,515
1594743140,1.492,75.11465875,515
1594743141,1.492,97.24121142,514
1594743142,1.492,53.77140606,514
1594743143,1.492,97.96810066,513
1594743144,1.492,60.3638475,513
1594743145,1.492,107.9544248,512
1594743146,1.492,78.40610924,511
1594743147,1.492,66.48287195,510
1594743148,1.492,85.39941466,510
1594743149,0,149.1720095,509
1594743150,1.492,109.1803622,509
1594743151,1.492,63.00343099,509
1594743152,1.492,120.4058081,508
1594743153,0,143.4290406,508
1594743154,1.492,127.6071859,507
1594743155,0,62.20013275,507
1594743156,1.492,112.8598671,507
1594743157,1.492,132.0417351,507
1594743158,0,135.0581116,507
1594743159,1.492,103.0654283,507
1594743160,0,83.90641527,508
1594743161,1.492,95.45780409,508
1594743162,0,140.9960934,508
1594743163,1.492,101.077262,509
1594743164,1.492,134.7565966,509
1594743165,0,70.52038411,510
1594743166,1.492,79.79386008,510
1594743167,1.492,104.2837202,510
1594743168,0,127.1955933,510
1594743169,1.492,94.82103252,511
1594743170,1.492,149.2344287,511
1594743171,1.492,55.04445068,511
1594743172,1.492,103.7461467,511
1594743173,1.492,131.6222162,512
1594743174,1.492,131.377552,512
1594743175,0,80.41686674,512
1594743176,1.492,85.82029058,512
1594743177,1.492,126.3816401,513
1594743178,1.492,136.772848,514
1594743179,0,76.99016835,514
1594743180,1.492,114.628733,515
1594743181,1.492,37.69768987,515
1594743182,0,96.85199392,515
1594743183,1.492,59.75477229,515
1594743184,0,136.6804543,515
1594743185,1.492,65.48560667,515
1594743186,0,50.64701192,515
1594743187,1.492,98.43703287,515
1594743188,0,45.39450772,515
1594743189,1.492,146.8423104,515
1594743190,1.492,134.7698352,515
1594743191,0,52.32037641,515
1594743192,1.492,38.32841241,515
1594743193,1.492,52.05332263,515
1594743194,1.492,66.13933986,515
1594743195,1.492,31.47666514,516
1594743196,1.492,42.54024977,516
1594743197,1.492,133.2204371,516
1594743198,1.492,83.32405939,516
1594743199,1.492,50.43763288,516
1594743200,1.492,35.81448514,516
1594743201,1.492,76.50068723,517
1594743202,1.492,44.79599111,517
1594743203,1.492,124.0282355,517
1594743204,1.492,56.46773861,517
1594743205,1.492,148.333418,517
1594743206,1.492,137.1973365,517
1594743207,1.492,115.0706453,518
1594743208,1.492,128.105334,518
1594743209,0,30.69233912,518
1594743210,1.492,129.3766127,518
1594743211,1.492,127.163201,518
1594743212,0,79.90593177,518
1594743213,1.492,58.37839689,518
1594743214,0,36.57483575,518
1594743215,1.492,99.89759267,519
1594743216,0,123.8137457,519
1594743217,1.492,33.97788964,519
1594743218,0,52.23360886,519
1594743219,1.492,127.8388703,519
1594743220,1.492,91.5673696,519
1594743221,1.492,123.4030756,519
1594743222,1.492,78.54822068,519
1594743223,1.492,129.9535619,519
1594743224,1.492,48.94472333,519
1594743225,1.492,81.1298522,519
1594743226,1.492,63.34489279,518
1594743227,1.492,59.71111284,518
1594743228,1.492,110.7201073,518
1594743229,1.492,53.36133045,518
1594743230,1.492,138.1479574,517
1594743231,2.984,77.77507156,517
1594743232,1.492,42.35199266,517
1594743233,2.984,31.8140165,516
1594743234,1.492,74.81622935,516
1594743235,2.984,56.76832099,516
1594743236,2.984,35.63656379,515
1594743237,1.492,42.25150798,515
1594743238,1.492,105.4379324,515
1594743239,2.984,125.2850516,514
1594743240,1.492,144.425401,514
1594743241,2.984,42.35387127,514
1594743242,1.492,70.73915085,513
1594743243,2.984,113.4004764,513
1594743244,1.492,112.8294361,512
1594743245,1.492,73.4884301,512
1594743246,2.984,101.0735318,511
1594743247,1.492,96.89528325,511
1594743248,1.492,65.44887668,511
1594743249,1.492,94.15767314,511
1594743250,2.984,125.0557601,510
1594743251,1.492,114.1007066,510
1594743252,1.492,62.44254291,510
1594743253,2.984,130.2255035,510
1594743254,1.492,73.71528978,510
1594743255,1.492,73.12733634,510
1594743256,2.984,125.4694608,510
1594743257,1.492,73.16964725,510
1594743258,2.984,103.4699161,509
1594743259,1.492,58.77848605,509
1594743260,2.984,62.68759171,509
1594743261,2.984,34.0685356,509
1594743262,1.492,89.89388747,509
1594743263,2.984,66.88922957,509
1594743264,1.492,130.9665004,509
1594743265,1.492,95.49209519,508
1594743266,1.492,122.7769453,508
1594743267,2.984,48.71373737,508
1594743268,1.492,131.116415,508
1594743269,1.492,138.4858197,508
1594743270,1.492,65.12827325,508
1594743271,1.492,89.91529249,508
1594743272,1.492,94.92706732,509
1594743273,1.492,132.6185657,509
1594743274,1.492,79.2517019,510
1594743275,0,123.4761323,510
1594743276,1.492,132.3702275,510
1594743277,1.492,68.21374392,510
1594743278,0,106.0793798,510
1594743279,1.492,56.47233628,510
1594743280,1.492,106.7519747,510
1594743281,1.492,123.8105839,510
1594743282,0,97.26500884,510
1594743283,1.492,54.21581292,510
1594743284,1.492,135.914535,510
1594743285,1.492,81.59420438,510
1594743286,1.492,134.9776886,510
1594743287,1.492,49.6582273,510
1594743288,2.984,90.08370992,510
1594743289,1.492,83.96086953,510
1594743290,1.492,135.0740794,510
1594743291,1.492,99.58312998,511
1594743292,1.492,111.1963348,511
1594743293,1.492,143.3942989,511
1594743294,1.492,83.41046799,512
1594743295,1.492,107.751112,512
1594743296,1.492,55.28035537,512
1594743297,1.492,93.9115026,513
1594743298,2.984,97.1502374,513
1594743299,1.492,129.7541504,514
1594743300,1.492,72.36427133,515
1594743301,1.492,38.08456672,515
1594743302,1.492,91.65114389,516
1594743303,1.492,127.6633131,516
1594743304,1.492,118.7649405,516
1594743305,1.492,66.01540997,517
1594743306,0,146.5357521,517
1594743307,1.492,78.68515575,518
1594743308,1.492,93.27489826,519
1594743309,0,88.75838199,519
1594743310,1.492,107.6843316,520
1594743311,1.492,55.88520768,520
1594743312,0,75.4243772,521
1594743313,1.492,142.8865452,521
1594743314,1.492,68.73613747,521
1594743315,0,77.4575585,521
1594743316,2.984,54.98355673,522
1594743317,1.492,115.3040255,522
1594743318,1.492,90.76162528,523
1594743319,1.492,92.03972971,523
1594743320,1.492,68.48157553,524
1594743321,1.492,30.2418024,524
1594743322,1.492,86.83164535,524
1594743323,1.492,88.05151552,524
1594743324,1.492,42.49537817,524
1594743325,1.492,72.70846019,524
1594743326,1.492,84.5770877,523
1594743327,0,45.59954111,523
1594743328,1.492,106.0333092,522
1594743329,1.492,43.18699318,522
1594743330,1.492,125.5025947,522
1594743331,1.492,48.49482356,522
1594743332,1.492,135.4075971,522
1594743333,0,123.1580019,523
1594743334,1.492,96.64166955,523
1594743335,2.984,142.7157092,524
1594743336,1.492,50.27774262,524
1594743337,1.492,90.53389484,525
1594743338,2.984,63.58234731,525
1594743339,1.492,46.77460336,526
1594743340,1.492,105.0131835,526
1594743341,2.984,72.71090768,526
1594743342,1.492,77.63375324,526
1594743343,1.492,103.6184066,526
1594743344,1.492,90.05250339,526
1594743345,1.492,117.494457,526
1594743346,1.492,143.3699731,526
1594743347,1.492,53.58898326,526
1594743348,2.984,49.55481364,526
1594743349,1.492,45.09851849,526
1594743350,1.492,50.92510398,526
1594743351,1.492,141.2587166,527
1594743352,2.984,144.6678949,527
1594743353,1.492,30.14374445,527
1594743354,1.492,117.3319001,527
1594743355,1.492,34.2998573,528
1594743356,2.984,72.04937556,528
1594743357,1.492,35.08916082,528
1594743358,1.492,54.9647292,528
1594743359,1.492,98.38042585,528
1594743360,2.984,99.89013958,528
1594743361,1.492,77.91082624,528
