UnixTime,GasData
1593990283,429.0
1593990284,421.0
1593990285,437.0
1593990286,435.0
1593990287,425.0
1593990288,424.0
1593990289,431.0
1593990290,438.0
1593990291,428.0
1593990292,423.0
1593990293,425.0
1593990294,422.0
1593990295,432.0
1593990296,426.0
1593990297,436.0
1593990298,437.0
1593990299,438.0
1593990300,424.0
1593990301,421.0
1593990302,437.0
1593990303,431.0
1593990304,428.0
1593990305,437.0
1593990306,438.0
1593990307,437.0
1593990308,437.0
1593990309,434.0
1593990310,424.0
1593990311,429.0
1593990312,431.0
1593990313,425.0
1593990314,435.0
1593990315,435.0
1593990316,438.0
1593990317,422.0
1593990318,439.0
1593990319,428.0
1593990320,432.0
1593990321,420.0
1593990322,437.0
1593990323,434.0
1593990324,428.0
1593990325,435.0
1593990326,428.0
1593990327,433.0
1593990328,430.0
1593990329,426.0
1593990330,422.0
1593990331,422.0
1593990332,425.0
1593990333,422.0
1593990334,432.0
1593990335,427.0
1593990336,421.0
1593990337,435.0
1593990338,432.0
1593990339,431.0
1593990340,421.0
1593990341,430.0
1593990342,431.0
1593990343,438.0
1593990344,437.0
1593990345,436.0
1593990346,430.0
1593990347,420.0
1593990348,439.0
1593990349,435.0
1593990350,426.0
1593990351,432.0
1593990352,438.0
1593990353,435.0
1593990354,439.0
1593990355,434.0
1593990356,423.0
1593990357,429.0
1593990358,420.0
1593990359,425.0
1593990360,426.0
1593990361,423.0
1593990362,426.0
1593990363,433.0
1593990364,430.0
1593990365,438.0
1593990366,434.0
1593990367,420.0
1593990368,424.0
1593990369,426.0
1593990370,434.0
1593990371,426.0
1593990372,434.0
1593990373,423.0
1593990374,438.0
1593990375,424.0
1593990376,430.0
1593990377,430.0
1593990378,439.0
1593990379,423.0
1593990380,427.0
1593990381,425.0
1593990382,437.0
1593990383,432.0
1593990384,439.0
1593990385,427.0
1593990386,425.0
1593990387,436.0
1593990388,425.0
1593990389,423.0
1593990390,420.0
1593990391,424.0
1593990392,428.0
1593990393,435.0
1593990394,435.0
1593990395,425.0
1593990396,434.0
1593990397,422.0
1593990398,431.0
1593990399,439.0
1593990400,432.0
1593990401,424.0
1593990402,435.0
1593990403,438.0
1593990404,436.0
1593990405,432.0
1593990406,435.0
1593990407,431.0
1593990408,433.0
1593990409,429.0
1593990410,437.0
1593990411,433.0
1593990412,427.0
1593990413,425.0
1593990414,430.0
1593990415,422.0
1593990416,431.0
1593990417,428.0
1593990418,437.0
1593990419,421.0
1593990420,425.0
1593990421,435.0
1593990422,428.0
1593990423,435.0
1593990424,436.0
1593990425,427.0
1593990426,439.0
1593990427,434.0
1593990428,431.0
1593990429,436.0
1593990430,421.0
1593990431,432.0
1593990432,420.0
1593990433,434.0
1593990434,424.0
1593990435,435.0
1593990436,429.0
1593990437,427.0
1593990438,435.0
1593990439,433.0
1593990440,429.0
1593990441,420.0
1593990442,435.0
1593990443,435.0
1593990444,426.0
1593990445,423.0
1593990446,422.0
1593990447,436.0
1593990448,428.0
1593990449,429.0
1593990450,431.0
1593990451,424.0
1593990452,438.0
1593990453,428.0
1593990454,437.0
1593990455,431.0
1593990456,429.0
1593990457,423.0
1593990458,431.0
1593990459,431.0
1593990460,434.0
1593990461,439.0
1593990462,435.0
1593990463,429.0
1593990464,420.0
1593990465,429.0
1593990466,423.0
1593990467,434.0
1593990468,420.0
1593990469,437.0
1593990470,425.0
1593990471,437.0
1593990472,425.0
1593990473,420.0
1593990474,436.0
1593990475,424.0
1593990476,437.0
1593990477,428.0
1593990478,424.0
1593990479,430.0
1593990480,430.0
1593990481,436.0
1593990482,432.0
1593990483,434.0
1593990484,437.0
1593990485,424.0
1593990486,421.0
1593990487,428.0
1593990488,425.0
1593990489,438.0
1593990490,439.0
1593990491,429.0
1593990492,429.0
1593990493,433.0
1593990494,423.0
1593990495,427.0
1593990496,427.0
1593990497,433.0
1593990498,422.0
1593990499,425.0
1593990500,436.0
1593990501,433.0
1593990502,424.0
1593990503,430.0
1593990504,426.0
1593990505,420.0
1593990506,424.0
1593990507,430.0
1593990508,425.0
1593990509,436.0
1593990510,438.0
1593990511,435.0
1593990512,433.0
1593990513,437.0
1593990514,436.0
1593990515,438.0
1593990516,426.0
1593990517,437.0
1593990518,431.0
1593990519,438.0
1593990520,434.0
1593990521,439.0
1593990522,437.0
1593990523,433.0
1593990524,431.0
1593990525,420.0
1593990526,422.0
1593990527,433.0
1593990528,437.0
1593990529,431.0
1593990530,428.0
1593990531,429.0
1593990532,433.0
1593990533,437.0
1593990534,424.0
1593990535,438.0
1593990536,420.0
1593990537,434.0
1593990538,420.0
1593990539,435.0
1593990540,427.0
1593990541,420.0
1593990542,430.0
1593990543,435.0
1593990544,426.0
1593990545,427.0
1593990546,438.0
1593990547,420.0
1593990548,426.0
1593990549,435.0
1593990550,437.0
1593990551,433.0
1593990552,434.0
1593990553,433.0
1593990554,420.0
1593990555,434.0
1593990556,438.0
1593990557,437.0
1593990558,425.0
1593990559,429.0
1593990560,435.0
1593990561,423.0
1593990562,422.0
1593990563,437.0
1593990564,423.0
1593990565,439.0
1593990566,427.0
1593990567,427.0
1593990568,429.0
1593990569,435.0
1593990570,423.0
1593990571,433.0
1593990572,423.0
1593990573,428.0
1593990574,425.0
1593990575,438.0
1593990576,439.0
1593990577,426.0
1593990578,430.0
1593990579,424.0
1593990580,432.0
1593990581,433.0
1593990582,423.0
1593990583,437.0
1593990584,420.0
1593990585,430.0
1593990586,431.0
1593990587,420.0
1593990588,423.0
1593990589,420.0
1593990590,420.0
1593990591,433.0
1593990592,438.0
1593990593,423.0
1593990594,436.0
1593990595,430.0
1593990596,434.0
1593990597,420.0
1593990598,439.0
1593990599,432.0
1593990600,434.0
1593990601,429.0
1593990602,422.0
1593990603,429.0
1593990604,431.0
1593990605,430.0
1593990606,439.0
1593990607,423.0
1593990608,430.0
1593990609,420.0
1593990610,423.0
1593990611,430.0
1593990612,431.0
1593990613,429.0
1593990614,438.0
1593990615,426.0
1593990616,439.0
1593990617,430.0
1593990618,421.0
1593990619,436.0
1593990620,424.0
1593990621,424.0
1593990622,438.0
1593990623,436.0
1593990624,431.0
1593990625,424.0
1593990626,420.0
1593990627,438.0
1593990628,431.0
1593990629,420.0
1593990630,423.0
1593990631,431.0
1593990632,421.0
1593990633,425.0
1593990634,420.0
1593990635,438.0
1593990636,434.0
1593990637,429.0
1593990638,433.0
1593990639,420.0
1593990640,425.0
1593990641,432.0
1593990642,423.0
1593990643,428.0
1593990644,437.0
1593990645,428.0
1593990646,430.0
1593990647,424.0
1593990648,435.0
1593990649,437.0
1593990650,431.0
1593990651,430.0
1593990652,426.0
1593990653,430.0
1593990654,433.0
1593990655,433.0
1593990656,425.0
1593990657,420.0
1593990658,422.0
1593990659,423.0
1593990660,432.0
1593990661,427.0
1593990662,421.0
1593990663,430.0
1593990664,420.0
1593990665,439.0
1593990666,427.0
1593990667,431.0
1593990668,427.0
1593990669,434.0
1593990670,425.0
1593990671,421.0
1593990672,437.0
1593990673,428.0
1593990674,422.0
1593990675,435.0
1593990676,434.0
1593990677,425.0
1593990678,433.0
1593990679,420.0
1593990680,431.0
1593990681,439.0
1593990682,434.0
1593990683,425.0
1593990684,429.0
1593990685,433.0
1593990686,429.0
1593990687,426.0
1593990688,436.0
1593990689,424.0
1593990690,420.0
1593990691,438.0
1593990692,432.0
1593990693,420.0
1593990694,436.0
1593990695,420.0
1593990696,427.0
1593990697,432.0
1593990698,439.0
1593990699,438.0
1593990700,421.0
1593990701,431.0
1593990702,436.0
1593990703,431.0
1593990704,431.0
1593990705,428.0
1593990706,431.0
1593990707,421.0
1593990708,425.0
1593990709,420.0
1593990710,420.0
1593990711,438.0
1593990712,433.0
1593990713,427.0
1593990714,430.0
1593990715,431.0
1593990716,423.0
1593990717,434.0
1593990718,433.0
1593990719,427.0
1593990720,427.0
1593990721,435.0
1593990722,431.0
1593990723,422.0
1593990724,436.0
1593990725,426.0
1593990726,435.0
1593990727,424.0
1593990728,421.0
1593990729,437.0
1593990730,421.0
1593990731,423.0
1593990732,424.0
1593990733,428.0
1593990734,436.0
1593990735,421.0
1593990736,435.0
1593990737,430.0
1593990738,436.0
1593990739,425.0
1593990740,433.0
1593990741,421.0
1593990742,420.0
1593990743,431.0
1593990744,429.0
1593990745,425.0
1593990746,427.0
1593990747,436.0
1593990748,428.0
1593990749,425.0
1593990750,424.0
1593990751,427.0
1593990752,429.0
1593990753,436.0
1593990754,426.0
1593990755,436.0
1593990756,426.0
1593990757,427.0
1593990758,420.0
1593990759,424.0
1593990760,431.0
1593990761,430.0
1593990762,438.0
1593990763,431.0
1593990764,424.0
1593990765,438.0
1593990766,438.0
1593990767,434.0
1593990768,425.0
1593990769,427.0
1593990770,429.0
1593990771,438.0
1593990772,434.0
1593990773,425.0
1593990774,438.0
1593990775,428.0
1593990776,429.0
1593990777,434.0
1593990778,427.0
1593990779,420.0
1593990780,434.0
1593990781,420.0
1593990782,436.0
1593990783,435.0
1593990784,423.0
1593990785,428.0
1593990786,425.0
1593990787,431.0
1593990788,432.0
1593990789,424.0
1593990790,436.0
1593990791,437.0
1593990792,435.0
1593990793,425.0
1593990794,430.0
1593990795,435.0
1593990796,432.0
1593990797,430.0
1593990798,427.0
1593990799,437.0
1593990800,439.0
1593990801,427.0
1593990802,435.0
1593990803,433.0
1593990804,439.0
1593990805,429.0
1593990806,424.0
1593990807,439.0
1593990808,421.0
1593990809,425.0
1593990810,429.0
1593990811,438.0
1593990812,433.0
1593990813,420.0
1593990814,429.0
1593990815,430.0
1593990816,437.0
1593990817,426.0
1593990818,438.0
1593990819,423.0
1593990820,438.0
1593990821,436.0
1593990822,421.0
1593990823,439.0
1593990824,436.0
1593990825,427.0
1593990826,428.0
1593990827,439.0
1593990828,427.0
1593990829,435.0
1593990830,435.0
1593990831,432.0
1593990832,424.0
1593990833,429.0
1593990834,424.0
1593990835,434.0
1593990836,427.0
1593990837,439.0
1593990838,435.0
1593990839,425.0
1593990840,436.0
1593990841,421.0
1593990842,425.0
1593990843,439.0
1593990844,431.0
1593990845,423.0
1593990846,438.0
1593990847,438.0
1593990848,439.0
1593990849,424.0
1593990850,423.0
1593990851,439.0
1593990852,425.0
1593990853,431.0
1593990854,427.0
1593990855,424.0
1593990856,425.0
1593990857,421.0
1593990858,434.0
1593990859,426.0
1593990860,430.0
1593990861,423.0
1593990862,432.0
1593990863,432.0
1593990864,421.0
1593990865,434.0
1593990866,437.0
1593990867,437.0
1593990868,420.0
1593990869,429.0
1593990870,425.0
1593990871,427.0
1593990872,422.0
1593990873,439.0
1593990874,437.0
1593990875,436.0
1593990876,428.0
1593990877,422.0
1593990878,429.0
1593990879,439.0
1593990880,428.0
1593990881,423.0
1593990882,437.0
1593990883,421.0
1593990884,432.0
1593990885,426.0
1593990886,421.0
1593990887,437.0
1593990888,436.0
1593990889,435.0
1593990890,430.0
1593990891,434.0
1593990892,435.0
1593990893,421.0
1593990894,432.0
1593990895,433.0
1593990896,427.0
1593990897,432.0
1593990898,424.0
1593990899,431.0
1593990900,438.0
1593990901,432.0
1593990902,436.0
1593990903,430.0
1593990904,423.0
1593990905,439.0
1593990906,434.0
1593990907,439.0
1593990908,426.0
1593990909,435.0
1593990910,421.0
1593990911,423.0
1593990912,432.0
1593990913,426.0
1593990914,439.0
1593990915,430.0
1593990916,430.0
1593990917,423.0
1593990918,429.0
1593990919,425.0
1593990920,423.0
1593990921,431.0
1593990922,431.0
1593990923,432.0
1593990924,436.0
1593990925,439.0
1593990926,431.0
1593990927,439.0
1593990928,430.0
1593990929,436.0
1593990930,431.0
1593990931,437.0
1593990932,433.0
1593990933,428.0
1593990934,437.0
1593990935,430.0
1593990936,423.0
1593990937,436.0
1593990938,429.0
1593990939,431.0
1593990940,434.0
1593990941,431.0
1593990942,424.0
1593990943,426.0
1593990944,431.0
1593990945,430.0
1593990946,422.0
1593990947,424.0
1593990948,430.0
1593990949,424.0
1593990950,433.0
1593990951,421.0
1593990952,427.0
1593990953,439.0
1593990954,424.0
1593990955,437.0
1593990956,430.0
1593990957,421.0
1593990958,421.0
1593990959,425.0
1593990960,422.0
1593990961,432.0
1593990962,432.0
1593990963,434.0
1593990964,439.0
1593990965,427.0
1593990966,437.0
1593990967,422.0
1593990968,430.0
1593990969,439.0
1593990970,430.0
1593990971,437.0
1593990972,421.0
1593990973,436.0
1593990974,420.0
1593990975,439.0
1593990976,432.0
1593990977,439.0
1593990978,436.0
1593990979,430.0
1593990980,432.0
1593990981,428.0
1593990982,434.0
1593990983,424.0
1593990984,438.0
1593990985,430.0
1593990986,421.0
1593990987,435.0
1593990988,421.0
1593990989,431.0
1593990990,421.0
1593990991,425.0
1593990992,421.0
1593990993,437.0
1593990994,430.0
1593990995,428.0
1593990996,425.0
1593990997,433.0
1593990998,437.0
1593990999,429.0
1593991000,436.0
1593991001,423.0
1593991002,421.0
1593991003,435.0
1593991004,438.0
1593991005,420.0
1593991006,429.0
1593991007,422.0
1593991008,434.0
1593991009,423.0
1593991010,423.0
1593991011,429.0
1593991012,430.0
1593991013,435.0
1593991014,435.0
1593991015,424.0
1593991016,434.0
1593991017,423.0
1593991018,438.0
1593991019,432.0
1593991020,432.0
1593991021,436.0
1593991022,434.0
1593991023,420.0
1593991024,420.0
1593991025,430.0
1593991026,428.0
1593991027,421.0
1593991028,427.0
1593991029,436.0
1593991030,427.0
1593991031,421.0
1593991032,434.0
1593991033,428.0
1593991034,431.0
1593991035,428.0
1593991036,435.0
1593991037,433.0
1593991038,431.0
1593991039,429.0
1593991040,433.0
1593991041,439.0
1593991042,431.0
1593991043,420.0
1593991044,424.0
1593991045,439.0
1593991046,430.0
1593991047,430.0
1593991048,420.0
1593991049,433.0
1593991050,422.0
1593991051,438.0
1593991052,422.0
1593991053,424.0
1593991054,428.0
1593991055,433.0
1593991056,435.0
1593991057,420.0
1593991058,420.0
1593991059,436.0
1593991060,427.0
1593991061,430.0
1593991062,427.0
1593991063,423.0
1593991064,433.0
1593991065,432.0
1593991066,421.0
1593991067,424.0
1593991068,420.0
1593991069,420.0
1593991070,438.0
1593991071,437.0
1593991072,423.0
1593991073,438.0
1593991074,434.0
1593991075,425.0
1593991076,422.0
1593991077,429.0
1593991078,430.0
1593991079,429.0
1593991080,438.0
1593991081,430.0
1593991082,435.0
1593991083,423.0
1593991084,435.0
1593991085,425.0
1593991086,434.0
1593991087,435.0
1593991088,421.0
1593991089,431.0
1593991090,426.0
1593991091,431.0
1593991092,439.0
1593991093,423.0
1593991094,434.0
1593991095,437.0
1593991096,439.0
1593991097,438.0
1593991098,420.0
1593991099,437.0
1593991100,425.0
1593991101,438.0
1593991102,424.0
1593991103,422.0
1593991104,435.0
1593991105,420.0
1593991106,427.0
1593991107,420.0
1593991108,427.0
1593991109,426.0
1593991110,428.0
1593991111,422.0
1593991112,423.0
1593991113,429.0
1593991114,430.0
1593991115,423.0
1593991116,438.0
1593991117,433.0
1593991118,421.0
1593991119,430.0
1593991120,420.0
1593991121,438.0
1593991122,420.0
1593991123,434.0
1593991124,427.0
1593991125,436.0
1593991126,431.0
1593991127,426.0
1593991128,431.0
1593991129,424.0
1593991130,439.0
1593991131,436.0
1593991132,424.0
1593991133,432.0
1593991134,428.0
1593991135,434.0
1593991136,434.0
1593991137,439.0
1593991138,428.0
1593991139,431.0
1593991140,430.0
1593991141,423.0
1593991142,427.0
1593991143,424.0
1593991144,423.0
1593991145,434.0
1593991146,428.0
1593991147,421.0
1593991148,432.0
1593991149,428.0
1593991150,423.0
1593991151,439.0
1593991152,439.0
1593991153,439.0
1593991154,436.0
1593991155,421.0
1593991156,427.0
1593991157,433.0
1593991158,439.0
1593991159,428.0
1593991160,424.0
1593991161,420.0
1593991162,426.0
1593991163,423.0
1593991164,434.0
1593991165,436.0
1593991166,429.0
1593991167,427.0
1593991168,434.0
1593991169,439.0
1593991170,424.0
1593991171,431.0
1593991172,429.0
1593991173,426.0
1593991174,427.0
1593991175,430.0
1593991176,429.0
1593991177,427.0
1593991178,433.0
1593991179,421.0
1593991180,435.0
1593991181,436.0
1593991182,434.0
1593991183,435.0
1593991184,431.0
1593991185,432.0
1593991186,428.0
1593991187,438.0
1593991188,430.0
1593991189,427.0
1593991190,437.0
1593991191,429.0
1593991192,426.0
1593991193,430.0
1593991194,431.0
1593991195,432.0
1593991196,423.0
1593991197,432.0
1593991198,421.0
1593991199,431.0
1593991200,430.0
1593991201,421.0
1593991202,433.0
1593991203,428.0
1593991204,430.0
1593991205,420.0
1593991206,439.0
1593991207,434.0
1593991208,432.0
1593991209,434.0
1593991210,430.0
1593991211,432.0
1593991212,439.0
1593991213,437.0
1593991214,439.0
1593991215,432.0
1593991216,432.0
1593991217,423.0
1593991218,421.0
1593991219,433.0
1593991220,422.0
1593991221,421.0
1593991222,436.0
1593991223,438.0
1593991224,431.0
1593991225,420.0
1593991226,436.0
1593991227,420.0
1593991228,424.0
1593991229,439.0
1593991230,429.0
1593991231,424.0
1593991232,435.0
1593991233,430.0
1593991234,436.0
1593991235,439.0
1593991236,420.0
1593991237,438.0
1593991238,428.0
1593991239,432.0
1593991240,428.0
1593991241,420.0
1593991242,422.0
1593991243,420.0
1593991244,429.0
1593991245,425.0
1593991246,423.0
1593991247,435.0
1593991248,439.0
1593991249,438.0
1593991250,439.0
1593991251,421.0
1593991252,422.0
1593991253,428.0
1593991254,434.0
1593991255,420.0
1593991256,421.0
1593991257,430.0
1593991258,428.0
1593991259,431.0
1593991260,424.0
1593991261,429.0
1593991262,435.0
1593991263,429.0
1593991264,430.0
1593991265,432.0
1593991266,423.0
1593991267,425.0
1593991268,439.0
1593991269,430.0
1593991270,431.0
1593991271,423.0
1593991272,426.0
1593991273,429.0
1593991274,430.0
1593991275,434.0
1593991276,430.0
1593991277,432.0
1593991278,424.0
1593991279,424.0
1593991280,421.0
1593991281,439.0
1593991282,420.0
1593991283,422.0
1593991284,421.0
1593991285,425.0
1593991286,434.0
1593991287,429.0
1593991288,430.0
1593991289,422.0
1593991290,420.0
1593991291,433.0
1593991292,428.0
1593991293,422.0
1593991294,421.0
1593991295,426.0
1593991296,428.0
1593991297,423.0
1593991298,422.0
1593991299,439.0
1593991300,437.0
1593991301,433.0
1593991302,424.0
1593991303,438.0
1593991304,436.0
1593991305,431.0
1593991306,421.0
1593991307,435.0
1593991308,436.0
1593991309,429.0
1593991310,428.0
1593991311,420.0
1593991312,422.0
1593991313,432.0
1593991314,436.0
1593991315,427.0
1593991316,426.0
1593991317,431.0
1593991318,432.0
1593991319,431.0
1593991320,423.0
1593991321,436.0
1593991322,425.0
1593991323,427.0
1593991324,433.0
1593991325,426.0
1593991326,433.0
1593991327,432.0
1593991328,425.0
1593991329,420.0
1593991330,433.0
1593991331,437.0
1593991332,433.0
1593991333,435.0
1593991334,439.0
1593991335,431.0
1593991336,438.0
1593991337,434.0
1593991338,420.0
1593991339,438.0
1593991340,429.0
1593991341,435.0
1593991342,438.0
1593991343,432.0
1593991344,433.0
1593991345,422.0
1593991346,436.0
1593991347,436.0
1593991348,426.0
1593991349,433.0
1593991350,424.0
1593991351,424.0
1593991352,432.0
1593991353,439.0
1593991354,422.0
1593991355,428.0
1593991356,439.0
1593991357,422.0
1593991358,425.0
1593991359,436.0
1593991360,427.0
1593991361,432.0
1593991362,428.0
1593991363,420.0
1593991364,430.0
1593991365,438.0
1593991366,432.0
1593991367,425.0
1593991368,428.0
1593991369,420.0
1593991370,423.0
1593991371,432.0
1593991372,423.0
1593991373,423.0
1593991374,432.0
1593991375,421.0
1593991376,429.0
1593991377,421.0
1593991378,426.0
1593991379,433.0
1593991380,429.0
1593991381,431.0
1593991382,437.0
1593991383,439.0
1593991384,426.0
1593991385,436.0
1593991386,436.0
1593991387,434.0
1593991388,434.0
1593991389,434.0
1593991390,435.0
1593991391,437.0
1593991392,426.0
1593991393,437.0
1593991394,437.0
1593991395,420.0
1593991396,432.0
1593991397,431.0
1593991398,431.0
1593991399,434.0
1593991400,423.0
1593991401,437.0
1593991402,424.0
1593991403,424.0
1593991404,433.0
1593991405,430.0
1593991406,427.0
1593991407,439.0
1593991408,429.0
1593991409,429.0
1593991410,424.0
1593991411,424.0
1593991412,431.0
1593991413,432.0
1593991414,439.0
1593991415,434.0
1593991416,427.0
1593991417,423.0
1593991418,420.0
1593991419,439.0
1593991420,430.0
1593991421,433.0
1593991422,431.0
1593991423,421.0
1593991424,425.0
1593991425,433.0
1593991426,429.0
1593991427,436.0
1593991428,433.0
1593991429,421.0
1593991430,438.0
1593991431,431.0
1593991432,423.0
1593991433,420.0
1593991434,428.0
1593991435,427.0
1593991436,426.0
1593991437,432.0
1593991438,439.0
1593991439,421.0
1593991440,424.0
1593991441,431.0
1593991442,432.0
1593991443,425.0
1593991444,430.0
1593991445,434.0
1593991446,422.0
1593991447,436.0
1593991448,437.0
1593991449,426.0
1593991450,433.0
1593991451,424.0
1593991452,431.0
1593991453,439.0
1593991454,435.0
1593991455,429.0
1593991456,428.0
1593991457,428.0
1593991458,438.0
1593991459,437.0
1593991460,423.0
1593991461,438.0
1593991462,428.0
1593991463,429.0
1593991464,426.0
1593991465,428.0
1593991466,426.0
1593991467,439.0
1593991468,435.0
1593991469,429.0
1593991470,436.0
1593991471,428.0
1593991472,436.0
1593991473,439.0
1593991474,424.0
1593991475,437.0
1593991476,436.0
1593991477,438.0
1593991478,431.0
1593991479,423.0
1593991480,438.0
1593991481,420.0
1593991482,428.0
1593991483,421.0
1593991484,431.0
1593991485,438.0
1593991486,437.0
1593991487,426.0
1593991488,421.0
1593991489,438.0
1593991490,428.0
1593991491,423.0
1593991492,435.0
1593991493,426.0
1593991494,428.0
1593991495,428.0
1593991496,439.0
1593991497,439.0
1593991498,423.0
1593991499,437.0
1593991500,432.0
1593991501,433.0
1593991502,438.0
1593991503,433.0
1593991504,435.0
1593991505,431.0
1593991506,435.0
1593991507,424.0
1593991508,422.0
1593991509,432.0
1593991510,439.0
1593991511,431.0
1593991512,435.0
1593991513,428.0
1593991514,428.0
1593991515,430.0
1593991516,434.0
1593991517,430.0
1593991518,438.0
1593991519,425.0
1593991520,425.0
1593991521,439.0
1593991522,435.0
1593991523,427.0
1593991524,427.0
1593991525,423.0
1593991526,437.0
1593991527,426.0
1593991528,434.0
1593991529,423.0
1593991530,435.0
1593991531,424.0
1593991532,435.0
1593991533,436.0
1593991534,439.0
1593991535,424.0
1593991536,433.0
1593991537,426.0
1593991538,433.0
1593991539,424.0
1593991540,427.0
1593991541,434.0
1593991542,430.0
1593991543,427.0
1593991544,425.0
1593991545,430.0
1593991546,422.0
1593991547,425.0
1593991548,434.0
1593991549,432.0
1593991550,421.0
1593991551,425.0
1593991552,431.0
1593991553,426.0
1593991554,420.0
1593991555,420.0
1593991556,432.0
1593991557,423.0
1593991558,430.0
1593991559,425.0
1593991560,420.0
1593991561,425.0
1593991562,427.0
1593991563,424.0
1593991564,428.0
1593991565,420.0
1593991566,426.0
1593991567,420.0
1593991568,435.0
1593991569,439.0
1593991570,422.0
1593991571,428.0
1593991572,423.0
1593991573,437.0
1593991574,436.0
1593991575,422.0
1593991576,429.0
1593991577,438.0
1593991578,425.0
1593991579,429.0
1593991580,422.0
1593991581,435.0
1593991582,425.0
1593991583,439.0
1593991584,431.0
1593991585,421.0
1593991586,434.0
1593991587,434.0
1593991588,422.0
1593991589,426.0
1593991590,423.0
1593991591,426.0
1593991592,439.0
1593991593,421.0
1593991594,430.0
1593991595,424.0
1593991596,435.0
1593991597,438.0
1593991598,422.0
1593991599,431.0
1593991600,436.0
1593991601,420.0
1593991602,428.0
1593991603,424.0
1593991604,427.0
1593991605,428.0
1593991606,431.0
1593991607,437.0
