UnixTime,Wind Speed,Wind Dir,GasData
1594636149,0.0,135.0,749.0
1594636150,0.0,135.0,750.0
1594636151,0.0,135.0,751.0
1594636152,0.0,135.0,752.0
1594636153,0.0,135.0,752.0
1594636154,0.0,135.0,753.0
1594636155,0.0,135.0,753.0
1594636156,0.0,135.0,754.0
1594636157,0.0,135.0,754.0
1594636158,0.0,135.0,754.0
1594636159,0.0,135.0,755.0
1594636160,0.0,135.0,754.0
1594636161,0.0,135.0,753.0
1594636162,0.0,135.0,753.0
1594636163,0.0,135.0,754.0
1594636164,0.0,135.0,755.0
1594636165,0.0,135.0,756.0
1594636166,0.0,135.0,757.0
1594636167,0.0,135.0,759.0
1594636168,0.0,135.0,761.0
1594636169,0.0,135.0,763.0
1594636170,0.0,135.0,765.0
1594636171,0.0,135.0,767.0
1594636172,0.0,135.0,769.0
1594636173,0.0,135.0,771.0
1594636174,0.0,135.0,772.0
1594636175,0.0,135.0,774.0
1594636176,0.0,135.0,776.0
1594636177,0.0,135.0,778.0
1594636178,0.0,135.0,780.0
1594636179,0.0,135.0,782.0
1594636180,0.0,135.0,784.0
1594636181,0.0,135.0,786.0
1594636182,0.0,135.0,788.0
1594636183,0.0,135.0,790.0
1594636184,0.0,135.0,791.0
1594636185,0.0,135.0,793.0
1594636186,0.0,135.0,794.0
1594636187,0.0,135.0,795.0
1594636188,0.0,135.0,795.0
1594636189,0.0,135.0,796.0
1594636190,0.0,135.0,795.0
1594636191,0.0,135.0,794.0
1594636192,0.0,135.0,792.0
1594636193,0.0,135.0,791.0
1594636194,0.0,135.0,790.0
1594636195,0.0,135.0,790.0
1594636196,0.0,135.0,790.0
1594636197,0.0,135.0,791.0
1594636198,0.0,135.0,791.0
1594636199,0.0,135.0,792.0
1594636200,0.0,135.0,791.0
1594636201,0.0,135.0,790.0
1594636202,0.0,135.0,788.0
1594636203,0.0,135.0,786.0
1594636204,0.0,135.0,784.0
1594636205,0.0,135.0,782.0
1594636206,0.0,135.0,779.0
1594636207,0.0,135.0,777.0
1594636208,0.0,135.0,775.0
1594636209,0.0,135.0,773.0
1594636210,0.0,135.0,771.0
1594636211,0.0,135.0,769.0
1594636212,0.0,135.0,766.0
1594636213,0.0,135.0,763.0
1594636214,0.0,135.0,760.0
1594636215,0.0,135.0,756.0
1594636216,0.0,135.0,753.0
1594636217,0.0,135.0,749.0
1594636218,0.0,135.0,745.0
1594636219,0.0,135.0,741.0
1594636220,0.0,135.0,738.0
1594636221,0.0,135.0,734.0
1594636222,0.0,135.0,730.0
1594636223,0.0,135.0,726.0
1594636224,0.0,135.0,722.0
1594636225,0.0,135.0,718.0
1594636226,0.0,135.0,714.0
1594636227,0.0,135.0,710.0
1594636228,0.0,135.0,706.0
1594636229,0.0,135.0,703.0
1594636230,0.0,135.0,699.0
1594636231,0.0,135.0,695.0
1594636232,0.0,135.0,691.0
1594636233,0.0,135.0,687.0
1594636234,0.0,135.0,683.0
1594636235,0.0,135.0,679.0
1594636236,0.0,135.0,675.0
1594636237,0.0,135.0,672.0
1594636238,0.0,135.0,671.0
1594636239,0.0,135.0,671.0
1594636240,0.0,135.0,671.0
1594636241,0.0,135.0,672.0
1594636242,0.0,135.0,674.0
1594636243,0.0,135.0,676.0
1594636244,0.0,135.0,679.0
1594636245,0.0,135.0,682.0
1594636246,0.0,135.0,685.0
1594636247,0.0,135.0,688.0
1594636248,0.0,135.0,691.0
1594636249,0.0,135.0,695.0
1594636250,0.0,135.0,698.0
1594636251,0.0,135.0,701.0
1594636252,0.0,135.0,703.0
1594636253,0.0,135.0,704.0
1594636254,0.0,135.0,704.0
1594636255,0.0,135.0,705.0
1594636256,0.0,135.0,705.0
1594636257,0.0,135.0,704.0
1594636258,0.0,135.0,703.0
1594636259,0.0,135.0,702.0
1594636260,0.0,135.0,701.0
1594636261,0.0,135.0,700.0
1594636262,0.0,135.0,699.0
1594636263,0.0,135.0,698.0
1594636264,0.0,135.0,698.0
1594636265,0.0,135.0,698.0
1594636266,0.0,135.0,706.0
1594636267,0.0,135.0,722.0
1594636268,0.0,135.0,748.0
1594636269,0.0,135.0,770.0
1594636270,0.0,135.0,785.0
1594636271,0.0,135.0,790.0
1594636272,0.0,135.0,792.0
1594636273,0.0,135.0,793.0
1594636274,0.0,135.0,793.0
1594636275,0.0,135.0,794.0
1594636276,0.0,135.0,794.0
1594636277,0.0,135.0,794.0
1594636278,0.0,135.0,793.0
1594636279,0.0,135.0,793.0
1594636280,0.0,135.0,792.0
1594636281,0.0,135.0,791.0
1594636282,0.0,135.0,791.0
1594636283,0.0,135.0,790.0
1594636284,0.0,135.0,789.0
1594636285,0.0,135.0,788.0
1594636286,0.0,135.0,788.0
1594636287,0.0,135.0,787.0
1594636288,0.0,135.0,787.0
1594636289,0.0,135.0,787.0
1594636290,0.0,135.0,787.0
1594636291,0.0,135.0,788.0
1594636292,0.0,135.0,788.0
1594636293,0.0,135.0,788.0
1594636294,0.0,135.0,788.0
1594636295,0.0,135.0,788.0
1594636296,0.0,135.0,789.0
1594636297,0.0,135.0,790.0
1594636298,0.0,135.0,792.0
1594636299,0.0,135.0,794.0
1594636300,0.0,135.0,796.0
1594636301,0.0,135.0,798.0
1594636302,0.0,135.0,800.0
1594636303,0.0,135.0,802.0
1594636304,0.0,135.0,802.0
1594636305,0.0,135.0,802.0
1594636306,0.0,135.0,794.0
1594636307,0.0,135.0,775.0
1594636308,0.0,135.0,746.0
1594636309,0.0,135.0,723.0
1594636310,0.0,135.0,710.0
1594636311,0.0,135.0,707.0
1594636312,0.0,135.0,708.0
1594636313,0.0,135.0,709.0
1594636314,0.0,135.0,710.0
1594636315,0.0,135.0,711.0
1594636316,0.0,135.0,712.0
1594636317,0.0,135.0,713.0
1594636318,0.0,135.0,714.0
1594636319,0.0,135.0,715.0
1594636320,0.0,135.0,715.0
1594636321,0.0,135.0,716.0
1594636322,0.0,135.0,716.0
1594636323,0.0,135.0,716.0
1594636324,0.0,135.0,717.0
1594636325,0.0,135.0,718.0
1594636326,0.0,135.0,719.0
1594636327,0.0,135.0,720.0
1594636328,0.0,135.0,720.0
1594636329,0.0,135.0,721.0
1594636330,0.0,135.0,721.0
1594636331,0.0,135.0,721.0
1594636332,0.0,135.0,721.0
1594636333,0.0,135.0,722.0
1594636334,0.0,135.0,722.0
1594636335,0.0,135.0,723.0
1594636336,0.0,135.0,723.0
1594636337,0.0,135.0,724.0
1594636338,0.0,135.0,724.0
1594636339,0.0,135.0,725.0
1594636340,0.0,135.0,725.0
1594636341,0.0,135.0,725.0
1594636342,0.0,135.0,725.0
1594636343,0.0,135.0,726.0
1594636344,0.0,135.0,727.0
1594636345,0.0,135.0,728.0
1594636346,0.0,135.0,728.0
1594636347,0.0,135.0,730.0
1594636348,0.0,135.0,731.0
1594636349,0.0,135.0,733.0
1594636350,0.0,135.0,735.0
1594636351,0.0,135.0,737.0
1594636352,0.0,135.0,740.0
1594636353,0.0,135.0,743.0
1594636354,0.0,135.0,745.0
1594636355,0.0,135.0,745.0
1594636356,0.0,135.0,744.0
1594636357,0.0,135.0,744.0
1594636358,0.0,135.0,746.0
1594636359,0.0,135.0,748.0
1594636360,0.0,135.0,750.0
1594636361,0.0,135.0,751.0
1594636362,0.0,135.0,753.0
1594636363,0.0,135.0,754.0
1594636364,0.0,135.0,756.0
1594636365,0.0,135.0,757.0
1594636366,0.0,135.0,757.0
1594636367,0.0,135.0,758.0
1594636368,0.0,135.0,758.0
1594636369,0.0,135.0,758.0
1594636370,0.0,135.0,758.0
1594636371,0.0,135.0,758.0
1594636372,0.0,135.0,759.0
1594636373,0.0,135.0,759.0
1594636374,0.0,135.0,760.0
1594636375,0.0,135.0,761.0
1594636376,0.0,135.0,763.0
1594636377,0.0,135.0,764.0
1594636378,0.0,135.0,765.0
1594636379,0.0,135.0,765.0
1594636380,0.0,135.0,765.0
1594636381,0.0,135.0,764.0
1594636382,0.0,135.0,764.0
1594636383,0.0,135.0,766.0
1594636384,0.0,135.0,768.0
1594636385,0.0,135.0,770.0
1594636386,0.0,135.0,772.0
1594636387,0.0,135.0,774.0
1594636388,0.0,135.0,775.0
1594636389,0.0,135.0,776.0
1594636390,0.0,135.0,776.0
1594636391,0.0,135.0,777.0
1594636392,0.0,135.0,777.0
1594636393,0.0,135.0,777.0
1594636394,0.0,135.0,777.0
1594636395,0.0,135.0,776.0
1594636396,0.0,135.0,776.0
1594636397,0.0,135.0,775.0
1594636398,0.0,135.0,775.0
1594636399,0.0,135.0,774.0
1594636400,0.0,135.0,773.0
1594636401,0.0,135.0,772.0
1594636402,0.0,135.0,772.0
1594636403,0.0,135.0,772.0
1594636404,0.0,135.0,772.0
1594636405,0.0,135.0,772.0
1594636406,0.0,135.0,773.0
1594636407,0.0,135.0,773.0
1594636408,0.0,135.0,774.0
1594636409,0.0,135.0,774.0
1594636410,0.0,135.0,774.0
1594636411,0.0,135.0,774.0
1594636412,0.0,135.0,774.0
1594636413,0.0,135.0,774.0
1594636414,0.0,135.0,773.0
1594636415,0.0,135.0,772.0
1594636416,0.0,135.0,770.0
1594636417,0.0,135.0,754.0
1594636418,0.0,135.0,722.0
1594636419,0.0,135.0,677.0
1594636420,0.0,135.0,644.0
1594636421,0.0,135.0,627.0
1594636422,0.0,135.0,624.0
1594636423,0.0,135.0,624.0
1594636424,0.0,135.0,623.0
1594636425,0.0,135.0,622.0
1594636426,0.0,135.0,621.0
1594636427,0.0,135.0,619.0
1594636428,0.0,135.0,618.0
1594636429,0.0,135.0,616.0
1594636430,0.0,135.0,615.0
1594636431,0.0,135.0,614.0
1594636432,0.0,135.0,612.0
1594636433,1.492,135.0,611.0
1594636434,0.0,135.0,610.0
1594636435,0.0,135.0,610.0
1594636436,0.0,135.0,608.0
1594636437,0.0,135.0,608.0
1594636438,0.0,135.0,607.0
1594636439,0.0,135.0,606.0
1594636440,0.0,135.0,606.0
1594636441,0.0,135.0,606.0
1594636442,0.0,135.0,606.0
1594636443,0.0,135.0,608.0
1594636444,0.0,135.0,611.0
1594636445,0.0,135.0,614.0
1594636446,0.0,135.0,617.0
1594636447,0.0,135.0,620.0
1594636448,0.0,135.0,623.0
1594636449,0.0,135.0,627.0
1594636450,0.0,135.0,632.0
1594636451,0.0,135.0,637.0
1594636452,0.0,135.0,642.0
1594636453,0.0,135.0,648.0
1594636454,0.0,135.0,653.0
1594636455,0.0,135.0,659.0
1594636456,0.0,135.0,665.0
1594636457,0.0,135.0,671.0
1594636458,0.0,135.0,676.0
1594636459,0.0,135.0,681.0
1594636460,0.0,135.0,684.0
1594636461,0.0,135.0,687.0
1594636462,0.0,135.0,689.0
1594636463,0.0,135.0,691.0
1594636464,0.0,135.0,693.0
1594636465,0.0,135.0,695.0
1594636466,0.0,135.0,697.0
1594636467,0.0,135.0,699.0
1594636468,0.0,135.0,700.0
1594636469,0.0,135.0,702.0
1594636470,0.0,135.0,703.0
1594636471,0.0,135.0,703.0
1594636472,0.0,135.0,704.0
1594636473,0.0,135.0,705.0
1594636474,0.0,135.0,706.0
1594636475,0.0,135.0,707.0
1594636476,0.0,135.0,708.0
1594636477,0.0,135.0,709.0
1594636478,0.0,135.0,709.0
1594636479,0.0,135.0,709.0
1594636480,0.0,135.0,709.0
1594636481,0.0,135.0,707.0
1594636482,0.0,135.0,706.0
1594636483,0.0,135.0,704.0
1594636484,0.0,135.0,703.0
1594636485,1.492,135.0,701.0
1594636486,0.0,135.0,699.0
1594636487,0.0,135.0,698.0
1594636488,0.0,135.0,697.0
1594636489,0.0,135.0,696.0
1594636490,0.0,135.0,696.0
1594636491,0.0,135.0,696.0
1594636492,0.0,135.0,696.0
1594636493,0.0,135.0,696.0
1594636494,0.0,135.0,697.0
1594636495,0.0,135.0,697.0
1594636496,0.0,135.0,698.0
1594636497,0.0,135.0,699.0
1594636498,0.0,135.0,700.0
1594636499,0.0,135.0,701.0
1594636500,0.0,135.0,703.0
1594636501,0.0,135.0,705.0
1594636502,0.0,135.0,706.0
1594636503,0.0,135.0,708.0
1594636504,0.0,135.0,709.0
1594636505,0.0,135.0,711.0
1594636506,0.0,135.0,712.0
1594636507,0.0,135.0,713.0
1594636508,0.0,135.0,714.0
1594636509,0.0,135.0,715.0
1594636510,0.0,135.0,716.0
1594636511,0.0,135.0,716.0
1594636512,0.0,135.0,716.0
1594636513,0.0,135.0,716.0
1594636514,0.0,135.0,714.0
1594636515,0.0,135.0,713.0
1594636516,0.0,135.0,711.0
1594636517,0.0,135.0,710.0
1594636518,0.0,135.0,709.0
1594636519,0.0,135.0,709.0
1594636520,0.0,135.0,709.0
1594636521,0.0,135.0,709.0
1594636522,0.0,135.0,709.0
1594636523,0.0,135.0,709.0
1594636524,0.0,135.0,709.0
1594636525,0.0,135.0,708.0
1594636526,0.0,135.0,707.0
1594636527,0.0,135.0,707.0
1594636528,0.0,135.0,706.0
1594636529,0.0,135.0,703.0
1594636530,0.0,135.0,701.0
1594636531,0.0,135.0,697.0
1594636532,0.0,135.0,694.0
1594636533,0.0,135.0,691.0
1594636534,0.0,135.0,688.0
1594636535,0.0,135.0,686.0
1594636536,0.0,135.0,685.0
1594636537,0.0,135.0,685.0
1594636538,0.0,135.0,686.0
1594636539,0.0,135.0,695.0
1594636540,0.0,135.0,713.0
1594636541,0.0,135.0,741.0
1594636542,0.0,135.0,763.0
1594636543,0.0,135.0,776.0
1594636544,0.0,135.0,779.0
1594636545,0.0,135.0,780.0
1594636546,1.492,135.0,780.0
1594636547,0.0,135.0,780.0
1594636548,0.0,135.0,779.0
1594636549,0.0,135.0,767.0
1594636550,0.0,135.0,745.0
1594636551,1.492,135.0,709.0
1594636552,0.0,135.0,681.0
1594636553,0.0,135.0,659.0
1594636554,0.0,135.0,651.0
1594636555,0.0,135.0,648.0
1594636556,0.0,135.0,648.0
1594636557,0.0,135.0,649.0
1594636558,0.0,135.0,651.0
1594636559,0.0,135.0,654.0
1594636560,0.0,135.0,657.0
1594636561,0.0,135.0,660.0
1594636562,0.0,135.0,662.0
1594636563,0.0,135.0,665.0
1594636564,0.0,135.0,667.0
1594636565,1.492,135.0,668.0
1594636566,0.0,135.0,670.0
1594636567,0.0,135.0,671.0
1594636568,0.0,135.0,672.0
1594636569,0.0,135.0,673.0
1594636570,0.0,135.0,672.0
1594636571,0.0,135.0,672.0
1594636572,0.0,135.0,672.0
1594636573,0.0,135.0,671.0
1594636574,0.0,135.0,671.0
1594636575,0.0,135.0,671.0
1594636576,0.0,135.0,671.0
1594636577,0.0,135.0,672.0
1594636578,0.0,135.0,673.0
1594636579,0.0,135.0,674.0
1594636580,0.0,135.0,674.0
1594636581,0.0,135.0,674.0
1594636582,0.0,135.0,673.0
1594636583,0.0,135.0,672.0
1594636584,0.0,135.0,670.0
1594636585,0.0,135.0,669.0
1594636586,0.0,135.0,668.0
1594636587,0.0,135.0,667.0
1594636588,0.0,135.0,667.0
1594636589,1.492,135.0,667.0
1594636590,0.0,135.0,667.0
1594636591,0.0,135.0,666.0
1594636592,1.492,135.0,666.0
1594636593,0.0,135.0,664.0
1594636594,0.0,135.0,663.0
1594636595,1.492,135.0,660.0
1594636596,0.0,135.0,658.0
1594636597,0.0,135.0,656.0
1594636598,0.0,135.0,655.0
1594636599,0.0,135.0,655.0
1594636600,1.492,135.0,655.0
1594636601,0.0,135.0,657.0
1594636602,0.0,135.0,659.0
1594636603,0.0,135.0,661.0
1594636604,0.0,135.0,663.0
1594636605,0.0,135.0,665.0
1594636606,0.0,135.0,666.0
1594636607,0.0,135.0,668.0
1594636608,0.0,135.0,669.0
1594636609,1.492,135.0,670.0
1594636610,0.0,135.0,671.0
1594636611,0.0,135.0,673.0
1594636612,0.0,135.0,674.0
1594636613,0.0,135.0,674.0
1594636614,0.0,135.0,674.0
1594636615,0.0,135.0,674.0
1594636616,0.0,135.0,674.0
1594636617,0.0,135.0,673.0
1594636618,0.0,135.0,671.0
1594636619,0.0,135.0,670.0
1594636620,0.0,135.0,667.0
1594636621,0.0,135.0,665.0
1594636622,0.0,135.0,662.0
1594636623,0.0,135.0,658.0
1594636624,0.0,135.0,655.0
1594636625,1.492,135.0,652.0
1594636626,0.0,135.0,649.0
1594636627,0.0,135.0,646.0
1594636628,0.0,135.0,644.0
1594636629,0.0,135.0,641.0
1594636630,0.0,135.0,638.0
1594636631,0.0,135.0,635.0
1594636632,0.0,135.0,633.0
1594636633,0.0,135.0,630.0
1594636634,0.0,135.0,627.0
1594636635,0.0,135.0,625.0
1594636636,0.0,135.0,622.0
1594636637,0.0,135.0,618.0
1594636638,0.0,135.0,615.0
1594636639,0.0,135.0,612.0
1594636640,0.0,135.0,609.0
1594636641,0.0,135.0,606.0
1594636642,0.0,135.0,604.0
1594636643,0.0,135.0,602.0
1594636644,0.0,135.0,602.0
1594636645,0.0,135.0,602.0
1594636646,0.0,135.0,603.0
1594636647,0.0,135.0,605.0
1594636648,0.0,135.0,606.0
1594636649,0.0,135.0,606.0
1594636650,0.0,135.0,607.0
1594636651,0.0,135.0,607.0
1594636652,0.0,135.0,608.0
1594636653,0.0,135.0,609.0
1594636654,0.0,135.0,609.0
1594636655,0.0,135.0,610.0
1594636656,0.0,135.0,610.0
1594636657,0.0,135.0,609.0
1594636658,0.0,135.0,609.0
1594636659,0.0,135.0,610.0
1594636660,0.0,135.0,611.0
1594636661,0.0,135.0,624.0
1594636662,0.0,135.0,646.0
1594636663,0.0,135.0,678.0
1594636664,0.0,135.0,699.0
1594636665,0.0,135.0,710.0
1594636666,0.0,135.0,711.0
1594636667,0.0,135.0,712.0
1594636668,0.0,135.0,714.0
1594636669,0.0,135.0,715.0
1594636670,0.0,135.0,717.0
1594636671,0.0,135.0,718.0
1594636672,0.0,135.0,719.0
1594636673,0.0,135.0,720.0
1594636674,0.0,135.0,720.0
1594636675,0.0,135.0,719.0
1594636676,0.0,135.0,719.0
1594636677,0.0,135.0,719.0
1594636678,0.0,135.0,719.0
1594636679,0.0,135.0,719.0
1594636680,0.0,135.0,719.0
1594636681,0.0,135.0,720.0
1594636682,0.0,135.0,720.0
1594636683,0.0,135.0,719.0
1594636684,0.0,135.0,719.0
1594636685,0.0,135.0,718.0
1594636686,0.0,135.0,717.0
1594636687,0.0,135.0,717.0
1594636688,0.0,135.0,717.0
1594636689,0.0,135.0,717.0
1594636690,0.0,135.0,717.0
1594636691,0.0,135.0,717.0
1594636692,0.0,135.0,716.0
1594636693,0.0,135.0,715.0
1594636694,0.0,135.0,713.0
1594636695,0.0,135.0,712.0
1594636696,0.0,135.0,711.0
1594636697,0.0,135.0,710.0
1594636698,0.0,135.0,709.0
1594636699,0.0,135.0,709.0
1594636700,0.0,135.0,709.0
1594636701,0.0,135.0,710.0
1594636702,0.0,135.0,710.0
1594636703,0.0,135.0,709.0
1594636704,0.0,135.0,708.0
1594636705,0.0,135.0,708.0
1594636706,0.0,135.0,707.0
1594636707,0.0,135.0,705.0
1594636708,0.0,135.0,702.0
1594636709,0.0,135.0,700.0
1594636710,0.0,135.0,698.0
1594636711,0.0,135.0,696.0
1594636712,0.0,135.0,694.0
1594636713,0.0,135.0,693.0
1594636714,0.0,135.0,692.0
1594636715,0.0,135.0,691.0
1594636716,0.0,135.0,691.0
1594636717,0.0,135.0,691.0
1594636718,0.0,135.0,691.0
1594636719,0.0,135.0,691.0
1594636720,0.0,135.0,691.0
1594636721,0.0,135.0,692.0
1594636722,0.0,135.0,693.0
1594636723,0.0,135.0,694.0
1594636724,0.0,135.0,695.0
1594636725,0.0,135.0,696.0
1594636726,0.0,135.0,697.0
1594636727,0.0,135.0,699.0
1594636728,0.0,135.0,701.0
1594636729,0.0,135.0,704.0
1594636730,0.0,135.0,707.0
1594636731,0.0,135.0,710.0
1594636732,0.0,135.0,713.0
1594636733,0.0,135.0,716.0
1594636734,0.0,135.0,718.0
1594636735,0.0,135.0,721.0
1594636736,0.0,135.0,723.0
1594636737,0.0,135.0,724.0
1594636738,0.0,135.0,726.0
1594636739,0.0,135.0,728.0
1594636740,0.0,135.0,730.0
1594636741,0.0,135.0,731.0
1594636742,0.0,135.0,733.0
1594636743,0.0,135.0,734.0
1594636744,0.0,135.0,736.0
1594636745,0.0,135.0,738.0
1594636746,0.0,135.0,741.0
1594636747,0.0,135.0,744.0
1594636748,0.0,135.0,743.0
1594636749,0.0,135.0,742.0
1594636750,0.0,135.0,739.0
1594636751,0.0,135.0,739.0
1594636752,0.0,135.0,739.0
1594636753,0.0,135.0,737.0
1594636754,0.0,135.0,736.0
1594636755,0.0,135.0,733.0
1594636756,0.0,135.0,731.0
1594636757,0.0,135.0,727.0
1594636758,0.0,135.0,723.0
1594636759,0.0,135.0,719.0
1594636760,0.0,135.0,715.0
1594636761,0.0,135.0,711.0
1594636762,0.0,135.0,708.0
1594636763,0.0,135.0,707.0
1594636764,0.0,135.0,706.0
1594636765,0.0,135.0,706.0
1594636766,0.0,135.0,706.0
1594636767,0.0,135.0,707.0
1594636768,0.0,135.0,707.0
1594636769,0.0,135.0,707.0
1594636770,0.0,135.0,708.0
1594636771,0.0,135.0,708.0
1594636772,0.0,135.0,709.0
1594636773,0.0,135.0,709.0
1594636774,0.0,135.0,710.0
1594636775,0.0,135.0,710.0
1594636776,0.0,135.0,710.0
1594636777,0.0,135.0,711.0
1594636778,0.0,135.0,711.0
1594636779,0.0,135.0,712.0
1594636780,0.0,135.0,713.0
1594636781,0.0,135.0,715.0
1594636782,0.0,135.0,716.0
1594636783,0.0,135.0,717.0
1594636784,0.0,135.0,717.0
1594636785,0.0,135.0,718.0
1594636786,0.0,135.0,719.0
1594636787,0.0,135.0,720.0
1594636788,0.0,135.0,721.0
1594636789,0.0,135.0,723.0
1594636790,0.0,135.0,725.0
1594636791,0.0,135.0,727.0
1594636792,0.0,135.0,730.0
1594636793,0.0,135.0,730.0
1594636794,0.0,135.0,733.0
1594636795,0.0,135.0,736.0
1594636796,0.0,135.0,738.0
1594636797,0.0,135.0,741.0
1594636798,0.0,135.0,742.0
1594636799,0.0,135.0,743.0
1594636800,0.0,135.0,744.0
1594636801,0.0,135.0,744.0
1594636802,0.0,135.0,745.0
1594636803,0.0,135.0,746.0
1594636804,0.0,135.0,747.0
1594636805,0.0,135.0,748.0
1594636806,0.0,135.0,749.0
1594636807,0.0,135.0,751.0
1594636808,0.0,135.0,751.0
1594636809,0.0,135.0,752.0
1594636810,0.0,135.0,752.0
1594636811,0.0,135.0,753.0
1594636812,0.0,135.0,753.0
1594636813,0.0,135.0,753.0
1594636814,0.0,135.0,753.0
1594636815,0.0,135.0,753.0
1594636816,0.0,135.0,752.0
1594636817,0.0,135.0,752.0
1594636818,0.0,135.0,752.0
1594636819,0.0,135.0,751.0
1594636820,0.0,135.0,751.0
1594636821,0.0,135.0,751.0
1594636822,0.0,135.0,750.0
1594636823,0.0,135.0,750.0
1594636824,0.0,135.0,748.0
1594636825,0.0,135.0,747.0
1594636826,0.0,135.0,744.0
1594636827,0.0,135.0,742.0
1594636828,0.0,135.0,739.0
1594636829,0.0,135.0,737.0
1594636830,0.0,135.0,734.0
1594636831,0.0,135.0,731.0
1594636832,0.0,135.0,729.0
1594636833,0.0,135.0,727.0
1594636834,0.0,135.0,726.0
1594636835,0.0,135.0,725.0
1594636836,0.0,135.0,725.0
1594636837,0.0,135.0,724.0
1594636838,0.0,135.0,722.0
1594636839,0.0,135.0,720.0
1594636840,0.0,135.0,718.0
1594636841,0.0,135.0,716.0
1594636842,0.0,135.0,715.0
1594636843,0.0,135.0,714.0
1594636844,0.0,135.0,713.0
1594636845,0.0,135.0,713.0
1594636846,0.0,135.0,713.0
1594636847,0.0,135.0,712.0
1594636848,0.0,135.0,712.0
1594636849,0.0,135.0,711.0
1594636850,0.0,135.0,710.0
1594636851,0.0,135.0,710.0
1594636852,0.0,135.0,710.0
1594636853,0.0,135.0,711.0
1594636854,0.0,135.0,712.0
1594636855,0.0,135.0,713.0
1594636856,0.0,135.0,713.0
1594636857,0.0,135.0,713.0
1594636858,0.0,135.0,712.0
1594636859,0.0,135.0,711.0
