UNIXTIME,CO2
1583665203,466.00
1583665204,465.00
1583665205,465.00
1583665206,465.00
1583665207,465.00
1583665208,466.00
1583665209,466.00
1583665210,465.00
1583665211,465.00
1583665212,465.00
1583665213,465.00
1583665214,465.00
1583665215,465.00
1583665216,465.00
1583665217,465.00
1583665218,465.00
1583665219,466.00
1583665220,466.00
1583665221,466.00
1583665222,466.00
1583665223,466.00
1583665224,466.00
1583665225,466.00
1583665226,466.00
1583665227,466.00
1583665228,466.00
1583665229,466.00
1583665230,466.00
1583665231,465.00
1583665232,465.00
1583665233,465.00
1583665234,465.00
1583665235,465.00
1583665236,465.00
1583665237,465.00
1583665238,464.00
1583665239,464.00
1583665240,464.00
1583665241,464.00
1583665242,464.00
1583665243,464.00
1583665244,464.00
1583665245,465.00
1583665246,465.00
1583665247,465.00
1583665248,465.00
1583665249,465.00
1583665250,465.00
1583665251,465.00
1583665252,465.00
1583665253,465.00
1583665254,465.00
1583665255,465.00
1583665256,465.00
1583665257,465.00
1583665258,465.00
1583665259,466.00
1583665260,466.00
1583665261,466.00
1583665262,466.00
1583665263,466.00
1583665264,465.00
1583665265,465.00
1583665266,465.00
1583665267,464.00
1583665268,464.00
1583665269,464.00
1583665270,464.00
1583665271,464.00
1583665272,464.00
1583665273,464.00
1583665274,464.00
1583665275,464.00
1583665276,464.00
1583665277,464.00
1583665278,464.00
1583665279,465.00
1583665280,465.00
1583665281,465.00
1583665282,465.00
1583665283,465.00
1583665284,465.00
1583665285,465.00
1583665286,465.00
1583665287,465.00
1583665288,465.00
1583665289,466.00
1583665290,466.00
1583665291,466.00
1583665292,466.00
1583665293,466.00
1583665294,466.00
1583665295,466.00
1583665296,466.00
1583665297,466.00
1583665298,466.00
1583665299,466.00
1583665300,466.00
1583665301,466.00
1583665302,466.00
1583665303,466.00
1583665304,466.00
1583665305,466.00
1583665306,467.00
1583665307,467.00
1583665308,467.00
1583665309,467.00
1583665310,467.00
1583665311,467.00
1583665312,467.00
1583665313,467.00
1583665314,467.00
1583665315,467.00
1583665316,467.00
1583665317,467.00
1583665318,467.00
1583665319,467.00
1583665320,467.00
1583665321,467.00
1583665322,467.00
1583665323,467.00
1583665324,466.00
1583665325,466.00
1583665326,466.00
1583665327,466.00
1583665328,466.00
1583665329,466.00
1583665330,466.00
1583665331,466.00
1583665332,466.00
1583665333,466.00
1583665334,465.00
1583665335,465.00
1583665336,465.00
1583665337,465.00
1583665338,464.00
1583665339,464.00
1583665340,464.00
1583665341,464.00
1583665342,464.00
1583665343,464.00
1583665344,464.00
1583665345,464.00
1583665346,465.00
1583665347,465.00
1583665348,465.00
1583665349,465.00
1583665350,465.00
1583665351,465.00
1583665352,464.00
1583665353,464.00
1583665354,464.00
1583665355,464.00
1583665356,464.00
1583665357,463.00
1583665358,463.00
1583665359,462.00
1583665360,462.00
1583665361,462.00
1583665362,462.00
1583665363,462.00
1583665364,462.00
1583665365,462.00
1583665366,462.00
1583665367,462.00
1583665368,462.00
1583665369,462.00
1583665370,462.00
1583665371,462.00
1583665372,462.00
1583665373,462.00
1583665374,462.00
1583665375,462.00
1583665376,462.00
1583665377,462.00
1583665378,462.00
1583665379,462.00
1583665380,463.00
1583665381,463.00
1583665382,463.00
1583665383,463.00
1583665384,464.00
1583665385,464.00
1583665386,464.00
1583665387,464.00
1583665388,464.00
1583665389,464.00
1583665390,465.00
1583665391,465.00
1583665392,465.00
1583665393,465.00
1583665394,465.00
1583665395,464.00
1583665396,464.00
1583665397,464.00
1583665398,464.00
1583665399,464.00
1583665400,464.00
1583665401,465.00
1583665402,465.00
1583665403,465.00
1583665404,464.00
1583665405,464.00
1583665406,464.00
1583665407,464.00
1583665408,464.00
1583665409,464.00
1583665410,465.00
1583665411,465.00
1583665412,465.00
1583665413,465.00
1583665414,466.00
1583665415,466.00
1583665416,466.00
1583665417,466.00
1583665418,467.00
1583665419,468.00
1583665420,468.00
1583665421,468.00
1583665422,468.00
1583665423,468.00
1583665424,468.00
1583665425,468.00
1583665426,468.00
1583665427,468.00
1583665428,467.00
1583665429,467.00
1583665430,467.00
1583665431,467.00
1583665432,467.00
1583665433,467.00
1583665434,467.00
1583665435,467.00
1583665436,466.00
1583665437,466.00
1583665438,466.00
1583665439,466.00
1583665440,466.00
1583665441,466.00
1583665442,466.00
1583665443,466.00
1583665444,466.00
1583665445,466.00
1583665446,466.00
1583665447,466.00
1583665448,466.00
1583665449,466.00
1583665450,466.00
1583665451,466.00
1583665452,465.00
1583665453,465.00
1583665454,465.00
1583665455,464.00
1583665456,464.00
1583665457,464.00
1583665458,464.00
1583665459,464.00
1583665460,464.00
1583665461,464.00
1583665462,464.00
1583665463,464.00
1583665464,464.00
1583665465,464.00
1583665466,464.00
1583665467,464.00
1583665468,464.00
1583665469,464.00
1583665470,464.00
1583665471,464.00
1583665472,464.00
1583665473,464.00
1583665474,464.00
1583665475,464.00
1583665476,464.00
1583665477,463.00
1583665478,463.00
1583665479,463.00
1583665480,463.00
1583665481,463.00
1583665482,463.00
1583665483,463.00
1583665484,463.00
1583665485,463.00
1583665486,463.00
1583665487,463.00
1583665488,463.00
1583665489,464.00
1583665490,464.00
1583665491,464.00
1583665492,465.00
1583665493,465.00
1583665494,465.00
1583665495,465.00
1583665496,465.00
1583665497,466.00
1583665498,466.00
1583665499,466.00
1583665500,466.00
1583665501,466.00
1583665502,466.00
1583665503,467.00
1583665504,467.00
1583665505,467.00
1583665506,467.00
1583665507,467.00
1583665508,466.00
1583665509,466.00
1583665510,466.00
1583665511,466.00
1583665512,466.00
1583665513,466.00
1583665514,466.00
1583665515,466.00
1583665516,466.00
1583665517,466.00
1583665518,466.00
1583665519,466.00
1583665520,466.00
1583665521,466.00
1583665522,466.00
1583665523,466.00
1583665524,466.00
1583665525,466.00
1583665526,466.00
1583665527,466.00
1583665528,466.00
1583665529,466.00
1583665530,466.00
1583665531,465.00
1583665532,465.00
1583665533,465.00
1583665534,464.00
1583665535,464.00
1583665536,464.00
1583665537,463.00
1583665538,463.00
1583665539,462.00
1583665540,462.00
1583665541,462.00
1583665542,462.00
1583665543,462.00
1583665544,462.00
1583665545,463.00
1583665546,463.00
1583665547,463.00
1583665548,463.00
1583665549,464.00
1583665550,464.00
1583665551,464.00
1583665552,464.00
1583665553,464.00
1583665554,464.00
1583665555,464.00
1583665556,465.00
1583665557,464.00
1583665558,464.00
1583665559,464.00
1583665560,464.00
1583665561,464.00
1583665562,464.00
1583665563,464.00
1583665564,464.00
1583665565,464.00
1583665566,464.00
1583665567,465.00
1583665568,465.00
1583665569,466.00
1583665570,465.00
1583665571,465.00
1583665572,465.00
1583665573,465.00
1583665574,465.00
1583665575,465.00
1583665576,465.00
1583665577,464.00
1583665578,464.00
1583665579,464.00
1583665580,464.00
1583665581,464.00
1583665582,463.00
1583665583,463.00
1583665584,463.00
1583665585,463.00
1583665586,463.00
1583665587,463.00
1583665588,463.00
1583665589,463.00
1583665590,463.00
1583665591,463.00
1583665592,463.00
1583665593,463.00
1583665594,463.00
1583665595,463.00
1583665596,463.00
1583665597,463.00
1583665598,463.00
1583665599,463.00
1583665600,463.00
1583665601,463.00
1583665602,463.00
1583665603,463.00
1583665604,463.00
1583665605,463.00
1583665606,463.00
1583665607,463.00
1583665608,464.00
1583665609,464.00
