UNIXTIME,CO2
1583233201,536.00
1583233202,536.00
1583233203,536.00
1583233204,536.00
1583233205,536.00
1583233206,536.00
1583233207,536.00
1583233208,537.00
1583233209,537.00
1583233210,537.00
1583233211,536.00
1583233212,536.00
1583233213,536.00
1583233214,537.00
1583233215,537.00
1583233216,537.00
1583233217,537.00
1583233218,537.00
1583233219,537.00
1583233220,537.00
1583233221,537.00
1583233222,537.00
1583233223,537.00
1583233224,537.00
1583233225,537.00
1583233226,537.00
1583233227,537.00
1583233228,537.00
1583233229,537.00
1583233230,537.00
1583233231,537.00
1583233232,537.00
1583233233,537.00
1583233234,537.00
1583233235,538.00
1583233236,538.00
1583233237,538.00
1583233238,538.00
1583233239,538.00
1583233240,538.00
1583233241,538.00
1583233242,538.00
1583233243,538.00
1583233244,538.00
1583233245,538.00
1583233246,538.00
1583233247,538.00
1583233248,539.00
1583233249,539.00
1583233250,539.00
1583233251,539.00
1583233252,539.00
1583233253,539.00
1583233254,539.00
1583233255,538.00
1583233256,538.00
1583233257,538.00
1583233258,538.00
1583233259,538.00
1583233260,538.00
1583233261,538.00
1583233262,538.00
1583233263,538.00
1583233264,538.00
1583233265,538.00
1583233266,537.00
1583233267,537.00
1583233268,537.00
1583233269,537.00
1583233270,536.00
1583233271,536.00
1583233272,536.00
1583233273,536.00
1583233274,536.00
1583233275,536.00
1583233276,536.00
1583233277,536.00
1583233278,536.00
1583233279,536.00
1583233280,536.00
1583233281,536.00
1583233282,536.00
1583233283,536.00
1583233284,536.00
1583233285,536.00
1583233286,537.00
1583233287,537.00
1583233288,537.00
1583233289,537.00
1583233290,537.00
1583233291,537.00
1583233292,537.00
1583233293,537.00
1583233294,537.00
1583233295,537.00
1583233296,537.00
1583233297,537.00
1583233298,537.00
1583233299,537.00
1583233300,537.00
1583233301,537.00
1583233302,537.00
1583233303,537.00
1583233304,537.00
1583233305,537.00
1583233306,537.00
1583233307,536.00
1583233308,536.00
1583233309,536.00
1583233310,536.00
1583233311,535.00
1583233312,535.00
1583233313,535.00
1583233314,535.00
1583233315,535.00
1583233316,535.00
1583233317,535.00
1583233318,535.00
1583233319,536.00
1583233320,536.00
1583233321,536.00
1583233322,536.00
1583233323,536.00
1583233324,536.00
1583233325,536.00
1583233326,536.00
1583233327,536.00
1583233328,536.00
1583233329,536.00
1583233330,536.00
1583233331,536.00
1583233332,536.00
1583233333,537.00
1583233334,537.00
1583233335,536.00
1583233336,536.00
1583233337,536.00
1583233338,536.00
1583233339,536.00
1583233340,536.00
1583233341,536.00
1583233342,535.00
1583233343,535.00
1583233344,535.00
1583233345,535.00
1583233346,535.00
1583233347,535.00
1583233348,535.00
1583233349,535.00
1583233350,536.00
1583233351,536.00
1583233352,536.00
1583233353,536.00
1583233354,536.00
1583233355,536.00
1583233356,536.00
1583233357,536.00
1583233358,536.00
1583233359,536.00
1583233360,536.00
1583233361,536.00
1583233362,536.00
1583233363,536.00
1583233364,536.00
1583233365,536.00
1583233366,536.00
1583233367,536.00
1583233368,537.00
1583233369,537.00
1583233370,537.00
1583233371,537.00
1583233372,537.00
1583233373,537.00
1583233374,537.00
1583233375,537.00
1583233376,537.00
1583233377,537.00
1583233378,537.00
1583233379,537.00
1583233380,537.00
1583233381,537.00
1583233382,537.00
1583233383,537.00
1583233384,537.00
1583233385,537.00
1583233386,537.00
1583233387,536.00
1583233388,536.00
1583233389,535.00
1583233390,535.00
1583233391,535.00
1583233392,535.00
1583233393,534.00
1583233394,534.00
1583233395,533.00
1583233396,533.00
1583233397,532.00
1583233398,532.00
1583233399,532.00
1583233400,531.00
1583233401,531.00
1583233402,531.00
1583233403,531.00
1583233404,531.00
1583233405,531.00
1583233406,532.00
1583233407,532.00
1583233408,533.00
1583233409,533.00
1583233410,534.00
1583233411,534.00
1583233412,535.00
