UNIXTIME,CO2
1583128801,470.00
1583128802,470.00
1583128803,470.00
1583128804,470.00
1583128805,471.00
1583128806,471.00
1583128807,471.00
1583128808,471.00
1583128809,470.00
1583128810,470.00
1583128811,470.00
1583128812,470.00
1583128813,471.00
1583128814,471.00
1583128815,471.00
1583128816,471.00
1583128817,471.00
1583128818,471.00
1583128819,470.00
1583128820,470.00
1583128821,470.00
1583128822,471.00
1583128823,471.00
1583128824,472.00
1583128825,471.00
1583128826,471.00
1583128827,471.00
1583128828,471.00
1583128829,471.00
1583128830,472.00
1583128831,471.00
1583128832,471.00
1583128833,471.00
1583128834,471.00
1583128835,471.00
1583128836,471.00
1583128837,471.00
1583128838,471.00
1583128839,471.00
1583128840,471.00
1583128841,471.00
1583128842,472.00
1583128843,472.00
1583128844,472.00
1583128845,472.00
1583128846,472.00
1583128847,472.00
1583128848,472.00
1583128849,472.00
1583128850,472.00
1583128851,472.00
1583128852,472.00
1583128853,472.00
1583128854,472.00
1583128855,472.00
1583128856,472.00
1583128857,472.00
1583128858,472.00
1583128859,472.00
1583128860,472.00
1583128861,472.00
1583128862,472.00
1583128863,472.00
1583128864,472.00
1583128865,472.00
1583128866,472.00
1583128867,472.00
1583128868,472.00
1583128869,472.00
1583128870,472.00
1583128871,472.00
1583128872,472.00
1583128873,472.00
1583128874,471.00
1583128875,471.00
1583128876,471.00
1583128877,471.00
1583128878,471.00
1583128879,471.00
1583128880,471.00
1583128881,471.00
1583128882,471.00
1583128883,471.00
1583128884,471.00
1583128885,471.00
1583128886,471.00
1583128887,471.00
1583128888,471.00
1583128889,472.00
1583128890,472.00
1583128891,472.00
1583128892,472.00
1583128893,472.00
1583128894,472.00
1583128895,471.00
1583128896,471.00
1583128897,471.00
1583128898,471.00
1583128899,471.00
1583128900,471.00
1583128901,471.00
1583128902,471.00
1583128903,471.00
1583128904,471.00
1583128905,470.00
1583128906,470.00
1583128907,470.00
1583128908,470.00
1583128909,470.00
1583128910,470.00
1583128911,470.00
1583128912,470.00
1583128913,470.00
1583128914,471.00
1583128915,471.00
1583128916,471.00
1583128917,471.00
1583128918,471.00
1583128919,472.00
1583128920,472.00
1583128921,472.00
1583128922,473.00
1583128923,473.00
1583128924,473.00
1583128925,472.00
1583128926,472.00
1583128927,471.00
1583128928,471.00
1583128929,471.00
1583128930,471.00
1583128931,471.00
1583128932,470.00
1583128933,470.00
1583128934,470.00
1583128935,470.00
1583128936,470.00
1583128937,470.00
1583128938,470.00
1583128939,470.00
1583128940,470.00
1583128941,470.00
1583128942,470.00
1583128943,469.00
1583128944,469.00
1583128945,469.00
1583128946,469.00
1583128947,469.00
1583128948,469.00
1583128949,469.00
1583128950,469.00
1583128951,469.00
1583128952,469.00
1583128953,469.00
1583128954,469.00
1583128955,469.00
1583128956,469.00
1583128957,469.00
1583128958,469.00
1583128959,469.00
1583128960,469.00
1583128961,469.00
1583128962,470.00
1583128963,469.00
1583128964,469.00
1583128965,469.00
1583128966,469.00
1583128967,469.00
1583128968,469.00
1583128969,469.00
1583128970,469.00
1583128971,469.00
1583128972,469.00
1583128973,469.00
1583128974,470.00
1583128975,470.00
1583128976,470.00
1583128977,471.00
1583128978,471.00
1583128979,472.00
1583128980,471.00
1583128981,471.00
1583128982,471.00
1583128983,471.00
1583128984,472.00
1583128985,472.00
1583128986,472.00
1583128987,473.00
1583128988,473.00
1583128989,473.00
1583128990,473.00
1583128991,473.00
1583128992,473.00
1583128993,473.00
1583128994,472.00
1583128995,472.00
1583128996,472.00
1583128997,472.00
1583128998,472.00
1583128999,472.00
1583129000,472.00
1583129001,472.00
1583129002,472.00
1583129003,472.00
1583129004,472.00
1583129005,473.00
1583129006,473.00
1583129007,473.00
1583129008,473.00
1583129009,472.00
1583129010,472.00
1583129011,472.00
1583129012,472.00
1583129013,472.00
1583129014,472.00
1583129015,472.00
1583129016,472.00
1583129017,472.00
1583129018,472.00
1583129019,472.00
1583129020,472.00
1583129021,472.00
1583129022,472.00
1583129023,472.00
1583129024,472.00
1583129025,472.00
1583129026,472.00
1583129027,472.00
1583129028,472.00
1583129029,472.00
1583129030,472.00
1583129031,472.00
1583129032,472.00
1583129033,472.00
1583129034,472.00
1583129035,472.00
1583129036,472.00
1583129037,472.00
1583129038,472.00
1583129039,472.00
1583129040,472.00
1583129041,472.00
1583129042,472.00
1583129043,472.00
1583129044,472.00
1583129045,472.00
1583129046,472.00
1583129047,473.00
1583129048,473.00
1583129049,473.00
1583129050,473.00
1583129051,473.00
1583129052,473.00
1583129053,473.00
1583129054,473.00
1583129055,474.00
1583129056,474.00
1583129057,474.00
1583129058,474.00
1583129059,473.00
1583129060,473.00
1583129061,473.00
1583129062,473.00
1583129063,473.00
1583129064,473.00
1583129065,473.00
1583129066,473.00
1583129067,473.00
1583129068,473.00
1583129069,473.00
1583129070,473.00
1583129071,473.00
1583129072,473.00
1583129073,473.00
1583129074,473.00
1583129075,473.00
1583129076,472.00
1583129077,472.00
1583129078,472.00
1583129079,472.00
1583129080,472.00
1583129081,472.00
1583129082,471.00
1583129083,471.00
1583129084,471.00
1583129085,471.00
1583129086,471.00
1583129087,471.00
1583129088,472.00
1583129089,472.00
1583129090,472.00
1583129091,472.00
1583129092,471.00
1583129093,471.00
1583129094,471.00
1583129095,471.00
1583129096,471.00
1583129097,471.00
1583129098,471.00
1583129099,471.00
1583129100,471.00
1583129101,471.00
1583129102,471.00
1583129103,471.00
1583129104,471.00
1583129105,471.00
1583129106,471.00
1583129107,471.00
1583129108,471.00
1583129109,471.00
1583129110,471.00
1583129111,471.00
1583129112,471.00
1583129113,471.00
1583129114,471.00
1583129115,471.00
1583129116,472.00
