UNIXTIME,CO2
1583132401,477.00
1583132402,476.00
1583132403,476.00
1583132404,476.00
1583132405,476.00
1583132406,476.00
1583132407,476.00
1583132408,476.00
1583132409,476.00
1583132410,476.00
1583132411,476.00
1583132412,476.00
1583132413,477.00
1583132414,476.00
1583132415,476.00
1583132416,475.00
1583132417,475.00
1583132418,475.00
1583132419,475.00
1583132420,474.00
1583132421,474.00
1583132422,473.00
1583132423,473.00
1583132424,473.00
1583132425,473.00
1583132426,473.00
1583132427,473.00
1583132428,473.00
1583132429,473.00
1583132430,472.00
1583132431,472.00
1583132432,472.00
1583132433,472.00
1583132434,472.00
1583132435,472.00
1583132436,472.00
1583132437,472.00
1583132438,472.00
1583132439,471.00
1583132440,471.00
1583132441,471.00
1583132442,471.00
1583132443,471.00
1583132444,471.00
1583132445,471.00
1583132446,471.00
1583132447,471.00
1583132448,472.00
1583132449,472.00
1583132450,472.00
1583132451,472.00
1583132452,473.00
1583132453,473.00
1583132454,473.00
1583132455,473.00
1583132456,473.00
1583132457,473.00
1583132458,473.00
1583132459,472.00
1583132460,472.00
1583132461,472.00
1583132462,472.00
1583132463,472.00
1583132464,471.00
1583132465,471.00
1583132466,471.00
1583132467,471.00
1583132468,471.00
1583132469,471.00
1583132470,471.00
1583132471,471.00
1583132472,471.00
1583132473,472.00
1583132474,472.00
1583132475,472.00
1583132476,472.00
1583132477,472.00
1583132478,472.00
1583132479,472.00
1583132480,472.00
1583132481,472.00
1583132482,472.00
1583132483,472.00
1583132484,472.00
1583132485,472.00
1583132486,472.00
1583132487,472.00
1583132488,473.00
1583132489,473.00
1583132490,472.00
1583132491,472.00
1583132492,472.00
1583132493,472.00
1583132494,473.00
1583132495,473.00
1583132496,474.00
1583132497,474.00
1583132498,474.00
1583132499,474.00
1583132500,474.00
1583132501,474.00
1583132502,474.00
1583132503,474.00
1583132504,474.00
1583132505,474.00
1583132506,474.00
1583132507,474.00
1583132508,473.00
1583132509,473.00
1583132510,473.00
1583132511,473.00
1583132512,473.00
1583132513,474.00
1583132514,474.00
1583132515,474.00
1583132516,474.00
1583132517,474.00
1583132518,474.00
1583132519,474.00
1583132520,475.00
1583132521,474.00
1583132522,474.00
1583132523,474.00
1583132524,474.00
1583132525,474.00
1583132526,474.00
1583132527,474.00
1583132528,474.00
1583132529,474.00
1583132530,474.00
1583132531,473.00
1583132532,473.00
1583132533,473.00
1583132534,474.00
1583132535,474.00
1583132536,474.00
1583132537,474.00
1583132538,474.00
1583132539,474.00
1583132540,474.00
1583132541,474.00
1583132542,474.00
1583132543,474.00
1583132544,475.00
1583132545,475.00
1583132546,475.00
1583132547,475.00
1583132548,475.00
1583132549,475.00
1583132550,475.00
1583132551,475.00
1583132552,475.00
1583132553,474.00
1583132554,474.00
1583132555,474.00
1583132556,473.00
1583132557,473.00
1583132558,473.00
1583132559,473.00
1583132560,474.00
1583132561,474.00
1583132562,474.00
1583132563,474.00
1583132564,474.00
1583132565,474.00
1583132566,474.00
1583132567,474.00
1583132568,474.00
1583132569,474.00
1583132570,474.00
1583132571,474.00
1583132572,474.00
1583132573,475.00
1583132574,475.00
1583132575,475.00
1583132576,475.00
1583132577,475.00
1583132578,475.00
1583132579,475.00
1583132580,475.00
1583132581,475.00
1583132582,475.00
1583132583,475.00
1583132584,475.00
1583132585,475.00
1583132586,475.00
1583132587,475.00
1583132588,475.00
1583132589,475.00
1583132590,475.00
1583132591,475.00
1583132592,475.00
1583132593,475.00
1583132594,476.00
1583132595,475.00
1583132596,475.00
1583132597,475.00
1583132598,475.00
1583132599,475.00
1583132600,476.00
1583132601,476.00
1583132602,476.00
1583132603,476.00
1583132604,476.00
1583132605,475.00
1583132606,475.00
1583132607,475.00
1583132608,475.00
1583132609,475.00
1583132610,475.00
1583132611,476.00
1583132612,476.00
1583132613,476.00
1583132614,476.00
1583132615,476.00
1583132616,476.00
1583132617,476.00
1583132618,475.00
1583132619,475.00
1583132620,475.00
1583132621,475.00
1583132622,475.00
1583132623,475.00
1583132624,475.00
1583132625,476.00
1583132626,476.00
1583132627,476.00
1583132628,476.00
1583132629,475.00
1583132630,475.00
1583132631,475.00
1583132632,475.00
1583132633,475.00
1583132634,475.00
1583132635,475.00
1583132636,475.00
1583132637,476.00
1583132638,476.00
1583132639,476.00
1583132640,476.00
1583132641,476.00
1583132642,476.00
1583132643,476.00
1583132644,477.00
1583132645,477.00
1583132646,477.00
1583132647,478.00
1583132648,478.00
1583132649,478.00
1583132650,477.00
1583132651,477.00
1583132652,476.00
1583132653,476.00
1583132654,476.00
1583132655,476.00
1583132656,476.00
1583132657,475.00
1583132658,475.00
1583132659,475.00
1583132660,474.00
1583132661,474.00
1583132662,474.00
1583132663,474.00
1583132664,474.00
1583132665,474.00
1583132666,474.00
1583132667,474.00
1583132668,474.00
1583132669,473.00
1583132670,473.00
1583132671,473.00
1583132672,473.00
1583132673,473.00
1583132674,473.00
1583132675,473.00
1583132676,473.00
1583132677,473.00
1583132678,474.00
1583132679,474.00
1583132680,474.00
1583132681,474.00
1583132682,474.00
1583132683,474.00
1583132684,474.00
1583132685,475.00
1583132686,475.00
1583132687,475.00
1583132688,475.00
1583132689,475.00
1583132690,475.00
1583132691,475.00
1583132692,476.00
1583132693,476.00
1583132694,476.00
1583132695,476.00
1583132696,476.00
1583132697,476.00
1583132698,476.00
1583132699,476.00
1583132700,476.00
1583132701,475.00
1583132702,475.00
1583132703,475.00
1583132704,475.00
1583132705,475.00
1583132706,475.00
1583132707,475.00
1583132708,475.00
1583132709,475.00
1583132710,475.00
1583132711,474.00
1583132712,474.00
1583132713,474.00
1583132714,474.00
1583132715,474.00
1583132716,474.00
1583132717,474.00
1583132718,474.00
1583132719,475.00
1583132720,475.00
1583132721,475.00
1583132722,475.00
1583132723,475.00
1583132724,475.00
1583132725,475.00
1583132726,475.00
1583132727,475.00
1583132728,475.00
1583132729,475.00
1583132730,475.00
1583132731,474.00
1583132732,474.00
1583132733,474.00
1583132734,474.00
1583132735,474.00
1583132736,474.00
1583132737,474.00
1583132738,474.00
1583132739,474.00
1583132740,475.00
1583132741,475.00
1583132742,475.00
1583132743,475.00
1583132744,475.00
1583132745,475.00
1583132746,475.00
