UNIXTIME,CO2
1583179201,485.00
1583179202,485.00
1583179203,485.00
1583179204,485.00
1583179205,485.00
1583179206,486.00
1583179207,486.00
1583179208,486.00
1583179209,486.00
1583179210,486.00
1583179211,486.00
1583179212,486.00
1583179213,486.00
1583179214,486.00
1583179215,486.00
1583179216,486.00
1583179217,486.00
1583179218,486.00
1583179219,486.00
1583179220,486.00
1583179221,486.00
1583179222,486.00
1583179223,486.00
1583179224,486.00
1583179225,486.00
1583179226,486.00
1583179227,487.00
1583179228,487.00
1583179229,487.00
1583179230,486.00
1583179231,486.00
1583179232,486.00
1583179233,485.00
1583179234,485.00
1583179235,485.00
1583179236,486.00
1583179237,486.00
1583179238,486.00
1583179239,486.00
1583179240,486.00
1583179241,486.00
1583179242,486.00
1583179243,486.00
1583179244,486.00
1583179245,486.00
1583179246,485.00
1583179247,485.00
1583179248,485.00
1583179249,485.00
1583179250,485.00
1583179251,485.00
1583179252,486.00
1583179253,486.00
1583179254,486.00
1583179255,486.00
1583179256,486.00
1583179257,486.00
1583179258,486.00
1583179259,486.00
1583179260,486.00
1583179261,486.00
1583179262,486.00
1583179263,486.00
1583179264,486.00
1583179265,486.00
1583179266,486.00
1583179267,486.00
1583179268,486.00
1583179269,486.00
1583179270,486.00
1583179271,486.00
1583179272,487.00
1583179273,487.00
1583179274,487.00
1583179275,487.00
1583179276,486.00
1583179277,486.00
1583179278,485.00
1583179279,485.00
1583179280,485.00
1583179281,484.00
1583179282,484.00
1583179283,484.00
1583179284,485.00
1583179285,485.00
1583179286,485.00
1583179287,485.00
1583179288,485.00
1583179289,485.00
1583179290,484.00
1583179291,484.00
1583179292,483.00
1583179293,483.00
1583179294,483.00
1583179295,482.00
1583179296,482.00
1583179297,482.00
1583179298,482.00
1583179299,482.00
1583179300,482.00
1583179301,482.00
1583179302,482.00
1583179303,483.00
1583179304,483.00
1583179305,483.00
1583179306,483.00
1583179307,483.00
1583179308,483.00
1583179309,482.00
1583179310,482.00
1583179311,482.00
1583179312,482.00
1583179313,483.00
1583179314,483.00
1583179315,483.00
1583179316,483.00
1583179317,483.00
1583179318,484.00
1583179319,484.00
1583179320,484.00
1583179321,484.00
1583179322,484.00
1583179323,484.00
1583179324,484.00
1583179325,484.00
1583179326,484.00
1583179327,484.00
1583179328,483.00
1583179329,483.00
1583179330,483.00
1583179331,483.00
1583179332,483.00
1583179333,482.00
1583179334,482.00
1583179335,482.00
1583179336,482.00
1583179337,482.00
1583179338,482.00
1583179339,482.00
1583179340,482.00
1583179341,482.00
1583179342,482.00
1583179343,482.00
1583179344,482.00
1583179345,482.00
1583179346,482.00
1583179347,482.00
1583179348,482.00
1583179349,482.00
1583179350,482.00
1583179351,483.00
1583179352,483.00
1583179353,483.00
1583179354,483.00
1583179355,484.00
1583179356,484.00
1583179357,485.00
1583179358,485.00
1583179359,485.00
1583179360,485.00
1583179361,485.00
1583179362,486.00
1583179363,486.00
1583179364,486.00
1583179365,485.00
1583179366,485.00
1583179367,485.00
1583179368,485.00
1583179369,485.00
1583179370,485.00
1583179371,485.00
1583179372,485.00
1583179373,485.00
1583179374,485.00
1583179375,485.00
1583179376,484.00
1583179377,484.00
1583179378,484.00
1583179379,484.00
1583179380,485.00
1583179381,484.00
1583179382,484.00
1583179383,484.00
1583179384,484.00
1583179385,484.00
1583179386,484.00
1583179387,484.00
1583179388,484.00
1583179389,484.00
1583179390,484.00
1583179391,485.00
1583179392,485.00
1583179393,485.00
1583179394,485.00
1583179395,485.00
1583179396,485.00
1583179397,485.00
1583179398,485.00
1583179399,485.00
1583179400,485.00
1583179401,485.00
1583179402,485.00
1583179403,485.00
1583179404,485.00
1583179405,485.00
1583179406,485.00
1583179407,485.00
1583179408,485.00
1583179409,485.00
1583179410,485.00
1583179411,485.00
1583179412,485.00
1583179413,485.00
1583179414,485.00
1583179415,485.00
1583179416,485.00
1583179417,485.00
1583179418,485.00
1583179419,485.00
1583179420,485.00
1583179421,485.00
1583179422,485.00
1583179423,484.00
1583179424,484.00
1583179425,484.00
1583179426,484.00
1583179427,484.00
1583179428,484.00
1583179429,484.00
1583179430,484.00
1583179431,484.00
1583179432,484.00
1583179433,484.00
1583179434,484.00
1583179435,484.00
1583179436,483.00
1583179437,483.00
1583179438,483.00
1583179439,483.00
1583179440,483.00
1583179441,483.00
1583179442,483.00
1583179443,483.00
1583179444,483.00
1583179445,483.00
1583179446,483.00
1583179447,482.00
1583179448,482.00
1583179449,482.00
1583179450,482.00
1583179451,482.00
1583179452,482.00
1583179453,482.00
1583179454,483.00
1583179455,483.00
1583179456,483.00
1583179457,483.00
1583179458,483.00
1583179459,483.00
1583179460,483.00
1583179461,483.00
1583179462,483.00
1583179463,483.00
1583179464,483.00
1583179465,483.00
1583179466,483.00
1583179467,483.00
1583179468,483.00
1583179469,483.00
1583179470,484.00
1583179471,484.00
1583179472,484.00
1583179473,484.00
1583179474,485.00
1583179475,485.00
1583179476,485.00
1583179477,485.00
1583179478,484.00
1583179479,484.00
1583179480,484.00
1583179481,484.00
1583179482,484.00
1583179483,484.00
1583179484,484.00
1583179485,484.00
