UNIXTIME,CO2
1583100001,472.00
1583100002,472.00
1583100003,472.00
1583100004,472.00
1583100005,472.00
1583100006,472.00
1583100007,472.00
1583100008,472.00
1583100009,472.00
1583100010,472.00
1583100011,473.00
1583100012,473.00
1583100013,473.00
1583100014,473.00
1583100015,473.00
1583100016,473.00
1583100017,473.00
1583100018,473.00
1583100019,473.00
1583100020,473.00
1583100021,473.00
1583100022,473.00
1583100023,473.00
1583100024,473.00
1583100025,473.00
1583100026,473.00
1583100027,473.00
1583100028,473.00
1583100029,473.00
1583100030,473.00
1583100031,474.00
1583100032,473.00
1583100033,473.00
1583100034,473.00
1583100035,473.00
1583100036,474.00
1583100037,473.00
1583100038,473.00
1583100039,473.00
1583100040,473.00
1583100041,473.00
1583100042,473.00
1583100043,473.00
1583100044,473.00
1583100045,473.00
1583100046,473.00
1583100047,473.00
1583100048,473.00
1583100049,474.00
1583100050,473.00
1583100051,473.00
1583100052,473.00
1583100053,473.00
1583100054,473.00
1583100055,473.00
1583100056,473.00
1583100057,473.00
1583100058,473.00
1583100059,473.00
1583100060,473.00
1583100061,473.00
1583100062,473.00
1583100063,474.00
1583100064,474.00
1583100065,474.00
1583100066,474.00
1583100067,474.00
1583100068,474.00
1583100069,475.00
1583100070,475.00
1583100071,475.00
1583100072,475.00
1583100073,475.00
1583100074,475.00
1583100075,476.00
1583100076,475.00
1583100077,475.00
1583100078,475.00
1583100079,475.00
1583100080,475.00
1583100081,475.00
1583100082,475.00
1583100083,475.00
1583100084,475.00
1583100085,475.00
1583100086,475.00
1583100087,475.00
1583100088,475.00
1583100089,474.00
1583100090,474.00
1583100091,474.00
1583100092,474.00
1583100093,474.00
1583100094,474.00
1583100095,474.00
1583100096,474.00
1583100097,474.00
1583100098,474.00
1583100099,474.00
1583100100,474.00
1583100101,474.00
1583100102,474.00
1583100103,474.00
1583100104,474.00
1583100105,474.00
1583100106,474.00
1583100107,474.00
1583100108,474.00
1583100109,474.00
1583100110,474.00
1583100111,474.00
1583100112,473.00
1583100113,473.00
1583100114,473.00
1583100115,473.00
1583100116,473.00
1583100117,473.00
1583100118,473.00
1583100119,473.00
1583100120,473.00
1583100121,473.00
1583100122,473.00
1583100123,473.00
1583100124,473.00
1583100125,473.00
1583100126,474.00
1583100127,474.00
1583100128,474.00
1583100129,474.00
1583100130,474.00
1583100131,474.00
1583100132,474.00
1583100133,474.00
1583100134,474.00
1583100135,474.00
1583100136,474.00
1583100137,474.00
1583100138,474.00
1583100139,474.00
1583100140,474.00
1583100141,474.00
1583100142,474.00
1583100143,474.00
1583100144,474.00
1583100145,474.00
1583100146,474.00
1583100147,474.00
1583100148,474.00
1583100149,473.00
1583100150,473.00
1583100151,473.00
1583100152,473.00
1583100153,473.00
1583100154,472.00
1583100155,472.00
1583100156,472.00
1583100157,472.00
1583100158,472.00
1583100159,472.00
1583100160,472.00
1583100161,472.00
1583100162,472.00
1583100163,472.00
1583100164,473.00
1583100165,473.00
1583100166,473.00
1583100167,473.00
1583100168,473.00
1583100169,473.00
1583100170,473.00
1583100171,473.00
1583100172,473.00
1583100173,473.00
1583100174,473.00
1583100175,473.00
1583100176,473.00
1583100177,473.00
1583100178,473.00
1583100179,473.00
1583100180,473.00
1583100181,473.00
1583100182,473.00
1583100183,473.00
1583100184,474.00
1583100185,474.00
1583100186,474.00
1583100187,474.00
1583100188,474.00
1583100189,474.00
