unixtime,ws,wd,co2,temp
1625861224,4,259,202,39
1625861227,5,257,175,39
1625861230,3,260,164,39
1625861233,3,260,245,39
1625861236,4,260,225,39
1625861239,3,261,254,39
1625861242,4,260,201,39
1625861245,4,259,216,39
1625861248,4,232,139,39
1625861251,3,232,126,39
1625861254,3,232,122,39
1625861257,2,232,152,39
1625861260,3,232,139,39
1625861263,2,232,210,39
1625861266,2,232,229,39
1625861269,2,232,231,39
1625861272,2,232,163,40
1625861275,2,232,169,40
1625861278,3,232,159,40
1625861281,1,232,170,40
1625861284,4,232,195,39
1625861287,4,0,206,39
1625861290,3,0,197,39
1625861293,4,0,184,39
1625861296,4,325,88,39
1625861299,10,291,62,39
1625861302,10,284,102,39
1625861305,6,304,0,39
1625861308,5,301,373,39
1625861311,3,303,246,39
1625861314,5,303,332,38
1625861317,8,258,254,39
1625861320,6,256,0,39
1625861323,6,257,0,39
1625861326,5,16,132,38
1625861329,7,358,337,38
1625861332,7,320,355,38
1625861335,8,275,272,38
1625861338,11,306,91,38
1625861341,9,340,92,38
1625861344,7,285,0,38
1625861347,6,291,97,38
1625861350,5,282,167,38
1625861353,4,300,71,38
1625861356,5,295,47,38
1625861359,6,275,131,38
1625861362,5,275,148,38
1625861365,5,273,150,38
1625861368,4,278,193,38
1625861371,4,280,216,38
1625861374,5,280,190,38
1625861377,8,287,288,38
1625861380,6,352,188,38
1625861383,4,340,119,38
1625861386,3,340,0,38
1625861389,2,340,0,38
1625861392,5,340,0,38
1625861395,5,329,120,38
1625861398,7,334,92,38
1625861401,5,355,46,38
1625861404,5,352,53,38
1625861407,6,338,172,38
1625861410,6,327,197,38
1625861413,6,327,171,38
1625861416,4,326,69,38
1625861419,3,326,14,38
1625861422,1,326,52,38
1625861425,0,326,66,38
1625861428,2,326,67,38
1625861431,2,326,91,39
1625861434,2,326,97,39
1625861437,2,326,94,39
1625861440,1,326,106,39
1625861443,0,326,113,39
1625861446,0,326,114,39
1625861449,0,326,137,39
1625861452,0,326,146,39
1625861455,0,326,155,39
1625861458,0,326,152,39
1625861461,0,326,151,39
1625861464,0,326,203,39
1625861467,0,326,166,40
1625861470,0,326,197,40
1625861473,0,326,206,40
1625861476,0,326,168,40
1625861479,0,326,163,40
1625861482,0,326,164,40
1625861485,0,326,143,40
1625861488,0,326,124,40
1625861491,0,326,117,40
1625861494,0,326,168,40
1625861497,0,326,177,40
1625861500,0,326,133,40
1625861503,0,326,163,40
1625861506,0,326,179,40
1625861509,0,326,158,40
1625861512,0,326,203,41
1625861515,0,326,223,41
1625861518,0,326,204,41
1625861521,1,326,189,41
1625861524,2,326,214,41
1625861527,1,326,189,41
1625861530,0,326,130,41
1625861533,0,326,202,41
1625861536,1,326,168,41
1625861539,1,326,192,41
1625861542,2,326,142,41
1625861545,3,326,126,41
1625861548,3,326,139,41
1625861551,3,326,150,41
1625861554,4,326,154,41
1625861557,3,326,199,40
1625861560,2,326,670,40
1625861563,2,326,409,40
1625861566,2,326,84,40
1625861569,2,326,8,40
1625861572,3,326,0,40
1625861575,3,326,0,40
1625861578,3,326,0,40
1625861581,2,326,0,40
1625861584,1,326,64,40
1625861587,2,326,89,40
1625861590,0,325,112,41
1625861593,0,326,83,41
1625861596,0,326,97,41
1625861599,1,326,77,41
1625861602,3,326,76,41
1625861605,4,326,133,41
1625861608,7,325,109,41
1625861611,8,280,128,41
1625861614,11,289,162,40
1625861617,13,294,338,40
1625861620,13,292,173,39
1625861623,12,287,127,39
1625861626,10,307,189,39
1625861629,7,332,170,38
1625861632,6,330,359,38
1625861635,5,329,552,38
1625861638,5,308,266,38
1625861641,7,307,41,39
1625861644,6,278,0,39
1625861647,9,245,0,39
1625861650,8,242,37,39
1625861653,10,278,5,39
1625861656,8,272,14,38
1625861659,5,255,28,38
1625861662,5,276,149,38
1625861665,5,296,168,38
1625861668,4,10,166,38
1625861671,5,351,189,39
1625861674,4,320,177,39
1625861677,6,321,195,39
1625861680,5,328,168,38
1625861683,5,17,138,39
1625861686,3,17,83,38
1625861689,4,360,0,38
1625861692,5,255,0,39
1625861695,4,255,0,39
1625861698,4,255,0,39
1625861701,3,255,174,39
1625861704,2,255,201,39
1625861707,1,255,217,39
1625861710,1,255,179,39
1625861713,0,255,179,39
1625861716,0,255,193,39
1625861719,0,255,173,39
1625861722,0,255,194,39
1625861725,0,255,208,39
1625861728,0,255,201,39
1625861731,0,255,170,39
1625861734,0,255,213,39
1625861737,0,255,181,40
1625861740,0,255,213,39
1625861743,0,255,222,40
1625861746,0,255,162,40
1625861749,0,255,177,40
1625861752,1,254,186,40
1625861755,0,255,195,40
1625861758,1,255,216,40
1625861761,1,255,211,40
1625861764,2,253,176,40
1625861767,1,253,164,40
1625861770,1,253,195,40
1625861773,1,253,219,40
1625861776,2,253,181,40
1625861779,1,253,189,40
1625861782,3,253,192,40
1625861785,5,276,214,40
1625861788,6,278,213,40
1625861791,7,279,215,40
1625861794,5,279,159,40
1625861797,2,274,132,40
1625861800,2,273,124,40
1625861803,1,271,114,40
1625861806,0,271,78,40
1625861809,0,270,104,40
1625861812,0,271,207,40
1625861815,0,271,168,40
1625861818,0,270,135,40
1625861821,0,271,114,41
1625861824,0,270,109,41
1625861827,0,271,164,41
1625861830,0,270,162,41
1625861833,0,271,196,41
1625861836,2,271,123,41
1625861839,2,271,16,41
1625861842,3,268,148,41
1625861845,3,250,226,41
1625861848,6,250,205,41
1625861851,6,250,200,41
1625861854,7,252,72,41
1625861857,6,252,84,40
1625861860,5,252,199,40
1625861863,3,241,203,40
1625861866,3,240,219,40
1625861869,6,260,116,40
1625861872,5,282,173,40
1625861875,6,285,118,40
1625861878,4,285,237,40
1625861881,2,285,185,40
1625861884,1,279,289,40
1625861887,1,279,147,40
1625861890,0,279,135,41
1625861893,0,279,15,41
1625861896,1,279,0,41
1625861899,2,279,70,41
1625861902,3,279,252,41
1625861905,2,279,201,41
1625861908,4,266,240,41
1625861911,5,273,221,41
1625861914,5,238,187,41
1625861917,7,252,188,41
1625861920,9,249,201,41
1625861923,6,260,151,40
1625861926,6,287,132,40
1625861929,4,286,170,40
1625861932,4,286,361,40
1625861935,4,286,247,40
1625861938,1,286,220,40
1625861941,0,286,269,40
1625861944,0,286,260,40
1625861947,1,286,192,40
1625861950,0,286,124,40
1625861953,0,286,215,40
1625861956,1,286,141,40
1625861959,2,287,85,40
1625861962,2,287,19,40
1625861965,0,287,221,40
1625861968,0,287,3,41
1625861971,0,286,82,41
1625861974,2,287,66,41
1625861977,8,234,126,41
1625861980,8,238,137,41
1625861983,6,244,80,41
1625861986,3,245,53,41
1625861989,3,245,218,41
1625861992,3,245,224,41
1625861995,3,245,198,41
1625861998,5,261,187,41
1625862001,5,260,126,41
1625862004,5,252,152,41
1625862007,7,259,156,41
1625862010,7,252,104,40
1625862013,7,249,371,40
1625862016,7,248,253,40
1625862019,7,245,121,40
1625862022,6,244,228,40
1625862025,6,244,266,40
1625862028,6,244,199,40
1625862031,5,244,224,40
1625862034,5,244,195,40
1625862037,5,243,141,40
1625862040,4,243,101,40
1625862043,5,243,90,40
1625862046,3,252,125,40
1625862049,2,252,134,40
1625862052,2,252,135,40
1625862055,2,252,179,40
1625862058,2,252,223,40
1625862061,3,252,251,40
1625862064,2,252,253,40
1625862067,1,252,270,40
1625862070,0,252,0,40
1625862073,0,252,0,40
1625862076,0,252,0,40
1625862079,0,252,87,40
1625862082,0,252,133,40
1625862085,0,252,131,40
1625862088,0,252,129,40
1625862091,0,252,128,40
1625862094,0,252,151,40
1625862097,0,252,175,40
1625862100,0,252,192,40
1625862103,0,252,185,40
1625862106,0,252,137,40
1625862109,2,252,99,40
1625862112,4,251,67,40
1625862115,3,252,155,40
1625862118,2,252,178,40
1625862121,1,252,163,41
1625862124,2,252,158,41
1625862127,3,252,133,40
1625862130,3,252,162,40
1625862133,4,252,194,40
1625862136,2,252,113,40
1625862139,1,252,171,40
1625862142,1,252,227,40
1625862145,1,251,238,40
1625862148,3,251,56,41
1625862151,4,250,0,41
1625862154,4,250,39,40
1625862157,5,250,210,40
1625862160,5,250,210,40
1625862163,6,260,67,40
1625862166,6,261,97,40
1625862169,4,261,251,40
1625862172,3,261,446,40
1625862175,0,261,258,40
1625862178,0,261,333,40
1625862181,0,261,65,40
1625862184,0,260,203,40
1625862187,0,260,187,40
1625862190,0,260,120,40
1625862193,0,260,46,41
1625862196,0,260,21,41
1625862199,1,246,57,41
1625862202,4,196,143,41
1625862205,6,194,119,41
1625862208,6,192,119,41
1625862211,8,314,151,41
1625862214,5,307,141,40
1625862217,3,278,152,40
1625862220,2,239,124,40
1625862223,4,276,44,40
1625862226,4,258,63,40
1625862229,5,254,95,40
1625862232,4,238,58,40
1625862235,4,238,123,40
1625862238,4,238,182,40
1625862241,4,238,309,40
1625862244,3,233,265,40
1625862247,2,233,256,40
1625862250,2,232,257,40
1625862253,1,232,267,40
1625862256,0,237,261,40
1625862259,1,237,246,40
1625862262,3,237,221,40
1625862265,7,239,208,41
1625862268,7,253,0,41
1625862271,5,255,0,40
1625862274,7,256,10,40
1625862277,14,250,119,40
1625862280,14,240,141,40
1625862283,11,233,319,40
1625862286,8,200,217,40
1625862289,7,266,328,40
1625862292,7,257,236,40
1625862295,6,272,23,40
1625862298,5,282,0,40
1625862301,5,281,93,40
1625862304,5,275,228,40
1625862307,7,275,179,39
1625862310,7,243,161,40
1625862313,8,274,76,40
1625862316,7,281,32,39
1625862319,5,264,109,39
1625862322,2,264,248,39
1625862325,1,263,472,39
1625862328,1,263,261,39
1625862331,0,263,268,39
1625862334,1,263,219,40
1625862337,1,257,74,40
1625862340,1,257,20,40
1625862343,2,257,32,40
1625862346,4,239,87,40
1625862349,4,235,101,40
1625862352,5,301,119,40
1625862355,3,301,125,40
1625862358,3,287,184,40
1625862361,2,287,170,40
1625862364,2,287,139,40
1625862367,1,283,154,40
1625862370,2,282,169,40
1625862373,3,277,190,40
1625862376,4,278,135,40
1625862379,3,276,64,40
1625862382,3,276,259,40
1625862385,1,276,239,40
1625862388,0,276,211,40
1625862391,0,276,219,40
1625862394,1,276,157,40
1625862397,2,276,119,40
1625862400,2,276,68,40
1625862403,2,276,86,40
1625862406,1,266,90,40
1625862409,0,261,160,40
1625862412,1,262,193,40
1625862415,1,261,204,41
1625862418,2,261,202,40
1625862421,1,261,184,41
1625862424,1,261,187,41
1625862427,0,261,191,41
1625862430,0,261,181,41
1625862433,0,261,161,41
1625862436,0,241,193,41
1625862439,0,239,193,41
1625862442,0,240,153,41
1625862445,0,240,253,41
1625862448,1,240,227,41
1625862451,1,240,204,41
1625862454,1,240,135,41
1625862457,0,240,119,41
1625862460,0,240,141,41
1625862463,1,240,139,41
1625862466,1,290,177,41
1625862469,0,290,195,41
1625862472,0,290,194,41
1625862475,3,291,198,41
1625862478,5,290,141,41
1625862481,5,290,218,41
1625862484,5,290,34,41
1625862487,5,291,0,41
1625862490,6,290,45,40
1625862493,6,290,151,40
1625862496,4,290,212,40
1625862499,4,290,215,40
1625862502,4,289,197,39
1625862505,4,289,165,39
1625862508,4,289,135,39
1625862511,5,289,127,39
1625862514,5,289,111,39
1625862517,3,289,144,39
1625862520,3,289,134,39
1625862523,3,289,150,39
1625862526,2,289,159,39
1625862529,2,289,120,39
1625862532,1,289,124,39
1625862535,1,289,119,39
1625862538,2,288,103,39
1625862541,3,278,83,39
1625862544,3,277,80,39
1625862547,5,278,83,39
1625862550,4,268,77,39
1625862553,3,269,103,39
1625862556,3,268,115,39
1625862559,2,268,153,39
1625862562,1,268,140,39
1625862565,1,268,149,39
1625862568,1,268,181,39
1625862571,1,268,200,39
1625862574,1,268,272,39
1625862577,0,268,201,39
1625862580,0,268,152,40
1625862583,0,267,157,40
1625862586,0,267,136,40
1625862589,0,267,128,40
1625862592,0,267,94,40
1625862595,0,267,109,40
1625862598,0,268,111,40
1625862601,0,267,132,40
1625862604,0,268,129,40
1625862607,0,267,138,40
1625862610,0,267,143,40
1625862613,0,267,148,40
1625862616,0,267,156,40
1625862619,0,267,161,40
1625862622,1,267,142,40
1625862625,3,254,141,40
1625862628,5,252,139,40
1625862631,5,251,135,40
1625862634,6,218,127,40
1625862637,5,219,136,40
1625862640,1,218,209,40
1625862643,1,219,187,40
1625862646,0,218,106,40
1625862649,0,218,155,40
1625862652,3,228,85,40
1625862655,1,268,121,40
1625862658,1,264,176,40
1625862661,2,264,90,40
1625862664,1,264,151,41
1625862667,0,264,144,41
1625862670,0,263,143,40
1625862673,0,266,128,40
1625862676,0,265,152,41
1625862679,0,265,150,41
1625862682,0,266,136,41
1625862685,0,265,205,41
1625862688,0,266,206,41
1625862691,0,265,222,41
1625862694,0,269,150,41
1625862697,0,299,144,41
1625862700,0,299,185,41
1625862703,0,299,216,41
1625862706,0,281,215,41
1625862709,0,281,101,41
1625862712,0,281,118,41
1625862715,0,281,130,41
1625862718,0,281,120,41
1625862721,0,281,118,41
1625862724,0,281,95,41
1625862727,1,281,105,41
1625862730,3,281,135,41
1625862733,2,274,193,41
1625862736,1,231,239,41
1625862739,5,232,153,41
1625862742,8,287,104,41
1625862745,8,308,0,41
1625862748,6,337,132,40
1625862751,3,338,271,40
1625862754,2,338,420,40
1625862757,4,338,257,40
1625862760,8,285,0,40
1625862763,8,271,0,40
1625862766,9,271,0,40
1625862769,10,281,168,40
1625862772,10,297,275,40
1625862775,9,300,61,39
1625862778,12,293,320,39
1625862781,12,294,44,39
1625862784,12,284,198,39
1625862787,10,276,79,38
1625862790,9,315,116,38
1625862793,6,290,195,38
1625862796,6,297,280,38
1625862799,4,291,205,38
1625862802,4,292,154,38
1625862805,6,292,0,38
1625862808,7,305,88,38
1625862811,8,287,0,38
1625862814,7,284,62,38
1625862817,5,286,64,38
1625862820,3,285,151,38
1625862823,4,276,194,38
1625862826,3,276,78,38
1625862829,1,276,0,39
1625862832,4,282,26,39
1625862835,6,305,116,39
1625862838,6,276,172,39
1625862841,6,316,99,38
1625862844,8,316,165,38
1625862847,9,268,290,38
1625862850,10,282,71,38
1625862853,8,283,46,38
1625862856,5,283,145,38
1625862859,4,283,246,38
1625862862,4,283,267,38
1625862865,3,281,100,38
1625862868,3,282,89,38
1625862871,3,282,232,38
1625862874,4,282,146,38
1625862877,3,237,197,38
1625862880,1,235,174,38
1625862883,1,236,37,38
1625862886,0,236,108,39
1625862889,0,236,188,39
1625862892,1,236,166,39
1625862895,1,236,208,39
1625862898,2,236,194,39
1625862901,5,236,185,39
1625862904,6,236,169,39
1625862907,8,239,167,39
1625862910,9,238,153,39
1625862913,11,231,157,39
1625862916,9,231,163,39
1625862919,10,233,164,39
1625862922,8,230,173,39
1625862925,7,226,171,39
1625862928,6,223,176,39
1625862931,4,237,181,39
1625862934,1,256,158,39
1625862937,1,256,124,39
1625862940,0,256,279,39
1625862943,0,257,340,39
1625862946,0,256,321,39
1625862949,0,256,213,39
1625862952,0,256,118,40
1625862955,0,256,155,40
1625862958,2,256,206,40
1625862961,4,233,172,40
1625862964,4,234,154,40
1625862967,4,234,127,40
1625862970,4,234,114,40
1625862973,4,234,177,40
1625862976,2,234,187,40
1625862979,3,234,235,39
1625862982,2,234,254,40
1625862985,3,234,269,39
1625862988,3,234,169,39
1625862991,3,234,199,39
1625862994,2,234,215,39
1625862997,2,234,210,39
1625863000,1,234,218,39
1625863003,0,234,207,40
1625863006,0,233,151,40
1625863009,0,234,152,40
1625863012,0,234,147,40
1625863015,0,234,139,40
1625863018,0,234,141,40
1625863021,3,234,139,40
1625863024,3,233,127,40
1625863027,2,234,128,40
1625863030,4,234,122,40
1625863033,4,233,129,40
1625863036,3,233,127,40
1625863039,3,225,131,40
1625863042,2,225,131,40
1625863045,0,225,123,40
1625863048,0,225,120,40
1625863051,0,225,122,40
1625863054,0,225,138,40
1625863057,0,225,158,41
1625863060,0,225,183,41
1625863063,0,225,170,40
1625863066,0,225,227,41
1625863069,0,225,126,41
1625863072,0,225,62,41
1625863075,0,225,109,41
1625863078,0,225,174,41
1625863081,0,225,174,41
1625863084,0,225,213,41
1625863087,0,225,182,41
1625863090,0,225,146,41
1625863093,0,225,143,41
1625863096,0,225,83,41
1625863099,0,225,139,41
1625863102,0,225,63,41
1625863105,0,225,118,41
1625863108,0,225,267,41
1625863111,0,225,194,41
1625863114,0,225,163,41
1625863117,0,225,180,41
1625863120,1,225,219,41
1625863123,2,225,213,41
1625863126,1,225,182,41
1625863129,1,225,141,42
1625863132,0,224,95,42
1625863135,0,224,160,41
1625863138,0,224,155,41
1625863141,0,224,93,42
1625863144,0,224,76,42
1625863147,0,224,151,42
1625863150,0,225,202,42
1625863153,0,225,166,42
1625863156,0,225,160,42
1625863159,0,225,155,42
1625863162,0,225,150,42
1625863165,0,225,151,42
1625863168,0,225,152,42
1625863171,0,225,180,42
1625863174,0,225,119,42
1625863177,0,225,66,42
1625863180,0,225,122,42
1625863183,0,225,103,42
1625863186,0,225,113,42
1625863189,0,225,108,42
1625863192,0,225,121,42
1625863195,0,225,135,42
1625863198,1,225,155,43
1625863201,1,247,156,43
1625863204,3,254,100,42
1625863207,3,254,84,42
1625863210,5,273,124,42
1625863213,3,273,119,42
1625863216,5,273,134,42
1625863219,3,279,166,41
1625863222,3,278,195,41
1625863225,5,278,295,41
1625863228,9,275,317,41
1625863231,10,274,169,41
1625863234,8,309,122,41
1625863237,5,318,186,40
1625863240,6,317,260,41
1625863243,6,286,218,41
1625863246,4,282,0,40
1625863249,7,317,0,40
1625863252,8,263,83,40
1625863255,10,306,0,40
1625863258,13,287,0,40
1625863261,12,292,0,40
1625863264,11,303,9,39
1625863267,14,284,163,39
1625863270,19,296,152,39
1625863273,17,285,0,39
1625863276,12,292,0,38
1625863279,10,272,219,38
1625863282,8,301,319,38
1625863285,6,301,233,38
1625863288,5,301,287,38
1625863291,8,301,166,39
1625863294,9,290,61,39
1625863297,9,318,89,38
1625863300,8,302,224,38
1625863303,9,266,223,38
1625863306,7,283,10,38
1625863309,8,255,0,38
1625863312,10,273,0,38
1625863315,9,253,51,38
1625863318,10,266,71,38
1625863321,9,283,122,38
1625863324,10,283,151,38
1625863327,7,292,244,38
1625863330,6,294,123,38
1625863333,5,276,236,38
1625863336,5,276,187,38
1625863339,10,296,216,38
1625863342,12,278,220,38
1625863345,12,274,167,38
1625863348,12,259,147,38
1625863351,11,266,81,38
1625863354,10,269,77,38
1625863357,12,279,104,37
1625863360,10,271,184,37
1625863363,8,290,106,37
1625863366,8,275,258,37
1625863369,8,295,274,37
1625863372,7,298,71,37
1625863375,6,321,125,37
1625863378,6,360,265,37
1625863381,4,0,252,37
1625863384,4,0,165,37
1625863387,6,341,48,37
1625863390,7,280,19,38
1625863393,7,266,0,38
1625863396,7,262,0,37
1625863399,8,286,63,37
1625863402,10,256,138,37
1625863405,8,261,200,38
1625863408,5,262,143,38
1625863411,6,262,161,38
1625863414,6,275,167,38
1625863417,6,300,165,38
1625863420,6,299,158,38
1625863423,5,300,163,38
1625863426,6,301,171,38
1625863429,5,257,176,38
1625863432,7,312,174,38
1625863435,7,280,169,38
1625863438,6,261,166,38
1625863441,4,261,147,38
1625863444,4,255,67,38
1625863447,4,253,94,38
1625863450,4,252,170,38
1625863453,5,253,171,38
1625863456,4,252,133,38
1625863459,7,250,131,38
1625863462,5,249,140,38
1625863465,4,249,145,38
1625863468,4,249,164,38
1625863471,5,269,158,38
1625863474,5,269,172,38
1625863477,3,269,157,38
1625863480,3,268,164,38
1625863483,4,268,159,38
1625863486,2,268,161,38
1625863489,1,268,162,38
1625863492,3,268,138,39
1625863495,7,268,175,39
1625863498,6,269,162,38
1625863501,5,268,205,38
1625863504,4,268,200,38
1625863507,5,266,141,38
1625863510,5,256,229,38
1625863513,7,247,166,38
1625863516,6,254,184,38
1625863519,5,267,141,39
1625863522,4,267,128,38
1625863525,7,277,152,39
1625863528,5,288,191,39
1625863531,6,288,126,39
1625863534,4,283,173,39
1625863537,4,280,127,38
1625863540,7,280,158,39
1625863543,5,288,105,39
1625863546,8,274,128,39
1625863549,10,292,184,39
1625863552,6,256,31,38
1625863555,8,290,121,38
1625863558,8,290,232,38
1625863561,9,301,62,38
1625863564,9,278,237,38
1625863567,9,285,300,38
1625863570,8,285,209,38
1625863573,9,296,15,38
1625863576,7,287,275,38
1625863579,6,287,158,38
1625863582,5,299,149,38
1625863585,4,301,102,38
1625863588,2,301,213,38
1625863591,0,300,139,38
1625863594,1,300,164,38
1625863597,0,297,83,38
1625863600,0,297,77,38
1625863603,0,297,35,38
1625863606,0,297,61,39
1625863609,1,297,76,39
1625863612,2,297,87,39
1625863615,1,296,113,39
1625863618,5,295,125,39
1625863621,9,296,139,39
1625863624,8,305,149,39
1625863627,8,287,74,38
1625863630,7,289,147,38
1625863633,8,288,247,38
1625863636,7,290,222,38
1625863639,6,273,164,38
1625863642,6,292,73,38
1625863645,7,292,119,38
1625863648,5,273,14,38
1625863651,5,269,130,38
1625863654,4,269,148,38
1625863657,2,269,147,38
1625863660,4,269,145,38
1625863663,5,243,148,39
1625863666,8,239,142,39
1625863669,6,238,149,39
1625863672,6,239,149,39
1625863675,9,228,167,39
1625863678,8,244,173,39
1625863681,8,258,167,39
1625863684,6,237,164,38
1625863687,6,236,192,39
1625863690,3,237,193,39
1625863693,1,237,186,39
1625863696,2,237,197,39
1625863699,4,274,191,39
1625863702,5,274,190,39
1625863705,3,273,182,39
1625863708,4,273,171,39
1625863711,3,272,147,39
1625863714,4,272,148,39
1625863717,2,272,166,39
1625863720,2,272,189,39
1625863723,2,272,190,39
1625863726,3,269,194,39
1625863729,0,269,186,39
1625863732,3,295,182,39
1625863735,4,324,178,39
1625863738,2,324,196,39
1625863741,1,324,203,39
1625863744,1,324,177,39
1625863747,3,324,159,39
1625863750,3,324,60,39
1625863753,1,342,96,39
1625863756,1,342,274,39
1625863759,0,342,138,39
1625863762,0,342,49,40
1625863765,0,342,0,40
1625863768,2,341,56,40
1625863771,6,249,46,40
1625863774,6,263,59,40
1625863777,7,298,117,39
1625863780,6,304,127,39
1625863783,7,301,218,39
1625863786,5,272,182,39
1625863789,6,272,203,39
1625863792,8,273,222,39
1625863795,7,311,210,39
1625863798,7,311,182,39
1625863801,5,308,251,39
1625863804,4,308,149,39
1625863807,2,305,142,39
1625863810,1,305,137,39
1625863813,3,305,129,39
1625863816,4,304,132,39
1625863819,3,305,116,39
1625863822,6,304,84,39
1625863825,8,289,98,39
1625863828,8,261,98,39
1625863831,5,266,94,39
1625863834,5,260,84,39
1625863837,7,249,108,39
1625863840,8,243,110,39
1625863843,7,234,114,39
1625863846,6,240,153,39
1625863849,6,240,99,39
1625863852,5,240,84,39
1625863855,7,269,196,39
1625863858,9,283,179,39
1625863861,9,294,195,39
1625863864,5,290,221,39
1625863867,4,280,259,39
1625863870,4,281,265,39
1625863873,5,279,214,39
1625863876,6,294,135,39
1625863879,6,294,138,39
1625863882,6,307,123,39
1625863885,7,307,147,39
1625863888,8,307,205,39
1625863891,11,306,225,39
1625863894,10,294,47,39
1625863897,8,290,0,38
1625863900,10,305,0,38
1625863903,8,294,164,38
1625863906,6,294,0,38
1625863909,5,282,57,38
1625863912,5,281,198,38
1625863915,6,262,129,38
1625863918,3,266,120,38
1625863921,1,266,173,38
1625863924,2,264,172,38
1625863927,5,281,215,38
1625863930,7,307,65,39
1625863933,10,281,143,39
1625863936,13,267,54,38
1625863939,10,245,59,38
1625863942,8,291,78,38
1625863945,6,291,183,38
1625863948,6,292,155,38
1625863951,8,306,191,38
1625863954,8,295,248,38
1625863957,7,241,253,38
1625863960,13,283,203,38
1625863963,11,285,153,38
1625863966,8,272,0,37
1625863969,8,307,171,37
1625863972,5,308,316,37
1625863975,5,308,340,37
1625863978,5,307,260,38
1625863981,3,251,132,38
1625863984,2,251,135,38
1625863987,5,252,151,38
1625863990,5,271,136,38
1625863993,5,280,118,38
1625863996,5,299,134,38
1625863999,5,347,142,38
1625864002,4,346,169,38
1625864005,10,349,193,38
1625864008,7,317,125,38
1625864011,4,317,127,38
1625864014,8,269,31,38
1625864017,9,269,23,38
1625864020,9,269,8,38
1625864023,8,348,27,38
1625864026,6,340,57,38
1625864029,5,340,96,37
1625864032,5,339,171,38
1625864035,5,304,53,38
1625864038,4,304,0,38
1625864041,3,304,206,38
1625864044,4,303,244,38
1625864047,3,303,253,38
1625864050,2,295,219,38
1625864053,2,294,114,38
1625864056,1,295,95,38
1625864059,0,293,127,38
1625864062,0,293,117,39
1625864065,0,293,148,39
1625864068,2,321,160,39
1625864071,4,27,159,39
1625864074,5,28,153,39
1625864077,5,27,169,38
1625864080,5,27,227,39
1625864083,5,27,0,39
1625864086,5,27,71,39
1625864089,3,27,0,39
1625864092,3,27,49,39
1625864095,0,27,154,39
1625864098,0,27,316,39
1625864101,0,27,236,39
1625864104,0,27,139,39
1625864107,0,27,101,39
1625864110,0,27,108,39
1625864113,0,27,124,39
1625864116,0,27,129,39
1625864119,0,27,97,40
1625864122,0,27,132,40
1625864125,2,27,137,40
1625864128,6,300,195,40
1625864131,6,298,250,40
1625864134,6,297,145,39
1625864137,6,295,166,39
1625864140,7,291,203,39
1625864143,6,291,223,39
1625864146,7,292,307,39
1625864149,7,293,262,39
1625864152,6,293,171,39
1625864155,7,293,110,39
1625864158,7,282,144,38
1625864161,5,260,215,38
1625864164,5,260,184,39
1625864167,6,283,15,38
1625864170,8,275,88,38
1625864173,7,285,122,38
1625864176,8,311,51,38
1625864179,9,306,80,38
1625864182,14,274,172,38
1625864185,11,281,118,38
1625864188,7,283,73,38
1625864191,5,254,413,38
1625864194,4,247,98,38
1625864197,3,248,88,38
1625864200,1,248,141,38
1625864203,1,248,171,38
1625864206,0,248,140,38
1625864209,3,246,133,39
1625864212,3,246,146,39
1625864215,3,246,132,39
1625864218,5,286,135,39
1625864221,4,285,134,39
1625864224,5,285,137,39
1625864227,10,273,140,39
1625864230,15,222,136,39
1625864233,13,200,127,39
1625864236,9,0,122,39
1625864239,6,15,178,39
1625864242,4,22,213,39
1625864245,2,21,424,39
1625864248,0,21,250,39
1625864251,1,21,128,39
1625864254,0,23,124,39
1625864257,0,23,137,39
1625864260,0,23,169,39
1625864263,0,23,181,39
1625864266,0,23,170,40
1625864269,0,23,146,40
1625864272,0,23,218,40
1625864275,0,23,263,40
1625864278,0,23,217,40
1625864281,0,23,202,40
1625864284,0,23,189,40
1625864287,0,23,209,40
1625864290,0,23,203,40
1625864293,0,23,182,40
1625864296,1,23,171,41
1625864299,0,23,179,41
1625864302,0,23,147,41
1625864305,0,23,193,41
1625864308,0,23,155,41
1625864311,0,23,160,41
1625864314,0,24,106,41
1625864317,3,23,79,41
1625864320,4,23,98,41
1625864323,2,23,146,41
1625864326,1,23,137,41
1625864329,1,23,95,41
1625864332,1,23,186,41
1625864335,0,31,175,41
1625864338,0,31,214,41
1625864341,0,31,231,41
1625864344,1,31,192,41
1625864347,0,31,163,41
1625864350,0,31,153,41
1625864353,0,31,150,41
1625864356,0,30,288,41
1625864359,0,31,293,41
1625864362,0,30,184,41
1625864365,0,31,114,41
1625864368,0,31,71,41
1625864371,0,30,76,42
1625864374,0,31,124,42
1625864377,3,30,108,42
1625864380,2,15,6,41
1625864383,1,14,161,41
1625864386,0,14,208,42
1625864389,2,359,233,42
1625864392,3,251,181,42
1625864395,2,251,128,42
1625864398,2,251,273,41
1625864401,6,314,238,42
1625864404,7,360,147,41
1625864407,6,316,377,40
1625864410,3,263,369,41
1625864413,6,264,209,41
1625864416,5,283,110,41
1625864419,9,296,7,41
1625864422,13,295,141,41
1625864425,11,282,7,40
1625864428,12,298,0,40
1625864431,10,289,235,39
1625864434,8,286,304,39
1625864437,5,286,255,39
1625864440,8,286,245,39
1625864443,10,270,233,39
1625864446,9,287,168,39
