UNIXTIME,CO2
1583190001,399.00
1583190002,399.00
1583190003,399.00
1583190004,399.00
1583190005,399.00
1583190006,399.00
1583190007,399.00
1583190008,398.00
1583190009,398.00
1583190010,398.00
1583190011,398.00
1583190012,397.00
1583190013,397.00
1583190014,397.00
1583190015,397.00
1583190016,397.00
1583190017,398.00
1583190018,398.00
1583190019,398.00
1583190020,398.00
1583190021,399.00
1583190022,398.00
1583190023,398.00
1583190024,398.00
1583190025,398.00
1583190026,398.00
1583190027,398.00
1583190028,399.00
1583190029,399.00
1583190030,399.00
1583190031,399.00
1583190032,399.00
1583190033,399.00
1583190034,399.00
1583190035,399.00
1583190036,399.00
1583190037,399.00
1583190038,399.00
1583190039,399.00
1583190040,399.00
1583190041,399.00
1583190042,399.00
1583190043,399.00
1583190044,399.00
1583190045,399.00
1583190046,399.00
1583190047,398.00
1583190048,398.00
1583190049,398.00
1583190050,398.00
1583190051,398.00
1583190052,398.00
1583190053,398.00
1583190054,398.00
1583190055,398.00
1583190056,398.00
1583190057,397.00
1583190058,397.00
1583190059,397.00
1583190060,398.00
1583190061,398.00
1583190062,397.00
1583190063,397.00
1583190064,397.00
1583190065,397.00
1583190066,397.00
1583190067,397.00
1583190068,396.00
1583190069,396.00
1583190070,396.00
1583190071,396.00
1583190072,396.00
1583190073,396.00
1583190074,397.00
1583190075,397.00
1583190076,397.00
1583190077,397.00
1583190078,397.00
1583190079,397.00
1583190080,397.00
1583190081,398.00
1583190082,398.00
1583190083,398.00
1583190084,398.00
1583190085,398.00
1583190086,398.00
1583190087,398.00
1583190088,398.00
1583190089,398.00
1583190090,398.00
1583190091,398.00
1583190092,398.00
1583190093,398.00
1583190094,398.00
1583190095,398.00
1583190096,398.00
1583190097,399.00
1583190098,399.00
1583190099,399.00
1583190100,399.00
1583190101,399.00
1583190102,399.00
1583190103,399.00
1583190104,399.00
1583190105,400.00
1583190106,400.00
1583190107,399.00
1583190108,399.00
1583190109,399.00
1583190110,399.00
1583190111,399.00
1583190112,399.00
1583190113,399.00
1583190114,399.00
1583190115,399.00
1583190116,399.00
1583190117,399.00
1583190118,399.00
1583190119,399.00
1583190120,399.00
1583190121,399.00
1583190122,399.00
1583190123,398.00
1583190124,398.00
1583190125,398.00
1583190126,398.00
1583190127,398.00
1583190128,399.00
1583190129,399.00
1583190130,399.00
1583190131,399.00
1583190132,399.00
1583190133,399.00
1583190134,399.00
1583190135,399.00
1583190136,399.00
1583190137,399.00
1583190138,399.00
1583190139,399.00
1583190140,399.00
1583190141,399.00
1583190142,400.00
1583190143,400.00
1583190144,400.00
1583190145,400.00
1583190146,400.00
1583190147,400.00
1583190148,400.00
1583190149,400.00
1583190150,400.00
1583190151,399.00
1583190152,399.00
1583190153,399.00
1583190154,399.00
1583190155,399.00
1583190156,399.00
1583190157,399.00
1583190158,399.00
1583190159,399.00
1583190160,399.00
1583190161,399.00
1583190162,399.00
1583190163,399.00
1583190164,399.00
1583190165,399.00
1583190166,398.00
1583190167,398.00
1583190168,398.00
1583190169,398.00
