UNIXTIME,CO2
1583164801,560.00
1583164802,561.00
1583164803,561.00
1583164804,561.00
1583164805,561.00
1583164806,561.00
1583164807,561.00
1583164808,561.00
1583164809,561.00
1583164810,561.00
1583164811,560.00
1583164812,560.00
1583164813,560.00
1583164814,560.00
1583164815,559.00
1583164816,559.00
1583164817,559.00
1583164818,559.00
1583164819,559.00
1583164820,559.00
1583164821,559.00
1583164822,559.00
1583164823,559.00
1583164824,559.00
1583164825,560.00
1583164826,560.00
1583164827,560.00
1583164828,560.00
1583164829,560.00
1583164830,560.00
1583164831,560.00
1583164832,560.00
1583164833,561.00
1583164834,561.00
1583164835,561.00
1583164836,561.00
1583164837,561.00
1583164838,561.00
1583164839,561.00
1583164840,561.00
1583164841,561.00
1583164842,561.00
1583164843,560.00
1583164844,560.00
1583164845,560.00
1583164846,560.00
1583164847,560.00
1583164848,560.00
1583164849,559.00
1583164850,559.00
1583164851,558.00
1583164852,558.00
1583164853,557.00
1583164854,557.00
1583164855,557.00
1583164856,557.00
1583164857,557.00
1583164858,557.00
1583164859,557.00
1583164860,558.00
1583164861,558.00
1583164862,558.00
1583164863,558.00
1583164864,558.00
1583164865,558.00
1583164866,558.00
1583164867,558.00
1583164868,558.00
1583164869,558.00
1583164870,558.00
1583164871,558.00
1583164872,558.00
1583164873,558.00
1583164874,558.00
1583164875,558.00
1583164876,558.00
1583164877,558.00
1583164878,558.00
1583164879,558.00
1583164880,559.00
1583164881,559.00
1583164882,559.00
1583164883,559.00
1583164884,559.00
1583164885,559.00
1583164886,559.00
1583164887,560.00
1583164888,560.00
1583164889,560.00
1583164890,559.00
1583164891,559.00
1583164892,559.00
1583164893,559.00
1583164894,559.00
1583164895,559.00
1583164896,559.00
1583164897,558.00
1583164898,558.00
1583164899,558.00
1583164900,559.00
1583164901,559.00
1583164902,559.00
1583164903,559.00
1583164904,559.00
1583164905,559.00
1583164906,559.00
1583164907,559.00
1583164908,560.00
1583164909,560.00
1583164910,560.00
1583164911,560.00
1583164912,560.00
1583164913,560.00
1583164914,560.00
1583164915,561.00
1583164916,561.00
1583164917,561.00
1583164918,561.00
1583164919,561.00
1583164920,561.00
1583164921,560.00
1583164922,560.00
1583164923,560.00
1583164924,560.00
1583164925,560.00
1583164926,559.00
1583164927,559.00
1583164928,559.00
1583164929,559.00
1583164930,559.00
1583164931,559.00
1583164932,559.00
1583164933,559.00
1583164934,560.00
1583164935,560.00
1583164936,559.00
1583164937,559.00
1583164938,559.00
1583164939,559.00
1583164940,559.00
1583164941,559.00
1583164942,559.00
1583164943,559.00
1583164944,559.00
1583164945,559.00
1583164946,559.00
1583164947,560.00
1583164948,560.00
1583164949,560.00
1583164950,560.00
1583164951,559.00
1583164952,559.00
1583164953,559.00
1583164954,558.00
1583164955,558.00
1583164956,558.00
1583164957,558.00
1583164958,559.00
1583164959,559.00
1583164960,559.00
1583164961,559.00
1583164962,559.00
1583164963,558.00
1583164964,558.00
1583164965,558.00
1583164966,558.00
1583164967,558.00
1583164968,558.00
1583164969,558.00
1583164970,558.00
1583164971,558.00
1583164972,558.00
1583164973,558.00
1583164974,557.00
1583164975,557.00
1583164976,557.00
1583164977,557.00
1583164978,557.00
1583164979,557.00
1583164980,557.00
1583164981,557.00
1583164982,557.00
1583164983,557.00
1583164984,557.00
1583164985,558.00
1583164986,558.00
1583164987,558.00
1583164988,558.00
1583164989,558.00
1583164990,558.00
1583164991,558.00
1583164992,558.00
1583164993,558.00
1583164994,558.00
1583164995,558.00
1583164996,558.00
1583164997,558.00
1583164998,558.00
1583164999,559.00
1583165000,559.00
1583165001,558.00
1583165002,558.00
1583165003,558.00
1583165004,558.00
1583165005,558.00
1583165006,558.00
1583165007,558.00
1583165008,557.00
1583165009,557.00
1583165010,557.00
1583165011,557.00
1583165012,556.00
1583165013,556.00
1583165014,556.00
1583165015,556.00
1583165016,556.00
1583165017,556.00
1583165018,556.00
1583165019,556.00
1583165020,557.00
1583165021,557.00
1583165022,557.00
1583165023,557.00
1583165024,557.00
1583165025,557.00
1583165026,558.00
1583165027,558.00
1583165028,558.00
1583165029,558.00
1583165030,559.00
1583165031,559.00
1583165032,559.00
1583165033,559.00
1583165034,559.00
1583165035,559.00
1583165036,559.00
1583165037,560.00
1583165038,560.00
1583165039,560.00
1583165040,560.00
1583165041,559.00
1583165042,559.00
1583165043,558.00
1583165044,558.00
1583165045,558.00
1583165046,558.00
1583165047,558.00
1583165048,558.00
1583165049,558.00
1583165050,558.00
1583165051,558.00
1583165052,558.00
1583165053,558.00
1583165054,558.00
1583165055,558.00
1583165056,558.00
1583165057,558.00
1583165058,558.00
1583165059,558.00
1583165060,558.00
1583165061,558.00
1583165062,558.00
1583165063,558.00
1583165064,558.00
1583165065,558.00
1583165066,558.00
1583165067,558.00
1583165068,558.00
1583165069,558.00
1583165070,558.00
1583165071,558.00
1583165072,558.00
1583165073,559.00
1583165074,559.00
1583165075,558.00
1583165076,558.00
1583165077,558.00
1583165078,558.00
1583165079,558.00
1583165080,558.00
1583165081,557.00
1583165082,557.00
1583165083,557.00
1583165084,557.00
1583165085,558.00
1583165086,558.00
1583165087,558.00
1583165088,558.00
1583165089,557.00
1583165090,557.00
1583165091,557.00
1583165092,557.00
1583165093,557.00
1583165094,557.00
1583165095,557.00
1583165096,557.00
1583165097,557.00
1583165098,557.00
1583165099,557.00
1583165100,557.00
1583165101,556.00
1583165102,556.00
1583165103,556.00
1583165104,556.00
1583165105,556.00
1583165106,556.00
1583165107,556.00
1583165108,556.00
1583165109,556.00
1583165110,556.00
1583165111,556.00
1583165112,556.00
1583165113,556.00
1583165114,556.00
1583165115,557.00
1583165116,557.00
1583165117,557.00
1583165118,557.00
1583165119,557.00
1583165120,557.00
1583165121,557.00
1583165122,557.00
1583165123,557.00
1583165124,558.00
1583165125,558.00
1583165126,558.00
1583165127,558.00
1583165128,558.00
1583165129,558.00
1583165130,558.00
1583165131,558.00
1583165132,558.00
1583165133,558.00
1583165134,557.00
1583165135,557.00
1583165136,557.00
1583165137,557.00
1583165138,557.00
1583165139,557.00
1583165140,557.00
1583165141,557.00
1583165142,558.00
1583165143,557.00
1583165144,557.00
1583165145,557.00
1583165146,557.00
1583165147,557.00
1583165148,557.00
1583165149,557.00
1583165150,557.00
1583165151,557.00
1583165152,556.00
1583165153,556.00
1583165154,555.00
1583165155,555.00
1583165156,555.00
1583165157,554.00
1583165158,554.00
1583165159,554.00
1583165160,554.00
1583165161,554.00
1583165162,554.00
1583165163,554.00
1583165164,554.00
1583165165,554.00
1583165166,554.00
1583165167,554.00
1583165168,554.00
1583165169,554.00
1583165170,554.00
1583165171,554.00
