UNIXTIME,CO2
1583114401,466.00
1583114402,466.00
1583114403,466.00
1583114404,467.00
1583114405,467.00
1583114406,466.00
1583114407,466.00
1583114408,465.00
1583114409,465.00
1583114410,465.00
1583114411,465.00
1583114412,465.00
1583114413,465.00
1583114414,465.00
1583114415,465.00
1583114416,465.00
1583114417,465.00
1583114418,465.00
1583114419,465.00
1583114420,465.00
1583114421,465.00
1583114422,465.00
1583114423,465.00
1583114424,465.00
1583114425,465.00
1583114426,465.00
1583114427,466.00
1583114428,466.00
1583114429,465.00
1583114430,465.00
1583114431,465.00
1583114432,465.00
1583114433,465.00
1583114434,465.00
1583114435,465.00
1583114436,465.00
1583114437,464.00
1583114438,464.00
1583114439,464.00
1583114440,464.00
1583114441,464.00
1583114442,465.00
1583114443,465.00
1583114444,465.00
1583114445,465.00
1583114446,465.00
1583114447,465.00
1583114448,465.00
1583114449,465.00
1583114450,465.00
1583114451,465.00
1583114452,465.00
1583114453,465.00
1583114454,465.00
1583114455,465.00
1583114456,465.00
1583114457,466.00
1583114458,466.00
1583114459,466.00
1583114460,466.00
1583114461,465.00
1583114462,465.00
1583114463,465.00
1583114464,465.00
1583114465,465.00
1583114466,465.00
1583114467,465.00
1583114468,465.00
1583114469,465.00
1583114470,466.00
1583114471,466.00
1583114472,466.00
1583114473,466.00
1583114474,466.00
1583114475,466.00
1583114476,466.00
1583114477,466.00
1583114478,467.00
1583114479,467.00
1583114480,466.00
1583114481,466.00
1583114482,466.00
1583114483,466.00
1583114484,466.00
1583114485,466.00
1583114486,465.00
1583114487,465.00
1583114488,465.00
1583114489,465.00
1583114490,465.00
1583114491,465.00
1583114492,465.00
1583114493,465.00
1583114494,465.00
1583114495,465.00
1583114496,466.00
1583114497,466.00
1583114498,466.00
1583114499,466.00
1583114500,467.00
1583114501,467.00
1583114502,468.00
1583114503,468.00
1583114504,468.00
1583114505,468.00
1583114506,468.00
1583114507,468.00
1583114508,468.00
1583114509,468.00
1583114510,468.00
1583114511,468.00
1583114512,468.00
1583114513,468.00
1583114514,468.00
1583114515,469.00
1583114516,469.00
1583114517,468.00
1583114518,468.00
1583114519,468.00
1583114520,468.00
1583114521,468.00
1583114522,468.00
1583114523,468.00
1583114524,468.00
1583114525,468.00
1583114526,468.00
1583114527,468.00
1583114528,468.00
1583114529,468.00
1583114530,468.00
1583114531,468.00
1583114532,468.00
1583114533,468.00
1583114534,468.00
1583114535,468.00
1583114536,468.00
1583114537,468.00
1583114538,468.00
1583114539,468.00
1583114540,467.00
1583114541,467.00
1583114542,467.00
1583114543,467.00
1583114544,467.00
1583114545,467.00
1583114546,467.00
1583114547,467.00
1583114548,467.00
1583114549,467.00
1583114550,467.00
1583114551,467.00
1583114552,467.00
1583114553,467.00
1583114554,467.00
1583114555,467.00
1583114556,467.00
1583114557,467.00
1583114558,467.00
1583114559,467.00
1583114560,467.00
1583114561,468.00
1583114562,468.00
1583114563,468.00
1583114564,468.00
1583114565,468.00
1583114566,468.00
1583114567,468.00
1583114568,468.00
1583114569,468.00
1583114570,468.00
1583114571,468.00
1583114572,468.00
1583114573,468.00
1583114574,468.00
1583114575,468.00
1583114576,468.00
1583114577,468.00
1583114578,467.00
1583114579,467.00
1583114580,467.00
1583114581,467.00
1583114582,467.00
1583114583,467.00
1583114584,467.00
1583114585,466.00
1583114586,466.00
1583114587,466.00
1583114588,466.00
1583114589,466.00
1583114590,466.00
1583114591,466.00
1583114592,466.00
1583114593,467.00
1583114594,467.00
1583114595,467.00
1583114596,468.00
1583114597,468.00
1583114598,467.00
1583114599,467.00
1583114600,467.00
1583114601,467.00
1583114602,467.00
1583114603,467.00
1583114604,467.00
1583114605,467.00
1583114606,466.00
1583114607,466.00
1583114608,466.00
1583114609,466.00
1583114610,466.00
1583114611,466.00
1583114612,466.00
1583114613,467.00
1583114614,467.00
1583114615,467.00
1583114616,467.00
1583114617,467.00
1583114618,467.00
1583114619,467.00
1583114620,467.00
1583114621,467.00
1583114622,467.00
1583114623,467.00
1583114624,467.00
1583114625,467.00
1583114626,467.00
1583114627,467.00
1583114628,467.00
1583114629,467.00
1583114630,467.00
1583114631,467.00
1583114632,467.00
1583114633,467.00
1583114634,467.00
1583114635,467.00
1583114636,467.00
1583114637,467.00
1583114638,467.00
1583114639,467.00
1583114640,467.00
1583114641,467.00
1583114642,467.00
1583114643,467.00
1583114644,467.00
1583114645,467.00
1583114646,467.00
1583114647,467.00
1583114648,467.00
1583114649,467.00
1583114650,467.00
1583114651,467.00
1583114652,467.00
1583114653,467.00
1583114654,467.00
1583114655,466.00
1583114656,466.00
1583114657,466.00
1583114658,466.00
1583114659,466.00
1583114660,466.00
1583114661,466.00
1583114662,466.00
1583114663,466.00
1583114664,466.00
1583114665,466.00
1583114666,466.00
1583114667,466.00
1583114668,467.00
1583114669,466.00
1583114670,466.00
1583114671,466.00
1583114672,466.00
1583114673,466.00
1583114674,466.00
1583114675,466.00
1583114676,466.00
1583114677,466.00
1583114678,465.00
1583114679,465.00
1583114680,465.00
1583114681,465.00
1583114682,465.00
1583114683,466.00
1583114684,466.00
1583114685,466.00
1583114686,466.00
1583114687,466.00
1583114688,467.00
1583114689,467.00
1583114690,467.00
1583114691,467.00
1583114692,467.00
1583114693,467.00
1583114694,467.00
1583114695,466.00
1583114696,466.00
1583114697,466.00
1583114698,466.00
1583114699,466.00
1583114700,466.00
