1,98,173,7,112,3,228,0,87,193
1,98,173,7,115,3,227,0,86,65
1,98,173,7,118,3,227,0,86,65
1,98,173,7,121,3,229,0,86,193
1,98,173,7,124,3,228,0,85,193
1,98,173,7,127,3,229,0,87,193
1,98,173,7,130,3,230,0,86,193
1,98,173,7,133,3,229,0,86,65
1,98,173,7,136,3,231,0,85,65
1,98,173,7,139,3,232,0,85,193
1,98,173,7,142,3,231,0,85,65
1,98,173,7,145,3,231,0,85,193
1,98,173,7,148,3,230,0,87,65
1,98,173,7,151,3,233,0,86,65
1,98,173,7,154,3,235,0,86,193
1,98,173,7,157,3,237,0,85,193
1,98,173,7,160,3,242,0,85,193
1,98,173,7,163,3,246,0,86,193
1,98,173,7,166,3,250,0,86,193
1,98,173,7,169,3,249,0,86,193
1,98,173,7,172,3,247,0,86,65
1,98,173,7,175,3,246,0,85,193
1,98,173,7,178,3,242,0,87,193
1,98,173,7,181,3,235,0,86,65
1,98,173,7,184,3,233,0,86,65
1,98,173,7,187,3,235,0,85,193
1,98,173,7,190,3,241,0,85,193
1,98,173,7,193,3,242,0,87,193
1,98,173,7,196,3,239,0,86,65
1,98,173,7,199,3,241,0,85,193
1,98,173,7,202,3,243,0,85,193
1,98,173,7,205,3,242,0,85,65
1,98,173,7,208,3,244,0,87,65
1,98,173,7,211,3,244,0,85,65
1,98,173,7,214,3,245,0,86,193
1,98,173,7,217,3,242,0,85,65
1,98,173,7,220,3,241,0,85,65
1,98,173,7,223,3,240,0,87,65
1,98,173,7,226,3,237,0,86,65
1,98,173,7,229,3,236,0,86,193
1,98,173,7,232,3,234,0,86,65
1,98,173,7,235,3,234,0,86,193
1,98,173,7,238,3,235,0,87,65
1,98,173,7,241,3,236,0,85,65
1,98,173,7,244,3,235,0,85,65
1,98,173,7,247,3,236,0,86,193
1,98,173,7,250,3,234,0,86,193
1,98,173,7,253,3,234,0,87,65
1,98,173,8,0,3,236,0,85,65
1,98,173,8,3,3,235,0,85,193
1,98,173,8,6,3,233,0,86,65
1,98,173,8,9,3,233,0,86,65
1,98,173,8,12,3,234,0,87,193
1,98,173,8,15,3,236,0,85,65
1,98,173,8,18,3,236,0,85,65
1,98,173,8,21,3,236,0,85,65
1,98,173,8,24,3,235,0,85,193
1,98,173,8,27,3,236,0,87,193
1,98,173,8,30,3,238,0,86,65
1,98,173,8,33,3,239,0,85,65
1,98,173,8,36,3,236,0,85,65
1,98,173,8,39,3,235,0,86,65
1,98,173,8,42,3,236,0,87,65
1,98,173,8,45,3,233,0,86,65
1,98,173,8,48,3,233,0,86,193
1,98,173,8,51,3,231,0,86,193
1,98,173,8,54,3,231,0,86,193
1,98,173,8,57,3,232,0,87,65
1,98,173,8,60,3,235,0,85,193
1,98,173,8,63,3,241,0,85,65
1,98,173,8,66,4,1,0,86,65
1,98,173,8,69,4,10,0,85,193
1,98,173,8,72,4,42,0,85,65
1,98,173,8,75,4,51,0,86,65
1,98,173,8,78,4,39,0,86,65
1,98,173,8,81,4,32,0,86,193
1,98,173,8,84,4,27,0,86,193
1,98,173,8,87,4,31,0,85,193
1,98,173,8,90,4,23,0,85,65
1,98,173,8,93,4,22,0,85,193
1,98,173,8,96,4,19,0,85,65
1,98,173,8,99,4,18,0,86,193
1,98,173,8,102,4,17,0,85,65
1,98,173,8,105,4,14,0,85,65
1,98,173,8,108,4,14,0,86,193
1,98,173,8,111,4,9,0,86,193
1,98,173,8,114,4,9,0,86,65
1,98,173,8,117,4,7,0,85,193
1,98,173,8,120,4,8,0,85,65
1,98,173,8,123,4,9,0,85,193
1,98,173,8,126,4,9,0,86,65
1,98,173,8,129,4,9,0,86,65
1,98,173,8,132,4,7,0,85,193
1,98,173,8,135,4,8,0,86,65
1,98,173,8,138,4,7,0,87,65
1,98,173,8,141,4,8,0,85,65
1,98,173,8,144,4,9,0,85,65
1,98,173,8,147,4,10,0,86,65
1,98,173,8,150,4,11,0,86,193
1,98,173,8,153,4,10,0,87,193
1,98,173,8,156,4,8,0,86,65
1,98,173,8,159,4,7,0,85,193
1,98,173,8,162,4,4,0,85,65
1,98,173,8,165,4,0,0,86,65
1,98,173,8,168,3,254,0,88,65
1,98,173,8,171,3,250,0,86,193
1,98,173,8,174,3,251,0,86,193
1,98,173,8,177,3,248,0,86,193
