1599007259,0,355,582
1599007260,0,355,581
1599007261,0,355,581
1599007262,0,355,581
1599007263,0,355,581
1599007264,0,355,582
1599007265,0,354,582
1599007266,0,354,582
1599007267,0,355,582
1599007268,0,355,582
1599007269,0,355,582
1599007270,0,355,582
1599007271,0,354,582
1599007272,0,355,582
1599007273,0,355,582
1599007274,0,355,582
1599007275,0,355,582
1599007276,0,355,582
1599007277,0,354,582
1599007278,0,354,582
1599007279,0,355,583
1599007280,0,355,583
1599007281,0,355,583
1599007282,0,355,583
1599007283,0,354,583
1599007284,0,355,583
1599007285,0,352,582
1599007286,0,352,582
1599007287,0,352,582
1599007288,0,352,582
1599007289,0,352,583
1599007290,0,352,583
1599007291,0,352,583
1599007292,0,352,583
1599007293,0,352,583
1599007294,0,352,583
1599007295,0,352,583
1599007296,0,352,583
1599007297,0,352,583
1599007298,0,352,583
1599007299,0,353,583
1599007300,0,352,583
1599007301,0,352,583
1599007302,0,352,583
1599007303,0,352,583
1599007304,0,352,583
1599007305,0,352,583
1599007306,0,352,583
1599007307,0,352,583
1599007308,0,352,583
1599007309,0,352,583
1599007310,0,352,583
1599007311,0,352,583
1599007312,0,352,583
1599007313,0,352,583
1599007314,0,351,583
1599007315,0,352,582
1599007316,0,352,582
1599007317,0,352,582
1599007318,0,351,582
1599007319,0,352,582
1599007320,0,351,582
1599007321,0,351,582
1599007322,0,351,582
1599007323,0,351,582
1599007324,0,351,582
1599007325,0,355,582
1599007326,0,355,582
1599007327,0,355,582
1599007328,0,354,581
1599007329,0,355,581
1599007330,0,354,581
1599007331,0,354,581
1599007332,0,354,581
1599007333,0,354,581
1599007334,0,355,581
1599007335,0,354,581
1599007336,0,355,581
1599007337,0,354,581
1599007338,0,355,581
1599007339,0,355,582
1599007340,0,355,582
1599007341,0,354,582
1599007342,0,355,582
1599007343,0,355,582
1599007344,0,354,582
1599007345,0,355,582
1599007346,0,354,582
1599007347,0,355,583
1599007348,0,355,583
1599007349,0,355,583
1599007350,0,355,583
1599007351,0,354,583
1599007352,0,354,583
1599007353,0,355,583
1599007354,0,355,584
1599007355,0,355,584
1599007356,0,354,584
1599007357,0,355,584
1599007358,0,354,584
1599007359,0,355,584
1599007360,0,354,584
1599007361,0,355,584
1599007362,0,354,583
1599007363,0,354,583
1599007364,0,355,583
1599007365,0,355,583
1599007366,0,355,583
1599007367,0,355,583
1599007368,0,355,582
1599007369,0,355,582
1599007370,0,355,582
1599007371,0,354,582
1599007372,0,355,581
1599007373,0,355,581
1599007374,0,355,581
1599007375,0,354,581
1599007376,0,355,580
1599007377,0,355,580
1599007378,0,355,580
1599007379,0,355,580
1599007380,0,355,580
1599007381,0,354,580
1599007382,0,354,580
1599007383,0,355,580
1599007384,0,355,580
1599007385,0,352,580
1599007386,0,352,580
1599007387,0,353,580
1599007388,0,352,580
1599007389,0,352,580
1599007390,0,352,580
1599007391,0,352,580
1599007392,0,352,580
1599007393,0,352,580
1599007394,0,352,581
1599007395,0,352,581
1599007396,0,352,581
1599007397,0,352,581
1599007398,0,352,581
1599007399,0,352,581
1599007400,0,352,581
1599007401,0,352,581
1599007402,0,352,581
1599007403,0,352,581
1599007404,0,352,581
1599007405,0,352,581
1599007406,0,352,581
1599007407,0,352,581
1599007408,0,352,582
1599007409,0,352,582
1599007410,0,352,582
1599007411,0,352,583
1599007412,0,352,583
1599007413,0,352,583
1599007414,0,351,583
1599007415,0,352,583
1599007416,0,352,583
1599007417,0,352,583
1599007418,0,352,583
1599007419,0,351,583
1599007420,0,351,583
1599007421,0,351,583
1599007422,0,351,582
1599007423,0,351,582
1599007424,0,351,582
1599007425,0,355,582
1599007426,0,354,582
1599007427,0,355,583
1599007428,0,355,583
1599007429,0,355,582
1599007430,0,354,582
1599007431,0,354,582
1599007432,0,354,582
1599007433,0,354,582
1599007434,0,355,582
1599007435,0,355,582
1599007436,0,354,582
1599007437,0,354,582
1599007438,0,355,582
1599007439,0,355,582
1599007440,0,355,582
1599007441,0,354,582
1599007442,0,354,582
1599007443,0,355,582
1599007444,0,355,582
1599007445,0,355,582
1599007446,0,355,582
1599007447,0,355,582
1599007448,0,355,582
1599007449,0,355,582
1599007450,0,354,582
1599007451,0,355,582
1599007452,0,355,582
1599007453,0,355,582
1599007454,0,355,582
1599007455,0,355,582
1599007456,0,354,582
1599007457,0,355,582
1599007458,0,354,582
1599007459,0,354,582
1599007460,0,355,582
1599007461,0,354,582
1599007462,0,354,582
1599007463,0,355,582
1599007464,0,354,582
1599007465,0,355,582
1599007466,0,355,583
1599007467,0,354,583
1599007468,0,355,584
1599007469,0,355,584
1599007470,0,355,585
1599007471,0,355,585
1599007472,0,354,586
1599007473,0,355,586
1599007474,0,354,586
1599007475,0,354,585
1599007476,0,354,585
1599007477,0,355,585
1599007478,0,354,585
1599007479,0,354,585
1599007480,0,355,585
1599007481,0,354,585
1599007482,0,355,585
1599007483,0,355,585
1599007484,0,355,585
1599007485,0,352,585
1599007486,0,352,585
1599007487,0,352,586
1599007488,0,352,586
1599007489,0,352,586
1599007490,0,353,586
1599007491,0,352,586
1599007492,0,352,587
1599007493,0,352,587
1599007494,0,352,587
1599007495,0,352,587
1599007496,0,352,587
1599007497,0,352,587
1599007498,0,352,587
1599007499,0,352,587
1599007500,0,352,587
1599007501,0,352,586
1599007502,0,352,586
1599007503,0,352,586
1599007504,0,352,586
1599007505,0,352,585
1599007506,0,352,585
1599007507,0,352,585
1599007508,0,352,585
1599007509,0,352,584
1599007510,0,352,584
1599007511,0,352,584
1599007512,0,352,584
1599007513,0,352,584
1599007514,0,351,584
1599007515,0,352,584
1599007516,0,352,584
1599007517,0,351,584
1599007518,0,351,584
1599007519,0,351,584
1599007520,0,351,585
1599007521,0,351,585
1599007522,0,351,585
1599007523,0,351,585
1599007524,0,351,585
1599007525,0,354,585
1599007526,0,355,585
1599007527,0,354,585
1599007528,0,355,585
1599007529,0,355,585
1599007530,0,355,585
1599007531,0,355,585
1599007532,0,355,585
1599007533,0,354,585
1599007534,0,355,585
1599007535,0,355,585
1599007536,0,355,585
1599007537,0,354,585
1599007538,0,355,585
1599007539,0,355,585
1599007540,0,355,585
1599007541,0,355,585
1599007542,0,355,586
1599007543,0,355,586
1599007544,0,355,586
1599007545,0,355,586
1599007546,0,355,586
1599007547,0,355,586
1599007548,0,354,587
1599007549,0,355,587
1599007550,0,354,587
1599007551,0,355,588
1599007552,0,354,587
1599007553,0,355,587
1599007554,0,355,587
1599007555,0,355,586
1599007556,0,354,586
1599007557,0,355,586
1599007558,0,355,586
1599007559,0,355,586
1599007560,0,355,586
1599007561,0,355,585
1599007562,0,354,585
1599007563,0,355,585
1599007564,0,355,585
1599007565,0,355,585
1599007566,0,355,585
1599007567,0,354,585
1599007568,0,355,585
1599007569,0,355,585
1599007570,0,355,585
1599007571,0,355,585
1599007572,0,355,585
1599007573,0,355,585
1599007574,0,355,585
1599007575,0,355,585
1599007576,0,354,585
1599007577,0,355,585
1599007578,0,355,585
1599007579,0,355,584
1599007580,0,355,584
1599007581,0,355,584
1599007582,0,355,584
1599007583,0,352,584
1599007584,0,352,584
1599007585,0,352,584
1599007586,0,353,584
1599007587,0,352,584
1599007588,0,352,584
1599007589,0,352,584
1599007590,0,352,584
1599007591,0,352,584
1599007592,0,352,584
1599007593,0,352,584
1599007594,0,352,584
1599007595,0,352,584
1599007596,0,352,584
1599007597,0,352,584
1599007598,0,352,584
1599007599,0,352,583
1599007600,0,352,583
1599007601,0,352,583
1599007602,0,352,583
1599007603,0,352,583
1599007604,0,352,583
1599007605,0,352,583
1599007606,0,352,582
1599007607,0,352,582
1599007608,0,352,582
1599007609,0,352,582
1599007610,0,352,582
1599007611,0,352,582
1599007612,0,352,582
1599007613,0,352,582
1599007614,0,352,582
1599007615,0,352,582
1599007616,0,352,582
1599007617,0,351,582
1599007618,0,351,583
1599007619,0,351,583
1599007620,0,351,583
1599007621,0,351,583
1599007622,0,351,583
1599007623,0,355,583
1599007624,0,355,583
1599007625,0,354,583
1599007626,0,355,583
1599007627,0,354,582
1599007628,0,355,582
1599007629,0,355,582
1599007630,0,355,582
1599007631,0,355,582
1599007632,0,355,582
1599007633,0,355,582
1599007634,0,355,582
1599007635,0,355,583
1599007636,0,355,583
1599007637,0,354,583
1599007638,0,355,583
1599007639,0,355,583
1599007640,0,354,583
1599007641,0,355,584
1599007642,0,354,584
1599007643,0,355,584
1599007644,0,355,584
1599007645,0,355,584
1599007646,0,354,585
1599007647,0,355,585
1599007648,0,355,585
1599007649,0,355,585
1599007650,0,355,585
1599007651,0,355,585
1599007652,0,354,585
1599007653,0,355,585
1599007654,0,355,585
1599007655,0,354,585
1599007656,0,355,585
1599007657,0,354,585
1599007658,0,355,585
1599007659,0,354,585
1599007660,0,355,585
1599007661,0,354,586
1599007662,0,354,586
1599007663,0,355,586
1599007664,0,354,586
1599007665,0,355,585
1599007666,0,355,585
1599007667,0,354,585
1599007668,0,355,584
1599007669,0,355,584
1599007670,0,354,583
1599007671,0,354,583
1599007672,0,355,583
1599007673,0,355,583
1599007674,0,354,583
1599007675,0,355,583
1599007676,0,354,582
1599007677,0,354,582
1599007678,0,354,582
1599007679,0,354,582
1599007680,0,355,582
1599007681,0,355,581
1599007682,0,354,581
1599007683,0,352,581
1599007684,0,352,581
1599007685,0,352,581
1599007686,0,352,581
1599007687,0,353,581
1599007688,0,352,582
1599007689,0,352,582
1599007690,0,352,581
1599007691,0,353,581
1599007692,0,352,581
1599007693,0,352,581
1599007694,0,352,581
1599007695,0,352,581
1599007696,0,352,581
1599007697,0,352,581
1599007698,0,352,580
1599007699,0,352,580
1599007700,0,352,580
1599007701,0,352,580
1599007702,0,352,579
1599007703,0,352,579
1599007704,0,352,579
1599007705,0,352,579
1599007706,0,352,579
1599007707,0,352,579
1599007708,0,352,580
1599007709,0,352,580
1599007710,0,352,580
1599007711,0,352,581
1599007712,0,352,581
1599007713,0,352,581
1599007714,0,352,580
1599007715,0,352,580
1599007716,0,351,579
1599007717,0,351,579
1599007718,0,351,579
1599007719,0,351,579
1599007720,0,351,579
1599007721,0,351,579
1599007722,0,355,579
1599007723,0,355,579
1599007724,0,355,579
1599007725,0,355,579
1599007726,0,355,579
1599007727,0,355,579
1599007728,0,355,579
1599007729,0,355,580
1599007730,0,355,580
1599007731,0,354,580
1599007732,0,355,580
1599007733,0,355,580
1599007734,0,355,580
1599007735,0,355,580
1599007736,0,355,580
1599007737,0,354,580
1599007738,0,355,580
1599007739,0,355,581
1599007740,0,355,581
1599007741,0,355,581
1599007742,0,355,581
1599007743,0,355,581
1599007744,0,355,581
1599007745,0,355,581
1599007746,0,354,582
1599007747,0,355,582
1599007748,0,355,582
1599007749,0,354,582
1599007750,0,354,582
1599007751,0,354,582
1599007752,0,355,582
1599007753,0,354,582
1599007754,0,355,582
1599007755,0,354,582
1599007756,0,354,582
1599007757,0,355,582
1599007758,0,355,582
1599007759,0,355,582
1599007760,0,355,582
1599007761,0,355,582
1599007762,0,355,582
1599007763,0,354,582
1599007764,0,355,582
1599007765,0,355,582
1599007766,0,355,583
1599007767,0,354,583
1599007768,0,355,583
1599007769,0,355,583
1599007770,0,355,583
1599007771,0,355,583
1599007772,0,355,583
1599007773,0,354,583
1599007774,0,355,583
1599007775,0,354,583
1599007776,0,355,583
1599007777,0,354,583
1599007778,0,355,583
1599007779,0,355,583
1599007780,0,355,583
1599007781,0,352,583
1599007782,0,353,583
1599007783,0,352,583
1599007784,0,353,583
1599007785,0,352,583
1599007786,0,352,583
1599007787,0,352,583
1599007788,0,352,583
1599007789,0,352,582
1599007790,0,352,582
1599007791,0,352,581
1599007792,0,352,581
1599007793,0,352,581
1599007794,0,352,580
1599007795,0,352,580
1599007796,0,352,580
1599007797,0,352,580
1599007798,0,353,580
1599007799,0,352,579
1599007800,0,352,579
1599007801,0,352,579
1599007802,0,352,579
1599007803,0,352,579
1599007804,0,352,579
1599007805,0,352,579
1599007806,0,352,580
1599007807,0,352,580
1599007808,0,352,580
1599007809,0,352,580
1599007810,0,352,581
1599007811,0,352,581
1599007812,0,352,582
1599007813,0,351,582
1599007814,0,352,582
1599007815,0,351,581
1599007816,0,351,581
1599007817,0,351,581
1599007818,0,351,582
1599007819,0,351,581
1599007820,0,350,581
1599007821,0,354,581
1599007822,0,355,582
1599007823,0,354,582
1599007824,0,355,582
1599007825,0,355,582
1599007826,0,355,582
1599007827,0,355,582
1599007828,0,354,582
1599007829,0,355,582
1599007830,0,355,581
1599007831,0,354,581
1599007832,0,355,581
1599007833,0,355,581
1599007834,0,355,581
1599007835,0,355,581
1599007836,0,355,581
1599007837,0,355,582
1599007838,0,355,582
1599007839,0,355,582
1599007840,0,355,583
1599007841,0,354,582
1599007842,0,354,582
1599007843,0,354,582
1599007844,0,355,581
1599007845,0,355,581
1599007846,0,355,581
1599007847,0,355,581
1599007848,0,355,581
1599007849,0,355,581
1599007850,0,355,581
1599007851,0,354,581
1599007852,0,355,581
1599007853,0,354,582
1599007854,0,355,581
1599007855,0,354,581
1599007856,0,354,581
1599007857,0,355,581
1599007858,0,355,581
1599007859,0,355,581
1599007860,0,355,581
1599007861,0,355,582
1599007862,0,355,582
1599007863,0,355,582
1599007864,0,355,582
1599007865,0,355,582
1599007866,0,355,582
1599007867,0,355,582
1599007868,0,355,582
1599007869,0,355,582
1599007870,0,355,581
1599007871,0,355,581
1599007872,0,354,581
1599007873,0,355,581
1599007874,0,355,581
1599007875,0,355,581
1599007876,0,355,581
1599007877,0,354,582
1599007878,0,355,582
1599007879,0,355,582
1599007880,0,352,581
1599007881,0,352,581
1599007882,0,352,581
1599007883,0,352,581
1599007884,0,352,581
1599007885,0,352,581
1599007886,0,352,581
1599007887,0,352,581
1599007888,0,352,581
1599007889,0,352,581
1599007890,0,352,581
1599007891,0,352,581
1599007892,0,352,581
1599007893,0,352,580
1599007894,0,352,580
1599007895,0,352,580
1599007896,0,352,580
1599007897,0,352,580
1599007898,0,352,580
1599007899,0,352,581
1599007900,0,352,581
1599007901,0,352,581
1599007902,0,352,581
1599007903,0,352,581
1599007904,0,352,581
1599007905,0,352,581
1599007906,0,352,581
1599007907,0,352,581
1599007908,0,352,582
1599007909,0,352,582
1599007910,0,352,582
1599007911,0,352,582
1599007912,0,351,582
1599007913,0,351,582
1599007914,0,352,582
1599007915,0,351,582
1599007916,0,351,582
1599007917,0,351,582
1599007918,0,351,582
1599007919,0,351,582
1599007920,0,355,582
1599007921,0,354,582
1599007922,0,355,581
1599007923,0,355,581
1599007924,0,355,581
1599007925,0,354,581
1599007926,0,355,581
1599007927,0,355,580
1599007928,0,354,580
1599007929,0,355,579
1599007930,0,354,579
1599007931,0,355,579
1599007932,0,354,579
1599007933,0,354,580
1599007934,0,354,580
1599007935,0,355,580
1599007936,0,354,579
1599007937,0,355,579
1599007938,0,355,579
1599007939,0,355,579
1599007940,0,355,579
1599007941,0,355,579
1599007942,0,354,579
1599007943,0,355,579
1599007944,0,355,579
1599007945,0,354,579
1599007946,0,354,579
1599007947,0,355,580
