UNIXTIMECO2
1580878803,834.00
1580878804,834.00
1580878805,834.00
1580878806,834.00
1580878807,834.00
1580878808,834.00
1580878809,834.00
1580878810,834.00
1580878812,834.00
1580878813,834.00
1580878814,835.00
1580878815,835.00
1580878816,835.00
1580878817,835.00
1580878818,835.00
1580878819,835.00
1580878820,835.00
1580878821,835.00
1580878822,835.00
1580878823,835.00
1580878824,835.00
1580878825,835.00
1580878826,836.00
1580878827,836.00
1580878828,836.00
1580878829,836.00
1580878830,836.00
1580878831,836.00
1580878832,836.00
1580878833,836.00
1580878834,836.00
1580878835,836.00
1580878836,836.00
1580878837,836.00
1580878838,837.00
1580878839,837.00
1580878840,837.00
1580878841,837.00
1580878842,837.00
1580878843,837.00
1580878844,837.00
1580878845,837.00
1580878846,836.00
1580878847,836.00
1580878848,836.00
1580878850,836.00
1580878851,836.00
1580878852,837.00
1580878853,837.00
1580878854,837.00
1580878855,837.00
1580878856,837.00
1580878857,837.00
1580878858,837.00
1580878859,837.00
1580878860,837.00
1580878861,838.00
1580878862,838.00
1580878863,838.00
1580878864,837.00
1580878865,837.00
1580878866,837.00
1580878867,837.00
1580878868,838.00
1580878869,838.00
1580878870,838.00
1580878871,838.00
1580878872,838.00
1580878873,838.00
1580878874,838.00
1580878875,839.00
1580878876,839.00
1580878877,839.00
1580878878,839.00
1580878879,839.00
1580878880,838.00
1580878881,838.00
1580878882,838.00
1580878883,837.00
1580878884,837.00
1580878885,837.00
1580878886,837.00
1580878887,837.00
1580878889,837.00
1580878890,837.00
1580878891,837.00
1580878892,838.00
1580878893,838.00
1580878894,838.00
1580878895,838.00
1580878896,838.00
1580878897,838.00
1580878898,839.00
1580878899,839.00
1580878900,839.00
1580878901,839.00
1580878902,839.00
1580878903,839.00
1580878904,839.00
1580878905,839.00
1580878906,839.00
1580878907,839.00
1580878908,838.00
1580878909,838.00
1580878910,838.00
1580878911,838.00
1580878912,838.00
1580878913,838.00
1580878914,838.00
1580878915,838.00
1580878916,838.00
1580878917,838.00
1580878918,839.00
1580878919,839.00
1580878920,839.00
1580878921,839.00
1580878922,839.00
1580878923,839.00
1580878924,839.00
1580878925,838.00
1580878927,838.00
1580878928,837.00
1580878929,837.00
1580878930,837.00
1580878931,837.00
1580878932,837.00
1580878933,837.00
1580878934,837.00
1580878935,837.00
1580878936,837.00
1580878937,837.00
1580878938,837.00
1580878939,837.00
1580878940,837.00
1580878941,837.00
1580878942,837.00
1580878943,837.00
1580878944,837.00
1580878945,838.00
1580878946,838.00
1580878947,838.00
1580878948,838.00
1580878949,839.00
1580878950,839.00
1580878951,840.00
1580878952,840.00
1580878953,840.00
1580878954,840.00
1580878955,840.00
1580878956,839.00
1580878957,839.00
1580878958,838.00
1580878959,838.00
1580878960,838.00
1580878961,838.00
1580878962,838.00
1580878963,838.00
1580878965,838.00
1580878966,838.00
1580878967,839.00
1580878968,839.00
1580878969,839.00
1580878970,840.00
1580878971,840.00
1580878972,839.00
1580878973,839.00
1580878974,838.00
