946685023,3,0,193,1024,24,3.28,TRUE,,,,,,,
946685026,3,0,192,1024,24,3.28,TRUE,,,,,,,
946685029,3,0,192,1025,24,3.28,TRUE,,,,,,,
946685032,3,0,195,1024,24,3.28,TRUE,,,,,,,
946685035,3,0,193,1024,24,3.28,TRUE,,,,,,,
946685038,3,0,192,1024,24,3.28,TRUE,,,,,,,
946685041,3,0,196,1023,24,3.28,TRUE,,,,,,,
946685044,3,0,195,1023,24,3.27,TRUE,,,,,,,
946685047,3,0,194,1023,24,3.28,TRUE,,,,,,,
946685050,3,0,191,1022,24,3.29,TRUE,,,,,,,
946685053,3,0,196,1021,24,3.28,TRUE,,,,,,,
946685056,3,0,192,1021,24,3.28,TRUE,,,,,,,
946685059,3,0,192,1021,24,3.28,TRUE,,,,,,,
946685062,3,0,192,1020,24,3.29,TRUE,,,,,,,
946685065,3,0,195,1020,24,3.28,TRUE,,,,,,,
946685068,3,0,192,1018,24,3.28,TRUE,,,,,,,
946685071,3,0,196,1018,24,3.28,TRUE,,,,,,,
946685074,3,0,196,1018,24,3.28,TRUE,,,,,,,
946685077,3,0,193,1017,24,3.28,TRUE,,,,,,,
946685080,3,0,195,1017,24,3.28,TRUE,,,,,,,
946685083,3,0,196,1018,24,3.28,TRUE,,,,,,,
946685086,3,0,192,1018,24,3.28,TRUE,,,,,,,
946685089,3,0,196,1017,24,3.29,TRUE,,,,,,,
946685092,3,0,192,1018,24,3.28,TRUE,,,,,,,
946685095,3,0,196,1018,24,3.28,TRUE,,,,,,,
946685098,3,0,191,1018,24,3.28,TRUE,,,,,,,
946685101,3,0,192,1018,24,3.28,TRUE,,,,,,,
946685104,3,0,197,1018,24,3.28,TRUE,,,,,,,
946685107,3,0,192,1018,24,3.28,TRUE,,,,,,,
946685110,3,0,193,1018,24,3.28,TRUE,,,,,,,
946685113,3,0,192,1017,24,3.28,TRUE,,,,,,,
946685116,3,0,192,1017,24,3.28,TRUE,,,,,,,
946685119,3,0,193,1017,24,3.28,TRUE,,,,,,,
946685122,3,0,193,1016,24,3.28,TRUE,,,,,,,
946685125,3,0,192,1015,24,3.28,TRUE,,,,,,,
946685128,3,0,196,1011,24,3.28,TRUE,,,,,,,
946685131,3,0,195,1008,24,3.28,TRUE,,,,,,,
946685134,3,0,192,1007,24,3.28,TRUE,,,,,,,
946685137,3,0,193,1011,24,3.28,TRUE,,,,,,,
946685140,3,0,196,1011,24,3.28,TRUE,,,,,,,
946685143,3,0,195,1010,24,3.28,TRUE,,,,,,,
946685146,3,0,192,1011,24,3.28,TRUE,,,,,,,
946685149,3,0,196,1014,24,3.29,TRUE,,,,,,,
946685152,3,0,192,1018,24,3.28,TRUE,,,,,,,
946685155,3,0,196,1019,24,3.28,TRUE,,,,,,,
946685158,3,0,195,1018,24,3.28,TRUE,,,,,,,
946685161,3,0,196,1016,24,3.29,TRUE,,,,,,,
946685164,3,0,196,1016,24,3.29,TRUE,,,,,,,
946685167,3,0,195,1013,24,3.28,TRUE,,,,,,,
946685170,3,0,192,1013,24,3.28,TRUE,,,,,,,
946685173,3,0,196,1016,24,3.28,TRUE,,,,,,,
946685176,3,0,195,1015,24,3.28,TRUE,,,,,,,
946685179,3,0,196,1015,24,3.29,TRUE,,,,,,,
946685182,3,0,195,1016,24,3.28,TRUE,,,,,,,
946685185,3,0,196,1016,24,3.28,TRUE,,,,,,,
946685188,3,0,192,1018,24,3.28,TRUE,,,,,,,
946685191,3,0,196,1018,24,3.28,TRUE,,,,,,,
946685194,3,0,193,1016,24,3.29,TRUE,,,,,,,
946685197,3,0,192,1018,24,3.28,TRUE,,,,,,,
946685200,3,0,193,1017,24,3.28,TRUE,,,,,,,
946685203,3,0,193,1015,24,3.28,TRUE,,,,,,,
946685206,3,0,192,1015,24,3.28,TRUE,,,,,,,
946685209,3,0,192,1013,24,3.29,TRUE,,,,,,,
946685212,3,0,199,1013,24,3.28,TRUE,,,,,,,
946685215,3,0,194,1013,24,3.28,TRUE,,,,,,,
946685218,3,0,195,1012,24,3.28,TRUE,,,,,,,
946685221,3,0,194,1013,24,3.28,TRUE,,,,,,,
946685224,3,0,196,1012,24,3.29,TRUE,,,,,,,
946685227,3,0,196,1010,24,3.28,TRUE,,,,,,,
946685230,3,0,193,1009,24,3.28,TRUE,,,,,,,
946685233,3,0,195,1009,24,3.28,TRUE,,,,,,,
946685236,3,0,196,1008,24,3.28,TRUE,,,,,,,
946685239,3,0,192,1009,24,3.29,TRUE,,,,,,,
946685242,3,0,192,1010,24,3.28,TRUE,,,,,,,
946685245,3,0,192,1010,24,3.28,TRUE,,,,,,,
946685248,3,0,192,1009,24,3.28,TRUE,,,,,,,
946685251,3,0,196,1009,24,3.28,TRUE,,,,,,,
946685254,3,0,194,1009,24,3.29,TRUE,,,,,,,
946685257,3,0,195,1009,24,3.28,TRUE,,,,,,,
946685260,3,0,193,1008,24,3.28,TRUE,,,,,,,
946685263,3,0,195,1009,24,3.28,TRUE,,,,,,,
946685266,3,0,192,1008,24,3.28,TRUE,,,,,,,
946685269,3,0,192,1009,24,3.29,TRUE,,,,,,,
946685272,3,0,192,1009,24,3.28,TRUE,,,,,,,
946685275,3,0,192,1009,24,3.28,TRUE,,,,,,,
946685278,3,0,191,1009,24,3.28,TRUE,,,,,,,
946685281,3,0,193,1009,24,3.28,TRUE,,,,,,,
946685284,3,0,194,1010,24,3.29,TRUE,,,,,,,
946685287,3,0,196,1011,24,3.28,TRUE,,,,,,,
946685290,3,0,192,1009,24,3.28,TRUE,,,,,,,
946685293,3,0,195,1008,24,3.28,TRUE,,,,,,,
946685296,3,0,192,1009,24,3.29,TRUE,,,,,,,
946685299,3,0,193,1009,24,3.29,TRUE,,,,,,,
946685302,3,0,196,1011,24,3.28,TRUE,,,,,,,
946685305,3,0,196,1010,24,3.29,TRUE,,,,,,,
946685308,3,0,192,1010,24,3.28,TRUE,,,,,,,
946685311,3,0,196,1008,24,3.28,TRUE,,,,,,,
946685314,3,0,196,1007,24,3.29,TRUE,,,,,,,
946685317,3,0,192,1006,24,3.28,TRUE,,,,,,,
946685320,3,0,194,1006,24,3.28,TRUE,,,,,,,
946685323,3,0,192,1006,24,3.28,TRUE,,,,,,,
946685326,3,0,196,1005,24,3.28,TRUE,,,,,,,
946685329,3,0,192,1004,24,3.29,TRUE,,,,,,,
946685332,3,0,193,1004,24,3.28,TRUE,,,,,,,
946685335,3,0,196,1004,24,3.28,TRUE,,,,,,,
946685338,3,0,193,1004,24,3.29,TRUE,,,,,,,
946685341,3,0,192,1005,24,3.28,TRUE,,,,,,,
946685344,3,0,193,1004,24,3.3,TRUE,,,,,,,
946685347,3,0,196,1005,24,3.28,TRUE,,,,,,,
946685350,3,0,195,1005,24,3.28,TRUE,,,,,,,
946685353,3,0,191,1005,24,3.28,TRUE,,,,,,,
946685356,3,0,195,1006,24,3.28,TRUE,,,,,,,
946685359,3,0,194,1005,24,3.29,TRUE,,,,,,,
946685362,3,0,192,1004,24,3.28,TRUE,,,,,,,
946685365,3,0,193,1003,24,3.28,TRUE,,,,,,,
946685368,3,0,192,1003,24,3.28,TRUE,,,,,,,
946685371,3,0,196,1004,24,3.28,TRUE,,,,,,,
946685374,3,0,193,1004,24,3.3,TRUE,,,,,,,
946685377,3,0,196,1005,24,3.28,TRUE,,,,,,,
946685380,3,0,196,1006,24,3.28,TRUE,,,,,,,
946685383,3,0,194,1006,24,3.28,TRUE,,,,,,,
946685386,3,0,194,1006,24,3.28,TRUE,,,,,,,
946685389,3,0,193,1006,24,3.29,TRUE,,,,,,,
946685392,3,0,193,1004,24,3.29,TRUE,,,,,,,
946685395,3,0,196,1004,24,3.28,TRUE,,,,,,,
946685398,3,0,195,1004,24,3.29,TRUE,,,,,,,
946685401,3,0,192,1004,24,3.29,TRUE,,,,,,,
946685404,3,0,194,1004,24,3.29,TRUE,,,,,,,
946685407,3,0,196,1004,24,3.28,TRUE,,,,,,,
946685410,3,0,192,1005,24,3.28,TRUE,,,,,,,
946685413,3,0,197,1004,24,3.28,TRUE,,,,,,,
946685416,3,0,194,1003,24,3.28,TRUE,,,,,,,
946685419,3,0,191,1002,24,3.29,TRUE,,,,,,,
946685422,3,0,194,1001,24,3.28,TRUE,,,,,,,
946685425,3,0,191,1000,24,3.28,TRUE,,,,,,,
946685428,3,0,199,1000,24,3.28,TRUE,,,,,,,
946685431,3,0,193,998,24,3.28,TRUE,,,,,,,
946685434,3,0,194,998,24,3.28,TRUE,,,,,,,
946685437,3,0,196,997,24,3.28,TRUE,,,,,,,
946685440,3,0,195,997,24,3.27,TRUE,,,,,,,
946685443,3,0,194,998,24,3.28,TRUE,,,,,,,
946685446,3,0,190,1001,24,3.28,TRUE,,,,,,,
946685449,3,0,196,1004,24,3.28,TRUE,,,,,,,
946685452,3,0,197,1009,24,3.28,TRUE,,,,,,,
946685455,3,0,139,1012,24,3.28,TRUE,,,,,,,
946685458,3,0,204,1015,24,3.28,TRUE,,,,,,,
946685461,3,0,195,1024,24,3.28,TRUE,,,,,,,
946685464,3,0,196,1027,24,3.28,TRUE,,,,,,,
946685467,3,0,196,1025,24,3.28,TRUE,,,,,,,
946685470,3,0,191,1023,24,3.28,TRUE,,,,,,,
946685473,3,0,195,1024,24,3.28,TRUE,,,,,,,
946685476,3,0,196,1024,24,3.28,TRUE,,,,,,,
946685479,3,0,195,1025,24,3.28,TRUE,,,,,,,
946685482,3,0,196,1023,24,3.28,TRUE,,,,,,,
946685485,3,0,196,1022,24,3.28,TRUE,,,,,,,
946685488,3,0,194,1021,24,3.28,TRUE,,,,,,,
946685491,3,0,193,1022,24,3.28,TRUE,,,,,,,
946685494,3,0,192,1022,24,3.28,TRUE,,,,,,,
946685497,3,0,195,1021,24,3.28,TRUE,,,,,,,
946685500,3,0,192,1022,24,3.28,TRUE,,,,,,,
946685503,3,0,197,1020,24,3.28,TRUE,,,,,,,
946685506,3,0,195,1020,24,3.28,TRUE,,,,,,,
946685509,3,0,196,1022,24,3.29,TRUE,,,,,,,
946685512,3,0,194,1020,24,3.28,TRUE,,,,,,,
946685515,3,0,193,1019,24,3.28,TRUE,,,,,,,
946685518,3,0,196,1019,24,3.28,TRUE,,,,,,,
946685521,3,0,194,1018,24,3.28,TRUE,,,,,,,
946685524,3,0,196,1019,24,3.28,TRUE,,,,,,,
946685527,3,0,194,1016,24,3.28,TRUE,,,,,,,
946685530,3,0,192,1015,24,3.28,TRUE,,,,,,,
946685533,3,0,192,1013,24,3.28,TRUE,,,,,,,
946685536,3,0,192,1014,24,3.28,TRUE,,,,,,,
946685539,3,0,192,1014,24,3.28,TRUE,,,,,,,
946685542,3,0,192,1016,24,3.28,TRUE,,,,,,,
946685545,3,0,194,1018,24,3.28,TRUE,,,,,,,
946685548,3,0,192,1020,24,3.28,TRUE,,,,,,,
946685551,3,0,196,1020,24,3.27,TRUE,,,,,,,
946685554,3,0,192,1022,24,3.28,TRUE,,,,,,,
946685557,3,0,193,1024,24,3.28,TRUE,,,,,,,
946685560,3,0,192,1024,24,3.28,TRUE,,,,,,,
946685563,3,0,193,1023,24,3.28,TRUE,,,,,,,
946685566,3,0,194,1022,24,3.28,TRUE,,,,,,,
946685569,3,0,195,1022,24,3.28,TRUE,,,,,,,
946685572,3,0,192,1020,24,3.28,TRUE,,,,,,,
946685575,3,0,196,1019,24,3.28,TRUE,,,,,,,
946685578,3,0,192,1019,24,3.28,TRUE,,,,,,,
946685581,3,0,196,1020,24,3.28,TRUE,,,,,,,
946685584,3,0,196,1019,24,3.28,TRUE,,,,,,,
946685587,3,0,192,1018,24,3.28,TRUE,,,,,,,
946685590,3,0,194,1020,24,3.28,TRUE,,,,,,,
946685593,3,0,195,1021,24,3.28,TRUE,,,,,,,
946685596,3,0,196,1021,24,3.28,TRUE,,,,,,,
946685599,3,0,195,1020,24,3.28,TRUE,,,,,,,
946685602,3,0,195,1022,24,3.28,TRUE,,,,,,,
946685605,3,0,193,1022,24,3.28,TRUE,,,,,,,
946685608,3,0,197,1021,24,3.29,TRUE,,,,,,,
946685611,3,0,193,1021,24,3.28,TRUE,,,,,,,
946685614,3,0,192,1020,24,3.28,TRUE,,,,,,,
946685617,3,0,196,1021,24,3.28,TRUE,,,,,,,
946685620,3,0,192,1022,24,3.28,TRUE,,,,,,,
946685623,3,0,192,1022,24,3.29,TRUE,,,,,,,
946685626,3,0,194,1020,24,3.28,TRUE,,,,,,,
946685629,3,0,196,1021,24,3.28,TRUE,,,,,,,
946685632,3,0,192,1020,24,3.28,TRUE,,,,,,,
946685635,3,0,196,1020,24,3.28,TRUE,,,,,,,
946685638,3,0,197,1020,24,3.28,TRUE,,,,,,,
946685641,3,0,196,1018,24,3.28,TRUE,,,,,,,
946685644,3,0,193,1017,24,3.28,TRUE,,,,,,,
946685647,3,0,196,1016,24,3.28,TRUE,,,,,,,
946685650,3,0,192,1015,24,3.28,TRUE,,,,,,,
946685653,3,0,193,1014,24,3.28,TRUE,,,,,,,
946685656,3,0,192,1015,24,3.28,TRUE,,,,,,,
946685659,3,0,194,1014,24,3.28,TRUE,,,,,,,
946685662,3,0,192,1013,24,3.28,TRUE,,,,,,,
946685665,3,0,195,1012,24,3.28,TRUE,,,,,,,
946685668,3,0,192,1012,24,3.28,TRUE,,,,,,,
946685671,3,0,196,1012,24,3.28,TRUE,,,,,,,
946685674,3,0,194,1012,24,3.28,TRUE,,,,,,,
946685677,3,0,196,1010,24,3.28,TRUE,,,,,,,
946685680,3,0,192,1010,24,3.28,TRUE,,,,,,,
946685683,3,0,194,1009,24,3.29,TRUE,,,,,,,
946685686,3,0,193,1008,24,3.28,TRUE,,,,,,,
946685689,3,0,192,1009,24,3.28,TRUE,,,,,,,
946685692,3,0,192,1009,24,3.28,TRUE,,,,,,,
946685695,3,0,192,1008,24,3.28,TRUE,,,,,,,
946685698,3,0,197,1008,24,3.29,TRUE,,,,,,,
946685701,3,0,194,1006,24,3.28,TRUE,,,,,,,
946685704,3,0,192,1006,24,3.28,TRUE,,,,,,,
946685707,3,0,196,1006,24,3.28,TRUE,,,,,,,
946685710,3,0,196,1003,24,3.28,TRUE,,,,,,,
946685713,3,0,196,1001,24,3.28,TRUE,,,,,,,
946685716,3,0,196,1000,24,3.28,TRUE,,,,,,,
946685719,3,0,196,1000,24,3.28,TRUE,,,,,,,
946685722,3,0,192,999,24,3.28,TRUE,,,,,,,
946685725,3,0,192,1001,24,3.28,TRUE,,,,,,,
946685728,3,0,197,1001,24,3.29,TRUE,,,,,,,
946685731,3,0,197,1002,24,3.28,TRUE,,,,,,,
946685734,3,0,193,1000,24,3.28,TRUE,,,,,,,
946685737,3,0,191,1000,24,3.28,TRUE,,,,,,,
946685740,3,0,194,1000,24,3.28,TRUE,,,,,,,
946685743,3,0,193,999,24,3.28,TRUE,,,,,,,
946685746,3,0,192,999,24,3.28,TRUE,,,,,,,
946685749,3,0,192,1001,24,3.28,TRUE,,,,,,,
946685752,3,0,192,1001,24,3.28,TRUE,,,,,,,
946685755,3,0,196,999,24,3.28,TRUE,,,,,,,
946685758,3,0,196,999,24,3.29,TRUE,,,,,,,
946685761,3,0,195,997,24,3.28,TRUE,,,,,,,
946685764,3,0,196,998,24,3.28,TRUE,,,,,,,
946685767,3,0,195,998,24,3.28,TRUE,,,,,,,
946685770,3,0,192,999,24,3.28,TRUE,,,,,,,
946685773,3,0,195,999,24,3.28,TRUE,,,,,,,
946685776,3,0,192,998,24,3.28,TRUE,,,,,,,
946685779,3,0,192,996,24,3.28,TRUE,,,,,,,
946685782,3,0,195,994,24,3.28,TRUE,,,,,,,
946685785,3,0,192,993,24,3.28,TRUE,,,,,,,
946685788,3,0,193,992,24,3.29,TRUE,,,,,,,
946685791,3,0,196,990,24,3.28,TRUE,,,,,,,
946685794,3,0,192,991,24,3.28,TRUE,,,,,,,
946685797,3,0,191,990,24,3.28,TRUE,,,,,,,
946685800,3,0,194,988,24,3.28,TRUE,,,,,,,
946685803,3,0,195,987,24,3.28,TRUE,,,,,,,
946685806,3,0,192,987,24,3.28,TRUE,,,,,,,
946685809,3,0,194,987,24,3.28,TRUE,,,,,,,
946685812,3,0,191,985,24,3.28,TRUE,,,,,,,
946685815,3,0,192,988,24,3.28,TRUE,,,,,,,
946685818,3,0,197,987,24,3.29,TRUE,,,,,,,
946685821,3,0,193,987,24,3.28,TRUE,,,,,,,
946685824,3,0,192,986,24,3.28,TRUE,,,,,,,
946685827,3,0,192,985,24,3.28,TRUE,,,,,,,
946685830,3,0,195,985,24,3.28,TRUE,,,,,,,
946685833,3,0,196,985,24,3.29,TRUE,,,,,,,
946685836,3,0,195,987,24,3.28,TRUE,,,,,,,
946685839,3,0,196,987,24,3.28,TRUE,,,,,,,
946685842,3,0,195,988,24,3.28,TRUE,,,,,,,
946685845,3,0,193,988,24,3.28,TRUE,,,,,,,
946685848,3,0,197,988,24,3.29,TRUE,,,,,,,
946685851,3,0,196,988,24,3.28,TRUE,,,,,,,
946685854,3,0,192,987,24,3.29,TRUE,,,,,,,
946685857,3,0,192,987,24,3.28,TRUE,,,,,,,
946685860,3,0,201,988,24,3.29,TRUE,,,,,,,
946685863,3,0,191,988,24,3.28,TRUE,,,,,,,
946685866,3,0,195,990,24,3.28,TRUE,,,,,,,
946685869,3,0,190,990,24,3.28,TRUE,,,,,,,
946685872,3,0,191,990,24,3.28,TRUE,,,,,,,
946685875,3,0,194,992,24,3.28,TRUE,,,,,,,
946685878,3,0,192,992,24,3.28,TRUE,,,,,,,
946685881,3,0,193,991,24,3.28,TRUE,,,,,,,
946685884,3,0,197,991,24,3.28,TRUE,,,,,,,
946685887,3,0,194,990,24,3.28,TRUE,,,,,,,
946685890,3,0,196,987,24,3.28,TRUE,,,,,,,
946685893,3,0,192,987,24,3.29,TRUE,,,,,,,
946685896,3,0,196,984,24,3.28,TRUE,,,,,,,
946685899,3,0,192,987,24,3.28,TRUE,,,,,,,
946685902,3,0,192,987,24,3.28,TRUE,,,,,,,
946685905,3,0,197,992,24,3.28,TRUE,,,,,,,
946685908,3,0,192,991,24,3.28,TRUE,,,,,,,
946685911,3,0,196,989,24,3.28,TRUE,,,,,,,
946685914,3,0,193,991,24,3.28,TRUE,,,,,,,
946685917,3,0,195,996,24,3.28,TRUE,,,,,,,
946685920,3,0,193,997,24,3.28,TRUE,,,,,,,
946685923,3,0,193,1001,24,3.29,TRUE,,,,,,,
946685926,3,0,196,1002,24,3.28,TRUE,,,,,,,
946685929,3,0,195,1003,24,3.28,TRUE,,,,,,,
946685932,3,0,196,1005,24,3.28,TRUE,,,,,,,
946685935,3,0,196,1009,24,3.28,TRUE,,,,,,,
946685938,3,0,195,1007,24,3.28,TRUE,,,,,,,
946685941,3,0,192,1007,24,3.28,TRUE,,,,,,,
946685944,3,0,192,1007,24,3.28,TRUE,,,,,,,
946685947,3,0,195,1006,24,3.28,TRUE,,,,,,,
946685950,3,0,195,1002,24,3.28,TRUE,,,,,,,
946685953,3,0,192,1001,24,3.28,TRUE,,,,,,,
946685956,3,0,196,999,24,3.28,TRUE,,,,,,,
946685959,3,0,196,1000,24,3.28,TRUE,,,,,,,
946685962,3,0,197,998,24,3.28,TRUE,,,,,,,
946685965,3,0,196,997,24,3.28,TRUE,,,,,,,
946685968,3,0,192,997,24,3.29,TRUE,,,,,,,
946685971,3,0,196,997,24,3.28,TRUE,,,,,,,
946685974,3,0,195,997,24,3.28,TRUE,,,,,,,
946685977,3,0,196,998,24,3.28,TRUE,,,,,,,
946685980,3,0,194,999,24,3.28,TRUE,,,,,,,
946685983,3,0,192,998,24,3.3,TRUE,,,,,,,
946685986,3,0,192,997,24,3.29,TRUE,,,,,,,
946685989,3,0,195,996,24,3.28,TRUE,,,,,,,
946685992,3,0,192,995,24,3.28,TRUE,,,,,,,
946685995,3,0,192,994,24,3.28,TRUE,,,,,,,
946685998,3,0,195,994,24,3.29,TRUE,,,,,,,
946686001,3,0,192,995,24,3.28,TRUE,,,,,,,
946686004,3,0,196,995,24,3.28,TRUE,,,,,,,
946686007,3,0,195,996,24,3.28,TRUE,,,,,,,
946686010,3,0,193,998,24,3.28,TRUE,,,,,,,
946686013,3,0,196,999,24,3.28,TRUE,,,,,,,
946686016,3,0,193,999,24,3.28,TRUE,,,,,,,
946686019,3,0,192,998,24,3.28,TRUE,,,,,,,
946686022,3,0,193,997,24,3.29,TRUE,,,,,,,
946686025,3,0,195,998,24,3.28,TRUE,,,,,,,
946686028,3,0,194,997,24,3.28,TRUE,,,,,,,
946686031,3,0,195,998,24,3.28,TRUE,,,,,,,
946686034,3,0,196,997,24,3.28,TRUE,,,,,,,
946686037,3,0,192,995,24,3.29,TRUE,,,,,,,
946686040,3,0,196,996,24,3.28,TRUE,,,,,,,
946686043,3,0,193,996,24,3.28,TRUE,,,,,,,
946686046,3,0,198,999,24,3.28,TRUE,,,,,,,
946686049,3,0,196,999,24,3.28,TRUE,,,,,,,
946686052,3,0,195,1000,24,3.28,TRUE,,,,,,,
946686055,3,0,195,1000,24,3.28,TRUE,,,,,,,
946686058,3,0,191,1001,24,3.28,TRUE,,,,,,,
946686061,3,0,192,1002,24,3.28,TRUE,,,,,,,
946686064,3,0,192,1003,24,3.28,TRUE,,,,,,,
946686067,3,0,193,1003,24,3.28,TRUE,,,,,,,
946686070,3,0,192,1002,24,3.28,TRUE,,,,,,,
946686073,3,0,193,1002,24,3.29,TRUE,,,,,,,
946686076,3,0,196,1001,24,3.28,TRUE,,,,,,,
946686079,3,0,192,1000,24,3.28,TRUE,,,,,,,
946686082,3,0,197,999,24,3.29,TRUE,,,,,,,
946686085,3,0,195,1000,24,3.28,TRUE,,,,,,,
946686088,3,0,195,1001,24,3.28,TRUE,,,,,,,
946686091,3,0,195,1001,24,3.28,TRUE,,,,,,,
946686094,3,0,196,1004,24,3.28,TRUE,,,,,,,
946686097,3,0,196,1005,24,3.29,TRUE,,,,,,,
946686100,3,0,193,1005,24,3.29,TRUE,,,,,,,
946686103,3,0,196,1005,24,3.28,TRUE,,,,,,,
946686106,3,0,193,1004,24,3.28,TRUE,,,,,,,
946686109,3,0,196,1004,24,3.28,TRUE,,,,,,,
946686112,3,0,197,1004,24,3.29,TRUE,,,,,,,
946686115,3,0,192,1001,24,3.28,TRUE,,,,,,,
946686118,3,0,192,1002,24,3.28,TRUE,,,,,,,
946686121,3,0,196,1001,24,3.29,TRUE,,,,,,,
946686124,3,0,196,1001,24,3.28,TRUE,,,,,,,
946686127,3,0,192,1003,24,3.29,TRUE,,,,,,,
946686130,3,0,195,1000,24,3.28,TRUE,,,,,,,
946686133,3,0,193,999,24,3.29,TRUE,,,,,,,
946686136,3,0,196,1001,24,3.28,TRUE,,,,,,,
946686139,3,0,197,1000,24,3.28,TRUE,,,,,,,
946686142,3,0,200,1000,24,3.29,TRUE,,,,,,,
946686145,3,0,196,1000,24,3.28,TRUE,,,,,,,
946686148,3,0,195,999,24,3.28,TRUE,,,,,,,
946686151,3,0,193,998,24,3.28,TRUE,,,,,,,
946686154,3,0,192,1001,24,3.28,TRUE,,,,,,,
946686157,3,0,197,1002,24,3.29,TRUE,,,,,,,
946686160,3,0,195,1005,24,3.28,TRUE,,,,,,,
946686163,3,0,196,1006,24,3.28,TRUE,,,,,,,
946686166,3,0,191,1006,24,3.28,TRUE,,,,,,,
946686169,3,0,196,1005,24,3.28,TRUE,,,,,,,
946686172,3,0,197,1003,24,3.3,TRUE,,,,,,,
946686175,3,0,192,1002,24,3.28,TRUE,,,,,,,
