1,0,1644821928,748,22,37,133,0,4768,0,3.28,,,,,,,,,,
1,0,1644821931,749,22,37,221,0,4768,0,3.3,,1644825525,1100,22,39,339,0,4768,0,3.52
1,0,1644821934,749,22,36,163,0,4768,0,3.44,,1644821928,738,22,36,58,0,4768,0,3.01
1,0,1644821937,750,22,36,222,0,4768,0,3.28,,,,,,,,,,
1,0,1644821940,751,22,36,221,0,4768,0,3.1,,,,,,,,,,
1,0,1644821943,752,22,36,171,0,4768,0,3.23,,,,,,,,,,
1,0,1644821946,754,22,37,149,0,4768,0,3.3,,,,,,,,,,
1,0,1644821949,755,22,37,182,0,4768,0,3.25,,,,,,,,,,
1,0,1644821952,757,22,36,227,0,4768,0,3.19,,,,,,,,,,
1,0,1644821955,758,22,37,151,0,4768,0,3.2,,,,,,,,,,
1,0,1644821958,759,22,37,141,0,4768,0,3.4,,,,,,,,,,
1,0,1644821961,760,22,36,159,0,4768,0,3.26,,,,,,,,,,
1,0,1644821964,761,22,36,214,0,4768,0,3.13,,,,,,,,,,
1,0,1644821967,761,22,36,147,0,4768,0,3.32,,,,,,,,,,
1,0,1644821970,763,22,36,211,0,4768,0,3.33,,,,,,,,,,
1,0,1644821973,764,22,36,147,0,4768,0,3.32,,,,,,,,,,
1,0,1644821976,763,22,36,176,0,4768,0,3.34,,,,,,,,,,
1,0,1644821979,763,22,36,227,0,4768,0,3.24,,,,,,,,,,
1,0,1644821982,762,22,36,170,0,4768,0,3.24,,,,,,,,,,
1,0,1644821985,762,22,36,226,0,4768,0,3.34,,,,,,,,,,
1,0,1644821988,761,22,36,206,0,4768,0,3.3,,,,,,,,,,
1,0,1644821991,762,22,36,222,0,4768,0,3.24,,,,,,,,,,
1,0,1644821994,763,22,36,161,0,4768,0,3.22,,,,,,,,,,
1,0,1644821997,763,22,36,224,0,4768,0,3.38,,,,,,,,,,
1,0,1644822000,762,22,36,180,0,4768,0,3.31,,,,,,,,,,
1,0,1644822003,762,22,36,229,0,4768,0,3.23,,,,,,,,,,
1,0,1644822006,763,22,36,217,0,4768,0,3.12,,,,,,,,,,
1,0,1644822009,763,22,36,209,0,4768,0,3.28,,,,,,,,,,
1,0,1644822012,764,22,36,225,0,4768,0,3.21,,,,,,,,,,
1,0,1644822015,765,22,36,217,0,4768,0,3.1,,,,,,,,,,
1,0,1644822018,764,22,36,147,0,4768,0,3.18,,,,,,,,,,
1,0,1644822021,764,22,37,219,0,4768,0,3.37,,,,,,,,,,
1,0,1644822024,765,22,37,197,0,4768,0,3.3,,,,,,,,,,
1,0,1644822027,766,22,37,213,0,4768,0,3.09,,,,,,,,,,
1,0,1644822030,765,22,37,190,0,4768,0,3.21,,,,,,,,,,
1,0,1644822033,765,22,37,220,0,4768,0,3.36,,,,,,,,,,
1,0,1644822036,768,22,36,171,0,4768,0,3.34,,,,,,,,,,
1,0,1644822039,767,22,36,207,0,4768,0,3.26,,,,,,,,,,
1,0,1644822042,766,22,36,117,0,4768,0,3.46,,,,,,,,,,
1,0,1644822045,767,22,36,140,0,4768,0,3.3,,,,,,,,,,
1,0,1644822048,768,22,36,137,0,4768,0,3.3,,,,,,,,,,
1,0,1644822051,770,22,36,219,0,4768,0,3.31,,,,,,,,,,
1,0,1644822054,770,22,36,165,0,4768,0,3.24,,,,,,,,,,
1,0,1644822057,771,22,36,216,0,4768,0,3.25,,,,,,,,,,
1,0,1644822060,771,22,36,187,0,4768,0,3.24,,,,,,,,,,
1,0,1644822063,772,22,36,241,0,4768,0,3.22,,,,,,,,,,
1,0,1644822066,774,22,36,195,0,4768,0,3.16,,,,,,,,,,
1,0,1644822069,774,22,36,238,0,4768,0,3.2,,,,,,,,,,
1,0,1644822072,775,22,36,229,0,4768,0,3.27,,,,,,,,,,
1,0,1644822075,777,22,36,258,0,4768,0,3.2,,,,,,,,,,
1,0,1644822078,777,22,36,242,0,4768,0,3.08,,,,,,,,,,
1,0,1644822081,778,22,36,246,0,4768,0,3.32,,,,,,,,,,
1,0,1644822084,778,22,36,241,0,4768,0,3.11,,,,,,,,,,
1,0,1644822087,778,22,36,173,0,4768,0,3.42,,,,,,,,,,
1,0,1644822090,779,22,36,232,0,4768,0,3.36,,,,,,,,,,
1,0,1644822093,779,22,36,237,0,4768,0,3.25,,,,,,,,,,
1,0,1644822096,781,22,36,152,0,4768,0,3.19,,,,,,,,,,
1,0,1644822099,782,22,36,185,0,4768,0,3.24,,,,,,,,,,
1,0,1644822102,783,22,36,185,0,4768,0,3.41,,,,,,,,,,
1,0,1644822105,781,22,36,184,0,4768,0,3.24,,,,,,,,,,
1,0,1644822108,781,22,36,148,0,4768,0,3.27,,,,,,,,,,
1,0,1644822111,780,22,36,182,0,4768,0,3.32,,,,,,,,,,
1,0,1644822114,779,22,36,219,0,4768,0,3.3,,,,,,,,,,
1,0,1644822117,779,22,36,221,0,4768,0,3.23,,,,,,,,,,
1,0,1644822120,780,22,37,143,0,4768,0,3.26,,,,,,,,,,
1,0,1644822123,785,22,37,147,0,4768,0,3.28,,,,,,,,,,
1,0,1644822126,805,22,38,139,0,4768,0,3.37,,,,,,,,,,
1,0,1644822129,822,22,37,221,0,4768,0,3.29,,,,,,,,,,
1,0,1644822132,865,22,37,147,0,4768,0,3.24,,,,,,,,,,
1,0,1644822135,964,22,37,207,0,4768,0,3.07,,,,,,,,,,
1,0,1644822138,933,22,37,152,0,4768,0,3.22,,,,,,,,,,
