1,0,1644824145,845,24,33,204,0,4128,0,3.26,,,,,,,,,,,
1,0,1644824148,846,24,33,182,0,4128,0,3.25,,,1644824145,813,23,30,55,0,4128,0,3.03
1,0,1644824151,846,24,33,221,0,4128,0,3.36,TRUE,,1644827742,876,24,33,344,0,4128,0,3.61
1,0,1644824154,846,24,33,216,0,4128,0,3.34,TRUE,,,,,,,,,,
1,0,1644824157,845,24,33,218,0,4128,0,3.34,TRUE,,,,,,,,,,
1,0,1644824160,844,24,33,178,0,4128,0,3.24,TRUE,0,,,,,,,,,
1,0,1644824163,844,24,33,187,0,4128,0,3.22,TRUE,,,,,,,,,,
1,0,1644824166,844,24,33,216,0,4128,0,3.34,TRUE,,,,,,,,,,
1,0,1644824169,845,24,33,216,0,4128,0,3.3,TRUE,,,,,,,,,,
1,0,1644824172,845,24,33,163,0,4128,0,3.21,TRUE,,,,,,,,,,
1,0,1644824175,844,24,33,202,0,4128,0,3.24,TRUE,,,,,,,,,,
1,0,1644824178,844,24,33,217,0,4128,0,3.35,TRUE,,,,,,,,,,
1,0,1644824181,844,24,33,222,0,4128,0,3.28,TRUE,,,,,,,,,,
1,0,1644824184,844,24,33,223,0,4128,0,3.34,TRUE,,,,,,,,,,
1,0,1644824187,843,24,33,224,0,4128,0,3.37,TRUE,,,,,,,,,,
1,0,1644824190,842,24,33,221,0,4128,0,3.34,TRUE,,,,,,,,,,
1,0,1644824193,841,24,33,224,0,4128,0,3.39,TRUE,,,,,,,,,,
1,0,1644824196,840,24,33,153,0,4128,0,3.21,TRUE,,,,,,,,,,
1,0,1644824199,841,24,33,148,0,4128,0,3.14,TRUE,,,,,,,,,,
1,0,1644824202,843,24,33,150,0,4128,0,3.24,TRUE,,,,,,,,,,
1,0,1644824205,843,24,33,207,0,4128,0,3.26,TRUE,,,,,,,,,,
1,0,1644824208,841,24,33,178,0,4128,0,3.26,TRUE,,,,,,,,,,
1,0,1644824211,842,24,33,227,0,4128,0,3.34,TRUE,,,,,,,,,,
1,0,1644824214,842,24,33,226,0,4128,0,3.4,TRUE,,,,,,,,,,
1,0,1644824217,842,24,33,223,0,4128,0,3.37,TRUE,,,,,,,,,,
1,0,1644824220,843,24,33,179,0,4128,0,3.31,TRUE,,,,,,,,,,
1,0,1644824223,843,24,33,228,0,4128,0,3.43,TRUE,,,,,,,,,,
1,0,1644824226,842,24,33,217,0,4128,0,3.3,TRUE,,,,,,,,,,
1,0,1644824229,841,24,33,174,0,4128,0,3.25,TRUE,,,,,,,,,,
1,0,1644824232,840,24,33,164,0,4128,0,3.33,TRUE,,,,,,,,,,
1,0,1644824235,839,24,33,231,0,4128,0,3.42,TRUE,,,,,,,,,,
1,0,1644824238,840,24,33,218,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824241,840,24,33,197,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824244,842,24,33,194,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824247,842,24,33,223,0,4128,0,3.31,TRUE,,,,,,,,,,
1,0,1644824250,842,24,33,218,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824253,841,24,33,228,0,4128,0,3.43,TRUE,,,,,,,,,,
1,0,1644824256,840,24,33,158,0,4128,0,3.22,TRUE,,,,,,,,,,
1,0,1644824259,840,24,33,188,0,4128,0,3.24,TRUE,,,,,,,,,,
1,0,1644824262,839,24,33,163,0,4128,0,3.23,TRUE,,,,,,,,,,
1,0,1644824265,839,24,33,141,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824268,839,24,33,288,0,4128,0,3.34,TRUE,,,,,,,,,,
1,0,1644824271,841,24,33,328,0,4128,0,3.29,TRUE,,,,,,,,,,
1,0,1644824274,842,24,33,213,0,4128,0,3.28,TRUE,,,,,,,,,,
1,0,1644824277,841,24,33,150,0,4128,0,3.15,TRUE,,,,,,,,,,
1,0,1644824280,842,24,33,145,0,4128,0,3.25,TRUE,,,,,,,,,,
1,0,1644824283,844,24,33,173,0,4128,0,3.28,TRUE,,,,,,,,,,
1,0,1644824286,844,24,33,154,0,4128,0,3.2,TRUE,,,,,,,,,,
1,0,1644824289,846,24,33,155,0,4128,0,3.25,TRUE,,,,,,,,,,
1,0,1644824292,846,24,33,215,0,4128,0,3.29,TRUE,,,,,,,,,,
1,0,1644824295,845,24,33,213,0,4128,0,3.26,TRUE,,,,,,,,,,
1,0,1644824298,846,24,33,219,0,4128,0,3.3,TRUE,,,,,,,,,,
1,0,1644824301,846,24,33,226,0,4128,0,3.44,TRUE,,,,,,,,,,
1,0,1644824304,846,24,33,218,0,4128,0,3.33,TRUE,,,,,,,,,,
1,0,1644824307,846,24,33,195,0,4128,0,3.3,TRUE,,,,,,,,,,
1,0,1644824310,846,24,33,225,0,4128,0,3.38,TRUE,,,,,,,,,,
1,0,1644824313,845,24,33,226,0,4128,0,3.35,TRUE,,,,,,,,,,
1,0,1644824316,845,24,33,224,0,4128,0,3.28,TRUE,,,,,,,,,,
1,0,1644824319,845,24,33,223,0,4128,0,3.28,TRUE,,,,,,,,,,
1,0,1644824322,844,24,33,218,0,4128,0,3.36,TRUE,,,,,,,,,,
1,0,1644824325,843,24,33,205,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824328,843,24,33,158,0,4128,0,3.28,TRUE,,,,,,,,,,
1,0,1644824331,843,24,33,141,0,4128,0,3.24,TRUE,,,,,,,,,,
1,0,1644824334,843,24,33,170,0,4128,0,3.2,TRUE,,,,,,,,,,
1,0,1644824337,843,24,33,170,0,4128,0,3.28,TRUE,,,,,,,,,,
1,0,1644824340,843,24,33,264,0,4128,0,3.22,TRUE,,,,,,,,,,
1,0,1644824343,844,24,33,294,0,4128,0,3.29,TRUE,,,,,,,,,,
1,0,1644824346,846,24,33,70,0,4128,0,3.27,TRUE,,,,,,,,,,
1,0,1644824349,846,24,33,81,0,4128,0,3.17,TRUE,,,,,,,,,,
1,0,1644824352,845,24,33,70,0,4128,0,3.25,TRUE,,,,,,,,,,
1,0,1644824355,845,24,33,166,0,4128,0,3.27,TRUE,,,,,,,,,,
1,0,1644824358,844,24,33,152,0,4128,0,3.23,TRUE,,,,,,,,,,
1,0,1644824361,843,24,33,163,0,4128,0,3.23,TRUE,,,,,,,,,,
1,0,1644824364,842,24,33,264,0,4128,0,3.16,TRUE,,,,,,,,,,
1,0,1644824367,841,24,33,259,0,4128,0,3.31,TRUE,,,,,,,,,,
1,0,1644824370,840,24,33,211,0,4128,0,3.27,TRUE,,,,,,,,,,
1,0,1644824373,839,24,33,161,0,4128,0,3.18,TRUE,,,,,,,,,,
1,0,1644824376,838,24,33,148,0,4128,0,3.1,TRUE,,,,,,,,,,
1,0,1644824379,838,24,33,219,0,4128,0,3.31,TRUE,,,,,,,,,,
1,0,1644824382,837,24,33,164,0,4128,0,3.27,TRUE,,,,,,,,,,
1,0,1644824385,837,24,33,141,0,4128,0,3.09,TRUE,,,,,,,,,,
1,0,1644824388,836,24,33,143,0,4128,0,3.24,TRUE,,,,,,,,,,
1,0,1644824391,836,24,33,144,0,4128,0,3.25,TRUE,,,,,,,,,,
1,0,1644824394,835,24,33,159,0,4128,0,3.24,TRUE,,,,,,,,,,
1,0,1644824397,836,24,33,214,0,4128,0,3.31,TRUE,,,,,,,,,,
1,0,1644824400,836,24,33,220,0,4128,0,3.42,TRUE,,,,,,,,,,
1,0,1644824403,838,24,33,212,0,4128,0,3.33,TRUE,,,,,,,,,,
1,0,1644824406,838,24,33,235,0,4128,0,3.33,TRUE,,,,,,,,,,
1,0,1644824409,837,24,33,227,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824412,836,24,33,241,0,4128,0,3.26,TRUE,,,,,,,,,,
1,0,1644824415,836,24,33,245,0,4128,0,3.3,TRUE,,,,,,,,,,
1,0,1644824418,837,24,33,215,0,4128,0,3.3,TRUE,,,,,,,,,,
1,0,1644824421,836,24,33,164,0,4128,0,3.25,TRUE,,,,,,,,,,
1,0,1644824424,837,24,33,165,0,4128,0,3.26,TRUE,,,,,,,,,,
1,0,1644824427,836,24,33,227,0,4128,0,3.38,TRUE,,,,,,,,,,
1,0,1644824430,835,24,33,225,0,4128,0,3.45,TRUE,,,,,,,,,,
1,0,1644824433,835,24,33,229,0,4128,0,3.39,TRUE,,,,,,,,,,
1,0,1644824436,835,24,33,242,0,4128,0,3.3,TRUE,,,,,,,,,,
1,0,1644824439,833,24,33,229,0,4128,0,3.42,TRUE,,,,,,,,,,
1,0,1644824442,833,24,33,227,0,4128,0,3.38,TRUE,,,,,,,,,,
1,0,1644824445,833,24,33,219,0,4128,0,3.28,TRUE,,,,,,,,,,
1,0,1644824448,834,24,33,216,0,4128,0,3.3,TRUE,,,,,,,,,,
1,0,1644824451,833,24,33,212,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824454,833,24,33,157,0,4128,0,3.26,TRUE,,,,,,,,,,
1,0,1644824457,833,24,33,147,0,4128,0,3.24,TRUE,,,,,,,,,,
1,0,1644824460,833,24,33,150,0,4128,0,3.16,TRUE,,,,,,,,,,
1,0,1644824463,833,24,33,208,0,4128,0,3.28,TRUE,,,,,,,,,,
1,0,1644824466,833,24,33,150,0,4128,0,3.09,TRUE,,,,,,,,,,
1,0,1644824469,833,24,33,156,0,4128,0,3.24,TRUE,,,,,,,,,,
1,0,1644824472,831,24,33,217,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824475,832,24,33,224,0,4128,0,3.4,TRUE,,,,,,,,,,
1,0,1644824478,832,24,33,149,0,4128,0,3.23,TRUE,,,,,,,,,,
1,0,1644824481,831,24,33,220,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824484,829,24,33,225,0,4128,0,3.43,TRUE,,,,,,,,,,
1,0,1644824487,829,24,33,226,0,4128,0,3.31,TRUE,,,,,,,,,,
1,0,1644824490,830,24,33,226,0,4128,0,3.26,TRUE,,,,,,,,,,
1,0,1644824493,832,24,33,210,0,4128,0,3.27,TRUE,,,,,,,,,,
1,0,1644824496,832,24,33,213,0,4128,0,3.25,TRUE,,,,,,,,,,
1,0,1644824499,833,24,33,162,0,4128,0,3.28,TRUE,,,,,,,,,,
1,0,1644824502,832,24,33,226,0,4128,0,3.42,TRUE,,,,,,,,,,
1,0,1644824505,833,24,33,216,0,4128,0,3.28,TRUE,,,,,,,,,,
1,0,1644824508,831,24,33,156,0,4128,0,3.25,TRUE,,,,,,,,,,
1,0,1644824511,831,24,33,147,0,4128,0,3.23,TRUE,,,,,,,,,,
1,0,1644824514,832,24,33,208,0,4128,0,3.3,TRUE,,,,,,,,,,
1,0,1644824517,834,23,33,155,0,4128,0,3.21,TRUE,,,,,,,,,,
1,0,1644824520,833,23,33,150,0,4128,0,3.09,TRUE,,,,,,,,,,
1,0,1644824523,833,23,33,149,0,4128,0,3.16,TRUE,,,,,,,,,,
1,0,1644824526,834,23,33,201,0,4128,0,3.27,TRUE,,,,,,,,,,
1,0,1644824529,832,24,33,197,0,4128,0,3.3,TRUE,,,,,,,,,,
1,0,1644824532,828,23,33,205,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824535,828,24,33,162,0,4128,0,3.23,TRUE,,,,,,,,,,
1,0,1644824538,831,24,33,222,0,4128,0,3.31,TRUE,,,,,,,,,,
1,0,1644824541,831,24,33,217,0,4128,0,3.27,TRUE,,,,,,,,,,
1,0,1644824544,830,23,33,158,0,4128,0,3.22,TRUE,,,,,,,,,,
1,0,1644824547,827,23,33,157,0,4128,0,3.24,TRUE,,,,,,,,,,
1,0,1644824550,829,23,33,159,0,4128,0,3.22,TRUE,,,,,,,,,,
1,0,1644824553,833,24,33,149,0,4128,0,3.24,TRUE,,,,,,,,,,
1,0,1644824556,832,24,33,167,0,4128,0,3.23,TRUE,,,,,,,,,,
1,0,1644824559,830,23,33,201,0,4128,0,3.28,TRUE,,,,,,,,,,
1,0,1644824562,830,23,33,218,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824565,830,23,33,227,0,4128,0,3.44,TRUE,,,,,,,,,,
1,0,1644824568,831,23,33,226,0,4128,0,3.39,TRUE,,,,,,,,,,
1,0,1644824571,831,23,33,215,0,4128,0,3.3,TRUE,,,,,,,,,,
1,0,1644824574,832,23,33,210,0,4128,0,3.35,TRUE,,,,,,,,,,
1,0,1644824577,835,23,33,227,0,4128,0,3.31,TRUE,,,,,,,,,,
1,0,1644824580,838,23,33,165,0,4128,0,3.22,TRUE,,,,,,,,,,
1,0,1644824583,839,23,33,147,0,4128,0,3.11,TRUE,,,,,,,,,,
1,0,1644824586,835,23,33,150,0,4128,0,3.11,TRUE,,,,,,,,,,
1,0,1644824589,833,23,33,169,0,4128,0,3.24,TRUE,,,,,,,,,,
1,0,1644824592,835,23,33,215,0,4128,0,3.29,TRUE,,,,,,,,,,
1,0,1644824595,839,23,33,226,0,4128,0,3.36,TRUE,,,,,,,,,,
1,0,1644824598,843,23,33,226,0,4128,0,3.45,TRUE,,,,,,,,,,
1,0,1644824601,841,23,33,212,0,4128,0,3.31,TRUE,,,,,,,,,,
1,0,1644824604,840,23,33,209,0,4128,0,3.31,TRUE,,,,,,,,,,
1,0,1644824607,840,23,33,163,0,4128,0,3.25,TRUE,,,,,,,,,,
1,0,1644824610,838,23,33,224,0,4128,0,3.3,TRUE,,,,,,,,,,
1,0,1644824613,837,23,33,219,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824616,837,23,33,194,0,4128,0,3.27,TRUE,,,,,,,,,,
1,0,1644824619,836,23,33,152,0,4128,0,3.1,TRUE,,,,,,,,,,
1,0,1644824622,835,23,33,228,0,4128,0,3.4,TRUE,,,,,,,,,,
1,0,1644824625,834,23,33,171,0,4128,0,3.28,TRUE,,,,,,,,,,
1,0,1644824628,832,23,33,110,0,4128,0,3.19,TRUE,,,,,,,,,,
1,0,1644824631,834,23,33,91,0,4128,0,3.22,TRUE,,,,,,,,,,
1,0,1644824634,835,23,33,155,0,4128,0,3.24,TRUE,,,,,,,,,,
1,0,1644824637,836,23,33,230,0,4128,0,3.3,TRUE,,,,,,,,,,
1,0,1644824640,837,23,33,341,0,4128,0,3.31,TRUE,,,,,,,,,,
1,0,1644824643,839,23,33,344,0,4128,0,3.15,TRUE,,,,,,,,,,
1,0,1644824646,839,23,33,281,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824649,840,23,33,239,0,4128,0,3.3,TRUE,,,,,,,,,,
1,0,1644824652,839,23,33,179,0,4128,0,3.3,TRUE,,,,,,,,,,
1,0,1644824655,841,23,33,148,0,4128,0,3.13,TRUE,,,,,,,,,,
1,0,1644824658,840,23,33,146,0,4128,0,3.24,TRUE,,,,,,,,,,
1,0,1644824661,844,23,33,217,0,4128,0,3.3,TRUE,,,,,,,,,,
1,0,1644824664,843,23,33,214,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824667,845,23,33,215,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824670,846,23,33,195,0,4128,0,3.27,TRUE,,,,,,,,,,
1,0,1644824673,848,23,33,212,0,4128,0,3.29,TRUE,,,,,,,,,,
1,0,1644824676,848,23,33,188,0,4128,0,3.27,TRUE,,,,,,,,,,
1,0,1644824679,849,23,33,225,0,4128,0,3.45,TRUE,,,,,,,,,,
1,0,1644824682,849,23,33,225,0,4128,0,3.44,TRUE,,,,,,,,,,
1,0,1644824685,849,23,33,162,0,4128,0,3.24,TRUE,,,,,,,,,,
1,0,1644824688,849,23,33,222,0,4128,0,3.34,TRUE,,,,,,,,,,
1,0,1644824691,849,23,33,221,0,4128,0,3.24,TRUE,,,,,,,,,,
1,0,1644824694,849,23,33,226,0,4128,0,3.41,TRUE,,,,,,,,,,
1,0,1644824697,849,23,33,182,0,4128,0,3.25,TRUE,,,,,,,,,,
1,0,1644824700,849,23,33,213,0,4128,0,3.31,TRUE,,,,,,,,,,
1,0,1644824703,848,23,33,219,0,4128,0,3.33,TRUE,,,,,,,,,,
1,0,1644824706,848,23,33,226,0,4128,0,3.42,TRUE,,,,,,,,,,
1,0,1644824709,850,23,33,222,0,4128,0,3.44,TRUE,,,,,,,,,,
1,0,1644824712,849,23,33,222,0,4128,0,3.45,TRUE,,,,,,,,,,
1,0,1644824715,849,23,33,227,0,4128,0,3.22,TRUE,,,,,,,,,,
1,0,1644824718,851,23,33,226,0,4128,0,3.29,TRUE,,,,,,,,,,
1,0,1644824721,851,23,33,159,0,4128,0,3.24,TRUE,,,,,,,,,,
1,0,1644824724,852,23,33,166,0,4128,0,3.25,TRUE,,,,,,,,,,
1,0,1644824727,851,23,33,161,0,4128,0,3.26,TRUE,,,,,,,,,,
1,0,1644824730,852,23,33,155,0,4128,0,3.21,TRUE,,,,,,,,,,
1,0,1644824733,852,23,33,150,0,4128,0,3.23,TRUE,,,,,,,,,,
1,0,1644824736,853,23,33,150,0,4128,0,3.15,TRUE,,,,,,,,,,
1,0,1644824739,854,23,33,150,0,4128,0,3.11,TRUE,,,,,,,,,,
1,0,1644824742,853,23,33,157,0,4128,0,3.22,TRUE,,,,,,,,,,
1,0,1644824745,853,23,33,152,0,4128,0,3.08,TRUE,,,,,,,,,,
1,0,1644824748,854,23,33,150,0,4128,0,3.15,TRUE,,,,,,,,,,
1,0,1644824751,855,23,33,154,0,4128,0,3.22,TRUE,,,,,,,,,,
1,0,1644824754,854,23,33,147,0,4128,0,3.12,TRUE,,,,,,,,,,
1,0,1644824757,855,23,33,228,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824760,853,23,33,217,0,4128,0,3.29,TRUE,,,,,,,,,,
1,0,1644824763,853,23,33,202,0,4128,0,3.28,TRUE,,,,,,,,,,
1,0,1644824766,854,23,33,214,0,4128,0,3.28,TRUE,,,,,,,,,,
1,0,1644824769,854,23,33,217,0,4128,0,3.29,TRUE,,,,,,,,,,
1,0,1644824772,854,23,33,225,0,4128,0,3.29,TRUE,,,,,,,,,,
1,0,1644824775,854,23,33,215,0,4128,0,3.32,TRUE,,,,,,,,,,
1,0,1644824778,854,23,33,176,0,4128,0,3.31,TRUE,,,,,,,,,,
1,0,1644824781,855,23,33,208,0,4128,0,3.29,TRUE,,,,,,,,,,
1,0,1644824784,856,23,33,208,0,4128,0,3.28,TRUE,,,,,,,,,,
1,0,1644824787,856,23,33,219,0,4128,0,3.33,TRUE,,,,,,,,,,
1,0,1644824790,857,23,33,223,0,4128,0,3.32,TRUE,,,,,,,,,,
