2,56,109,68,85,7,0,3,25,64
2,56,109,68,88,6,128,3,24,64
2,56,109,68,91,6,128,3,24,64
2,56,109,68,94,6,128,3,25,64
2,56,109,68,97,6,128,3,24,64
2,56,109,68,100,6,128,3,25,64
2,56,109,68,103,7,0,3,26,64
2,56,109,68,106,6,128,3,25,64
2,56,109,68,109,6,128,3,26,64
2,56,109,68,112,6,128,3,26,64
2,56,109,68,115,6,128,3,24,64
2,56,109,68,118,6,128,3,23,64
2,56,109,68,121,6,128,3,22,64
2,56,109,68,124,6,128,3,20,63
2,56,109,68,127,6,128,3,19,64
2,56,109,68,130,6,0,3,19,64
2,56,109,68,133,7,0,3,18,64
2,56,109,68,136,6,128,3,17,64
2,56,109,68,139,6,128,3,16,64
2,56,109,68,142,6,128,3,16,64
2,56,109,68,145,6,128,3,15,64
2,56,109,68,148,6,128,3,14,64
2,56,109,68,151,6,128,3,14,64
2,56,109,68,154,6,128,3,10,64
2,56,109,68,157,6,128,0,0,40
2,56,109,68,160,6,128,0,0,40
2,56,109,68,163,6,128,0,0,40
2,56,109,68,166,6,128,0,0,40
2,56,109,68,169,6,128,2,218,64
2,56,109,68,172,6,128,2,219,64
2,56,109,68,175,6,128,2,224,64
2,56,109,68,178,6,128,2,241,64
2,56,109,68,181,6,128,3,15,64
2,56,109,68,184,6,128,4,2,64
2,56,109,68,187,6,128,4,57,64
2,56,109,68,190,6,128,4,83,64
2,56,109,68,193,6,128,4,145,64
2,56,109,68,196,6,128,4,175,64
2,56,109,68,199,6,128,5,0,64
2,56,109,68,202,6,128,5,4,64
2,56,109,68,205,6,128,5,30,64
2,56,109,68,208,6,128,5,31,64
2,56,109,68,211,6,128,5,30,64
2,56,109,68,214,6,128,5,26,64
2,56,109,68,217,6,128,5,22,64
2,56,109,68,220,6,128,5,25,64
2,56,109,68,223,6,128,5,27,64
2,56,109,68,226,6,128,5,27,64
2,56,109,68,229,6,128,5,29,64
2,56,109,68,232,6,0,5,26,64
2,56,109,68,235,6,128,5,24,64
2,56,109,68,238,6,128,5,24,64
2,56,109,68,241,6,128,5,22,64
2,56,109,68,244,6,128,5,20,64
2,56,109,68,247,6,128,5,18,64
2,56,109,68,250,6,128,5,15,64
2,56,109,68,253,6,128,5,10,64
2,56,109,69,0,7,0,5,10,64
2,56,109,69,3,6,128,5,9,64
2,56,109,69,6,6,128,4,171,64
2,56,109,69,9,7,0,4,168,64
2,56,109,69,12,6,0,5,169,64
2,56,109,69,15,6,128,0,0,40
2,56,109,69,18,6,128,4,233,64
2,56,109,69,21,6,128,4,229,64
2,56,109,69,24,6,128,4,241,64
2,56,109,69,27,6,128,4,238,64
2,56,109,69,30,6,128,4,229,64
2,56,109,69,33,6,128,4,230,64
2,56,109,69,36,6,128,4,224,64
2,56,109,69,39,6,128,4,217,64
2,56,109,69,42,6,128,4,206,64
2,56,109,69,45,6,128,4,205,64
2,56,109,69,48,6,128,4,203,64
2,56,109,69,51,6,128,4,199,64
2,56,109,69,54,6,128,4,195,64
2,56,109,69,57,7,0,4,186,64
2,56,109,69,60,6,128,4,183,64
2,56,109,69,63,6,128,4,181,64
2,56,109,69,66,7,128,4,173,64
2,56,109,69,69,6,128,4,170,64
2,56,109,69,72,6,128,4,163,64
2,56,109,69,75,6,128,4,159,64
2,56,109,69,78,6,128,4,156,64
2,56,109,69,81,6,128,4,153,64
2,56,109,69,84,6,128,4,149,64
2,56,109,69,87,6,128,4,149,64
2,56,109,69,90,6,128,4,146,64
2,56,109,69,93,6,128,4,145,64
2,56,109,69,96,6,128,4,144,64
2,56,109,69,99,6,128,4,144,64
2,56,109,69,102,6,128,4,142,64
2,56,109,69,105,6,128,4,140,64
2,56,109,69,108,6,128,4,139,64
2,56,109,69,111,6,128,4,139,64
2,56,109,69,114,6,128,4,139,64
2,56,109,69,117,6,128,4,137,64
2,56,109,69,120,6,128,4,136,64
2,56,109,69,123,7,0,4,138,64
2,56,109,69,126,6,128,4,136,64
2,56,109,69,129,6,128,4,135,64
2,56,109,69,132,6,128,4,134,64
2,56,109,69,135,6,128,4,134,64
2,56,109,69,138,6,128,4,133,64
2,56,109,69,141,7,0,4,132,64
2,56,109,69,144,6,128,4,131,64
2,56,109,69,147,6,128,4,129,64
2,56,109,69,150,6,128,4,129,64
2,56,109,69,153,6,128,4,129,64
2,56,109,69,156,6,128,4,128,64
2,56,109,69,159,6,128,4,127,64
2,56,109,69,162,6,128,4,125,64
2,56,109,69,165,6,128,4,125,64
2,56,109,69,168,6,128,4,125,64
2,56,109,69,171,6,128,4,125,64
2,56,109,69,174,6,128,4,124,64
2,56,109,69,177,6,128,4,123,64
2,56,109,69,180,7,0,4,123,64
2,56,109,69,183,7,0,4,123,64
2,56,109,69,186,6,128,4,122,64
2,56,109,69,189,6,128,4,121,64
2,56,109,69,192,6,128,4,119,64
2,56,109,69,195,6,128,4,118,64
2,56,109,69,198,6,128,4,118,64
2,56,109,69,201,6,128,4,117,64
2,56,109,69,204,6,128,4,117,64
2,56,109,69,207,6,128,4,115,64
2,56,109,69,225,6,128,4,108,64
2,56,109,69,228,6,128,4,107,64
2,56,109,69,231,6,128,4,106,64
2,56,109,69,234,6,128,4,106,64
2,56,109,69,237,6,0,4,105,64
2,56,109,69,240,7,0,4,105,64
2,56,109,69,243,6,128,4,103,64
2,56,109,69,246,6,128,4,103,64
2,56,109,69,249,6,128,4,102,64
2,56,109,69,252,6,128,4,102,64
2,56,109,69,255,6,128,4,101,64
2,56,109,70,2,6,128,4,101,64
2,56,109,70,5,6,128,4,99,64
2,56,109,70,8,6,128,4,99,64
2,56,109,70,11,6,128,4,97,64
2,56,109,70,14,6,128,4,96,64
2,56,109,70,17,6,128,4,95,64
2,56,109,70,20,7,128,4,95,64
2,56,109,70,23,6,128,4,93,64
2,56,109,70,26,6,128,4,92,64
2,56,109,70,29,6,128,4,91,64
2,56,109,70,32,6,128,4,90,64
2,56,109,70,35,6,128,4,88,64
2,56,109,70,38,6,128,4,87,64
2,56,109,70,41,6,128,4,86,64
2,56,109,70,44,6,128,4,86,64
2,56,109,70,47,6,128,4,86,64
2,56,109,70,50,6,128,4,84,64
2,56,109,70,53,6,128,4,83,64
2,56,109,70,56,6,128,4,81,64
2,56,109,70,59,6,128,4,79,64
2,56,109,70,62,6,128,4,79,64
2,56,109,70,65,6,128,4,79,64
2,56,109,70,68,6,128,4,79,64
2,56,109,70,71,6,128,4,76,64
2,56,109,70,74,6,128,4,76,64
2,56,109,70,77,6,128,4,76,64
2,56,109,70,80,6,128,4,74,64
2,56,109,70,83,6,128,4,72,64
2,56,109,70,86,6,128,4,71,64
2,56,109,70,89,6,128,4,70,64
2,56,109,70,92,6,128,4,69,64
2,56,109,70,95,6,128,4,69,64
2,56,109,70,98,6,128,4,69,64
2,56,109,70,101,6,128,4,66,64
2,56,109,70,104,6,128,4,62,64
