0,1,946686470,1128,24,33,194,100,7344,0,3.24
0,1,946686473,1121,24,33,176,101,7344,0,3.22
0,1,946686476,1115,24,33,220,102,7344,0,3.23
0,1,946686479,1115,24,33,202,103,7344,0,3.2
0,1,946686482,1111,24,33,224,104,7344,0,3.22
0,1,946686485,1106,24,33,194,105,7344,0,3.24
0,1,946686488,1106,24,33,174,106,7344,0,3.22
0,1,946686491,1102,24,33,175,107,7344,0,3.22
0,1,946686494,1101,24,33,178,108,7344,0,3.22
0,1,946686497,1101,24,33,220,109,7344,0,3.21
0,1,946686500,1100,24,33,216,110,7344,0,3.22
0,1,946686503,1098,24,33,226,111,7344,0,3.24
0,1,946686506,1097,24,33,191,112,7344,0,3.2
0,1,946686509,1096,24,33,184,113,7344,0,3.22
0,1,946686512,1094,24,33,213,114,7344,0,3.21
0,1,946686515,1095,24,33,206,115,7344,0,3.22
0,1,946686518,1095,24,33,217,116,7344,0,3.23
0,1,946686521,1095,24,33,185,117,7344,0,3.23
0,1,946686524,1097,24,33,179,118,7344,0,3.22
0,1,946686527,1101,24,33,186,119,7344,0,3.22
0,1,946686530,1109,24,33,231,120,7344,0,3.22
0,1,946686533,1112,24,33,200,121,7344,0,3.2
0,1,946686536,1109,24,33,220,122,7344,0,3.22
0,1,946686539,1122,24,33,228,123,7344,0,3.24
0,1,946686542,1138,24,34,224,124,7344,0,3.22
0,1,946686545,1159,24,33,217,125,7344,0,3.23
0,1,946686548,1164,24,33,222,126,7344,0,3.24
0,1,946686551,1148,24,33,181,127,7344,0,3.21
0,1,946686554,1151,24,33,188,128,7344,0,3.24
0,1,946686557,1149,24,33,175,129,7344,0,3.22
0,1,946686560,1138,24,33,187,130,7344,0,3.24
0,1,946686563,1138,24,33,175,131,7344,0,3.22
0,1,946686566,1134,24,33,219,132,7344,0,3.22
0,1,946686569,1130,24,33,224,133,7344,0,3.23
0,1,946686572,1126,24,33,181,134,7344,0,3.22
0,1,946686575,1133,24,33,251,135,7344,0,3.23
0,1,946686578,1140,24,33,232,136,7344,0,3.25
0,1,946686581,1145,24,33,210,137,7344,0,3.22
0,1,946686584,1145,25,33,241,138,7344,0,3.21
