1,1,946719474,784,24,35,13,0,3792,0,3.23,,,,,,,,,,,
1,1,946719477,783,24,35,13,0,3792,0,3.21,TRUE,,946719474,767,24,35,12,0,3696,0,3.05
1,1,946719480,783,24,35,13,0,3792,0,3.22,TRUE,0,946720059,788,24,36,15,0,3792,0,3.24
1,1,946719483,783,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719486,782,24,35,13,0,3792,0,3.07,TRUE,,,,,,,,,,
1,1,946719489,782,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719492,782,24,35,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719495,782,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719498,782,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719501,782,24,35,13,0,3792,0,3.07,TRUE,,,,,,,,,,
1,1,946719504,781,24,35,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719507,781,24,35,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719510,782,24,35,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719513,782,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719516,782,24,35,13,0,3792,0,3.07,TRUE,,,,,,,,,,
1,1,946719519,782,24,35,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719522,781,24,35,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719525,781,24,35,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719528,781,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719531,780,24,35,13,0,3792,0,3.08,TRUE,,,,,,,,,,
1,1,946719534,781,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719537,782,24,35,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719540,781,24,35,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719543,782,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719546,782,24,35,13,0,3792,0,3.07,TRUE,,,,,,,,,,
1,1,946719549,782,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719552,782,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719555,782,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719558,782,24,35,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719561,783,24,36,13,0,3792,0,3.08,TRUE,,,,,,,,,,
1,1,946719564,783,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719567,783,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719570,782,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719573,783,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719576,782,24,35,13,0,3792,0,3.07,TRUE,,,,,,,,,,
1,1,946719579,782,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719582,782,24,35,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719585,781,24,35,14,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719588,781,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719591,780,24,35,13,0,3792,0,3.08,TRUE,,,,,,,,,,
1,1,946719594,780,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719597,779,24,35,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719600,778,24,35,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719603,777,24,35,13,0,3792,0,3.24,TRUE,,,,,,,,,,
1,1,946719606,776,24,36,13,0,3792,0,3.07,TRUE,,,,,,,,,,
1,1,946719609,775,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719612,776,24,35,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719615,775,24,35,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719618,776,24,35,13,0,3792,0,3.24,TRUE,,,,,,,,,,
1,1,946719621,776,24,35,13,0,3792,0,3.08,TRUE,,,,,,,,,,
1,1,946719624,776,24,35,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719627,776,24,35,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719630,777,24,35,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719633,774,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719636,774,24,35,13,0,3792,0,3.05,TRUE,,,,,,,,,,
1,1,946719639,773,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719642,773,24,35,14,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719645,772,24,35,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719648,772,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719651,772,24,35,13,0,3792,0,3.1,TRUE,,,,,,,,,,
1,1,946719654,770,24,35,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719657,770,24,35,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719660,769,24,35,14,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719663,770,24,35,13,0,3792,0,3.24,TRUE,,,,,,,,,,
1,1,946719666,770,24,35,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719669,769,24,35,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719672,768,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719675,768,24,35,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719678,768,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719681,769,24,35,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719684,767,24,35,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719687,768,24,35,13,0,3792,0,3.24,TRUE,,,,,,,,,,
1,1,946719690,768,24,35,13,0,3792,0,3.06,TRUE,,,,,,,,,,
1,1,946719693,768,24,36,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719696,768,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719699,768,24,36,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719702,769,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719705,768,24,36,14,0,3792,0,3.08,TRUE,,,,,,,,,,
1,1,946719708,768,24,36,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719711,769,24,36,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719714,769,24,36,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719717,770,24,36,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719720,770,24,36,13,0,3792,0,3.08,TRUE,,,,,,,,,,
1,1,946719723,770,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719726,770,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719729,770,24,36,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719732,770,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719735,771,24,36,13,0,3792,0,3.09,TRUE,,,,,,,,,,
1,1,946719738,771,24,36,15,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719741,771,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719744,771,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719747,771,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719750,771,24,36,13,0,3792,0,3.08,TRUE,,,,,,,,,,
1,1,946719753,773,24,36,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719756,773,24,36,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719759,773,24,36,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719762,773,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719765,774,24,36,13,0,3792,0,3.07,TRUE,,,,,,,,,,
1,1,946719768,774,24,36,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719771,774,24,36,12,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719774,774,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719777,775,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719780,775,24,36,13,0,3792,0,3.08,TRUE,,,,,,,,,,
1,1,946719783,775,24,36,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719786,775,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719789,776,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719792,775,24,36,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719795,776,24,36,13,0,3792,0,3.07,TRUE,,,,,,,,,,
1,1,946719798,776,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719801,777,24,36,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719804,777,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719807,778,24,36,12,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719810,778,24,36,13,0,3792,0,3.08,TRUE,,,,,,,,,,
1,1,946719813,779,24,36,13,0,3792,0,3.2,TRUE,,,,,,,,,,
1,1,946719816,779,24,36,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719819,779,24,36,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719822,779,24,36,13,0,3792,0,3.23,TRUE,,,,,,,,,,
1,1,946719825,779,24,36,13,0,3792,0,3.07,TRUE,,,,,,,,,,
1,1,946719828,779,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
1,1,946719831,779,24,36,13,0,3792,0,3.21,TRUE,,,,,,,,,,
1,1,946719834,780,24,36,13,0,3792,0,3.22,TRUE,,,,,,,,,,
