2,98,19,231,84,97,128,4,31,63
2,98,19,231,87,97,128,4,30,63
2,98,19,231,90,97,128,4,30,63
2,98,19,231,93,97,128,4,30,63
2,98,19,231,96,97,128,4,30,63
2,98,19,231,99,97,128,4,28,63
2,98,19,231,102,97,128,4,27,63
2,98,19,231,105,97,128,4,26,63
2,98,19,231,108,97,0,4,27,63
111,111,111,111,111,111,111,111
2,98,19,231,118,97,128,4,25,63
2,98,19,231,121,97,128,4,23,63
2,98,19,231,124,97,128,4,21,63
2,98,19,231,127,97,128,4,21,63
2,98,19,231,130,97,128,4,20,63
2,98,19,231,133,97,128,4,19,63
2,98,19,231,136,97,128,4,19,63
2,98,19,231,139,97,128,4,18,63
2,98,19,231,142,97,128,4,18,63
2,98,19,231,145,97,128,4,17,63
2,98,19,231,148,97,128,4,16,63
2,98,19,231,151,97,128,4,16,63
2,98,19,231,154,97,128,4,16,63
2,98,19,231,157,97,128,4,15,63
2,98,19,231,160,97,128,4,14,63
2,98,19,231,163,97,128,4,14,63
2,98,19,231,166,97,128,4,13,63
2,98,19,231,169,97,128,4,13,63
2,98,19,231,172,97,128,4,12,63
2,98,19,231,175,97,128,4,11,63
2,98,19,231,178,97,0,4,11,63
2,98,19,231,181,97,128,4,7,63
2,98,19,231,184,97,128,4,7,63
2,98,19,231,187,97,128,4,5,63
2,98,19,231,190,97,128,4,6,63
2,98,19,231,193,97,128,4,6,63
2,98,19,231,196,97,128,4,8,63
2,98,19,231,199,97,128,4,9,63
2,98,19,231,202,97,128,4,9,63
2,98,19,231,205,97,128,4,9,63
2,98,19,231,208,97,128,4,9,63
2,98,19,231,211,97,128,4,8,63
2,98,19,231,214,97,128,4,8,63
2,98,19,231,217,97,128,4,7,63
2,98,19,231,220,97,128,4,10,63
2,98,19,231,223,97,128,4,13,63
2,98,19,231,226,97,128,4,13,63
2,98,19,231,229,97,128,4,14,63
2,98,19,231,232,97,128,4,13,63
2,98,19,231,235,97,128,4,13,63
2,98,19,231,238,97,128,4,13,63
2,98,19,231,241,97,128,4,13,63
2,98,19,231,244,97,128,4,13,63
