Memory:       7072,,,,,,,,,,,,,,,,,,,,,
RF identifier 2,,,,,,,,,,,,,,,,,,,,,
Firmware ver: 0x300d,,,,,,,,,,,,,,,,,,,,,
Hardware ver: 0x4150,,,,,,,,,,,,,,,,,,,,,
Hub Address:  None,,,,,,,,,,,,,,,,,,,,,
Hub Connect:  0,,,,,,,,,,,,,,,,,,,,,
Transmit On:  1,,,,,,,,,,,,,,,,,,,,,
SCD Interval: 2,,,,,,,,,,,,,,,,,,,,,
SCD Altitude: 1300,,,,,,,,,,,,,,,,,,,,,
SCD Factor:   400,,,,,,,,,,,,,,,,,,,,,
SCD Auto?     False,,,,,,,,,,,,,,,,,,,,,
------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,
1,1,946696955,923,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946696958,923,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946696961,923,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946696964,922,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946696967,923,23,39,13,0,4464,0,3.17,TRUE,,,,,,,,,,
1,1,946696970,923,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946696973,923,23,39,12,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946696976,923,23,39,15,0,4464,0,3.23,TRUE,,,,,,,,,,
1,1,946696979,922,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946696982,923,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946696985,923,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946696988,923,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946696991,923,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946696994,922,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946696997,922,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697000,921,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697003,921,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697006,921,23,39,13,0,4464,0,3.14,TRUE,,,,,,,,,,
1,1,946697009,921,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697012,921,23,39,15,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697015,921,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697018,920,23,39,14,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697021,920,23,39,13,0,4464,0,3.14,TRUE,,,,,,,,,,
1,1,946697024,919,23,39,14,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697027,920,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697030,920,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697033,919,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697036,918,23,39,14,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697039,919,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697042,918,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697045,918,23,39,14,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697048,919,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697051,918,23,39,13,0,4464,0,3.14,TRUE,,,,,,,,,,
1,1,946697054,918,23,39,13,0,4464,0,3.26,TRUE,,,,,,,,,,
1,1,946697057,919,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697060,918,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697063,918,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697066,918,23,39,13,0,4464,0,3.14,TRUE,,,,,,,,,,
1,1,946697069,918,23,39,13,0,4464,0,3.22,TRUE,,,,,,,,,,
1,1,946697072,918,23,39,13,0,4464,0,3.23,TRUE,,,,,,,,,,
1,1,946697075,917,23,39,13,0,4464,0,3.23,TRUE,,,,,,,,,,
1,1,946697078,917,23,39,14,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697081,917,23,39,14,0,4464,0,3.13,TRUE,,,,,,,,,,
1,1,946697084,916,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697087,916,23,39,13,0,4464,0,3.23,TRUE,,,,,,,,,,
1,1,946697090,916,23,39,13,0,4464,0,3.23,TRUE,,,,,,,,,,
1,1,946697093,915,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697096,915,23,39,13,0,4464,0,3.14,TRUE,,,,,,,,,,
1,1,946697099,914,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697102,914,23,39,13,0,4464,0,3.23,TRUE,,,,,,,,,,
1,1,946697105,913,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697108,913,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697111,913,23,39,10,0,4464,0,3.16,TRUE,,,,,,,,,,
1,1,946697114,912,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697117,912,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697120,911,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697123,911,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697126,911,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697129,911,23,39,14,0,4464,0,3.26,TRUE,,,,,,,,,,
1,1,946697132,911,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697135,911,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697138,910,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697141,910,23,39,13,0,4464,0,3.16,TRUE,,,,,,,,,,
1,1,946697144,909,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697147,909,23,39,13,0,4464,0,3.26,TRUE,,,,,,,,,,
1,1,946697150,909,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697153,908,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697156,908,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697159,908,23,39,14,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697162,908,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697165,908,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697168,908,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697171,908,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697174,907,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697177,907,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697180,908,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697183,908,23,39,14,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697186,908,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697189,907,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697192,907,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697195,906,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697198,904,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697201,904,23,39,13,0,4464,0,3.23,TRUE,,,,,,,,,,
1,1,946697204,904,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697207,903,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697210,902,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697213,901,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697216,901,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697219,900,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697222,899,23,39,15,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697225,899,23,39,13,0,4464,0,3.13,TRUE,,,,,,,,,,
1,1,946697228,898,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697231,898,23,39,14,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697234,898,23,39,12,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697237,897,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697240,896,23,39,13,0,4464,0,3.14,TRUE,,,,,,,,,,
1,1,946697243,896,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697246,896,23,39,13,0,4464,0,3.23,TRUE,,,,,,,,,,
1,1,946697249,896,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697252,896,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697255,896,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697258,896,23,39,14,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697261,895,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697264,895,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697267,895,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697270,895,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697273,893,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697276,893,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697279,891,23,39,14,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697282,891,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697285,891,23,39,13,0,4464,0,3.18,TRUE,,,,,,,,,,
1,1,946697288,891,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697291,891,23,39,14,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697294,892,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697297,890,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697300,890,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697303,888,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697306,888,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697309,890,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697312,890,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697315,889,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697318,888,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697321,888,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697324,886,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697327,884,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697330,883,23,39,13,0,4464,0,3.22,TRUE,,,,,,,,,,
1,1,946697333,883,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697336,883,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697339,882,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697342,882,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697345,882,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697348,882,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697351,881,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697354,881,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697357,880,23,39,14,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697360,879,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697363,879,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697366,879,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697369,878,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697372,876,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697375,876,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697378,876,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697381,875,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697384,875,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697387,875,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697390,875,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697393,875,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697396,875,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697399,875,23,39,13,0,4464,0,3.16,TRUE,,,,,,,,,,
1,1,946697402,876,23,39,14,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697405,875,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697408,876,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697411,876,23,39,14,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697414,875,23,39,13,0,4464,0,3.17,TRUE,,,,,,,,,,
1,1,946697417,875,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697420,874,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697423,875,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697426,876,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697429,875,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697432,874,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697435,874,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697438,873,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697441,872,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697444,870,23,39,13,0,4464,0,3.16,TRUE,,,,,,,,,,
1,1,946697447,870,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697450,870,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697453,870,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697456,868,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697459,869,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697462,868,23,39,13,0,4464,0,3.26,TRUE,,,,,,,,,,
1,1,946697465,867,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697468,868,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697471,867,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697474,867,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697477,868,23,39,12,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697480,868,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697483,868,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697486,867,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697489,867,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697492,867,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697495,868,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697498,870,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697501,868,23,39,14,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697504,868,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697507,868,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697510,867,23,39,14,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697513,867,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697516,866,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697519,866,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697522,864,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697525,865,23,39,12,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697528,865,23,39,12,0,4464,0,3.16,TRUE,,,,,,,,,,
1,1,946697531,865,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697534,864,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697537,863,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697540,862,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697543,862,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697546,862,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697549,861,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697552,861,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697555,860,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697558,859,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697561,860,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697564,859,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697567,859,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697570,859,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697573,859,23,39,13,0,4464,0,3.18,TRUE,,,,,,,,,,
1,1,946697576,858,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697579,859,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697582,859,23,39,14,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697585,858,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697588,858,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697591,858,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697594,858,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697597,859,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697600,860,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697603,860,23,39,13,0,4464,0,3.2,TRUE,,,,,,,,,,
1,1,946697606,861,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697609,860,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697612,860,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697615,860,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697618,860,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697621,861,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697624,860,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697627,860,23,39,13,0,4464,0,3.16,TRUE,,,,,,,,,,
1,1,946697630,860,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697633,859,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697636,859,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697639,859,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697642,859,23,39,13,0,4464,0,3.16,TRUE,,,,,,,,,,
1,1,946697645,858,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697648,858,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697651,858,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697654,857,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697657,858,23,39,12,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697660,857,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697663,857,23,39,14,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697666,857,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697669,856,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697672,857,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697675,857,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697678,857,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697681,857,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697684,857,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697687,857,23,39,12,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697690,857,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697693,857,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697696,856,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697699,856,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697702,855,22,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697705,856,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697708,856,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697711,856,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697714,857,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697717,857,23,39,13,0,4464,0,3.16,TRUE,,,,,,,,,,
1,1,946697720,856,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697723,856,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697726,855,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697729,855,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697732,855,23,39,13,0,4464,0,3.23,TRUE,,,,,,,,,,
1,1,946697735,856,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697738,856,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697741,855,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697744,855,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697747,855,23,39,13,0,4464,0,3.16,TRUE,,,,,,,,,,
1,1,946697750,854,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697753,853,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697756,853,23,39,14,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697759,852,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697762,852,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697765,852,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697768,851,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697771,852,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697774,851,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697777,850,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697780,851,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697783,851,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697786,851,22,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697789,850,22,39,12,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697792,851,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697795,851,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697798,851,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697801,851,22,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697804,851,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697807,851,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697810,851,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697813,851,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697816,851,22,39,14,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697819,852,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697822,851,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697825,851,22,39,14,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697828,851,22,39,10,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697831,850,23,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697834,849,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697837,849,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697840,848,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697843,847,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697846,846,22,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697849,846,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697852,845,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697855,845,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697858,845,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697861,845,23,39,13,0,4464,0,3.17,TRUE,,,,,,,,,,
1,1,946697864,845,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697867,844,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697870,843,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697873,842,22,39,14,0,4464,0,3.26,TRUE,,,,,,,,,,
1,1,946697876,842,22,39,13,0,4464,0,3.15,TRUE,,,,,,,,,,
1,1,946697879,841,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697882,840,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697885,840,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697888,841,22,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697891,840,23,39,12,0,4464,0,3.19,TRUE,,,,,,,,,,
1,1,946697894,840,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697897,839,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697900,839,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697903,838,22,39,13,0,4464,0,3.26,TRUE,,,,,,,,,,
1,1,946697906,837,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697909,836,23,39,13,0,4464,0,3.25,TRUE,,,,,,,,,,
1,1,946697912,836,23,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697915,835,23,39,13,0,4464,0,3.16,TRUE,,,,,,,,,,
1,1,946697918,835,22,39,13,0,4464,0,3.24,TRUE,,,,,,,,,,
1,1,946697921,835,22,39,13,0,4464,0,3.23,TRUE,,,,,,,,,,
1,1,946697924,835,23,39,13,0,4464,0,3.26,TRUE,,,,,,,,,,
