1,0,1644876036,378,24,20,156,0,2848,0,3.29,,,,,,,,,,
1,0,1644876039,378,24,20,198,0,2848,0,3.22,,1644876036,375,24,18,86,0,2848,0,3.1
1,0,1644876042,378,24,20,178,0,2848,0,3.22,,1644876390,386,24,20,342,0,2848,0,3.45
1,0,1644876045,378,24,20,152,0,2848,0,3.24,,,,,,,,,,
1,0,1644876048,379,24,20,193,0,2848,0,3.26,,,,,,,,,,
1,0,1644876051,380,24,19,172,0,2848,0,3.21,,,,,,,,,,
1,0,1644876054,380,24,19,148,0,2848,0,3.29,,,,,,,,,,
1,0,1644876057,380,24,19,206,0,2848,0,3.18,,,,,,,,,,
1,0,1644876060,380,24,19,163,0,2848,0,3.21,,,,,,,,,,
1,0,1644876063,380,24,19,221,0,2848,0,3.1,,,,,,,,,,
1,0,1644876066,380,24,19,166,0,2848,0,3.2,,,,,,,,,,
1,0,1644876069,380,24,19,234,0,2848,0,3.25,,,,,,,,,,
1,0,1644876072,379,24,19,201,0,2848,0,3.19,,,,,,,,,,
1,0,1644876075,379,24,19,240,0,2848,0,3.22,,,,,,,,,,
1,0,1644876078,379,24,19,232,0,2848,0,3.14,,,,,,,,,,
1,0,1644876081,379,24,19,233,0,2848,0,3.26,,,,,,,,,,
1,0,1644876084,379,24,19,226,0,2848,0,3.18,,,,,,,,,,
1,0,1644876087,379,24,19,173,0,2848,0,3.3,,,,,,,,,,
1,0,1644876090,379,24,19,226,0,2848,0,3.3,,,,,,,,,,
1,0,1644876093,380,24,19,191,0,2848,0,3.33,,,,,,,,,,
1,0,1644876096,380,24,19,163,0,2848,0,3.28,,,,,,,,,,
1,0,1644876099,380,24,19,163,0,2848,0,3.29,,,,,,,,,,
1,0,1644876102,379,24,19,184,0,2848,0,3.39,,,,,,,,,,
1,0,1644876105,380,24,19,209,0,2848,0,3.32,,,,,,,,,,
1,0,1644876108,379,24,19,134,0,2848,0,3.22,,,,,,,,,,
1,0,1644876111,379,24,19,183,0,2848,0,3.26,,,,,,,,,,
1,0,1644876114,379,24,19,171,0,2848,0,3.21,,,,,,,,,,
1,0,1644876117,378,24,19,153,0,2848,0,3.32,,,,,,,,,,
1,0,1644876120,378,24,19,181,0,2848,0,3.22,,,,,,,,,,
