1644715751,3,0,360,862,24
1644715754,3,0,358,862,24
1644715757,3,0,358,861,24
1644715760,3,0,359,861,24
1644715763,3,0,358,860,24
1644715766,3,0,358,860,24
1644715769,3,0,359,860,24
1644715772,3,0,358,859,24
1644715775,3,0,358,859,24
1644715778,3,0,359,859,24
1644715781,3,0,358,859,24
1644715784,3,0,359,859,24
1644715787,3,0,358,857,24
1644715790,3,0,358,858,24
1644715793,3,0,358,858,24
1644715796,3,0,358,858,24
1644715799,3,0,358,859,24
1644715802,3,0,358,861,24
1644715805,3,0,358,863,24
1644715808,3,0,358,866,24
1644715811,3,0,358,866,24
1644715814,3,0,358,868,24
1644715817,3,0,358,869,24
1644715820,3,0,358,869,24
1644715823,3,0,358,869,24
1644715826,3,0,352,869,24
1644715829,3,0,358,869,24
1644715832,3,0,352,870,24
1644715835,3,0,358,870,24
1644715838,3,0,358,870,24
1644715841,3,0,357,871,24
1644715844,3,0,358,869,24
1644715847,3,0,358,869,24
1644715850,3,0,358,871,24
1644715853,3,0,358,871,24
1644715856,3,0,358,870,24
1644715859,3,0,359,872,24
1644715862,3,0,358,873,24
1644715865,3,0,358,873,24
1644715868,3,0,358,874,24
1644715871,3,0,359,873,24
1644715874,3,0,358,875,24
1644715877,3,0,359,875,24
1644715880,3,0,358,875,24
1644715883,3,0,358,876,24
1644715886,3,0,358,877,24
1644715889,3,0,356,877,24
1644715892,3,0,358,878,24
1644715895,3,0,358,878,24
1644715898,3,0,358,879,24
1644715901,3,0,358,880,24
1644715904,3,0,358,881,24
1644715907,3,0,358,881,24
1644715910,3,0,358,881,24
1644715913,3,0,358,880,24
1644715916,3,0,358,881,24
1644715919,3,0,358,880,24
1644715922,3,0,358,878,24
1644715925,3,0,358,876,24
1644715928,3,0,358,875,24
1644715931,3,0,358,878,24
1644715934,3,0,358,881,24
1644715937,3,0,359,881,24
1644715940,3,0,358,881,24
1644715943,3,0,358,876,24
1644715946,3,0,358,875,24
1644715949,3,0,358,875,24
1644715952,3,0,358,875,24
1644715955,3,0,358,874,24
1644715958,3,0,358,874,24
1644715961,3,0,358,873,24
1644715964,3,0,358,873,24
1644715967,3,0,358,874,24
1644715970,3,0,358,879,24
1644715973,3,0,358,882,24
1644715976,3,0,358,883,24
1644715979,3,0,358,886,24
1644715982,3,0,358,887,24
1644715985,3,0,358,887,24
1644715988,3,0,358,889,24
1644715991,3,0,358,888,24
1644715994,3,0,358,886,24
1644715997,3,0,359,885,24
1644716000,3,0,358,884,24
1644716003,3,0,358,883,24
1644716006,3,0,358,883,24
1644716009,3,0,359,882,24
1644716012,3,0,358,883,24
1644716015,3,0,358,884,24
1644716018,3,0,358,884,24
1644716021,3,0,358,884,24
1644716024,3,0,358,883,24
1644716027,3,0,358,882,24
1644716030,3,0,358,880,24
1644716033,3,0,358,878,24
1644716036,3,0,358,878,24
1644716039,3,0,358,874,24
1644716042,3,0,358,872,24
1644716045,3,0,360,867,24
1644716048,3,0,359,866,24
1644716051,3,0,358,866,24
1644716054,3,0,358,857,24
1644716057,3,0,358,850,24
1644716060,3,0,358,844,24
1644716063,3,0,358,843,24
1644716066,3,0,358,845,24
1644716069,3,0,358,845,24
1644716072,3,0,358,848,24
1644716075,3,0,359,858,24
1644716078,3,0,358,863,24
1644716081,3,0,358,872,24
1644716084,3,0,358,918,24
1644716087,3,0,358,919,24
1644716090,3,0,358,932,24
1644716093,3,0,358,936,24
1644716096,3,0,358,937,24
1644716099,3,0,358,938,24
1644716102,3,0,358,932,24
1644716105,3,0,358,943,24
1644716108,3,0,359,937,24
1644716111,3,0,358,931,24
1644716114,3,0,358,926,24
1644716117,3,0,359,926,24
1644716120,3,0,358,928,24
1644716123,3,0,358,926,24
1644716126,3,0,358,927,24
1644716129,3,0,358,931,24
1644716132,3,0,358,931,24
1644716135,3,0,358,932,24
1644716138,3,0,358,934,24
1644716141,3,0,358,934,24
1644716144,3,0,358,939,24
1644716147,3,0,358,947,24
1644716150,3,0,358,962,24
1644716153,3,0,358,975,24
1644716156,3,0,359,1009,24
1644716159,3,0,358,1008,24
1644716162,3,0,358,1004,24
1644716165,3,0,358,990,24
1644716168,3,0,358,987,24
1644716171,3,0,358,978,24
1644716174,3,0,358,976,24
1644716177,3,0,358,972,24
1644716180,3,0,358,970,24
1644716183,3,0,358,968,24
1644716186,3,0,358,966,24
1644716189,3,0,358,964,24
1644716192,3,0,358,960,24
1644716195,3,0,358,956,24
1644716198,3,0,359,955,24
1644716201,3,0,358,949,24
1644716204,3,0,358,948,24
1644716207,3,0,358,946,24
1644716210,3,0,358,940,24
1644716213,3,0,358,940,24
1644716216,3,0,358,939,24
1644716219,3,0,358,937,24
1644716222,3,0,358,933,24
1644716225,3,0,359,932,24
1644716228,3,0,358,931,24
1644716231,3,0,358,929,24
1644716234,3,0,358,927,24
1644716237,3,0,358,925,24
1644716240,3,0,358,922,24
1644716243,3,0,358,921,24
1644716246,3,0,358,917,24
1644716249,3,0,358,915,24
1644716252,3,0,358,914,24
1644716255,3,0,358,914,24
1644716258,3,0,358,914,24
1644716261,3,0,358,911,24
1644716264,3,0,358,907,24
1644716267,3,0,358,905,24
1644716270,3,0,358,903,24
1644716273,3,0,358,897,24
1644716276,3,0,358,893,24
1644716279,3,0,358,890,24
1644716282,3,0,358,886,24
1644716285,3,0,358,883,24
1644716288,3,0,358,883,24
1644716291,3,0,359,878,24
1644716294,3,0,357,878,24
1644716297,3,0,358,881,24
1644716300,3,0,358,881,24
1644716303,3,0,359,879,24
1644716306,3,0,358,879,24
1644716309,3,0,358,879,24
1644716312,3,0,359,879,24
1644716315,3,0,358,880,24
1644716318,3,0,358,879,24
1644716321,3,0,358,877,24
1644716324,3,0,358,876,24
1644716327,3,0,358,876,24
1644716330,3,0,358,875,24
1644716333,3,0,358,874,24
1644716336,3,0,358,874,24
1644716339,3,0,358,874,24
1644716342,3,0,357,874,24
1644716345,3,0,358,875,24
1644716348,3,0,359,876,24
1644716351,3,0,358,876,24
1644716354,3,0,358,877,24
1644716357,3,0,357,877,24
1644716360,3,0,358,878,24
1644716363,3,0,358,879,24
1644716366,3,0,359,879,24
1644716369,3,0,358,879,24
1644716372,3,0,358,881,24
1644716375,3,0,358,882,24
1644716378,3,0,358,882,24
1644716381,3,0,358,883,24
1644716384,3,0,358,883,24
1644716387,3,0,358,884,24
1644716390,3,0,358,884,24
1644716393,3,0,357,885,24
1644716396,3,0,358,885,24
1644716399,3,0,358,885,24
1644716402,3,0,358,886,24
1644716405,3,0,358,886,24
1644716408,3,0,359,887,24
1644716411,3,0,359,888,24
1644716414,3,0,358,889,24
1644716417,3,0,358,889,24
1644716420,3,0,360,889,24
1644716423,3,0,358,889,24
1644716426,3,0,358,889,24
1644716429,3,0,358,890,24
1644716432,3,0,357,889,24
1644716435,3,0,358,890,24
1644716438,3,0,358,890,24
1644716441,3,0,358,890,24
1644716444,3,0,358,889,24
1644716447,3,0,358,889,24
1644716450,3,0,357,889,24
1644716453,3,0,358,888,24
1644716456,3,0,358,888,24
1644716459,3,0,358,887,24
1644716462,3,0,358,888,24
1644716465,3,0,358,888,24
1644716468,3,0,358,888,24
1644716471,3,0,358,888,24
1644716474,3,0,358,888,24
1644716477,3,0,358,890,24
1644716480,3,0,359,890,24
1644716483,3,0,358,891,24
1644716486,3,0,358,891,24
1644716489,3,0,358,892,24
1644716492,3,0,358,892,24
1644716495,3,0,358,893,24
1644716498,3,0,359,893,24
1644716501,3,0,359,894,24
1644716504,3,0,358,895,24
1644716507,3,0,358,897,24
1644716510,3,0,358,895,24
1644716513,3,0,358,897,24
1644716516,3,0,359,896,24
1644716519,3,0,358,897,24
1644716522,3,0,358,897,24
1644716525,3,0,358,896,24
1644716528,3,0,358,896,24
1644716531,3,0,359,896,24
1644716534,3,0,358,897,24
1644716537,3,0,358,897,24
1644716540,3,0,358,897,24
1644716543,3,0,358,897,24
1644716546,3,0,358,897,24
1644716549,3,0,358,897,24
1644716552,3,0,358,897,24
1644716555,3,0,358,898,24
1644716558,3,0,358,896,24
1644716561,3,0,357,895,24
1644716564,3,0,358,896,24
1644716567,3,0,358,896,24
1644716570,3,0,358,896,24
1644716573,3,0,358,897,24
1644716576,3,0,357,898,24
1644716579,3,0,360,897,24
1644716582,3,0,358,897,24
1644716585,3,0,358,898,24
1644716588,3,0,358,898,24
1644716591,3,0,357,898,24
1644716594,3,0,358,898,24
1644716597,3,0,358,898,24
1644716600,3,0,358,897,24
1644716603,3,0,357,897,24
1644716606,3,0,358,896,24
1644716609,3,0,359,896,24
1644716612,3,0,358,896,24
1644716615,3,0,359,896,24
1644716618,3,0,358,897,24
1644716621,3,0,358,898,24
1644716624,3,0,358,900,24
1644716627,3,0,358,900,24
1644716630,3,0,358,901,24
1644716633,3,0,358,898,24
1644716636,3,0,358,897,24
1644716639,3,0,358,899,24
1644716642,3,0,358,899,24
1644716645,3,0,358,899,24
1644716648,3,0,357,897,24
1644716651,3,0,358,897,24
1644716654,3,0,358,897,24
1644716657,3,0,358,897,24
1644716660,3,0,358,898,24
1644716663,3,0,357,899,24
1644716666,3,0,358,900,24
1644716669,3,0,356,901,24
1644716672,3,0,359,902,24
1644716675,3,0,358,901,24
1644716678,3,0,358,902,24
1644716681,3,0,358,902,24
1644716684,3,0,358,902,24
1644716687,3,0,358,903,24
1644716690,3,0,358,903,24
1644716693,3,0,358,903,24
1644716696,3,0,358,904,24
1644716699,3,0,358,904,24
1644716702,3,0,358,905,24
1644716705,3,0,358,905,24
1644716708,3,0,359,905,24
1644716711,3,0,358,905,24
1644716714,3,0,359,905,24
1644716717,3,0,359,905,24
1644716720,3,0,358,904,24
1644716723,3,0,358,903,24
1644716726,3,0,358,904,24
1644716729,3,0,359,903,24
1644716732,3,0,359,903,24
1644716735,3,0,358,901,24
1644716738,3,0,358,901,24
1644716741,3,0,358,900,24
1644716744,3,0,358,900,24
1644716747,3,0,358,900,24
1644716750,3,0,358,902,24
1644716753,3,0,358,901,24
1644716756,3,0,358,901,24
1644716759,3,0,359,902,24
1644716762,3,0,358,902,24
1644716765,3,0,358,903,24
1644716768,3,0,358,903,24
1644716771,3,0,358,904,24
1644716774,3,0,358,905,24
1644716777,3,0,358,904,24
1644716780,3,0,358,905,24
1644716783,3,0,358,905,24
1644716786,3,0,360,905,24
1644716789,3,0,358,906,24
1644716792,3,0,358,907,24
1644716795,3,0,358,908,24
1644716798,3,0,359,908,24
1644716801,3,0,358,907,24
1644716804,3,0,358,905,24
1644716807,3,0,358,904,24
1644716810,3,0,358,904,24
1644716813,3,0,358,904,24
1644716816,3,0,358,904,24
1644716819,3,0,358,904,24
1644716822,3,0,358,905,24
1644716825,3,0,358,905,24
1644716828,3,0,358,906,24
1644716831,3,0,358,906,24
1644716834,3,0,358,906,24
1644716837,3,0,358,907,24
1644716840,3,0,358,908,24
1644716843,3,0,358,908,24
1644716846,3,0,357,907,24
1644716849,3,0,358,907,24
1644716852,3,0,358,908,24
1644716855,3,0,358,908,24
1644716858,3,0,358,907,24
1644716861,3,0,358,906,24
1644716864,3,0,358,906,24
1644716867,3,0,358,907,24
1644716870,3,0,358,907,24
1644716873,3,0,358,908,24
1644716876,3,0,358,909,24
1644716879,3,0,358,910,24
1644716882,3,0,358,911,24
1644716885,3,0,358,914,24
1644716888,3,0,358,912,24
1644716891,3,0,358,912,24
1644716894,3,0,359,913,24
1644716897,3,0,358,913,24
1644716900,3,0,358,914,24
1644716903,3,0,358,914,24
1644716906,3,0,359,914,24
1644716909,3,0,358,914,24
1644716912,3,0,358,914,24
1644716915,3,0,358,912,24
1644716918,3,0,358,913,24
1644716921,3,0,358,911,24
1644716924,3,0,358,911,24
1644716927,3,0,358,911,24
1644716930,3,0,358,910,24
1644716933,3,0,358,911,24
1644716936,3,0,358,911,24
1644716939,3,0,358,911,24
1644716942,3,0,358,912,24
1644716945,3,0,359,912,24
1644716948,3,0,358,913,24
1644716951,3,0,360,913,24
1644716954,3,0,358,913,24
1644716957,3,0,358,915,24
1644716960,3,0,358,916,24
1644716963,3,0,358,917,24
1644716966,3,0,358,919,24
1644716969,3,0,358,920,24
1644716972,3,0,358,916,24
1644716975,3,0,358,916,24
1644716978,3,0,358,915,24
1644716981,3,0,358,916,24
1644716984,3,0,358,916,24
1644716987,3,0,358,916,24
1644716990,3,0,358,916,24
1644716993,3,0,359,915,24
1644716996,3,0,358,917,24
1644716999,3,0,358,917,24
1644717002,3,0,358,918,24
1644717005,3,0,358,918,24
1644717008,3,0,358,918,24
1644717011,3,0,358,916,24
1644717014,3,0,358,917,24
1644717017,3,0,358,917,24
1644717020,3,0,358,918,24
1644717023,3,0,358,919,24
1644717026,3,0,358,917,24
1644717029,3,0,358,917,24
1644717032,3,0,360,917,24
1644717035,3,0,358,918,24
1644717038,3,0,358,918,24
1644717041,3,0,358,920,24
1644717044,3,0,358,921,24
1644717047,3,0,358,918,24
1644717050,3,0,358,918,24
1644717053,3,0,358,918,24
1644717056,3,0,358,915,24
1644717059,3,0,358,914,24
1644717062,3,0,358,913,24
1644717065,3,0,358,914,24
1644717068,3,0,358,914,24
1644717071,3,0,358,913,24
1644717074,3,0,358,912,24
1644717077,3,0,358,912,24
1644717080,3,0,358,912,24
1644717083,3,0,358,912,24
1644717086,3,0,358,913,24
1644717089,3,0,358,913,24
1644717092,3,0,358,914,24
1644717095,3,0,358,914,24
1644717098,3,0,358,914,24
1644717101,3,0,358,914,24
1644717104,3,0,358,915,24
1644717107,3,0,359,914,24
1644717110,3,0,358,914,24
1644717113,3,0,358,914,24
1644717116,3,0,355,915,24
1644717119,3,0,358,914,24
1644717122,3,0,358,914,24
1644717125,3,0,358,914,24
1644717128,3,0,359,915,24
1644717131,3,0,358,914,24
1644717134,3,0,358,914,24
1644717137,3,0,358,913,24
1644717140,3,0,358,914,24
1644717143,3,0,358,913,24
1644717146,3,0,358,913,24
1644717149,3,0,358,913,24
1644717152,3,0,358,914,24
1644717155,3,0,358,914,24
1644717158,3,0,358,914,24
1644717161,3,0,358,915,24
1644717164,3,0,357,915,24
1644717167,3,0,358,914,24
1644717170,3,0,358,915,24
1644717173,3,0,358,915,24
1644717176,3,0,358,915,24
1644717179,3,0,358,915,24
1644717182,3,0,359,914,24
1644717185,3,0,358,914,24
1644717188,3,0,358,915,24
1644717191,3,0,358,916,24
1644717194,3,0,358,916,24
1644717197,3,0,358,917,24
1644717200,3,0,358,917,24
1644717203,3,0,358,916,24
1644717206,3,0,358,916,24
1644717209,3,0,359,915,24
1644717212,3,0,358,915,24
1644717215,3,0,358,915,24
1644717218,3,0,358,916,24
1644717221,3,0,358,916,24
1644717224,3,0,358,915,24
1644717227,3,0,358,916,24
1644717230,3,0,358,916,24
1644717233,3,0,358,917,24
1644717236,3,0,358,918,24
1644717239,3,0,359,918,24
1644717242,3,0,358,918,24
1644717245,3,0,358,919,24
1644717248,3,0,360,919,24
1644717251,3,0,358,919,24
1644717254,3,0,358,918,24
1644717257,3,0,358,918,24
1644717260,3,0,358,918,24
1644717263,3,0,358,918,24
1644717266,3,0,358,918,24
1644717269,3,0,359,919,24
1644717272,3,0,358,919,24
1644717275,3,0,358,920,24
1644717278,3,0,358,920,24
1644717281,3,0,358,921,24
1644717284,3,0,357,921,24
1644717287,3,0,358,921,24
1644717290,3,0,358,921,24
1644717293,3,0,358,921,24
1644717296,3,0,359,920,24
1644717299,3,0,358,920,24
1644717302,3,0,358,921,24
1644717305,3,0,358,921,24
1644717308,3,0,358,921,24
1644717311,3,0,358,921,24
1644717314,3,0,358,921,24
1644717317,3,0,358,921,24
1644717320,3,0,358,923,24
1644717323,3,0,358,924,24
1644717326,3,0,359,925,24
1644717329,3,0,358,925,24
1644717332,3,0,358,924,24
1644717335,3,0,358,925,24
1644717338,3,0,358,925,24
1644717341,3,0,358,925,24
1644717344,3,0,357,925,24
1644717347,3,0,358,925,24
1644717350,3,0,358,926,24
1644717353,3,0,358,926,24
1644717356,3,0,359,926,24
1644717359,3,0,357,926,24
1644717362,3,0,358,924,24
1644717365,3,0,358,924,24
1644717368,3,0,358,924,24
1644717371,3,0,358,924,24
1644717374,3,0,358,927,24
1644717377,3,0,358,927,24
1644717380,3,0,358,929,24
1644717383,3,0,357,933,24
1644717386,3,0,358,936,24
1644717389,3,0,358,968,24
1644717392,3,0,359,970,24
1644717395,3,0,358,979,24
1644717398,3,0,358,966,24
1644717401,3,0,357,959,24
1644717404,3,0,357,959,24
1644717407,3,0,358,955,24
1644717410,3,0,360,947,24
1644717413,3,0,358,948,24
1644717416,3,0,358,943,24
1644717419,3,0,358,942,24
1644717422,3,0,358,940,24
1644717425,3,0,357,938,24
1644717428,3,0,358,935,24
1644717431,3,0,358,936,24
1644717434,3,0,358,936,24
1644717437,3,0,358,935,24
1644717440,3,0,355,931,24
1644717443,3,0,358,929,24
1644717446,3,0,358,930,24
1644717449,3,0,358,928,24
1644717452,3,0,358,927,24
1644717455,3,0,358,925,24
1644717458,3,0,359,925,24
1644717461,3,0,358,926,24
1644717464,3,0,358,926,24
1644717467,3,0,358,925,24
1644717470,3,0,358,926,24
1644717473,3,0,358,927,24
1644717476,3,0,358,927,24
1644717479,3,0,357,929,24
1644717482,3,0,358,928,24
1644717485,3,0,358,929,24
1644717488,3,0,358,929,24
1644717491,3,0,360,930,24
1644717494,3,0,358,930,24
1644717497,3,0,358,930,24
1644717500,3,0,358,930,24
1644717503,3,0,358,929,24
1644717506,3,0,358,928,24
1644717509,3,0,355,928,24
1644717512,3,0,358,928,24
1644717515,3,0,358,928,24
1644717518,3,0,358,928,24
1644717521,3,0,358,928,24
1644717524,3,0,358,927,24
1644717527,3,0,358,926,24
1644717530,3,0,358,925,24
1644717533,3,0,358,925,24
1644717536,3,0,358,925,24
1644717539,3,0,358,926,24
1644717542,3,0,358,925,24
1644717545,3,0,355,925,24
1644717548,3,0,358,925,24
1644717551,3,0,358,925,24
1644717554,3,0,358,923,24
1644717557,3,0,358,922,24
1644717560,3,0,359,921,24
1644717563,3,0,358,920,24
1644717566,3,0,358,919,24
1644717569,3,0,358,918,24
1644717572,3,0,358,917,24
1644717575,3,0,358,915,24
1644717578,3,0,358,916,24
1644717581,3,0,358,916,24
1644717584,3,0,358,914,24
1644717587,3,0,357,914,24
1644717590,3,0,358,913,24
1644717593,3,0,358,912,24
1644717596,3,0,358,912,24
1644717599,3,0,358,911,24
1644717602,3,0,358,911,24
1644717605,3,0,358,910,24
1644717608,3,0,358,910,24
1644717611,3,0,358,910,24
1644717614,3,0,358,910,24
1644717617,3,0,358,910,24
1644717620,3,0,358,911,24
1644717623,3,0,358,911,24
1644717626,3,0,359,911,24
1644717629,3,0,358,911,24
1644717632,3,0,358,912,24
1644717635,3,0,358,913,24
1644717638,3,0,358,913,24
1644717641,3,0,358,912,24
1644717644,3,0,358,911,24
1644717647,3,0,358,911,24
1644717650,3,0,358,911,24
1644717653,3,0,358,912,24
1644717656,3,0,358,913,24
1644717659,3,0,358,913,24
1644717662,3,0,358,913,24
1644717665,3,0,358,914,24
1644717668,3,0,358,914,24
1644717671,3,0,358,915,24
1644717674,3,0,358,914,24
1644717677,3,0,358,914,24
1644717680,3,0,358,913,24
1644717683,3,0,358,913,24
1644717686,3,0,358,913,24
1644717689,3,0,358,912,24
1644717692,3,0,358,912,24
1644717695,3,0,358,912,24
1644717698,3,0,358,912,24
1644717701,3,0,357,913,24
1644717704,3,0,358,914,24
1644717707,3,0,358,913,24
1644717710,3,0,358,913,24
1644717713,3,0,357,913,24
1644717716,3,0,358,912,24
1644717719,3,0,358,912,24
1644717722,3,0,358,912,24
1644717725,3,0,358,913,24
1644717728,3,0,360,914,24
1644717731,3,0,358,914,24
1644717734,3,0,357,914,24
1644717737,3,0,358,913,24
1644717740,3,0,358,914,24
1644717743,3,0,358,913,24
1644717746,3,0,358,913,24
1644717749,3,0,358,913,24
1644717752,3,0,358,913,24
1644717755,3,0,358,914,24
1644717758,3,0,358,914,24
1644717761,3,0,358,915,24
1644717764,3,0,358,915,24
1644717767,3,0,358,915,24
1644717770,3,0,358,916,24
1644717773,3,0,358,916,24
1644717776,3,0,358,916,24
1644717779,3,0,357,916,24
1644717782,3,0,358,916,24
1644717785,3,0,358,916,24
1644717788,3,0,358,916,24
1644717791,3,0,358,916,24
1644717794,3,0,358,916,24
1644717797,3,0,358,916,24
1644717800,3,0,358,916,24
1644717803,3,0,358,916,24
1644717806,3,0,358,915,24
1644717809,3,0,358,916,24
1644717812,3,0,358,917,24
1644717815,3,0,358,918,24
1644717818,3,0,358,918,24
1644717821,3,0,358,918,24
1644717824,3,0,358,919,24
1644717827,3,0,358,918,24
1644717830,3,0,358,919,24
1644717833,3,0,358,919,24
1644717836,3,0,358,920,24
1644717839,3,0,358,920,24
1644717842,3,0,358,920,24
1644717845,3,0,358,921,24
1644717848,3,0,358,921,24
1644717851,3,0,358,919,24
1644717854,3,0,357,919,24
1644717857,3,0,358,920,24
1644717860,3,0,358,921,24
1644717863,3,0,358,920,24
1644717866,3,0,358,920,24
1644717869,3,0,358,919,24
1644717872,3,0,358,920,24
1644717875,3,0,358,919,24
1644717878,3,0,358,920,24
1644717881,3,0,358,921,24
1644717884,3,0,358,921,24
1644717887,3,0,358,922,24
1644717890,3,0,358,922,24
1644717893,3,0,358,923,24
1644717896,3,0,358,923,24
1644717899,3,0,360,923,24
1644717902,3,0,358,922,24
1644717905,3,0,358,922,24
1644717908,3,0,358,923,24
1644717911,3,0,358,923,24
1644717914,3,0,357,923,24
1644717917,3,0,360,923,24
1644717920,3,0,358,923,24
1644717923,3,0,358,923,24
1644717926,3,0,358,924,24
1644717929,3,0,358,924,24
1644717932,3,0,357,924,24
1644717935,3,0,358,924,24
1644717938,3,0,358,925,24
1644717941,3,0,357,925,24
1644717944,3,0,358,925,24
1644717947,3,0,358,925,24
1644717950,3,0,358,926,24
1644717953,3,0,358,925,24
1644717956,3,0,356,925,24
1644717959,3,0,358,926,24
1644717962,3,0,358,926,24
1644717965,3,0,359,926,24
1644717968,3,0,358,926,24
1644717971,3,0,356,926,24
1644717974,3,0,358,926,24
1644717977,3,0,358,925,24
1644717980,3,0,358,925,24
1644717983,3,0,358,925,24
1644717986,3,0,358,925,24
1644717989,3,0,358,926,24
1644717992,3,0,358,926,24
1644717995,3,0,358,926,24
1644717998,3,0,358,925,24
1644718001,3,0,359,924,24
1644718004,3,0,358,924,24
1644718007,3,0,358,923,24
1644718010,3,0,358,923,24
1644718013,3,0,358,922,24
1644718016,3,0,358,922,24
1644718019,3,0,358,921,24
1644718022,3,0,358,921,24
1644718025,3,0,358,921,24
1644718028,3,0,359,921,24
1644718031,3,0,358,921,24
1644718034,3,0,358,921,24
1644718037,3,0,358,921,24
1644718040,3,0,358,920,24
1644718043,3,0,358,919,24
1644718046,3,0,358,917,24
1644718049,3,0,358,916,24
1644718052,3,0,358,916,24
1644718055,3,0,358,917,24
1644718058,3,0,358,918,24
1644718061,3,0,358,917,24
1644718064,3,0,358,914,24
1644718067,3,0,358,909,24
1644718070,3,0,358,907,24
1644718073,3,0,358,904,24
1644718076,3,0,358,890,24
1644718079,3,0,358,876,24
1644718082,3,0,358,854,24
1644718085,3,0,358,862,24
1644718088,3,0,358,859,24
1644718091,3,0,357,861,24
1644718094,3,0,358,860,24
1644718097,3,0,358,854,24
1644718100,3,0,358,855,24
1644718103,3,0,358,858,24
1644718106,3,0,358,858,24
1644718109,3,0,357,859,24
1644718112,3,0,358,847,24
1644718115,3,0,358,841,24
1644718118,3,0,358,843,24
1644718121,3,0,358,845,24
1644718124,3,0,358,849,24
1644718127,3,0,358,852,24
1644718130,3,0,358,853,24
1644718133,3,0,358,853,24
1644718136,3,0,358,851,24
1644718139,3,0,358,854,24
1644718142,3,0,358,854,24
1644718145,3,0,358,854,24
1644718148,3,0,358,857,24
1644718151,3,0,358,857,24
1644718154,3,0,358,855,24
1644718157,3,0,358,855,24
1644718160,3,0,358,854,24
1644718163,3,0,358,851,24
1644718166,3,0,358,850,24
1644718169,3,0,358,849,24
1644718172,3,0,358,846,24
1644718175,3,0,358,846,24
1644718178,3,0,358,842,24
1644718181,3,0,358,842,24
1644718184,3,0,358,841,24
1644718187,3,0,358,841,24
1644718190,3,0,358,841,24
1644718193,3,0,358,844,24
1644718196,3,0,359,844,24
1644718199,3,0,358,846,24
1644718202,3,0,357,846,24
1644718205,3,0,358,846,24
1644718208,3,0,357,847,24
1644718211,3,0,358,847,24
1644718214,3,0,358,847,24
1644718217,3,0,358,846,24
1644718220,3,0,358,845,24
1644718223,3,0,358,844,24
1644718226,3,0,359,843,24
1644718229,3,0,358,843,24
1644718232,3,0,358,843,24
1644718235,3,0,358,842,24
1644718238,3,0,358,843,24
1644718241,3,0,357,842,24
1644718244,3,0,358,842,24
1644718247,3,0,358,841,24
1644718250,3,0,358,840,24
1644718253,3,0,358,839,24
1644718256,3,0,358,838,24
1644718259,3,0,358,837,24
1644718262,3,0,358,836,24
1644718265,3,0,358,836,24
1644718268,3,0,358,834,24
1644718271,3,0,358,833,24
1644718274,3,0,358,834,24
1644718277,3,0,358,834,24
1644718280,3,0,358,834,24
1644718283,3,0,358,833,24
1644718286,3,0,358,833,24
