UNIXTIME,CO2
1588201807,1711.00
1588201808,1711.00
1588201809,1711.00
1588201810,1710.00
1588201811,1709.00
1588201812,1708.00
1588201813,1708.00
1588201814,1708.00
1588201815,1707.00
1588201816,1707.00
1588201817,1706.00
1588201818,1706.00
1588201819,1706.00
1588201820,1706.00
1588201821,1707.00
1588201822,1707.00
1588201823,1707.00
1588201824,1706.00
1588201825,1706.00
1588201826,1706.00
1588201827,1706.00
1588201828,1706.00
1588201829,1706.00
1588201830,1706.00
1588201831,1707.00
1588201832,1708.00
1588201833,1709.00
1588201834,1710.00
1588201835,1712.00
1588201836,1713.00
1588201837,1714.00
1588201838,1714.00
1588201839,1715.00
1588201840,1715.00
1588201841,1716.00
1588201842,1716.00
1588201843,1717.00
1588201844,1717.00
1588201845,1717.00
1588201846,1717.00
1588201847,1716.00
1588201848,1716.00
1588201849,1716.00
1588201850,1715.00
1588201851,1715.00
1588201852,1713.00
1588201853,1712.00
1588201854,1712.00
1588201855,1711.00
1588201856,1711.00
1588201857,1711.00
1588201858,1711.00
1588201859,1711.00
1588201860,1710.00
1588201861,1710.00
1588201862,1710.00
1588201863,1710.00
1588201864,1710.00
1588201865,1710.00
1588201866,1710.00
1588201867,1710.00
1588201868,1710.00
1588201869,1710.00
1588201870,1710.00
1588201871,1710.00
1588201872,1710.00
1588201873,1710.00
1588201874,1710.00
1588201875,1711.00
1588201876,1711.00
1588201877,1711.00
1588201878,1712.00
1588201879,1712.00
1588201880,1713.00
1588201881,1713.00
1588201882,1713.00
1588201883,1713.00
1588201884,1714.00
1588201885,1715.00
1588201886,1715.00
1588201887,1716.00
1588201888,1716.00
1588201889,1717.00
1588201890,1718.00
1588201891,1718.00
1588201892,1719.00
1588201893,1720.00
1588201894,1720.00
1588201895,1721.00
1588201896,1722.00
1588201897,1723.00
1588201898,1724.00
1588201899,1725.00
1588201900,1725.00
1588201901,1726.00
1588201902,1726.00
1588201903,1727.00
1588201904,1728.00
1588201905,1729.00
1588201906,1730.00
1588201907,1732.00
1588201908,1733.00
1588201909,1734.00
1588201910,1734.00
1588201911,1735.00
1588201912,1735.00
1588201913,1736.00
1588201914,1736.00
1588201915,1737.00
1588201916,1737.00
1588201917,1738.00
1588201918,1738.00
1588201919,1739.00
1588201920,1740.00
1588201921,1740.00
1588201922,1741.00
1588201923,1741.00
1588201924,1741.00
1588201925,1741.00
1588201926,1741.00
1588201927,1742.00
1588201928,1742.00
1588201929,1742.00
1588201930,1742.00
1588201931,1743.00
1588201932,1743.00
1588201933,1743.00
1588201934,1744.00
1588201935,1744.00
1588201936,1744.00
1588201937,1744.00
1588201938,1744.00
1588201939,1744.00
1588201940,1745.00
1588201941,1745.00
1588201942,1745.00
1588201943,1745.00
1588201944,1745.00
1588201945,1745.00
1588201946,1745.00
1588201947,1745.00
1588201948,1745.00
1588201949,1745.00
1588201950,1745.00
1588201951,1745.00
1588201952,1745.00
1588201953,1745.00
1588201954,1745.00
1588201955,1744.00
1588201956,1744.00
1588201957,1744.00
1588201958,1744.00
1588201959,1744.00
1588201960,1744.00
1588201961,1745.00
1588201962,1745.00
1588201963,1745.00
1588201964,1746.00
1588201965,1746.00
1588201966,1747.00
1588201967,1747.00
1588201968,1747.00
1588201969,1747.00
1588201970,1747.00
1588201971,1747.00
1588201972,1747.00
1588201973,1748.00
1588201974,1748.00
1588201975,1749.00
1588201976,1749.00
1588201977,1750.00
1588201978,1750.00
1588201979,1751.00
1588201980,1751.00
1588201981,1751.00
1588201982,1751.00
1588201983,1751.00
1588201984,1751.00
1588201985,1751.00
1588201986,1751.00
1588201987,1751.00
1588201988,1751.00
1588201989,1751.00
1588201990,1752.00
1588201991,1751.00
1588201992,1751.00
1588201993,1751.00
1588201994,1751.00
1588201995,1751.00
1588201996,1751.00
1588201997,1751.00
1588201998,1750.00
1588201999,1750.00
1588202000,1750.00
1588202001,1750.00
1588202002,1750.00
1588202003,1750.00
1588202004,1751.00
1588202005,1751.00
1588202006,1750.00
1588202007,1750.00
1588202008,1750.00
1588202009,1750.00
1588202010,1751.00
1588202011,1751.00
1588202012,1752.00
1588202013,1752.00
1588202014,1752.00
1588202015,1751.00
1588202016,1751.00
1588202017,1751.00
1588202018,1750.00
1588202019,1750.00
